Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-06-30,2.01200,2.01200,27.41000,9.13000,-34.52800,0.06000,-34.46800,-2.07900,-32.38900,-32.38900,-32.38900,-33.91900,-34.52800,3.20990,3.20990,-10.08100,-10.08100,7.62980,0.00260,0.00430,100.00000,-1716.10300,-1716.10300,-1713.12100,-1609.79100,0.01120,0.27050,332.75840,-21.68750,-21.68750,-18.04910,-21.63030,46.41360,-5.042,-5.5724
2016-03-31,5.70800,5.70800,21.93700,9.16400,-25.39300,0.03900,-25.35400,-1.63400,-23.72000,-23.72000,-23.72000,-24.79800,-25.39300,3.20600,3.20600,-7.38070,-7.38070,12.37670,0.00260,0.00400,100.00000,-444.86690,-444.86690,-444.18360,-415.55710,0.02860,0.67310,133.70710,-13.41530,-13.41530,-11.86460,-13.38100,55.14280,-6.08450,-6.17220
2015-12-31,7.65200,7.65200,14.79500,7.68200,-14.82500,-0.01100,-14.83600,6.73800,-21.57400,-21.57400,-21.57400,-14.30400,-14.82500,3.17600,3.17600,-6.93070,-6.48060,14.02570,0.00190,0.00480,100.00000,-193.74020,-193.74020,-193.88400,-281.93940,0.03500,1.42020,63.37170,-11.01990,-11.01990,-9.87180,-10.99920,61.15580,-2.6552,-2.8324
2015-09-30,14.20900,14.20900,22.50800,7.38400,-15.68300,-0.06300,-15.74600,0.16000,-15.90600,-15.90600,-15.90600,-15.23900,-15.68300,3.19250,3.19250,-4.95050,-4.95050,19.36610,0.00200,0.00480,100.00000,-110.37370,-110.37370,-110.81710,-111.94310,0.06260,0.97360,92.43860,-7.66880,-7.66880,-7.01260,-7.65370,64.87910,-2.1932,-2.5915
2015-06-30,7.44500,7.44500,16.13000,7.25700,-15.94200,0.02200,-15.92000,-1.82900,-14.09100,-14.09100,-14.09100,-15.61900,-15.94200,3.18430,3.18430,-4.41040,-4.41040,25.94640,0.00200,0.00460,100.00000,-214.13030,-214.13030,-213.83480,-189.26800,0.03060,0.49340,182.40560,-6.24160,-6.24160,-5.79280,-6.22920,70.89650,-2.0811,-2.5568
2015-03-31,39.19500,39.19500,17.98100,8.36600,12.84800,0.01100,12.85900,1.66900,11.19000,11.19000,11.19000,13.15200,12.84800,3.13510,3.54620,3.60040,3.15030,14.29790,0.00210,0.00470,100.00000,32.77970,32.77970,32.80780,28.54960,0.15130,1.55310,57.94720,4.80610,4.80610,4.31830,4.79590,73.48910,-0.65450,-0.86120
2014-12-31,169.24500,169.24500,11.93100,8.28400,149.03000,0.00500,149.04300,22.18800,126.85500,126.85500,126.85500,149.31300,149.03000,3.10590,3.48250,40.86410,36.45370,8.93740,0.00480,0.00580,100.00000,88.05580,88.05580,88.06350,74.95350,0.73200,13.56240,6.63600,64.41430,64.41430,54.86310,64.10800,63.35020,38.2861,38.2314
2014-09-30,2.80100,2.80100,10.89600,4.93100,-13.02600,0.01500,-13.01100,-7.41300,-5.59800,-5.59800,-5.59800,-12.72900,-13.02600,3.10140,3.10140,-1.80020,-1.80020,10.88150,0.01390,0.01680,100.00000,-465.04810,-465.04810,-464.51260,-199.85720,0.03260,0.27400,328.44700,-7.95270,-7.95270,-6.51860,-7.84250,22.68470,-2.7369,-3.0744
2014-06-30,0.21200,0.21200,6.47500,2.86300,-9.12600,-0.03800,-9.16400,,-9.16400,-9.16400,-9.16400,-8.86500,-9.12600,3.09710,3.09710,-2.97030,-2.97030,20.27850,0.01270,0.01550,100.00000,-4304.71700,-4304.71700,-4322.64200,-4322.64200,0.00250,1.31680,68.34910,-12.62310,-12.62310,-10.82320,-12.46230,23.41740,-2.2526,-2.3181
2014-03-31,0.33400,0.33400,6.38700,3.25100,-9.30400,0.07800,-9.23600,,-9.23600,-9.23600,-9.23600,-9.04800,-9.30400,3.06700,3.06700,-2.97030,-2.97030,23.48820,0.01220,0.01470,100.00000,-2785.62900,-2785.62900,-2765.27000,-2765.27000,0.00360,1.33070,67.63470,-11.57030,-11.57030,-10.06730,-11.42910,25.78770,-1.97810,-2.00850
2013-12-31,0.29400,0.29400,5.20800,2.99900,-7.91300,-0.00300,-7.91600,0.13000,-8.04600,-8.04600,-8.04600,-7.65700,-7.91300,2.87650,2.87650,-2.79030,-2.79030,16.50410,0.01740,0.02100,100.00000,-2691.49700,-2691.49700,-2692.51700,-2736.73500,0.00420,0.22140,406.53060,-13.79460,-13.79460,-11.40360,-13.55460,19.75670,-2.7573,-2.7909
2013-09-30,0.26500,0.26500,6.12500,2.25700,-8.11700,-0.00600,-8.12300,,-8.12300,-8.12300,-8.12300,-7.90700,-8.11700,2.85550,2.85550,-2.88030,-2.88030,10.58840,0.02230,0.02680,100.00000,-3063.01900,-3063.01900,-3065.28300,-3065.28300,0.00440,0.21670,415.35850,-17.15520,-17.15520,-13.34110,-16.77230,16.58080,-2.1862,-2.5383
2013-06-30,0.23200,0.23200,5.03700,2.26400,-7.06900,-0.00800,-7.07700,,-7.07700,-7.07700,-7.07700,-6.85600,-7.06900,2.84650,2.84650,-2.52030,-2.52030,14.67000,0.02030,0.02420,100.00000,-3046.98300,-3046.98300,-3050.43100,-3050.43100,0.00350,0.28570,315.00000,-13.01920,-13.01920,-10.56060,-12.75430,19.03780,-1.5336,-1.6064
2013-03-31,0.30200,0.30200,6.34300,2.00100,-8.04200,0.10800,-7.93400,,-7.93400,-7.93400,-7.93400,-7.83000,-8.04200,2.65080,2.65080,-2.97030,-2.97030,20.93790,0.01860,0.02190,100.00000,-2662.91400,-2662.91400,-2627.15200,-2627.15200,0.00420,0.66080,136.19200,-13.22470,-13.22470,-11.07250,-12.97890,21.08960,-2.49840,-2.52180
2012-12-31,0.29900,0.29900,4.48900,2.10300,-6.29300,-0.01800,-6.31100,,-6.31100,-6.31100,-6.31900,-6.07800,-6.29300,2.30850,2.30850,-2.70030,-2.70030,8.01270,0.06170,0.07710,100.00000,-2104.68200,-2104.68200,-2110.70200,-2113.37700,0.01020,1.52550,58.99660,-35.20390,-35.20390,-21.44480,-33.03320,7.68930,-2.9166,-2.9996
2012-09-30,0.32700,0.32700,4.77900,1.39600,-5.84800,-0.00300,-5.85100,,-5.85100,-5.85100,-5.85100,-5.64700,-5.84800,2.32070,2.32070,-2.52030,-2.52030,9.18130,0.05000,0.06250,100.00000,-1788.37900,-1788.37900,-1789.29700,-1789.29700,0.00930,12.57690,7.15600,-25.19490,-25.19490,-16.71330,-23.93630,9.99700,-1.403,-1.4083
2012-06-30,0.59000,0.59000,4.74000,2.15100,-6.30100,-0.01600,-6.31700,,-6.31700,-6.31700,-6.30900,-6.10400,-6.30100,2.29750,2.29750,-2.79030,-2.79030,12.56540,0.02940,0.03750,100.00000,-1067.96600,-1067.96600,-1070.67800,-1069.32200,0.01510,0.48760,184.57630,-22.37530,-22.37530,-16.14120,-21.71840,12.19470,-2.0851,-2.2605
2012-03-31,0.47100,0.47100,3.83000,1.45800,-4.81700,-0.02500,-4.84200,,-4.84200,-4.84200,-4.84200,-4.64200,-4.81700,2.29010,2.29010,-2.07020,-2.07020,16.11170,0.02630,0.03360,100.00000,-1022.71800,-1022.71800,-1028.02600,-1028.02600,0.01080,0.51310,175.41400,-14.76310,-14.76310,-11.14460,-14.37520,14.28070,-2.46280,-2.75050
2011-12-31,0.30100,0.30100,3.97900,2.12600,-5.80400,-0.00600,-5.81000,,-5.81000,-5.81000,-5.81000,-5.63700,-5.80400,0.67380,0.67380,3.42030,3.42030,4.01240,0.02500,0.19460,100.00000,-1928.24000,-1928.24000,-1930.23300,-1930.23300,0.00620,1.52790,58.90370,-15.79960,-15.79960,-12.00930,-15.40500,16.07450,8.6614,8.4757
2011-09-30,0.43000,0.43000,3.30100,1.10100,-3.97200,-0.01400,-3.98600,,-3.98600,-3.98600,-3.98600,-3.80000,-3.97200,0.40640,0.40640,-9.81100,-9.81100,0.97670,-0.01400,-0.10100,100.00000,-923.72090,-923.72090,-926.97670,-926.97680,0.03080,0.93890,95.86050,5.50460,5.58380,-28.52440,5.66240,-174.64050,-8.4035,-8.5015
2011-06-30,0.53700,0.53700,3.79500,1.13600,-4.39400,,-4.39400,,-4.39400,-4.39400,-4.39400,-4.22000,-4.39400,0.40520,0.40520,-10.80110,-10.80110,,,,100.00000,-818.24950,-818.24950,-818.24950,-818.24950,,,,,,,,,-8.7414,-8.7559
2011-03-31,0.60400,0.60400,3.18000,1.31600,-3.89200,-0.00600,-3.89800,,-3.89800,-3.89800,-3.89700,-3.71800,-3.89200,0.40400,0.40400,-9.63100,-9.63100,,,,100.00000,-644.37090,-644.37090,-645.36430,-645.19870,,,,,,,,,-10.73380,-10.85260
2010-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,25.0594,32.7818
2010-09-30,0.37500,0.37500,3.94800,1.53900,-5.11200,0.04600,-5.06600,,-5.06600,-5.06600,-5.03100,-5.11200,-5.11200,0.37460,0.37460,-13.41130,-13.41130,,,,100.00000,-1363.20000,-1363.20000,-1350.93300,-1341.60000,,,,,,,,,-25.0594,-32.7818
2009-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
