Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,240.09700,51.15500,188.94200,128.63300,132.00200,56.94000,0.09000,57.03000,13.12900,43.90100,43.90100,43.90100,52.52000,52.68000,0.83000,0.83000,0.26120,0.53130,31.46780,24.22350,0.01100,2.45950,4.96440,0.26760,1.81720,33.96920,1.0822,1.0158
2024-06-30,231.42800,47.62900,183.79900,117.72600,121.60300,62.19600,-0.10400,62.09200,14.17700,47.91500,47.91500,47.91500,52.67400,52.74900,0.91000,0.91000,0.24400,0.55810,34.28770,26.45910,0.01140,2.86890,6.26830,0.30120,2.16880,31.79900,0.7706,0.6643
2024-03-31,222.94400,45.66900,177.27500,120.62100,124.19700,53.07800,-0.03500,53.04300,12.17100,40.87200,40.87200,40.76100,53.22800,53.32100,0.77000,0.76000,0.19250,0.41180,30.99630,23.81920,0.01080,2.46670,5.43140,0.25770,1.99170,31.40250,1.49830,1.47320
2023-12-31,214.09500,37.13600,176.95900,126.23100,129.79400,47.16500,-2.20700,43.79500,10.08900,33.70600,33.70600,33.27600,53.60100,53.72500,0.62000,0.63000,0.19360,0.45070,25.33170,19.24740,0.01110,1.98510,4.21350,0.21670,1.60080,31.84010,0.8246,0.7667
2023-09-30,205.14200,29.77000,175.37200,115.72600,119.30200,56.07000,-0.08000,55.99000,11.86100,44.12900,44.12900,44.12900,53.50200,53.60600,0.82000,0.82000,0.16930,0.41620,32.45910,25.58290,0.01120,2.83800,6.75160,0.28680,2.35760,29.10400,1.2176,1.1165
2023-06-30,197.60800,22.34500,175.26300,109.08600,112.79100,62.47200,-0.99900,61.47300,13.18200,48.29100,48.29100,48.29100,53.67900,53.79400,0.90000,0.89000,0.01060,0.29970,35.22590,27.67220,0.01160,2.98570,6.74740,0.31960,2.95410,30.21610,0.778,0.7751
2023-03-31,139.37700,14.85200,124.52500,113.82800,117.49500,7.03000,-0.05700,6.97300,1.17500,5.79800,5.79800,5.78100,53.84300,54.05000,0.11000,0.11000,0.01050,0.23270,5.76160,4.77670,0.00790,0.35480,0.79090,0.03800,0.35110,30.41440,1.43150,1.38650
2022-12-31,187.68900,11.76000,175.92900,105.17300,108.96700,66.96200,0.34700,67.30900,14.77900,52.53000,52.53000,52.38300,53.89600,54.20800,0.97000,0.97000,0.01440,0.73320,38.87080,30.25100,0.01090,3.38530,8.09560,0.33170,3.33650,28.87590,1.3164,1.2723
2022-09-30,181.12400,5.48100,175.64300,109.00000,112.83700,62.80600,-0.40900,62.39700,13.70600,48.69100,48.69100,48.54900,53.83000,54.13200,0.90000,0.90000,0.01530,0.33900,36.57890,28.46080,0.01090,3.33230,8.82180,0.31220,3.28130,27.19150,0.8181,0.7605
2022-06-30,170.27200,3.03400,167.23800,108.25100,112.10200,55.13600,-4.36000,50.77600,10.97100,39.80500,39.80500,39.68000,53.92800,54.22100,0.74000,0.73000,0.01350,0.18810,31.49880,24.61540,0.01040,2.39540,5.35150,0.25700,2.36310,30.92450,0.8692,0.8181
