Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-04-30,790.19600,250.04800,540.14790,509.69400,,509.69400,30.45400,-2.17100,28.28300,0.76700,27.51600,,27.51600,,27.51600,59.97800,30.45400,23.08950,23.17090,1.19000,1.19000,0.63160,0.39790,0.66090,68.35620,3.85400,3.85400,3.57920,3.48220,0.34670,1.29990,15.18880,5.92540,4.87670,5.11160,1.20730,2.93620,24.62560,-0.0042,-1.2951
2022-01-31,862.26000,283.64100,578.61900,531.95500,,531.95490,46.66410,-2.20000,44.46400,6.84000,37.62400,,37.62400,,37.62400,75.85410,46.66410,23.39340,23.46260,1.61000,1.60000,0.64030,0.35140,0.54190,67.10490,5.41180,5.41180,5.15670,4.36340,0.37450,1.84320,19.31720,4.65910,6.22810,6.50750,1.63410,4.03920,25.98410,3.6185,2.9195
2021-10-31,784.93000,242.77100,542.15900,499.24600,,499.24600,42.91300,-2.62900,40.28400,6.90800,33.37600,,33.37600,,33.37600,72.36400,42.91300,23.50740,23.59390,1.42000,1.41000,0.79450,0.37470,0.59910,69.07100,5.46710,5.46710,5.13220,4.25210,0.33080,1.52080,17.46770,5.15240,5.30440,5.53260,1.40660,3.31710,26.75230,0.97580,0.37890
2021-07-31,784.40520,235.75400,548.65120,485.98300,,485.98290,62.66820,-24.96400,37.70400,1.34100,36.36300,,36.36300,,36.36300,94.38820,62.66820,23.69200,23.76700,1.54000,1.53000,0.76000,0.33030,0.49330,69.94490,7.98930,7.98930,4.80670,4.63570,0.32800,1.70440,16.17500,5.56420,5.47940,5.70260,1.52040,3.66970,28.24310,3.7753,2.6794
2021-04-30,713.41600,205.37900,508.03700,455.54700,,455.54700,52.49000,-9.61400,42.87600,9.40600,33.47000,,33.47000,,33.47000,82.83500,52.49000,23.72520,23.80740,1.41000,1.41000,1.32280,0.47030,0.88770,71.21190,7.35760,7.35760,6.01000,4.69150,0.26990,1.55140,13.07390,6.88400,5.16420,5.38080,1.26640,2.73570,27.31660,3.8268,3.1655
2021-01-31,677.16900,225.08400,452.08500,437.69000,,437.69000,14.39500,-10.81500,3.58000,-10.42000,14.00000,,14.00000,,14.00000,44.99800,14.39500,23.72300,23.78500,0.59000,0.59000,1.81620,0.57840,1.37210,66.76100,2.12580,2.12580,0.52870,2.06740,0.23580,1.67020,9.60180,9.37320,2.30030,2.40210,0.48750,0.96980,25.65380,2.703,1.9432
2020-10-31,646.45400,199.04400,447.41000,428.02600,217.72200,210.30400,237.10600,-10.71500,226.39100,55.71100,170.68000,,170.68000,,170.68000,266.64100,237.10600,23.70800,23.77100,7.20000,7.18000,1.85520,0.60600,1.60480,69.20990,36.67790,36.67790,35.02040,26.40250,0.22140,1.27810,13.22780,6.80390,28.85000,30.15750,5.84500,11.36650,24.94110,2.39750,8.21960
2020-07-31,495.06500,150.77800,344.28700,370.00200,65.79400,304.20810,40.07890,-9.94400,30.13500,5.06900,25.06600,,25.06600,,25.06600,69.96490,40.07890,23.86540,23.86540,1.10000,1.11000,1.42560,0.68500,2.26920,69.54380,8.09570,8.09570,6.08710,5.06320,0.19460,1.08400,10.10150,8.90960,5.99110,6.38240,0.98520,1.88690,17.65550,3.0777,2.7437
2020-04-30,432.54400,137.13800,295.40600,356.04600,-18.33600,374.38200,-78.97600,-5.29800,-84.27400,-55.22000,-29.05400,-132.87800,-161.93200,,-161.93200,-48.96100,-78.97600,23.77800,23.77800,-6.81000,-6.81000,1.57720,0.70560,2.39670,68.29500,-18.25850,-18.25850,-19.48330,-37.43710,0.19350,0.93750,20.99930,4.28590,-41.28720,-41.96820,-7.24240,-12.15520,16.55310,-3.9963,-5.0703
2020-01-31,846.14300,272.20700,573.93600,494.80100,,494.80110,79.13500,-3.50500,75.63000,10.87800,64.75200,-3.58400,61.16800,,61.16800,108.73390,79.13500,23.95100,24.00600,2.55000,2.55000,0.64300,0.42200,0.73020,67.82970,9.35240,9.35240,8.93820,7.22900,0.39600,1.72990,31.70860,2.83840,9.71030,9.80940,2.86240,5.61210,26.30930,5.8048,4.5324
2019-10-31,749.04000,219.81400,529.22600,465.85300,,465.85300,63.37300,-3.58000,59.79300,10.59000,49.20300,-5.98000,43.22300,,43.22300,92.05100,63.37300,24.03840,24.10390,1.80000,1.79000,0.66280,0.44460,0.80060,70.65390,8.46060,8.46060,7.98260,5.77050,0.35040,1.16480,22.37940,4.02150,7.13510,7.21080,2.02180,3.96260,25.26630,1.86010,0.76620
2019-07-31,787.09780,226.53200,560.56580,481.19600,,481.19590,79.36990,-3.85100,75.51900,10.49400,65.02500,,65.02500,,65.02500,108.40790,79.36990,24.03730,24.09640,2.69000,2.70000,0.61760,0.39810,0.66150,71.21940,10.08390,10.08390,9.59460,8.26140,0.49780,1.46190,24.43950,3.68260,10.75310,10.75310,4.11230,6.47200,25.14470,4.577,3.1474
2019-04-30,739.60300,217.07300,522.53000,457.44500,,457.44500,65.08500,-4.11100,60.97400,10.56000,50.41400,,50.41400,,50.41400,92.52800,65.08500,24.04170,24.10400,2.10000,2.09000,0.99290,0.38170,0.61730,70.65010,8.80000,8.80000,8.24420,6.81640,0.46370,1.42270,33.33050,2.70020,7.77970,7.77970,3.16060,4.81040,26.95110,2.5573,1.1674
2019-01-31,811.70700,265.17900,546.52800,469.81700,,469.81700,76.71100,-4.17700,72.53400,11.77900,60.75500,,60.75500,,60.75500,102.92900,76.71100,24.04040,24.09370,2.53000,2.52000,0.94480,0.38890,0.63630,67.33070,9.45060,9.45060,8.93600,7.48480,0.51120,1.75150,47.81220,1.88240,9.66490,9.66490,3.82640,5.90650,26.14730,5.4448,4.068
2018-10-31,733.54300,222.29300,511.25000,449.57200,,449.57200,61.67800,-4.34900,57.32900,10.12200,47.20700,,47.20700,,47.20700,86.51600,61.67800,24.02260,24.07370,1.97000,1.96000,0.86560,0.39990,0.66650,69.69600,8.40820,8.40820,7.81540,6.43550,0.47030,1.22430,34.04700,2.64340,7.86550,7.86550,3.02690,4.71990,24.97170,2.47690,0.94030
2018-07-31,810.89300,245.97700,564.91600,482.14500,,482.14490,82.77110,-4.27700,78.49400,17.14000,61.35400,,61.35400,,61.35400,108.16610,82.77110,24.01120,24.07560,2.55000,2.55000,0.84130,0.40740,0.68750,69.66590,10.20740,10.20740,9.67990,7.56620,0.53090,1.57420,41.59280,2.16380,10.54590,10.54590,4.01700,6.24930,24.22920,4.5505,2.4652
2018-04-30,721.41300,217.71900,503.69400,440.38500,,440.38500,63.30900,-3.59400,59.71500,10.96800,48.74700,,48.74700,,48.74700,87.26200,63.30900,24.00360,24.06580,2.03000,2.03000,1.05270,0.38450,0.62460,69.82050,8.77570,8.77570,8.27750,6.75720,0.46000,1.38680,33.79140,2.66340,7.61220,7.61220,3.10820,4.68550,26.67850,3.0089,1.4225
2018-01-31,787.77100,260.95200,526.81900,450.14500,,450.14500,76.67400,-3.68000,72.99400,-18.14500,91.13900,,91.13900,,91.13900,99.38700,76.67400,24.00150,24.05650,3.80000,3.79000,1.02160,0.39380,0.64970,66.87460,9.73300,9.73300,9.26590,11.56920,0.50600,1.63520,32.80330,2.74360,14.80430,14.80430,5.85370,8.97370,25.64720,4.5853,3.2157
2017-10-31,710.36800,210.74900,499.61900,428.78100,,428.78100,70.83800,-3.61800,67.22000,20.84000,46.38000,,46.38000,,46.38000,92.46900,70.83800,24.03520,24.10520,1.93000,1.92000,0.92930,0.42210,0.73030,70.33240,9.97200,9.97200,9.46270,6.52900,0.46680,1.10060,39.29460,2.29040,8.46810,8.46810,3.04740,4.89390,22.82590,1.58790,0.32250
2017-07-31,743.22610,217.38200,525.84410,442.60410,,442.60410,83.24000,-3.56800,79.67200,25.77900,53.89300,,53.89300,,53.89300,105.93100,83.23990,24.03180,24.11830,2.25000,2.22000,0.95480,0.42350,0.73460,70.75160,11.19980,11.19980,10.71980,7.25120,0.48830,1.39020,33.20790,2.71020,9.89760,9.89760,3.54110,5.70590,22.63500,4.8809,3.6676
2017-04-30,700.41000,205.88200,494.52800,423.05000,,423.05000,71.47800,-3.38900,68.08900,21.16500,46.92400,,46.92400,,46.92400,93.27600,71.47800,24.04260,24.12120,1.95000,1.95000,1.11790,0.39920,0.66450,70.60550,10.20520,10.20520,9.72130,6.69950,0.45630,1.32370,35.11530,2.56300,7.79520,7.79520,3.05690,4.68320,25.03790,2.2177,1.0558
2017-01-31,772.68200,254.92000,517.76200,435.06600,,435.06600,82.69600,-3.63800,79.05800,26.33100,52.72700,,52.72700,,52.72700,103.99210,82.69600,24.04020,24.10900,2.19000,2.19000,1.06280,0.40740,0.68760,67.00840,10.70250,10.70250,10.23160,6.82390,0.50340,1.63540,39.31420,2.28920,9.06400,9.06400,3.43520,5.37090,24.19530,4.7513,3.6469
2016-10-31,709.97100,213.10900,496.86200,421.11800,,421.11800,75.74400,-3.67600,72.06800,23.71300,48.35500,,48.35500,,48.35500,96.27800,75.74400,24.00170,24.09900,2.01000,2.01000,0.99420,0.42230,0.73110,69.98340,10.66860,10.66860,10.15080,6.81080,0.47360,1.13830,37.64030,2.39110,8.83830,8.83830,3.22560,5.10560,22.76530,1.44980,0.36490
2016-07-31,745.58410,227.88900,517.69510,440.08500,,440.08490,77.61020,-3.50300,74.10700,23.08400,51.02300,,51.02300,,51.02300,98.35220,77.61020,23.94500,24.07430,2.13000,2.11000,0.96450,0.43180,0.75980,69.43480,10.40930,10.40930,9.93950,6.84340,0.49780,1.49620,20.95930,4.29400,9.69200,9.69200,3.40680,5.50740,21.97530,5.0683,3.2482
2016-04-30,700.13600,212.38200,487.75400,420.72600,,420.72600,67.02800,-3.43600,63.59200,14.42300,49.16900,,49.16900,,49.16900,86.72600,67.02800,23.94120,24.07380,2.05000,2.04000,1.17900,0.40800,0.68910,69.66560,9.57360,9.57360,9.08280,7.02280,0.46800,1.45580,24.39500,3.68930,8.47110,8.47110,3.28680,5.01500,24.24330,2.644,1.2808
2016-01-31,764.00200,264.93200,499.07000,428.54500,,428.54500,70.52500,-3.56900,66.95600,18.71400,48.24200,,48.24200,,48.24200,89.62100,70.52500,23.93780,24.04700,2.02000,2.01000,1.11860,0.41890,0.72090,65.32310,9.23100,9.23100,8.76390,6.31440,0.51730,1.75500,41.64180,2.16130,8.69430,8.69430,3.26670,5.05220,23.17820,3.7411,2.93
2015-10-31,702.62900,222.97300,479.65600,414.34800,,414.34800,65.30800,-3.54400,61.76400,20.89900,40.86500,,40.86500,,40.86500,83.99500,65.30800,23.95660,24.07310,1.71000,1.70000,1.03550,0.42850,0.75120,68.26590,9.29480,9.29480,8.79040,5.81600,0.47820,1.19730,38.88370,2.31460,7.65970,7.65970,2.78150,4.37760,22.29460,-0.18090,-0.88760
2015-07-31,719.18480,223.57910,495.60580,422.86600,,422.86600,72.73980,-3.54100,69.19900,21.80000,47.39900,,47.39900,,47.39900,91.76680,72.73990,23.91840,24.04890,1.97000,1.97000,1.02520,0.42630,0.74310,68.91220,10.11420,10.11420,9.62190,6.59070,0.45630,1.46070,39.84400,2.25880,8.80580,8.80580,3.00720,5.05180,22.45050,4.887,3.6253
2015-04-30,683.70500,216.14200,467.56300,412.08600,,412.08600,55.47700,-4.03000,51.44700,16.13000,35.31700,,35.31700,,35.31700,73.89900,55.47700,23.93780,24.06610,1.48000,1.47000,1.23880,0.40650,0.68480,68.38670,8.11420,8.11420,7.52470,5.16550,0.45550,1.58460,20.03410,4.49230,6.04670,6.04670,2.35280,3.58890,24.38820,2.6344,1.7138
2015-01-31,755.96600,262.15500,493.81100,422.59000,,422.59000,71.22100,-4.68400,66.53700,19.37400,47.16300,,47.16300,,47.16300,89.21600,71.22100,23.91480,24.03240,1.97000,1.96000,1.16340,0.41600,0.71220,65.32190,9.42120,9.42120,8.80160,6.23880,0.51410,1.86160,37.71160,2.38650,8.39750,8.39750,3.20730,4.90450,23.47560,4.8389,4.0475
2014-10-31,683.42800,222.29500,461.13300,405.69100,,405.69100,55.44200,-4.42400,51.01800,16.99400,34.02400,,34.02400,,34.02400,72.95300,55.44200,23.86220,24.00140,1.43000,1.42000,0.97620,0.40660,0.73170,67.47350,8.11230,8.11230,7.46500,4.97840,0.47990,1.25070,43.60820,2.06380,6.32230,6.32230,2.38930,3.75160,22.51250,1.53030,0.80410
2014-07-31,692.74690,222.30700,470.44000,410.18990,,410.19000,60.24990,-4.35200,55.89800,16.71300,39.18500,,39.18500,,39.18500,78.03790,60.25010,23.81780,23.96600,1.64000,1.62000,0.95710,0.41500,0.75670,67.90930,8.69730,8.69730,8.06900,5.65650,0.48370,1.34380,26.97930,3.33590,7.41240,7.41240,2.73590,4.33630,22.19200,3.1912,2.0101
2014-04-30,643.29800,201.50700,441.79100,396.57800,,396.57800,45.21300,-4.32700,40.88600,12.15800,28.72800,,28.72800,,28.72800,62.51300,45.21300,23.82030,23.97850,1.21000,1.20000,0.87530,0.43900,0.82100,68.67600,7.02830,7.02830,6.35570,4.46570,0.47010,1.36730,32.21000,2.79420,5.89650,5.89650,2.09920,3.30800,20.45270,1.5961,0.6134
2014-01-31,698.49100,243.01500,455.47600,396.77000,,396.77000,58.70600,-4.47100,54.23500,17.18000,37.05500,,37.05500,,37.05500,75.53000,58.70600,23.81300,23.97100,1.56000,1.55000,0.94130,0.43800,0.80450,65.20860,8.40470,8.40470,7.76460,5.30500,0.50980,1.64120,31.31400,2.87410,7.45300,7.45300,2.70450,4.18850,20.87240,3.01,2.156
2013-10-31,649.14100,205.92900,443.21200,398.97500,,398.97500,44.23700,-4.40700,39.83000,12.67000,27.16000,,27.16000,,27.16000,60.71400,44.23700,23.81700,23.92500,1.14000,1.14000,0.89800,0.45280,0.84060,68.27670,6.81470,6.81470,6.13580,4.18400,0.47920,1.18830,38.80100,2.31950,5.70770,5.70770,2.00500,3.12330,19.99710,-0.38580,-1.11900
2013-07-31,674.10090,210.65700,463.44390,408.59700,,408.59700,54.84690,-4.54300,50.30400,16.00100,34.30300,,34.30300,,34.30300,71.96690,54.84690,23.70890,23.94830,1.45000,1.44000,0.95610,0.45250,0.82640,68.75000,8.13630,8.13630,7.46240,5.08870,0.48560,1.43610,42.28460,2.12840,7.08700,7.08700,2.47090,3.88030,20.34150,4.2617,3.0781
2013-04-30,640.40700,201.98200,438.42500,394.25300,,394.25300,44.17200,-10.19400,33.97800,9.37600,24.60200,,24.60200,,24.60200,60.81500,44.17200,23.76100,24.00700,1.04000,1.02000,0.90960,0.46770,0.87850,68.46040,6.89750,6.89750,5.30570,3.84160,0.48900,1.50590,40.42720,2.22620,5.40310,5.40310,1.87850,2.87630,19.16540,1.0626,0.3905
2013-01-31,702.67100,244.18700,458.48400,401.28700,,401.28700,57.19700,-10.29300,46.90400,11.73600,35.16800,,35.16800,,35.16800,73.59500,57.19700,23.71120,23.94520,1.48000,1.47000,1.20500,0.54130,1.20910,65.24880,8.13990,8.13990,6.67510,5.00490,0.48610,1.74960,52.68190,1.70840,8.09780,8.09780,2.43280,3.71440,18.30220,3.9548,3.2891
2012-10-31,627.45100,197.85800,429.59300,384.28500,,384.28500,45.30800,-10.71200,34.59600,11.40400,23.19200,,23.19200,,23.19200,61.26700,45.30800,23.57800,23.78800,0.98000,0.97000,1.11470,0.56290,1.30340,68.46640,7.22100,7.22100,5.51370,3.69620,0.44170,1.11490,42.13060,2.13620,5.75630,5.75630,1.63270,2.51630,17.01660,-0.57290,-1.13570
2012-07-31,700.01010,216.17100,483.83910,423.93310,,423.93320,59.90590,-11.35400,48.55200,13.85600,34.69600,,34.69600,,34.69600,76.63090,59.90580,23.06760,23.40810,1.50000,1.46000,1.05720,0.57840,1.37200,69.11890,8.55790,8.55790,6.93590,4.95650,0.49330,1.50890,47.91640,1.87830,9.06670,9.06670,2.44510,3.82240,16.30280,3.3624,2.3515
2012-04-30,608.51400,189.61500,418.89900,379.79100,,379.79100,39.10800,-11.17300,27.93500,8.96100,18.97400,,18.97400,,18.97400,55.51100,39.10800,23.13200,23.53600,0.82000,0.81000,1.03970,0.61450,1.63620,68.83970,6.42680,6.42680,4.59070,3.11810,0.44070,1.44740,31.84770,2.82600,5.64280,5.64280,1.37420,2.17530,14.47740,1.1387,0.3652
2012-01-31,673.23400,235.39100,437.84300,390.50600,,390.50600,47.33700,-11.02500,36.31200,10.70300,25.60900,,25.60900,,25.60900,63.22300,47.33700,22.96800,23.30600,1.11000,1.10000,1.01680,0.62790,1.71730,65.03580,7.03130,7.03130,5.39370,3.80390,0.49130,1.85090,39.62300,2.27140,7.99290,7.99290,1.86880,2.97400,13.93510,4.0151,3.1758
2011-10-31,598.43700,186.30700,412.13000,367.50600,,367.50600,44.62400,-11.13500,33.48900,9.68700,23.80200,,23.80200,,23.80200,60.07700,44.62400,22.87100,23.14600,1.04000,1.03000,0.95000,0.65020,1.87500,68.86770,7.45680,7.45680,5.59610,3.97740,0.45070,1.15960,36.97020,2.43440,8.11080,8.11080,1.79240,2.83730,12.80540,0.87460,0.06800
2011-07-31,612.94210,193.55400,419.38810,380.05090,-1.24900,381.29990,38.08820,-16.32700,21.76100,4.21800,17.54300,,17.54300,,17.54300,54.33920,38.08820,22.99800,23.63500,0.76000,0.76000,0.92070,0.67240,2.05250,68.42210,6.21400,6.21400,3.55030,2.86210,0.46760,1.36740,30.37830,2.96260,6.54510,6.54510,1.33830,2.14420,11.73480,2.0694,1.2905
2011-04-30,582.52500,179.77400,402.75100,373.50400,1.95800,371.54600,31.20500,-11.61900,19.58600,4.43200,15.15400,,15.15400,,15.15400,47.28800,31.20500,23.04800,23.60200,0.66000,0.64000,0.90120,0.68630,2.21360,69.13880,5.35690,5.35690,3.36230,2.60140,0.44830,1.36200,48.88190,1.84120,5.83080,5.83080,1.16610,1.82930,11.32340,1.3826,0.8946
2011-01-31,640.27700,219.39000,420.88700,368.41400,-0.00100,368.41500,52.47200,-11.83000,40.64200,11.86500,28.77700,,28.77700,,28.77700,67.89900,52.47200,23.23700,23.91900,1.24000,1.20000,0.91150,0.68690,2.22040,65.73520,8.19520,8.19520,6.34760,4.49450,0.48710,1.68080,30.58700,2.94240,11.07320,11.07320,2.18930,3.46650,11.20660,2.817,1.8942
2010-10-31,598.69100,179.75300,418.93800,373.43900,-0.08300,373.52200,45.41600,-11.71400,33.70200,9.96800,23.73400,,23.73400,,23.73400,60.44300,45.41600,22.83200,23.59400,1.04000,1.01000,0.85250,0.71860,2.58370,69.97570,7.58590,7.58590,5.62930,3.96430,0.46130,1.08420,50.23840,1.79150,10.59430,10.59430,1.82860,2.98140,9.70100,-0.42120,-1.18330
2010-07-31,612.48300,183.40800,429.07510,383.07100,-0.53700,383.60790,45.46720,-11.71000,33.75700,6.34400,27.41300,,27.41300,,27.41300,60.86220,45.46700,23.00800,23.58000,1.19000,1.14000,0.76320,0.74960,3.02950,70.05500,7.42340,7.42340,5.51150,4.47570,0.47400,1.27300,45.26850,1.98810,14.30610,14.30610,2.12160,3.58170,8.42900,3.2499,1.9669
2010-04-30,578.23300,173.04100,405.19200,373.36100,,373.36100,31.83100,-12.18600,19.64500,5.21700,14.42800,,14.42800,,14.42800,46.96100,31.83100,23.19900,23.80300,0.62000,0.61000,0.96410,0.72640,2.68680,70.07420,5.50490,5.50490,3.39740,2.49520,0.44800,1.43660,36.29150,2.47990,6.45620,6.45620,1.11780,1.76610,9.37910,2.0583,1.5516
2010-01-31,632.61600,211.89800,420.71800,369.07000,-2.26300,371.33300,49.38500,-13.29300,36.09200,10.69900,25.39300,,25.39300,,25.39300,65.76600,49.38500,22.83200,23.39700,1.11000,1.09000,0.75760,0.77470,3.47950,66.50450,7.80650,7.80650,5.70520,4.01400,0.51150,1.75330,31.59290,2.84870,14.67070,14.67070,2.05300,3.30480,7.59050,2.6753,2.144
2009-10-31,581.18300,177.47100,403.71200,365.72700,,365.72700,37.98500,-11.77000,26.21500,8.19100,18.02400,,18.02400,,18.02400,52.10300,37.98500,22.76200,23.13600,0.79000,0.78000,0.82910,0.80670,4.22210,69.46380,6.53580,6.53580,4.51060,3.10130,0.45790,1.16230,44.75800,2.01080,11.82290,11.82290,1.41990,2.28530,6.68290,1.01170,0.36970
2009-07-31,595.60290,184.73210,410.87080,367.38790,,369.47570,41.39510,-12.12600,29.26900,6.45400,22.81500,,22.81500,-0.03500,22.78000,56.62110,41.39510,22.45900,22.78800,1.02000,0.99000,0.74850,0.82470,4.75970,68.98410,6.95010,6.95010,4.91420,3.82470,0.47830,1.34420,35.43570,2.53980,16.82250,16.82250,1.83230,2.94870,5.96850,3.258,4.9621
2009-04-30,567.56800,176.32700,391.24100,362.22800,,362.22810,29.01290,-12.73700,16.27600,4.32800,11.94800,,11.94800,0.00400,11.95200,44.13490,29.01290,22.46700,22.83100,0.53000,0.52000,0.99390,0.87010,6.77310,68.93290,5.11180,5.11180,2.86770,2.10580,0.43270,1.32230,41.04190,2.19290,10.39390,10.39390,0.91090,1.35050,5.08520,1.741,1.2174
2009-01-31,630.18200,222.49300,407.68900,368.41600,,368.41600,39.27300,-13.28100,25.99200,7.63000,18.36200,,18.36200,,18.36200,54.02500,39.27300,22.39000,22.59700,0.82000,0.81000,0.92140,0.88270,7.61080,64.69390,6.23200,6.23200,4.12450,2.91380,0.48480,1.61510,35.56130,2.53080,17.89860,17.89860,1.41270,2.09960,4.58110,2.2053,0.6145
