Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-10-31,1511.43700,935.68000,575.75700,571.78000,571.78000,3.97710,-25.98600,-22.00900,-0.85700,-21.15200,-16.67300,-16.67300,55.31210,3.97710,274.49500,274.49500,-0.06000,-0.06000,0.83670,0.58410,1.40910,38.09340,0.26310,0.26310,-1.45620,-1.10310,0.29000,1.35550,37.38220,2.40760,-1.48490,1.88990,-0.31990,-0.61760,3.58960,0.0744,-0.0366
2024-07-31,1523.75500,943.03000,580.72500,578.25700,578.25700,2.46790,-36.13300,-33.66500,-4.65100,-29.01400,-24.82300,-24.82300,53.40290,2.46790,273.07400,273.07400,-0.09000,-0.09000,0.84260,0.58200,1.39700,38.11140,0.16200,0.16200,-2.20930,-1.62910,0.28880,1.40260,32.39620,2.77810,-2.19380,2.84150,-0.47040,-0.91700,3.63350,0.2544,0.1593
2024-04-30,1529.14000,950.48000,578.66000,595.44200,595.44200,-16.78200,-39.06400,-55.84600,-4.47700,-51.36900,-46.48300,-46.48300,34.02300,-16.78200,269.76800,269.76800,-0.17000,-0.17000,0.84540,0.57530,1.35780,37.84220,-1.09750,-1.09750,-3.65210,-3.03980,0.29080,1.39570,36.33800,2.47670,-3.99920,5.51560,-0.88390,-1.69840,3.76640,-0.03120,-0.15220
2024-01-31,1674.47600,1068.12800,606.34840,606.18190,606.18200,0.16650,-39.33200,-39.16600,-10.43500,-28.73090,-22.57490,-22.57500,53.66960,0.16610,267.54900,267.54900,-0.09000,-0.09000,0.85500,0.57100,1.34430,36.21120,0.00990,0.00990,-2.33900,-1.34820,0.31220,1.56040,37.73980,2.38480,-1.90600,2.75010,-0.42090,-0.81770,3.86060,0.1765,-0.0076
2023-10-31,1494.16600,944.16500,550.00100,559.61100,1782.13500,-1232.13400,-35.47900,-1267.61300,-22.90200,-1244.71100,-1241.13700,-1241.13700,42.27600,-1232.13400,267.85200,267.85200,-4.63000,-4.63000,0.90400,0.56900,1.32450,36.80990,-82.46300,-82.46300,-84.83750,-83.06550,0.27530,1.29310,29.77610,3.02260,-104.04770,153.53140,-22.87150,-44.84260,3.89950,0.1272,-0.1051
2023-07-31,1530.73400,937.73000,593.00400,568.96700,568.96700,24.03700,-35.23900,-11.20200,6.73200,-17.93400,-14.60600,-14.60600,73.90900,24.03700,267.16300,267.16300,-0.05000,-0.05000,0.95340,0.39680,0.65990,38.73990,1.57030,1.57030,-0.73180,-0.95420,0.22980,1.38830,23.10260,3.89570,-0.60490,1.81010,-0.21920,-0.36490,7.90690,0.3613,0.1674
2023-04-30,1555.90800,951.42600,604.48200,576.86500,576.86500,27.61690,-33.64700,-6.03000,-1.00800,-5.02200,-1.89200,-1.89200,78.10990,27.61690,266.48500,266.48500,-0.01000,-0.01000,0.97990,0.40170,0.67380,38.85080,1.77500,1.77500,-0.38760,-0.12160,0.23670,1.42440,34.26050,2.62690,-0.07880,0.23120,-0.02880,-0.04710,7.88030,0.14130,-0.09160
2023-01-31,1577.95900,950.68010,627.27920,549.71910,549.71890,77.56010,-35.43500,42.12500,14.54800,27.57700,32.73200,32.73200,129.03510,77.55970,265.52200,265.95100,0.13000,0.13000,0.99480,0.40610,0.69330,39.75250,4.91520,4.91520,2.66960,2.07430,0.23860,1.45710,31.82650,2.82780,1.37440,-3.90850,0.49500,0.81630,7.83640,0.5134,0.2662
2022-10-31,1501.22000,903.54300,597.67700,549.62200,549.62200,48.05490,-26.60100,21.45400,4.16100,17.29300,19.92000,19.92000,97.32190,48.05490,265.68900,265.93500,0.07000,0.07000,0.96390,0.41200,0.71050,39.81280,3.20110,3.20110,1.42910,1.32690,0.22830,1.24900,32.32180,2.78450,0.85570,-2.24080,0.30290,0.50310,7.66910,0.4111,0.126
2022-07-31,1480.79700,886.32000,594.47700,544.47200,544.47200,50.00500,-31.94200,18.06300,6.63800,11.42500,13.45600,13.45600,99.84000,50.00500,265.43100,265.83500,0.05000,0.05000,0.97920,0.41760,0.72680,40.14570,3.37690,3.37690,1.21980,0.90870,0.22630,1.22530,33.08160,2.72050,0.59040,-1.44270,0.20570,0.34380,7.50950,0.16,-0.0962
