Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,14.71840,9.48270,5.23570,6.13310,,6.84240,-1.60670,-1.69140,-3.29810,0.00050,-3.29860,-3.29860,,-3.56310,-0.82200,-1.60670,0.30300,0.30300,-11.77000,-11.77000,0.46870,0.41580,1.26850,35.57270,-10.91650,-10.91650,-22.40800,-24.20840,0.28860,3.55440,3.45970,26.01370,-25.14250,15.63650,-6.46790,-14.67550,13.96860,12.8173,12.8307
2024-06-30,13.54940,8.75710,4.79240,6.55890,0.45000,6.81830,-2.02590,-4.91470,-6.94060,-0.00660,-6.93400,-6.93400,,-6.93400,-1.23920,-2.02590,0.12540,0.12540,-55.50000,-55.50000,0.51320,0.63510,2.71230,35.36940,-14.95230,-14.95230,-51.22470,-51.17570,0.25640,2.70810,2.82930,31.80970,63.62840,23.59300,-13.11930,-45.62800,38.28020,23.0741,22.9727
2024-03-31,13.21920,8.41370,4.80540,6.62900,0.35000,6.98850,-2.18300,3.39180,1.20880,0.00620,1.20270,1.20270,,-10.12000,-1.38120,-2.18300,0.05260,0.05260,-194.90260,-194.90260,0.62770,0.44890,1.24360,36.35200,-16.51350,-16.51350,9.14440,-76.55520,0.24190,2.88160,2.64180,34.06780,-10.76490,-5.12130,2.20050,5.45010,142.10660,-50.39250,-50.38250
2023-12-31,19.44230,13.92180,5.52050,6.62980,-0.19000,7.85820,-2.33770,0.78090,-1.55680,0.12060,-1.67740,-1.67740,0.01400,-1.66340,-1.20420,-2.33770,0.01340,0.01340,-118.94390,-118.94390,0.70520,0.33140,0.74300,28.39420,-12.02360,-12.02360,-8.00720,-8.55560,0.33420,3.89020,3.84440,23.41050,-8.21880,10.53790,-2.88340,-5.48790,1459.77100,11.7418,8.6193
2023-09-30,18.28870,11.25620,7.03250,7.15010,-0.23000,8.59690,-1.56440,-0.76890,-2.33330,-0.00420,-2.32910,-2.32910,-0.03400,-2.36300,-0.25630,-1.56440,0.01340,0.01340,-176.35000,-176.35000,0.85350,0.37740,0.68940,38.45250,-8.55360,-8.55360,-12.75810,-12.92080,0.29250,2.43290,3.15640,28.51320,-10.66750,14.99590,-3.72560,-6.63360,1609.32600,63.6869,48.7692
2023-06-30,19.83630,12.69940,7.13690,7.23060,-0.10500,8.55220,-1.41530,1.07860,-0.33670,-0.00290,-0.33380,-0.33380,-1.21690,-1.55070,-0.09750,-1.41530,0.01330,0.01330,-117.00000,-117.00000,0.89330,0.35550,0.62320,35.97920,-7.13500,-7.13500,-1.69740,-7.81770,0.30190,2.76520,3.46630,25.96450,-1.39660,2.27390,-0.50810,-0.89910,1787.73500,-115.773,-121.7639
2023-03-31,22.06540,14.05910,8.00630,8.06210,-0.82700,10.15590,-2.14950,-0.44440,-2.59390,0.00570,-2.59970,-2.59970,0.04470,-2.55500,-0.77250,-2.14950,0.01320,0.01320,-194.90260,-194.90260,1.00830,0.24650,0.55850,36.28440,-9.74160,-9.74160,-11.75570,-11.57920,0.30710,2.47520,3.56180,25.26820,-10.41120,17.53210,-3.61860,-7.83650,1883.50900,-9.48960,-34.40080
2022-12-31,17.18360,12.17850,5.00510,6.41890,-1.08240,8.55020,-3.54510,3.01780,-0.52730,,-0.53950,-0.53950,-6.85180,-24.25520,-2.49950,-3.54510,0.00900,0.00900,-2481.25900,-2451.27400,1.00110,0.22210,0.49440,29.12730,-20.63080,-20.63080,-3.06840,-141.15280,0.23000,2.01150,3.02460,29.75580,-1.98390,3.88960,-0.72230,-1.54160,2057.93800,-203.3583,-140.073
2022-09-30,5.88820,4.48400,1.40420,2.70200,-0.26240,3.82790,-2.42380,-0.11900,-2.54280,,-2.54280,-2.54280,0.02280,-2.52000,-1.48320,-2.42380,0.00990,0.00990,-254.87260,-254.87260,1.98450,0.03990,0.04160,23.84740,-41.16350,-41.16350,-43.18480,-42.79770,0.11490,2.50070,1.49520,60.19200,-8.41880,81.79930,-4.96160,-8.07430,3048.05000,-64.5868,78.8528
2022-06-30,4.21850,3.31600,0.90240,2.81650,-0.16830,3.84820,-2.94580,4.63960,1.69380,,1.69380,1.69380,-0.25110,1.44270,-2.05750,-2.94580,0.00990,0.01310,142.42880,112.44380,1.63120,0.03270,0.03380,21.39280,-69.83090,-69.83090,40.15150,34.19860,0.07190,2.61780,1.22620,73.39550,5.17970,-104.35920,2.88870,5.00550,3299.71900,595.2294,1075.9076
2022-03-31,0.23190,0.16620,0.06570,0.27380,-0.96850,1.59970,-1.53400,-0.35550,-1.88950,,-1.88950,-1.88950,0.00590,-1.88360,-1.17580,-1.53400,0.00430,0.00430,-434.78260,-434.78260,2.04050,0.03020,0.03110,28.33850,-661.58760,-661.58760,-814.91880,-812.37350,0.00390,0.10220,0.08270,1088.40500,-6.04210,58.14110,-3.16020,-5.85370,3155.87100,-1169.89800,-1169.95500
2021-12-31,0.01270,,0.01270,0.36250,-0.43320,,-1.14030,-0.36830,-1.50860,,-1.50860,-1.50860,,-1.50860,-0.78300,-1.14030,0.00410,0.00410,-367.31650,-367.31650,0.00660,-92.91720,-1.02990,100.00000,-8947.14400,-8947.14300,-11836.89000,-11836.89000,0.00460,,,,17.46710,13.21350,-53.89370,1640.45800,-2105.50700,-60.3742,-60.3742
2021-09-30,0.02540,,0.02540,0.24170,-0.54590,,-1.11960,-0.27570,-1.39530,,-1.39530,-1.39530,,-1.39530,-0.76220,-1.11960,0.00410,0.00410,-337.33140,-337.33140,1.09330,,,100.00000,-4404.80400,-4404.80400,-5489.48700,-5489.48700,0.00040,,0.01200,7503.32300,-7.51560,-9.93920,-2.44950,-7.51560,5726.47200,-51.3482,-51.3483
2021-06-30,,,,0.22500,-1.26310,,-1.84540,-0.41790,-2.26330,,-2.26330,-2.26330,,-2.26330,-1.48810,-1.84540,0.00410,0.00410,-554.72270,-554.72270,4.52680,,,,,,,,,,,,-5.15680,-5.76610,-4.35270,-5.15680,13896.59000,-32.5762,0.3501
2021-03-31,,,,0.23120,-0.16840,,-0.75700,-0.31140,-1.06840,,-1.06840,-1.06840,,-1.06840,-0.39970,-0.75700,0.00410,0.00410,-262.36880,-262.36880,5.01160,,,,,,,,,,,,-2.33680,-2.60750,-2.01180,-2.33680,14510.72000,-53.41160,30.67270
2020-12-31,-14.06540,-7.99240,-6.07300,-4.60020,-0.21920,-4.28270,-1.79030,-0.03220,-1.82250,0.01050,-1.83300,-1.83300,1.82990,-0.00310,-1.60370,-1.79030,0.00310,0.00310,,0.00000,4.80770,,,43.17680,12.72860,12.72860,12.95740,0.02230,-0.25320,-58.65410,-3.19520,-28.16710,-3.85950,-4.29960,-3.29940,-3.85950,15277.09000,265.092,248.385
2020-09-30,3.35430,2.18160,1.17270,1.95960,-0.07130,2.13720,-0.96450,0.27470,-0.68980,0.00900,-0.69870,-0.69870,0.96110,0.26240,-0.77290,-0.96450,0.00310,0.00310,89.95500,89.95500,4.65920,,,34.96150,-28.75410,-28.75410,-20.56360,7.82170,0.06020,0.22190,0.32380,277.97520,-1.47900,-1.59720,-1.25400,-1.47900,15210.49000,-1085.9428,-1090.754
2020-06-30,9.62800,6.14790,3.48000,4.73190,-0.39440,5.12630,-1.64620,0.27900,-1.36720,-0.00040,-1.36680,-1.36680,-0.56870,-1.93550,-1.42790,-1.64620,0.00310,0.00310,-629.68520,-629.68520,4.44000,,,36.14530,-17.09820,-17.09820,-14.20060,-20.10320,0.16790,0.61840,1.17560,76.55790,-2.91030,-3.15190,-2.38320,-2.91030,15059.58000,-761.8779,-771.0726
2020-03-31,9.16270,5.42560,3.73710,4.96090,,4.96090,-1.22370,0.41060,-0.81320,-0.00450,-0.80870,-0.80870,2.31340,1.50460,-1.01230,-1.22370,0.00310,0.00310,479.76010,479.76010,6.34100,,,40.78630,-13.35560,-13.35560,-8.87480,16.42120,0.16120,0.67070,1.39560,64.49040,-1.65170,-1.65170,-1.42280,-1.65170,15707.15000,76.39270,191.66060
2019-12-31,15.36340,8.32930,7.03410,5.84600,,5.84600,1.18810,0.04500,1.23320,0.02740,1.20580,1.20580,0.51210,1.71790,1.41480,1.18810,0.00310,0.00310,539.73030,509.74520,4.35260,,,45.78500,7.73350,7.73350,8.02660,11.18180,0.25970,0.97630,1.50000,60.00070,2.54430,2.54430,2.03850,2.54430,15357.81000,1426.398,1394.355
2019-09-30,13.62210,7.33720,6.28490,5.51310,,5.51310,0.77180,0.08840,0.86020,-0.02680,0.88700,0.88700,0.85080,1.73790,1.03710,0.77180,0.00310,0.00310,569.71510,569.71510,4.32520,,,46.13760,5.66580,5.66580,6.31500,12.75760,0.23610,0.58290,1.05190,85.56230,1.91760,1.91760,1.53710,1.91760,14899.55000,1086.9227,1060.6719
2019-06-30,10.70450,6.46390,4.24050,5.36990,,5.36990,-1.12930,0.06710,-1.06220,-0.01190,-1.05030,-1.05030,3.82350,2.77320,-0.86770,-1.12930,0.00310,0.00310,899.55030,899.55030,4.94140,,,39.61470,-10.55010,-10.55010,-9.92280,25.90670,0.19800,0.47360,0.98140,91.70620,-2.34580,-2.34580,-1.94230,-2.34580,14409.49000,1161.4873,1151.8814
2019-03-31,11.21620,6.59000,4.62620,5.44760,,5.44760,-0.82140,0.02550,-0.79590,-0.00400,-0.79190,-0.79190,1.03200,0.24010,-0.54210,-0.82140,0.00310,0.00310,89.95500,89.95500,4.21950,,,41.24600,-7.32320,-7.32320,-7.09570,2.14080,0.21490,0.42920,0.84510,106.49830,-1.88090,-1.88090,-1.51730,-1.88090,13561.14000,-389.16200,-457.74430
2018-12-31,-4.73460,-7.95240,3.21780,1.67030,,1.67020,1.54760,-0.02200,1.52560,0.41050,1.11510,1.11510,,-0.74560,1.11330,1.54760,0.00300,0.00300,-239.88020,-239.88020,3.63710,,,-67.96430,-32.68600,-32.68590,-32.22150,15.74890,-0.08880,-0.66280,-0.49350,-182.35940,2.67710,2.67710,2.09130,2.67710,13638.01000,73.561,65.694
2018-09-30,15.29200,10.05140,5.24060,6.84230,,6.84240,-1.60180,0.05490,-1.54690,-0.00210,-1.54470,-1.54470,,-1.54470,-1.07890,-1.60180,0.00310,0.00310,-509.74520,-509.74520,4.19930,,,34.27010,-10.47460,-10.47460,-10.11560,-10.10160,0.29260,0.62310,1.33580,67.37730,-3.62830,-3.62830,-2.95610,-3.62830,13951.75000,-813.6395,-843.877
2018-06-30,15.03820,11.05310,3.98510,6.70730,,6.70730,-2.72220,0.06920,-2.65300,-0.01150,-2.64150,-2.64150,,-2.64150,-2.18120,-2.72220,0.00300,0.00300,-869.56520,-869.56520,4.08160,,,26.49980,-18.10200,-18.10200,-17.64200,-17.56540,0.27370,0.71010,1.31060,68.66930,-5.94610,-5.94610,-4.80810,-5.94610,14569.14000,-894.347,-1004.2305
2018-03-31,16.77370,11.59510,5.17860,7.15280,,7.15280,-1.97420,0.12190,-1.85230,0.00760,-1.85980,-1.85980,,-1.85980,-1.34270,-1.97420,0.00300,0.00300,-629.68520,-629.68520,4.44760,,,30.87350,-11.76980,-11.76980,-11.04270,-11.08790,0.29050,0.81490,1.42620,63.10520,-3.91670,-3.91670,-3.22130,-3.91670,15607.20000,79.79650,1.55250
2017-12-31,19.04160,13.48500,5.55660,7.18250,,7.14120,-1.58460,-0.08030,-1.66490,0.03250,-1.69740,-1.69740,,-1.69740,-0.88780,-1.58460,0.00300,0.00300,-569.71540,-569.71540,5.07420,,,29.18150,-8.32160,-8.32160,-8.74350,-8.91420,0.32750,0.96430,1.56290,57.58380,-3.45210,-3.45210,-2.91920,-3.45210,16430.05000,310.8914,181.9392
2017-09-30,20.41240,17.10850,3.30390,7.16130,,7.95760,-4.65360,0.02230,-4.63140,-0.10930,-4.52200,-4.52200,,-4.52200,-3.88640,-4.65360,0.00300,0.00300,-1499.25000,-1499.25000,4.77070,,,16.18580,-22.79810,-22.79810,-22.68890,-22.15320,0.33320,1.13920,1.47840,60.87860,-8.84880,-8.84880,-7.38160,-8.84880,17094.15000,-785.7074,-820.5662
2017-06-30,22.06850,16.05780,6.01060,7.31800,-1.61740,10.07750,-4.06680,-0.05160,-4.11840,-0.02770,-4.09070,-4.09070,,-4.09070,-3.21780,-4.06680,0.00300,0.00300,-1379.31000,-1379.31000,4.56910,,,27.23630,-18.42810,-18.42810,-18.66180,-18.53640,0.32630,0.87870,1.73090,51.99750,-7.32520,-7.32520,-6.04760,-7.32520,18696.76000,1127.4809,1118.5448
2017-03-31,20.80010,14.83500,5.96510,7.03730,,7.42490,-1.45980,0.01430,-1.44550,0.07000,-1.51550,-1.51550,,-1.51550,-0.58650,-1.45980,0.00300,0.00300,-509.74520,-509.74520,5.24910,,,28.67810,-7.01840,-7.01840,-6.94950,-7.28610,0.29500,0.74510,1.50980,59.60870,-2.52210,-2.58500,-2.14940,-2.52210,20158.82000,571.18310,558.34420
2016-12-31,22.75840,17.01220,5.74620,7.63570,,7.63570,-1.88950,0.06520,-1.82430,0.01430,-1.83860,-1.83860,,-1.83860,-0.96060,-1.88950,0.00290,0.00290,-629.68540,-629.68540,4.87090,,,25.24860,-8.30230,-8.30230,-8.01590,-8.07880,0.31100,0.76610,1.56390,57.54780,-2.98320,-3.05570,-2.51260,-2.98320,20818.48000,1409.5345,1274.9987
2016-09-30,25.61660,18.92600,6.69060,7.86600,,7.86610,-1.17540,-0.08510,-1.26050,0.00330,-1.26380,-1.26380,,-1.26380,-0.25510,-1.17540,0.00300,0.00300,-419.79010,-419.79010,4.57020,,,26.11820,-4.58850,-4.58850,-4.92050,-4.93340,0.33500,0.77060,1.56460,57.52220,-1.98210,-2.02860,-1.65260,-1.98210,21573.54000,-149.162,-357.4247
2016-06-30,26.31140,18.93570,7.37570,10.04720,,10.04720,-2.67150,0.03140,-2.64000,-0.09560,-2.54450,-2.54450,,-2.54450,-1.72800,-2.67150,0.00300,0.00300,-869.56520,-869.56520,3.20730,,0.04750,28.03250,-10.15320,-10.15320,-10.03380,-9.67070,0.30610,0.70720,1.53010,58.81880,-3.89840,-3.98780,-2.96060,-3.89840,22116.99000,328.4488,171.2147
2016-03-31,24.66640,17.89740,6.76900,9.63710,,5.48930,1.27980,-3.41160,-2.13180,0.33490,-2.46670,-2.46670,,-2.46670,2.17020,1.27980,0.00300,0.00300,-839.58030,-839.58030,4.10860,,0.02170,27.44220,5.18840,5.18840,-8.64250,-10.00010,0.29120,0.71810,1.33480,67.42720,-3.56210,-3.63900,-2.91180,-3.56210,23507.13000,-1176.19100,-1121.31600
2015-12-31,27.68080,19.98420,7.69650,10.00260,,11.22490,-3.52840,0.02430,-3.50410,2.23650,-5.74060,-5.74060,,-5.74060,-2.69200,-3.52830,0.00290,0.00290,-1979.01100,-1979.01100,4.00800,,0.00140,27.80460,-12.74660,-12.74660,-12.65890,-20.73870,0.31490,0.79980,1.55080,58.03410,-7.95270,-8.11710,-6.52960,-7.95270,24722.54000,2318.2284,2106.8991
2015-09-30,32.24620,21.82230,10.42380,9.99240,,9.99250,0.43140,0.08290,0.51430,-0.76970,1.28400,1.28400,,1.28400,1.27440,0.43140,0.00290,0.00290,449.77510,449.77510,3.62140,,0.05240,32.32580,1.33780,1.33780,1.59490,3.98170,0.32700,0.84190,1.40040,64.26920,1.62520,1.65580,1.30200,1.62520,27083.00000,78.604,48.537
2015-06-30,28.19770,19.65880,8.53890,10.25650,,10.25650,-1.71770,-0.05710,-1.77470,-0.74660,-1.02820,-1.02820,,-1.02820,-0.86490,-1.71770,0.00290,0.00290,-359.82010,-359.82010,3.80710,,0.04390,30.28220,-6.09150,-6.09150,-6.29390,-3.64630,0.28900,0.67050,1.62490,55.38690,-1.30130,-1.32570,-1.05380,-1.30130,27107.83000,-1111.9562,-1386.495
2015-03-31,19.54490,14.65800,4.88690,10.57820,,10.57820,-5.69120,0.05400,-5.63720,-1.47370,-4.16350,-4.16350,,-4.16350,-4.91080,-5.69120,0.00290,0.00290,-1439.28000,-1439.28000,4.78220,,0.00620,25.00360,-29.11870,-29.11870,-28.84230,-21.30210,0.20400,0.45130,1.79680,50.08790,-5.14210,-5.14210,-4.34600,-5.14210,27880.38000,-995.93680,-1283.36500
2014-12-31,27.23010,18.16590,9.06430,10.58280,,10.58280,-1.51860,-0.04420,-1.56280,-0.53290,-1.02990,-1.02990,,-1.02990,-0.79310,-1.51860,0.00290,0.00290,-359.82010,-359.82010,5.37950,0.00120,0.00730,33.28770,-5.57680,-5.57680,-5.73930,-3.78230,0.27150,0.58390,1.96750,45.74230,-1.19730,-1.19730,-1.02700,-1.19590,29801.57000,357.762,-196.343
2014-09-30,33.43390,21.42140,12.01250,9.35460,,9.35460,2.65790,0.07570,2.73360,1.03870,1.69490,1.69490,,1.69490,3.27140,2.65790,0.00290,0.00290,599.70020,599.70020,5.67220,0.00270,0.00850,35.92910,7.94970,7.94970,8.17620,5.06940,0.32590,0.68930,2.01110,44.75200,1.92300,1.92300,1.65230,1.91780,30559.95000,1246.551,742.968
2014-06-30,33.20900,21.11520,12.09380,9.68820,,9.68830,2.40550,-0.13020,2.27530,0.83780,1.43750,1.43750,,1.43750,2.98820,2.40550,0.00290,0.00290,509.74520,509.74520,5.28500,0.00420,0.01000,36.41720,7.24360,7.24360,6.85150,4.32860,0.31990,0.67940,1.73260,51.94450,1.63570,1.63570,1.38490,1.62890,30495.28000,581.09,7.426
2014-03-31,25.19840,16.21040,8.98800,9.00210,,9.23990,-0.25190,-0.01300,-0.26490,-0.12430,-0.14060,-0.14060,,-0.14060,0.30870,-0.25190,0.00290,0.00290,-59.97000,-59.97000,6.30260,0.00570,0.01140,35.66900,-0.99980,-0.99980,-1.05120,-0.55790,0.24930,0.54300,1.55360,57.92960,-0.16080,-0.16080,-0.13910,-0.15980,30489.98000,2038.69700,1752.36200
2013-12-31,27.31330,17.34220,9.97110,8.90730,,10.05670,-0.08560,-0.01480,-0.10040,0.70250,-0.80290,-0.80290,,-0.80290,0.47140,-0.08560,0.00280,0.00280,-269.86510,-269.86510,6.40050,0.00700,0.01260,36.50640,-0.31340,-0.31350,-0.36750,-2.93950,0.26380,0.59570,1.19260,75.46540,-0.90590,-0.90590,-0.77550,-0.89960,31141.83000,4421.1908,4174.8285
2013-09-30,44.61690,30.99370,13.62320,9.46900,-5.84990,15.31880,-1.69560,-0.06010,-1.75570,0.28020,-2.03590,-2.03590,,-2.03590,-1.12650,-1.69560,0.00290,0.00290,-719.64020,-719.64020,6.88010,0.00830,0.01370,30.53370,-3.80040,-3.80040,-3.93520,-4.56310,0.42550,1.08550,1.21470,74.09320,-2.25530,-2.25530,-1.94170,-2.23660,31666.87000,-891.811,-1106.671
2013-06-30,31.93660,20.40830,11.52830,8.96150,,8.96150,2.56690,0.01100,2.57780,0.93930,1.63860,1.63860,,1.63860,3.13970,2.56690,0.00280,0.00280,569.71510,569.71510,6.04030,0.00930,0.01450,36.09750,8.03730,8.03730,8.07170,5.13070,0.29030,0.51960,1.50640,59.74420,1.75810,1.87480,1.48940,1.74170,32708.82000,-616.621,-915.037
2013-03-31,27.45270,17.67680,9.77590,9.40520,,9.40520,0.37080,0.01060,0.38140,0.13910,0.24240,0.24240,,0.24240,0.85660,0.37080,0.00280,0.00280,89.95500,89.95500,5.60180,0.01060,0.01570,35.61000,1.35060,1.35060,1.38940,0.88280,0.24720,0.47800,1.49540,60.18620,0.26070,0.27800,0.21820,0.25790,32704.57000,-2640.94900,-2801.23600
2012-12-31,25.75680,15.62430,10.13250,9.93110,,9.93110,0.20140,-0.00620,0.19520,0.10330,0.09200,0.09200,,0.09200,0.69800,0.20140,0.00280,0.00280,29.98500,29.98500,5.63710,0.01170,0.01680,39.33920,0.78180,0.78180,0.75790,0.35700,0.22890,0.46290,1.75420,51.30650,0.09780,0.10450,0.08170,0.09670,33256.08000,1205.7674,1020.3335
2012-09-30,28.68770,17.92780,10.75990,9.05320,,9.05320,1.70670,-0.04330,1.66340,0.54410,1.11930,1.11930,,1.11930,2.21930,1.70670,0.00280,0.00280,389.80510,389.80510,7.47430,0.01260,0.01740,37.50690,5.94930,5.94930,5.79840,3.90180,0.25780,0.62800,1.72860,52.06500,1.15650,1.23240,1.00580,1.14200,34073.85000,556.441,284.578
2012-06-30,25.56130,14.90540,10.65590,9.29830,,9.29830,1.35760,0.08790,1.44550,0.47370,0.97170,0.97170,,0.97170,1.89720,1.35760,0.00280,0.00290,329.83510,329.83510,6.70710,0.01380,0.01850,41.68760,5.31120,5.31120,5.65490,3.80160,0.22560,0.47990,1.67500,53.73120,1.00410,1.07040,0.85750,0.99030,34063.25000,-477.085,-654.222
2012-03-31,24.24390,14.29530,9.94860,9.81820,,9.81820,0.13040,-0.03690,0.09360,0.03850,0.05510,0.05510,,0.05510,0.71510,0.13040,0.00280,0.00280,29.98500,29.98500,7.54370,0.01450,0.01950,41.03560,0.53810,0.53810,0.38590,0.22720,0.21560,0.52730,1.69000,53.25440,0.05670,0.06040,0.04900,0.05590,34252.13000,-1214.66800,-1428.44800
2011-12-31,25.33800,14.78220,10.55580,10.91880,,10.91890,-0.36310,-0.01700,-0.38010,0.19420,-0.57430,-0.57430,,-0.57430,-1.10570,-0.36310,0.00280,0.00280,-179.91030,-209.89510,5.84540,0.01590,0.02050,41.65990,-1.43290,-1.43280,-1.50000,-2.26650,0.21720,0.56890,1.75210,51.36580,-0.58880,-0.62730,-0.49230,-0.57950,34539.45000,2063.715,1671.226
2011-09-30,41.98460,25.42930,16.55530,10.07140,,10.07140,6.48390,0.09100,6.57490,2.84530,3.72960,3.72960,,3.72960,7.02110,6.48390,0.00280,0.00280,1319.34000,1319.34000,6.43860,0.01680,0.02130,39.43180,15.44340,15.44340,15.66030,8.88340,0.35970,0.97760,1.96160,45.88140,3.77590,3.99080,3.19550,3.71260,35005.06000,4314.736,4082.58
2011-06-30,45.42970,26.97410,18.45560,9.93080,,11.20280,7.25280,0.01190,7.26470,3.18000,4.08470,4.08470,,4.08470,9.05970,7.25280,0.00280,0.00280,1439.28000,1439.28000,5.72880,0.01830,0.02290,40.62450,15.96500,15.96500,15.99110,8.99120,0.39150,1.00880,1.40870,63.88770,4.24060,4.39050,3.52030,4.16320,34147.19000,-1540.9199,-1723.9437
2011-03-31,31.02280,17.69430,13.32850,9.18720,,9.18720,4.14130,0.01920,4.16040,1.60260,2.55780,2.55780,,2.55780,4.64050,4.14130,0.00280,0.00280,899.55030,899.55030,6.17040,0.02000,0.02480,42.96350,13.34920,13.34920,13.41090,8.24500,0.28120,0.70750,1.59700,56.35500,2.75160,2.89350,2.31860,2.69650,33076.74000,126.97590,-30.06930
2010-12-31,30.20770,18.11610,12.09160,9.09370,,9.09370,2.99790,0.00150,2.99940,1.02970,1.96980,1.96980,,1.96980,3.43870,2.99790,0.00280,0.00280,689.65520,659.67030,6.80410,0.02140,0.02630,40.02820,9.92430,9.92430,9.92940,6.52080,0.27700,0.73950,1.72180,52.27060,2.15520,2.26840,1.80600,2.10900,32536.28000,1692.018,1477.036
2010-09-30,33.32380,18.01380,15.31000,9.00570,0.00000,9.00570,6.30430,0.05030,6.35460,2.35520,3.99940,3.99940,,3.99940,6.74430,6.30430,0.00280,0.00280,1439.28000,1439.28000,6.38040,0.02270,0.02760,45.94310,18.91830,18.91830,19.06910,12.00160,0.30740,0.74160,1.63710,54.97450,4.41780,4.65210,3.68960,4.31740,32319.48000,1284.4647,1185.3957
2010-06-30,30.65880,17.37480,13.28400,9.09210,0.00000,9.09210,4.19190,-0.02420,4.16770,1.75240,2.41530,2.41530,,2.41530,4.68330,4.19190,0.00280,0.00280,869.56520,869.56520,6.68900,0.02460,0.02960,43.32850,13.67280,13.67280,13.59390,7.87810,0.29510,0.67510,1.77650,50.66010,2.75690,2.90840,2.32440,2.68920,31288.62000,892.0497,772.5241
2010-03-31,25.88200,15.36700,10.51510,8.39480,,8.39480,2.12030,-0.00740,2.11280,0.78190,1.33090,1.33090,,1.33090,2.60700,2.12030,0.00280,0.00280,479.76010,479.76010,6.60070,0.02610,0.03130,40.62690,8.19200,8.19200,8.16330,5.14230,0.25410,0.62080,1.51500,59.40620,1.55010,1.63700,1.30690,1.50960,30807.63000,-402.94740,-598.87380
2009-12-31,26.33570,15.78450,10.55120,8.03020,,8.22620,2.32500,0.00150,2.32650,1.11550,1.21100,1.21100,,1.21100,2.78490,2.32500,0.00280,0.00280,419.79020,419.79020,6.03480,0.02720,0.03230,40.06430,8.82830,8.82830,8.83410,4.59830,0.25590,0.64170,1.75080,51.40630,1.40910,1.48810,1.17670,1.37080,30849.88000,879.218,859.088
