Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-12-31,0.02050,0.10090,-0.08040,0.63100,0.67850,1.30950,-1.38990,-0.01010,-1.39990,0.00080,-1.40070,-1.40070,-1.40070,-1.34060,-1.38990,0.03580,0.03580,-39.04050,-39.04050,9.84950,-392.26830,-6784.20000,-6784.20000,-6833.33800,-6837.24400,0.00310,0.85080,1.86640,48.22230,-23.27200,-23.27200,-21.24470,-23.27200,168.07760,-31.96500,-32.93610
2017-09-30,0.00290,0.09390,-0.09110,0.64700,0.63080,1.27790,-1.36890,0.14800,-1.22090,,-1.22090,-1.22090,-1.22090,-1.32510,-1.36890,0.03480,0.03480,158.18060,158.18060,21.05780,-3161.98800,-47531.29000,-47531.29000,-42393.80000,-42393.80000,0.00040,1.37920,,,-16.50130,-16.50130,-15.81530,-16.50130,206.65670,-31.2248,-34.1165
2017-06-30,0.02050,0.14230,-0.12170,0.53620,0.63570,1.17180,-1.29360,0.07330,-1.22040,,-1.22040,-1.22040,-1.22040,-1.24880,-1.29360,0.03450,0.03450,-35.26240,-35.26240,19.08900,-592.88430,-6300.48600,-6300.48600,-5943.70200,-5943.70200,0.00230,1.00930,1.72840,52.07040,-14.19530,-14.19530,-13.52610,-14.19530,240.06430,432.1182,452.0575
2017-03-31,0.06300,0.13480,-0.07180,0.32940,0.74640,1.07580,-1.14760,0.04390,-1.10370,,-1.10370,-1.10370,-1.10370,-1.10230,-1.14760,0.00490,0.00490,-223.26130,-223.26130,21.57140,-113.97520,-1820.97000,-1820.97000,-1751.34000,-1751.34000,0.00620,0.43420,0.95660,94.08730,-11.27400,-11.27400,-10.79600,-11.27400,283.72560,-496.2744,-519.5677
2016-12-31,0.14190,0.16340,-0.02150,0.46090,0.93210,1.39290,-1.41450,-0.07040,-1.48490,0.00080,-1.48570,-1.48570,-1.48570,-1.36900,-1.41450,0.03450,0.03450,-44.06470,-44.06470,17.58770,-15.18720,-997.12100,-997.12100,-1046.74600,-1047.31000,0.01240,0.49580,10.97190,8.20280,-13.67400,-13.67400,-12.95600,-13.67400,314.89100,-39.56190,-42.00870
2016-09-30,0.27610,0.20370,0.07250,0.66140,0.72760,1.38900,-1.31660,-0.02460,-1.34120,,-1.34120,-1.34120,-1.34120,-1.27370,-1.31660,0.03000,0.03000,-41.12710,-41.12710,19.40150,26.24100,-476.84600,-476.84590,-485.75880,-485.75890,0.02130,0.81650,3.21750,27.97220,-10.89140,-10.89140,-10.36640,-10.89140,356.89310,-34.7417,-37.879
2016-06-30,0.18110,0.17910,0.00200,0.47010,0.72040,1.19050,-1.18850,-0.00560,-1.19410,,-1.19410,-1.19410,-1.19410,-1.15050,-1.18850,0.02880,0.02880,-41.12710,-41.12710,9.20910,1.12650,-656.28410,-656.28410,-659.37590,-659.37590,0.02130,0.31480,20.01460,4.49670,-15.58640,-15.58640,-14.04790,-15.58640,266.36730,-37.0791,-38.1783
2016-03-31,0.32630,0.34820,-0.02180,0.30910,0.76510,1.07410,-1.09590,0.23490,-0.86100,,-0.86100,-0.86100,-0.86100,-1.05960,-1.09590,0.02880,0.02880,-29.37650,-29.37650,14.14630,-6.68480,-335.83370,-335.83370,-263.84240,-263.84240,0.03460,0.64060,31.27010,2.87810,-9.77020,-9.77020,-9.13180,-9.77020,306.40840,-36.936,-39.9482
2015-12-31,0.48820,0.39700,0.09120,0.28880,1.10970,1.39850,-1.30740,-0.31520,-1.62260,0.00720,-1.62980,-1.62980,-1.62980,-1.27500,-1.30740,0.02850,0.02850,-55.81530,-55.81530,13.39350,18.67910,-267.81260,-267.81260,-332.39160,-333.86650,0.04710,0.75190,13.70080,6.56900,-16.92280,-16.92280,-15.74010,-16.92280,334.85570,-41.20870,-47.34920
2015-09-30,0.20070,0.06770,0.13290,0.19940,0.88150,1.08090,-0.94800,-0.58040,-1.52840,0.00900,-1.53740,-1.53740,-1.53740,-0.90780,-0.94800,0.02710,0.02710,-58.75300,-55.81530,4.14450,66.25420,-472.43700,-472.43710,-761.70010,-766.18550,0.01930,0.12150,1.27320,70.68790,-19.20450,-19.20450,-14.80250,-19.20450,294.51090,-42.0614,-45.1849
2015-06-30,0.15770,0.28540,-0.12770,0.12970,0.61820,0.74790,-0.87560,1.34860,0.47300,0.00900,0.46400,0.46400,0.46400,-0.83380,-0.87560,0.02710,0.02890,17.62590,14.68820,6.02390,-80.94560,-555.05300,-555.05300,299.83650,294.13120,0.01410,1.46860,1.39640,64.44940,4.91900,4.91900,4.13790,4.91900,348.34260,-25.511,-30.3946
2015-03-31,0.18760,0.31000,-0.12240,0.28160,0.78570,1.06730,-1.18960,0.77250,-0.41720,0.00900,-0.42620,-0.42620,-0.42620,-1.14960,-1.18960,0.02710,0.02710,-14.68820,-14.68820,3.94030,-65.21930,-634.04200,-634.04200,-222.33690,-227.13360,0.01590,2.29370,11.32950,7.94390,-4.77620,-4.77620,-3.60340,-4.77620,329.51440,-47.8022,-48.4965
2014-12-31,0.21270,0.17710,0.03560,0.41880,0.94220,1.36100,-1.32540,-0.00830,-1.33370,0.00980,-1.34350,-1.34350,-1.34350,-1.28790,-1.32540,0.02700,0.02700,-49.94000,-49.94000,3.29180,16.72150,-623.25200,-623.25200,-627.13760,-631.74580,0.01580,1.31860,5.91040,15.22750,-14.54480,-14.54480,-10.00670,-14.54480,341.11410,-47.52680,-48.96300
2014-09-30,0.11900,-0.53000,0.64900,0.00000,-2.27000,-2.27000,2.91900,-0.81000,3.58000,-0.01980,3.59980,-4.63500,-4.63500,2.95680,2.91900,0.02580,0.02580,-176.25900,-176.25900,21.52240,,2452.94100,2452.94100,3008.40300,-3894.95800,0.00800,-17.66670,2.97500,30.25210,-44.31170,-44.31170,-31.27530,-44.31170,,0,0
2014-08-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,123.7378,133.1492
2014-06-30,0.07250,0.18900,-0.11640,0.54320,0.61250,1.15570,-1.27210,4.68950,3.41730,0.00900,3.40830,3.40830,3.40830,-1.23070,-1.27210,0.02600,0.02960,117.50600,117.50600,9.90410,-160.52830,-1753.76300,-1753.76300,4711.08300,4698.67600,0.00500,,1.28160,70.22530,-10.13770,44.26000,23.54790,44.26050,,-123.7378,-133.1492
2014-05-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,98.6516,108.3105
2014-03-31,0.11440,0.17520,-0.06090,0.73310,0.64670,1.37980,-1.44060,0.01820,-1.42250,0.01140,-1.43390,-1.43390,-1.43390,-1.39340,-1.44060,0.02600,0.02600,-58.75300,-58.75300,,-53.22070,-1259.61600,-1259.61600,-1243.71900,-1253.68700,,,,,,,,,,-55.4921,-56.8467
2013-12-31,0.05880,0.18510,-0.12630,0.54820,1.02110,1.56930,-1.69560,-3.88080,-5.57640,0.00080,-5.57720,-5.57720,-5.57720,-1.66380,-1.69560,0.02520,0.02520,-235.01190,-235.01190,,-214.62300,-2882.46000,-2882.46000,-9479.62600,-9480.98600,,,,,,,,,,-43.15950,-51.46380
2013-09-30,0.29500,,0.29500,,,,0.29500,,0.29500,,0.29500,-9.30500,-9.30500,0.32500,0.29500,0.01760,0.01760,-528.77700,-528.77700,2.10080,100.00000,100.00000,100.00000,100.00000,-3154.23800,0.03470,,1.73530,51.86440,298.23720,404.56530,-109.34200,424.88580,,-165.9091,-166.4773
2013-08-31,,0.24420,-0.24420,1.34860,0.24060,1.49920,-1.74340,-7.49710,,-0.00020,,,,-1.74340,,,,,0.00000,,,,,,,,,,,,,,,,122.5275,122.6374
2013-06-30,0.07300,0.10000,-0.02700,0.17000,0.57000,0.77000,-0.79700,-0.36000,-1.17000,0.00000,-1.17000,-1.17200,-1.17200,-0.76700,-0.79700,0.01820,0.01820,-58.75300,-58.75300,5.54550,-27.39730,-1091.78100,-1091.78100,-1602.74000,-1605.48000,0.03270,,8.11110,11.09590,37.56410,36.17280,-52.55610,37.68490,,-35.2443,-35.2386
2013-03-31,0.06100,0.10000,-0.03900,0.23000,0.38000,0.64000,-0.67900,-2.95000,-3.64000,0.00100,-3.64100,-3.64400,-3.64400,-0.64900,-0.67900,0.01730,0.01730,-205.63500,-205.63500,2.18180,-49.18030,-1113.11500,-1113.11500,-5967.21300,-5973.77100,0.04360,,3.05000,29.50820,113.87500,109.75900,-260.28570,114.23200,,-42.2832,-42.2738
2012-12-31,0.11600,0.16000,-0.04400,0.27000,0.58000,0.88000,-0.92400,0.16000,-0.76000,0.00000,-0.76000,-0.76600,-0.76600,-0.89400,-0.92400,0.01600,0.01600,-58.75300,-58.75300,3.01790,-34.48280,-796.55170,-796.55170,-655.17240,-660.34480,0.05370,,3.86670,23.27590,-112.64700,-136.78570,-35.46300,-112.64710,,-45.00000,-45.12500
2012-09-30,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,201.3333,202.6667
2012-06-30,0.04300,0.09000,-0.04700,0.39000,0.87000,1.28000,-1.32700,0.22000,-1.12000,0.00000,-1.12000,-1.12600,-1.12600,-1.29700,-1.32700,0.01500,0.01500,-88.12900,-88.12900,5.63890,-116.27910,-3086.04600,-3086.04600,-2604.65100,-2618.60500,0.01710,,1.07500,83.72090,-55.74260,-59.89360,-44.86060,-55.74260,,-67.3333,-68
2012-03-31,0.05800,0.14000,-0.08200,0.38000,0.65000,1.05000,-1.13200,0.31000,-0.84000,0.00100,-0.84100,-1.12400,-1.12400,-1.13200,-1.13200,0.01500,0.01500,-88.12900,-88.12900,9.61290,-137.93100,-1951.72400,-1951.72400,-1448.27600,-1937.93100,0.01670,,1.93330,46.55170,-40.00000,-42.57580,-32.39190,-40.14290,,-134,-134.6667
