,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,--,$-0.05
1,2024-08-14,2024-06-30,--,$-0.06
2,2024-06-27,2024-03-31,--,$-0.14
3,2024-02-09,2023-12-31,--,$-0.10
4,2023-11-14,2023-09-30,--,$-0.12
5,2023-08-14,2023-06-30,--,$-0.05
6,2023-07-12,2023-03-31,--,$-0.18
7,2023-02-14,2022-12-31,--,$-0.13
8,2022-11-14,2022-09-30,--,$-0.15
9,2022-08-15,2022-06-30,--,$0.05
10,2022-02-14,2021-12-31,--,$0.00
11,2021-11-16,2021-09-30,--,$0.10
12,2021-08-16,2021-06-30,--,$-1.20
13,2021-07-08,2021-03-31,--,$-0.60
14,2021-02-16,2020-12-31,--,$-0.70
15,2020-11-20,2020-09-30,--,$-0.60
16,2020-08-19,2020-06-30,--,$-0.70
17,2020-02-14,2019-12-31,--,$-0.30
18,2019-11-14,2019-09-30,--,$-0.10
19,2019-08-14,2019-06-30,--,$-0.20
20,2019-07-03,2019-03-31,--,$-0.80
21,2019-02-19,2018-12-31,--,$-0.30
22,2018-11-14,2018-09-30,--,$-0.30
23,2018-08-14,2018-06-30,--,$-0.40
