Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-12-31,0.11700,0.09300,0.02400,1.31400,0.94800,,2.26200,-2.23800,0.50600,-1.73200,-1.73200,-1.73200,,-1.73200,-2.10800,-2.23800,0.00080,0.00090,16000.00000,18200.00000,9.58320,0.01100,0.01530,20.51280,-1912.82000,-1912.82100,-1480.34200,-1480.34200,0.00380,0.93940,2.85370,31.53850,-6.71210,-6.72150,-5.68860,-6.63830,1.05200,-0.2127,-0.2268
2020-09-30,0.06600,0.05300,0.01300,1.43200,1.00900,,2.44100,-2.42800,-0.01000,-2.43800,-2.43800,-2.43800,,-2.51200,-2.30200,-2.42800,0.00110,0.00110,-2200.00000,-2200.00000,8.80830,0.00570,0.01440,19.69700,-3678.78800,-3678.78800,-3693.93900,-3806.06100,0.00200,0.71620,1.34690,66.81820,-8.85390,-8.86580,-7.47100,-8.80340,1.12270,0.0977,0.0975
2020-06-30,0.20400,0.16300,0.04100,1.06800,0.95700,,2.02500,-1.98400,-2.04400,-4.02800,-4.02800,-4.02800,,-4.23500,-1.86300,-1.98400,0.00060,0.00060,-7000.00000,-7000.00000,6.01380,0.01240,0.02190,20.09800,-972.54910,-972.54910,-1974.51000,-2075.98000,0.00830,1.18980,3.40000,26.47060,-20.98350,-21.02630,-16.38400,-20.72340,0.98890,0.0155,0.0117
2020-03-31,0.20700,0.16600,0.04100,0.99400,0.90100,,1.89500,-1.85400,3.02300,1.16900,1.16900,1.16900,,-8.11500,-1.73300,-1.85400,0.00030,0.00040,-27000.00000,-30600.00000,4.65090,0.00090,0.00150,19.80680,-895.65210,-895.65210,564.73430,-3920.29000,0.01350,0.80190,1.95280,46.08700,10.43010,10.46740,7.60920,10.42080,0.95250,-0.42330,-0.42590
2019-12-31,0.25200,0.18800,0.06400,0.97100,0.73500,,1.70600,-1.64200,0.65000,-0.99200,-0.99200,-0.99200,,-0.99200,-1.51900,-1.64200,0.00010,0.00010,31399.99000,28999.99000,1.96660,0.00230,0.00350,25.39680,-651.58710,-651.58720,-393.65070,-393.65080,0.02760,1.77360,1.85290,48.57140,-19.06960,-19.22110,-10.84510,-19.02570,2.13940,-1.8436,-1.8718
2019-09-30,0.17300,0.15100,0.02200,0.86900,0.85300,,1.72200,-1.70000,0.25400,-1.44600,-1.44600,-1.44600,,-1.79100,-1.57800,-1.70000,0.00010,0.00010,-16800.00000,-18200.00000,2.36970,0.00250,0.00350,12.71680,-982.65890,-982.65890,-835.83810,-1035.26000,0.01630,1.75580,1.53100,58.78610,-23.98810,-24.16040,-13.64410,-23.92850,2.55250,1.2842,1.2339
2019-06-30,0.16700,0.13300,0.03400,0.83600,0.72000,,1.55600,-1.52200,0.79200,-0.73000,-0.73000,-0.73000,,-3.08800,-1.32400,-1.52200,0.00000,0.00000,-66200.00000,-79800.00000,2.34020,,,20.35930,-911.37730,-911.37730,-437.12580,-1849.10200,0.01480,1.56470,0.96530,93.23350,-11.33540,-11.41340,-6.47340,-11.33540,3.47520,-1.2392,-1.2553
2019-03-31,0.09700,0.07900,0.01800,0.71800,1.03000,,1.74800,-1.73000,0.10100,-1.62900,-1.62900,-1.62900,,-1.62900,-1.70300,-1.73000,0.00000,0.00000,-44800.00000,-44800.00000,1.94010,,,18.55670,-1783.50500,-1783.50500,-1679.38100,-1679.38100,0.00950,1.14490,2.15560,41.75260,-24.06200,-24.22310,-15.88180,-24.06200,0.31060,-2.34110,-2.34110
2018-12-31,,,,0.60900,1.04700,,,-1.71300,0.56300,-1.05500,-1.05500,-1.05500,1.36100,0.10200,-1.70400,-1.61800,0.00000,0.00000,211201.00000,-145599.00000,2.94830,,,,,,,,,,,,-12.56100,-12.63020,-9.16200,-12.56100,11.58050,-5.3682,-5.0529
2018-09-30,,,,0.54900,0.65400,,,-7.36500,4.39800,-2.96700,-2.96700,-2.96700,-0.28000,-9.60000,-7.34600,-7.36500,0.00000,0.00000,-458600.00000,-672800.00000,2.00810,,,,,,,,,,,,-36.67490,-36.89380,-20.60850,-36.67490,0.38450,-0.0829,-0.4269
2018-06-30,,,,0.95600,0.94600,,,-1.90200,-0.27900,-2.18100,-2.18100,-2.18100,-0.13100,-9.64600,-1.86200,-1.90200,0.00000,0.00000,-989600.00000,-716200.10000,1.10800,,0.21920,,,,,,,,,,-19.28550,-80.36110,-9.64750,-19.28550,1.50610,-18.3066,-18.3066
2018-03-31,,,,0.87700,1.35400,,,-2.23100,-1.25500,-3.48600,-3.48600,-3.48600,0.08700,-3.40800,-2.19000,-2.23100,3.41100,3.41100,-1.00000,-1.09000,0.45170,,0.75390,,,,,,,,,,-58.23600,126.99460,-23.52700,-58.23590,1.39960,-0.61040,-0.61040
2017-12-31,,,,0.12500,-2.59400,,,3.85200,-0.07400,-2.05900,-2.05900,-2.05900,-2.98600,-5.04500,3.96200,-1.98500,2.97900,,-1.71000,0.00000,0.44380,,0.11120,,,,,,,,,,-37.83540,285.57530,-14.06330,-37.83540,1.79720,1.4547,1.7581
2017-09-30,,,,1.02300,0.95100,,,-1.97400,0.48700,-1.48700,-1.48700,-1.48700,-0.58200,-2.06900,-2.53000,-1.97400,3.02200,3.02200,-0.68000,-0.68000,0.68910,,0.44200,,,,,,,,,,-14.24330,-99.66480,-7.21840,-14.24330,3.45470,-0.3197,-0.455
2017-06-30,3.20800,0.72200,2.48600,1.34200,2.86800,,4.21000,-1.72400,0.02100,-1.70300,-1.70300,-1.70300,,-1.70300,-1.45400,-1.72400,3.02200,3.02200,-0.56000,-0.56000,0.77090,,0.32340,77.49380,-53.74070,-53.74070,-53.08600,-53.08600,0.14160,0.51240,1.62510,55.38030,-13.88280,-53.46940,-7.51880,-13.88280,4.05920,-0.4864,-0.5512
2017-03-31,2.62900,0.66100,1.96800,1.01600,2.75400,,3.77000,-1.80200,1.29000,-0.51200,-0.51200,-0.51200,,-0.51200,-1.50100,-1.80200,2.82600,2.82600,-0.18000,-0.18000,0.92590,,0.39410,74.85740,-68.54320,-68.54320,-19.47510,-19.47510,0.10080,0.46390,1.54470,58.26550,-3.68050,-10.90520,-1.96310,-3.68050,4.60320,-0.64860,-0.75190
2016-12-31,3.65200,1.10200,2.55000,1.60200,4.29100,,5.89300,-3.34300,2.21900,-1.12400,-1.12400,-1.12400,,-1.12400,-2.90000,-3.34300,1.54400,1.54400,0.73000,0.73000,1.14270,,0.62410,69.82480,-91.53880,-91.53890,-30.77770,-30.77770,0.13910,0.15280,2.25430,39.92330,-10.00450,-59.62870,-4.28010,-10.00450,4.92760,-1.9072,-2.1001
2016-09-30,3.37800,0.76500,2.61300,1.58200,4.23800,,5.82000,-3.20700,-1.98000,-5.18700,-5.18700,-5.18700,,-11.46500,-2.72600,-3.20700,1.92100,1.92100,-5.97000,-5.97000,1.06740,,0.73470,77.35350,-94.93780,-94.93780,-153.55240,-339.40200,0.10750,0.09740,2.65980,33.83660,-45.09260,-255.76920,-16.50070,-45.09260,5.22860,-0.4986,-0.3977
2016-06-30,4.02300,1.01700,3.00600,1.55300,3.95400,,5.50700,-2.50100,-2.56300,-5.06400,-5.06400,-5.06400,,-5.06400,-1.98800,-2.50100,1.06300,1.06300,-4.76000,-4.76000,0.97840,0.04590,1.14520,74.72040,-62.16760,-62.16760,-125.87620,-125.87620,0.14630,0.12490,2.06310,43.62420,-51.92250,-3309.84800,-18.41120,-49.54020,0.73300,-0.6678,-0.7149
2016-03-31,4.17300,0.89300,3.28000,1.60800,4.15600,,5.76400,-2.48400,-0.90400,-3.38800,-3.38800,-3.38800,,-3.38800,-1.96500,-2.48400,0.93300,0.93300,-3.63000,-3.63000,1.00090,,1.35230,78.60050,-59.52550,-59.52550,-81.18860,-81.18860,0.13430,0.10520,2.25810,39.85620,-30.98880,-280.46400,-10.90060,-30.98880,0.95710,-1.57020,-1.83070
2015-12-31,5.09500,1.72500,3.37000,1.31500,4.68800,,6.00300,-2.63300,0.16800,-2.46500,-2.46500,-2.46500,,-2.46500,-2.11500,-2.63300,0.36200,0.36200,-34.83000,-34.83000,1.15060,,1.14990,66.14330,-51.67820,-51.67810,-48.38080,-48.38080,0.14210,0.18890,1.91540,46.98730,-17.32010,-56.25290,-6.87360,-17.32010,15.69130,-6.4926,-7.0688
2015-09-30,4.83500,1.64000,3.19500,1.67600,4.32500,,6.00100,-2.80600,-7.32700,-10.13300,-10.13300,-10.13300,,-10.13300,-2.25200,-2.80600,0.38100,0.38100,-26.58000,-26.58000,1.02150,,-11.63250,66.08070,-58.03520,-58.03520,-209.57600,-209.57600,0.13000,0.16910,2.03490,44.22750,590.15360,86.66610,-27.24440,590.15730,-0.02180,-17.0737,-18.202
2015-06-30,4.78000,1.36300,3.41700,1.55300,4.46000,,6.01300,-2.59600,-3.33700,-5.93300,-5.93300,-5.93300,,-5.93300,-2.05300,-2.59600,3.62200,3.62200,-1.64000,-1.64000,1.12760,0.25400,2.76250,71.48540,-54.30960,-54.30960,-124.12130,-124.12130,0.11960,0.12850,1.90510,47.24060,-72.69950,305.82500,-14.84330,-54.23220,0.12410,0.1853,0.2247
2015-03-31,4.74300,1.52200,3.22100,1.84300,5.38400,,7.22700,-4.00600,-1.37500,-5.38100,-5.38100,-5.38100,,-5.38100,-3.44800,-4.00600,1.79530,1.79530,-3.00000,-3.00000,1.28180,0.49440,7.00000,67.91060,-84.46130,-84.46130,-113.45140,-113.45140,0.10860,0.13590,1.84700,48.72870,-169.16090,76.38040,-12.32540,-85.53490,0.10930,-1.65490,-1.80750
2014-12-31,5.15100,2.71900,2.43200,1.14000,5.13800,,6.27800,-3.84600,-5.85200,-9.69800,-9.69800,-9.69800,,-9.69800,-3.24400,-3.84600,0.81600,0.81600,-37.68000,-37.68000,1.46480,0.30710,3.20410,47.21420,-74.66510,-74.66510,-188.27420,-188.27420,0.10830,0.23290,2.04970,43.90800,-140.40840,281.59140,-20.38120,-97.29130,3.93110,-16.8956,-19.3472
2014-09-30,5.99800,1.93900,4.05900,1.97000,7.72600,,9.69600,-5.63700,0.70500,-4.93200,-4.93200,-4.93200,,-4.93200,-5.03600,-5.63700,12.68900,12.68900,-0.39000,-0.39000,1.15970,0.23720,1.89860,67.67260,-93.98130,-93.98130,-82.22740,-82.22740,0.14160,0.15350,1.89450,47.50580,-41.24790,-333.01850,-11.64610,-31.46410,0.92840,-0.2242,-0.273
2014-06-30,5.83600,1.60300,4.23300,3.04100,11.82000,,14.86100,-10.62800,-2.61100,-13.23900,-13.23900,-13.23900,,-13.23900,-10.03100,-10.62800,12.41900,12.41900,-1.07000,-1.07000,1.20520,0.07560,1.35350,72.53260,-182.11100,-182.11100,-226.85060,-226.85060,0.13470,0.12650,1.90720,47.18990,-89.07950,-310.70160,-30.55390,-82.34230,1.19750,-0.3415,-0.3582
2014-03-31,5.78000,1.64900,4.13100,0.59100,7.59600,,8.18700,-4.05600,-0.65700,-4.71300,-4.71300,-4.71300,,-4.71300,-3.49600,-4.05600,5.96700,5.96700,-0.79000,-0.79000,1.31700,,0.78840,71.47060,-70.17300,-70.17300,-81.53980,-81.53980,0.13180,0.14180,2.25250,39.95500,-23.03300,-48.40800,-10.74850,-23.03290,1.65550,-0.33530,-0.42720
2013-12-31,5.71000,2.03300,3.67700,0.61100,5.95300,,6.56400,-2.88700,3.53200,0.66200,0.66200,0.66200,0.00000,0.66200,-2.34000,-2.88700,,,229166300.00000,229166300.00000,0.79600,,2.13520,64.60600,-50.56040,-50.56040,11.59370,11.59370,0.16630,0.20160,2.02700,44.40110,-0.43250,-26.95440,1.92850,7.88560,14.03850,-9.0419,-10.5949
2013-09-30,5.29800,1.73700,3.56100,0.66600,4.91300,,5.57900,-2.01800,-0.33000,-2.34800,-2.34800,-2.34800,,-2.34800,-1.48800,-2.01800,0.57200,0.57200,-4.11000,-4.11000,,,,67.21400,-38.08990,-38.08990,-44.31860,-44.31860,,,,,,,,,,-2.7205,-3.9868
2013-06-30,6.05300,1.32900,4.72400,1.14500,6.25300,,7.39800,-2.67400,-0.39200,-3.06600,-3.06600,-3.06600,,-3.06600,-2.16400,-2.67400,0.53300,0.53300,-5.75000,-5.75000,,,,78.04400,-44.17650,-44.17650,-50.65260,-50.65260,,,,,,,,,,-4.2012,-4.938
2013-03-31,5.25300,1.94600,3.30700,1.05600,5.02400,,6.08000,-2.77300,-0.76100,-3.53400,-3.53400,-3.53400,,-3.53400,-2.13300,-2.77300,0.41800,0.41800,-8.45000,-8.45000,,,,62.95450,-52.78890,-52.78890,-67.27590,-67.27590,,,,,,,,,,-2.66750,-3.40910
2012-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2011-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
