Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,1359.80000,599.90000,759.90000,240.90000,578.50000,892.00000,-132.10000,-20.80000,-152.90000,-27.70000,-125.20000,-125.20000,,-125.20000,139.00010,-132.10000,176.00000,176.00000,-0.71000,-0.71000,0.82940,0.34910,0.64150,55.88320,-9.71470,-9.71470,-11.24430,-9.20720,0.10720,,2.05310,43.83510,-2.19580,7.88960,-0.98740,-1.42920,32.32370,-0.021,-0.2663
2024-09-30,1353.10000,625.20000,727.90000,246.70000,714.30000,1025.10000,-297.20010,-27.10000,-324.30000,41.20000,-365.50000,-365.50000,,-365.50000,-13.30010,-297.20010,175.40000,175.40000,-2.08000,-2.08000,0.84540,0.34510,0.63040,53.79500,-21.96440,-21.96440,-23.96720,-27.01210,0.10350,,1.57540,57.12880,-6.30340,20.92520,-2.79530,-4.12790,33.03990,-0.7125,-0.9187
2024-06-30,1338.20000,567.10000,771.10000,219.80000,641.90000,956.00000,-184.90000,-27.30000,-212.20000,49.80000,-262.00000,-262.00000,,-262.00000,118.90000,-184.90000,172.30000,172.30000,-1.52000,-1.52000,0.89910,0.33770,0.60970,57.62220,-13.81710,-13.81710,-15.85710,-19.57850,0.10340,,2.25210,39.96260,-4.37290,15.22190,-2.02400,-2.89630,34.19810,-1.10850,-1.31220
2024-03-31,1399.40000,930.30000,469.10010,245.50000,623.79970,3182.20000,-2713.09900,-31.50000,-2744.60000,158.40000,-2903.00000,-2903.00000,,-2903.00000,132.10080,-2713.09900,170.10000,170.10000,-17.05000,-17.05000,0.93900,0.35050,0.54390,33.52150,-193.87590,-193.87590,-196.12690,-207.44600,0.11450,,2.05890,43.71370,-51.21830,159.58440,-23.76220,-33.26760,33.18440,-0.0524,-0.3246
2023-12-31,1366.30000,688.20000,678.10000,232.00000,532.30000,807.60000,-129.49990,-22.80000,-152.30000,-60.70000,-91.60000,-91.60000,,-91.60000,196.30020,-129.49990,170.30000,170.30000,-0.54000,-0.54000,0.82400,0.24140,0.36220,49.63040,-9.47810,-9.47810,-11.14690,-6.70420,0.09170,,2.05060,43.89010,-1.07660,5.54310,-0.61490,-0.81660,49.90380,-0.4531,-0.6614
2023-09-30,1299.20000,883.80000,415.40000,232.10000,512.90000,959.10000,-543.70010,-33.30000,-577.00000,-33.40000,-543.60000,-543.60000,,-543.60000,124.39990,-543.70010,169.90000,169.90000,-3.20000,-3.20000,0.84560,0.24310,0.36540,31.97350,-41.84880,-41.84880,-44.41200,-41.84110,0.08540,,1.59510,56.42320,-6.44830,27.92710,-3.57460,-4.88090,49.58880,0.3813,0.2147
2023-06-30,1284.70000,605.50000,679.20000,238.60000,597.30000,883.50000,-204.30000,-24.60000,-228.90000,-22.90000,-206.00000,-206.00000,,-206.00000,145.80000,-204.30000,169.40000,169.40000,-1.22000,-1.22000,0.82360,0.23230,0.34420,52.86840,-15.90260,-15.90260,-17.81740,-16.03490,0.08270,,2.06480,43.58840,-2.30420,10.11890,-1.32690,-1.76900,52.65140,0.02950,-0.15640
2023-03-31,1446.20000,1223.10000,223.09970,233.59990,642.20000,925.50000,-702.40050,-28.20000,-730.60000,-120.30000,-610.29990,-610.29990,,-610.29990,212.29960,-702.40030,159.90000,159.90000,-3.82000,-3.82000,0.65120,0.16080,0.34060,15.42660,-48.56870,-48.56870,-50.51860,-42.20030,0.09120,,1.89490,47.49550,-6.74920,28.02370,-3.84750,-5.66380,53.53760,-0.2062,-0.7863
2022-12-31,1407.80000,691.90000,715.90000,238.20000,615.60000,888.80000,-172.89990,-27.20000,-200.10000,-46.70000,-153.40000,-153.40000,,-153.40000,218.90000,-172.89990,168.00000,168.00000,-0.91000,-0.91000,0.86610,0.22270,0.32310,50.85240,-12.28160,-12.28160,-14.21370,-10.89640,0.08340,,1.97980,45.46030,-1.60620,6.23480,-0.90870,-1.24860,56.67890,-0.718,-0.8194
2022-09-30,1393.50000,713.90000,679.60000,243.20000,659.00000,932.10000,-252.50000,-48.60000,-301.10000,-44.10000,-257.00000,-257.00000,,-257.00000,123.70000,-252.50000,166.90000,166.90000,-1.54000,-1.54000,0.93770,0.23730,0.34830,48.76930,-18.11980,-18.11980,-21.60750,-18.44280,0.07970,,1.67610,53.69650,-2.72430,9.17560,-1.46920,-2.07780,56.31940,0.1926,-0.0916
