Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2016-06-30,27.36400,27.36400,13.43200,5.08900,9.76700,-8.12300,1.64400,-2.30100,3.94500,3.94500,2.80200,40.84900,9.76700,61.17000,61.97700,0.05000,0.05000,0.74730,2.95740,35.69290,35.69290,6.00790,10.23970,0.00460,0.26550,0.26550,0.06590,0.06710,13.56070,-3.0136,-2.9731
2016-03-31,30.06500,30.06500,12.61500,7.13000,14.77800,-27.09500,-12.31700,-0.87300,-11.44400,-11.44400,-5.53900,46.43400,14.77800,59.59700,59.59700,-0.09000,-0.09000,0.73420,2.76210,49.15350,49.15350,-40.96790,-18.42340,0.00530,-0.77260,-0.77260,-0.20240,-0.20540,13.51100,3.05640,3.41670
2015-12-31,33.44700,33.44700,14.27900,5.59800,14.94300,52.19000,67.13300,10.45700,56.67600,56.67600,27.12300,-34.12600,14.94300,51.70200,51.87100,0.51000,0.54000,0.74140,2.86620,44.67660,44.67660,200.71450,81.09250,0.00570,3.80020,3.80020,0.96140,0.98290,15.02440,-4.6046,-5.0968
2015-09-30,33.47800,33.47800,17.62800,6.59500,12.88400,-14.26700,-1.38300,-4.18100,2.79800,2.79800,3.31300,43.57900,12.88400,52.92200,53.34900,0.06000,0.06000,0.73770,2.81190,38.48500,38.48500,-4.13110,9.89610,0.00570,0.18660,0.18660,0.04800,0.04900,15.08940,3.8648,3.8166
2015-06-30,31.75200,31.75200,15.94700,3.87800,9.72900,64.14500,73.87400,5.17700,68.69700,68.69700,34.21000,46.93200,9.72900,50.33500,50.93000,0.68000,0.67000,0.73020,2.70670,30.64060,30.64060,232.65940,107.74120,0.00560,4.54790,4.54790,1.20130,1.22690,15.17320,-1.7207,-2.4171
2015-03-31,29.55900,29.55900,13.75800,0.82200,6.90000,14.16700,21.06700,3.10400,17.96300,17.96300,9.17500,42.05900,6.90000,49.98600,98.09900,0.18000,0.15000,0.73600,2.78730,23.34320,23.34320,71.27100,31.03960,0.00510,1.18600,1.18600,0.30730,0.31310,15.20660,1.72200,0.88990
2014-12-31,30.87800,30.87800,15.82800,-5.36800,2.50900,12.08000,14.58900,2.78200,11.80700,11.80700,4.37400,36.14700,2.50900,49.29600,97.58300,0.08000,0.12000,0.73540,2.77900,8.12550,8.12550,47.24720,14.16540,0.00530,0.78440,0.78440,0.20310,0.20760,15.19200,-1.6067,-2.7424
2014-09-30,28.53100,28.53100,19.83000,-0.68000,1.19200,46.31900,47.51100,10.33500,37.17600,37.17600,14.65600,39.79600,1.19200,49.39400,97.91800,0.30000,0.28000,0.60900,1.55780,4.17790,4.17790,166.52410,51.36870,0.00610,2.50250,2.50250,0.79540,0.97840,14.98640,-0.6831,-1.6021
2014-06-30,28.36100,28.36100,26.48300,1.60900,-3.53100,41.97200,38.44100,8.19900,30.24200,30.24200,12.50500,29.08500,-3.53100,48.91000,97.61800,0.26000,0.22000,0.51250,1.05140,-12.45020,-12.45020,135.54180,44.09220,0.00740,2.06130,2.06130,0.79080,1.00480,14.80030,1.404,1.8603
2014-03-31,21.98100,21.98100,20.00300,2.42000,-3.02900,26.71900,23.69000,5.28900,18.40100,18.40100,12.65200,25.22400,-3.02900,48.91000,97.53200,0.26000,0.24000,0.52630,1.11120,-13.78010,-13.78010,107.77490,57.55880,0.00630,1.28610,1.28610,0.52720,0.60920,,3.02420,3.22640
2013-12-31,17.49000,17.49000,12.11000,,-4.54000,23.64000,19.11000,-0.60000,19.71000,19.74000,21.52000,24.20860,-4.54000,,,,0.00000,0.57520,1.35420,-25.95770,-25.95770,109.26240,123.04170,0.00500,28.85890,1.66550,0.56580,0.70750,,0,0
2013-09-30,17.07870,17.07870,14.34390,-0.20320,-2.87820,24.72860,21.85040,0.66390,21.18650,21.18650,20.16180,20.37140,-2.87820,,,,0.00000,,,-16.85240,-16.85240,127.93950,118.05220,,,,,,,0,0
2013-06-30,18.22610,18.22610,13.88180,2.47530,3.74390,57.65140,61.39530,1.61580,59.77950,59.77950,60.13380,21.13580,3.74390,,,,0.00000,,,20.54160,20.54160,336.85460,329.93330,,,,,,,0,0
2013-03-31,20.05410,20.05410,19.71160,1.18070,-1.60030,91.71800,90.11770,2.06780,88.05000,88.05000,88.02270,14.93970,-1.60030,,,,0.00000,,,-7.97970,-7.97970,449.37230,438.92550,,,,,,,0.00000,
2012-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2011-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
2010-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
