Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,10812.00000,4622.00000,6190.00000,121.00000,121.00000,652.00000,-410.00000,6600.00000,-31.00000,6569.00000,2091.00000,4478.00000,,4478.00000,2.00000,4458.00000,7286.00000,6600.00000,4807.64100,4811.92600,0.93000,0.93000,1.32700,0.30900,0.47580,57.25120,61.04330,61.04330,60.75660,41.23200,0.11610,0.91740,2.73380,32.92180,11.63450,15.86710,4.80740,8.03950,8.11940,0.54180,0.30570
2021-12-31,13105.00000,6494.00000,6611.00000,177.00000,131.00000,-2863.00000,3171.00000,3440.00000,2086.00000,5760.00000,3973.00000,1787.00000,,5407.00000,-571.00000,4909.00000,4262.00000,3440.00000,5012.42400,5016.84800,1.14000,1.14000,1.47120,0.31180,0.48720,50.44640,26.24950,26.24950,43.95270,37.45900,0.14650,1.48370,2.74390,32.79970,15.31470,20.56280,6.04530,10.53930,7.29520,0.4346,0.0772
2021-09-30,12330.00000,5472.00000,6858.00000,135.00000,114.00000,-420.00000,669.00000,6189.00000,-222.00000,5967.00000,461.00000,5506.00000,,5506.00000,-1591.00000,3843.00000,6189.00000,6189.00000,5080.89000,5080.89000,0.76000,0.76000,1.24370,0.32440,0.51960,55.62040,50.19460,50.19460,48.39420,31.16790,0.14190,1.07610,7.26580,12.38690,16.15180,21.87000,6.33750,10.91230,6.96840,1.791,1.5537
2021-06-30,16514.00000,5465.00000,11049.00000,139.00000,132.00000,-492.00000,763.00000,10286.00000,-54.00000,10232.00000,2073.00000,8159.00000,,8159.00000,,8147.00000,10286.00000,10286.00000,5097.90800,5097.90800,1.49000,1.49000,1.77210,0.29300,0.43790,66.90690,62.28650,62.28650,61.95960,49.33390,0.17070,1.16250,2.93740,30.63950,19.26160,26.01560,8.43600,13.61740,8.40840,1.5254,1.3077
2021-03-31,12553.00000,4298.00000,8255.00000,98.00000,104.00000,-275.00000,477.00000,7778.00000,38.00000,7582.00000,-1810.00000,9392.00000,,5772.00000,-214.00000,5546.00000,8509.00000,7778.00000,5130.18800,5134.61200,1.08000,1.08000,1.95930,0.32250,0.50390,65.76120,61.96130,61.96130,60.39990,44.18070,0.14430,1.00560,3.15320,28.54220,16.29170,21.56310,6.63570,11.03800,6.90520,1.36760,1.17670
2020-12-31,14296.00000,4258.00000,10038.00000,125.00000,125.00000,-6013.00000,6263.00000,3775.00000,-962.00000,2813.00000,445.00000,2368.00000,,2368.00000,,739.00000,3775.00000,3775.00000,5129.58500,5129.58500,0.14000,0.14000,1.67210,0.33200,0.52960,70.21550,26.40600,26.40600,19.67680,5.16930,0.15540,1.04850,2.59830,34.63770,6.80050,9.27720,2.57370,4.54290,6.78780,1.2705,1.0241
2020-09-30,10762.00000,4816.00000,5946.00000,105.00000,127.00000,-713.00000,945.00000,5001.00000,-1400.00000,3601.00000,794.00000,2807.00000,,2807.00000,,2908.00000,5775.00000,5001.00000,5129.91100,5129.91100,0.57000,0.57000,1.64210,0.29720,0.45360,55.25000,46.46910,46.46910,33.46030,27.02100,0.13460,1.11250,3.19250,28.19090,8.45250,10.55460,3.50960,5.94070,6.47360,1.193,0.8345
2020-06-30,7518.00000,4212.00000,3306.00000,90.00000,124.00000,-1008.00000,1222.00000,2084.00000,-1020.00000,1064.00000,145.00000,919.00000,,919.00000,,995.00000,,2084.00000,5236.84200,5236.84200,0.19000,0.19000,,,,,,,,,,,,,,,,,,,
2020-03-31,6969.00000,4278.00000,2691.00000,95.00000,115.00000,-518.00000,728.00000,1963.00000,-2451.00000,-488.00000,-649.00000,161.00000,,161.00000,,239.00000,2778.00000,1963.00000,5128.59800,5128.59800,0.05000,0.05000,1.72260,0.34610,0.56440,38.61390,28.16760,28.16760,-7.00240,3.42950,0.08240,1.04600,2.79770,32.16960,0.48410,0.61080,0.19030,0.31660,6.29330,0.32850,0.10940
2019-12-31,9961.52300,5629.03300,4332.49000,158.68000,140.02960,-6468.14400,6766.85700,-2434.36300,-1011.38100,-3445.74300,-1414.41700,-2031.32600,,-2031.32600,,-1597.00300,-1402.36300,-2434.36200,5127.95000,5127.95000,-0.31210,-0.31210,1.23090,0.29080,0.44700,43.49220,-24.43770,-24.43770,-34.59050,-16.03170,0.10860,1.31700,2.88660,31.17900,-5.20950,-6.66140,-2.21490,-3.69430,7.60350,0.5792,0.2877
2019-09-30,10217.00000,5681.00000,4536.00000,124.00000,128.00000,-667.00000,919.00000,3617.00000,-1007.00000,2610.00000,977.00000,1633.00000,,1633.00000,,1654.00000,4571.81200,3617.00000,5181.09300,5181.09300,0.32000,0.32000,1.37650,0.26040,0.38890,44.39660,35.40180,35.40180,25.54570,16.18870,0.10880,1.22730,3.47640,25.88920,3.82610,4.75080,1.73920,2.82970,8.32270,0.806,0.6299
2019-06-30,9188.47600,5175.96600,4012.50900,89.32000,108.97040,-1992.85700,2191.14700,1821.36200,-1453.61900,367.74320,474.41680,-106.67360,,-106.67360,,-97.99680,2759.55000,1821.36200,5181.77100,5181.77100,-0.01790,-0.01790,1.24020,0.27100,0.40700,43.66890,19.82230,19.82230,4.00220,-1.06650,0.09810,1.12020,2.56210,35.12760,-0.25180,-0.31460,-0.11390,-0.18360,8.25990,0.5519,0.4151
2019-03-31,8203.00000,4701.00000,3502.00000,71.00000,110.00000,-5006.00000,5187.00000,-1685.00000,-622.00000,-2307.00000,-632.00000,-1675.00000,,-1675.00000,,-1642.00000,-884.00000,-1685.00000,5183.12000,5183.12000,-0.32000,-0.32000,1.20920,0.26860,0.43520,42.69170,-20.54130,-20.54130,-28.12390,-20.01710,0.08710,0.95760,2.25300,39.94760,-3.87790,-4.83360,-1.77910,-2.83630,8.17360,0.42450,0.30660
2018-12-31,9813.00000,5752.00000,4061.00000,125.00000,141.00000,-930.00000,1196.00000,2865.00000,90.00000,2955.00000,-876.00000,3924.00000,,3831.00000,,3786.00000,3633.00000,2865.00000,5178.02400,5178.02400,0.74000,0.74000,1.67840,0.24390,0.34500,41.38390,29.19600,29.19600,30.11310,38.58150,0.11130,1.29460,2.77910,32.38460,8.54520,10.39060,4.34400,6.46090,8.74560,0.6362,0.3469
2018-09-30,9543.00000,5756.00000,3787.00000,87.00000,136.00000,-293.00000,516.00000,3271.00000,-1251.00000,2020.00000,647.00000,1373.00000,,1373.00000,,1408.00000,4120.00000,3271.00000,5180.23800,5180.23800,0.27000,0.27000,1.65010,0.27050,0.40370,39.68350,34.27640,34.27640,21.16740,14.75430,0.11160,1.41910,2.80760,32.05600,3.29720,4.05600,1.60610,2.40550,8.06900,0.7555,0.6253
2018-06-30,8616.00000,5377.00000,3239.00000,92.00000,122.00000,-171.00000,385.00000,2854.00000,-3425.00000,-571.00000,-664.00000,0.00000,,93.00000,-10.00000,76.00000,3715.00000,2854.00000,5197.43200,5197.43200,0.01000,0.01000,1.68390,0.27270,0.41750,37.59290,33.12440,33.12440,-6.62720,0.88210,0.09780,1.34460,2.55590,35.21240,0.21680,0.26650,0.10560,0.15770,8.25180,0.6819,0.5418
2018-03-31,8603.00000,5224.00000,3379.00000,69.00000,124.00000,-221.00000,414.00000,2965.00000,-553.00000,2412.00000,721.00000,1691.00000,,1691.00000,-82.00000,1590.00000,3838.00000,2965.00000,5197.43200,5197.43200,0.30000,0.30000,1.52540,0.28560,0.44260,39.27700,34.46470,34.46470,28.03670,18.48190,0.09110,1.31690,2.29780,39.16770,3.69160,4.54390,1.79160,2.63740,8.81340,0.41790,0.24670
2017-12-31,9167.00000,5791.00000,3376.00000,104.00000,146.00000,-646.00000,896.00000,2480.00000,-1412.00000,1068.00000,-158.00000,3989.00000,,1226.00000,-497.00000,771.00000,3456.00000,2480.00000,5197.43200,5197.43200,0.13690,0.13690,1.44530,0.31710,0.50230,36.82780,27.05360,27.05360,11.65050,8.41060,0.09240,1.47500,2.43030,37.03280,2.73830,3.37940,1.23610,1.87010,8.61430,0.7055,0.5316
2017-09-30,9050.00000,5412.00000,3638.00000,91.00000,129.00000,-403.00000,623.00000,3015.00000,309.00000,3324.00000,979.00000,2345.00000,,2345.00000,-108.00000,2230.00000,3935.00000,3015.00000,5197.43200,5197.43200,0.43000,0.43000,1.85580,0.34010,0.55480,40.19890,33.31490,33.31490,36.72930,24.64090,0.08860,1.32550,2.35860,38.15800,5.04500,6.19860,2.29690,3.32940,8.90860,0.4608,0.353
2017-06-30,7235.00000,5102.00000,2133.00000,80.00000,132.00000,-398.00000,610.00000,1523.00000,-1397.00000,126.00000,-49.00000,0.00000,,175.00000,-125.00000,16.00000,2427.00000,1523.00000,5197.43200,5197.43200,0.00310,0.00310,1.87680,0.38100,0.66470,29.48170,21.05050,21.05050,1.74150,0.22110,0.07140,1.28050,2.33050,38.61890,0.40500,0.48920,0.17260,0.25070,8.38390,0.6625,0.4218
2017-03-31,8515.00000,4734.00000,3781.00000,65.00000,124.00000,320.00000,-131.00000,3912.00000,-601.00000,3311.00000,723.00000,0.00000,,2588.00000,-83.00000,2490.00000,4820.00000,3912.00000,5197.43200,5197.43200,0.48000,0.48000,1.89620,0.41060,0.78310,44.40400,45.94250,45.94250,38.88430,29.24250,0.08200,1.28910,1.76260,51.06000,7.51650,7.07620,2.49120,3.47120,8.52670,0.56660,0.35190
2016-12-31,8417.00000,4261.00000,4156.00000,101.00000,111.00000,-1401.00000,1613.00000,2543.00000,-790.00000,1753.00000,72.00000,4082.00000,,1681.00000,-1194.00000,525.00000,3555.00000,2543.00000,5197.43200,5197.43200,0.11000,0.11000,2.00920,0.40270,0.71480,49.37630,30.21270,30.21270,20.82690,6.23740,0.08500,1.27230,1.59170,56.54270,4.09760,4.92200,1.69770,2.44740,7.96060,0.4505,0.1998
2016-09-30,6726.00000,4345.00000,2381.00000,80.00000,137.00000,-82.00000,299.00000,2082.00000,-1027.00000,1055.00000,434.00000,0.00000,,621.00000,-35.00000,575.00000,2780.00000,2082.00000,5186.21200,5186.21200,0.11000,0.11000,1.79840,0.41700,0.78090,35.39990,30.95450,30.95450,15.68540,8.54890,0.06590,1.11410,1.48080,60.77610,1.48450,1.78080,0.60830,0.86540,8.11720,0.4625,0.2647
2016-06-30,6626.00000,4795.00000,1831.00000,78.00000,140.00000,-340.00000,558.00000,1273.00000,1168.00000,2441.00000,1320.00000,1121.00000,,1121.00000,,1106.00000,2200.00000,1273.00000,5153.37500,5153.37500,0.21000,0.21000,1.58270,0.41380,0.78180,27.63360,19.21220,19.21220,36.83970,16.69180,0.06560,1.24030,1.44040,62.48110,2.70230,3.24270,1.11020,1.58420,8.04970,0.4172,0.1781
2016-03-31,5719.00000,4249.00000,1470.00000,60.00000,119.00000,-137.00000,316.00000,1154.00000,1581.00000,2735.00000,955.00000,0.00000,,1780.00000,,1776.00000,2004.00000,1154.00000,5153.37500,5153.37500,0.34000,0.34000,1.51110,0.42550,0.82460,25.70380,20.17840,20.17840,47.82300,31.05440,0.06000,1.11790,1.36950,65.71780,4.59090,5.43450,1.86830,2.63750,7.52360,-0.09860,-0.36360
2015-12-31,3674.00000,3357.00000,317.00000,37.00000,127.00000,-8888.00000,9052.00000,-8735.00000,11.00000,-8724.00000,-71.00000,-11823.00000,,-8653.00000,,-8569.00000,-8061.00000,-8735.00000,5153.37500,5153.37500,-1.66000,-1.66000,1.46730,0.42460,0.80810,8.62820,-237.75180,-237.75180,-237.45240,-233.23350,0.04150,0.95150,1.27570,70.54980,-24.23540,-28.48260,-9.77830,-13.94500,6.92830,0.2591,-0.116
2015-09-30,6505.00000,5040.00000,1465.00000,121.00000,131.00000,-427.00000,679.00000,786.00000,-7525.00000,-6739.00000,-4503.00000,-2236.00000,,-2236.00000,,-2117.00000,1808.00000,786.00000,5153.37500,5153.37500,-0.41000,-0.41000,1.73130,0.37100,0.65790,22.52110,12.08300,12.08300,-103.59720,-32.54420,0.05790,1.16560,1.53400,58.66830,-5.32520,-5.05090,-1.98870,-2.78350,9.80490,0.3161,-0.0468
2015-06-30,6965.00000,5186.00000,1779.00000,118.00000,159.00000,-517.00000,794.00000,985.00000,829.00000,1814.00000,185.00000,1629.00000,,1629.00000,,1675.00000,1973.00000,985.00000,5153.37500,5153.37500,0.33000,0.33000,1.74410,0.35490,0.61410,25.54200,14.14210,14.14210,26.04450,24.04880,0.06490,1.17090,1.47130,61.17160,6.08240,3.74220,1.51750,2.10720,9.67730,0.1933,-0.2163
2015-03-31,6240.00000,5168.00000,1072.00000,119.00000,195.00000,-25.00000,339.00000,733.00000,-4763.00000,-4030.00000,-860.00000,0.00000,,-3170.00000,,-3118.00000,1768.00000,733.00000,5153.37500,5153.37500,-0.61000,-0.61000,1.76570,0.35380,0.61370,17.17950,11.74680,11.74680,-64.58330,-49.96800,0.05970,1.27170,1.43090,62.89900,-12.56540,-7.49570,-3.03200,-4.23940,9.37580,0.10300,-0.32390
2014-12-31,6657.00000,4618.00000,2039.00000,163.00000,243.00000,-128.00000,534.00000,1505.00000,-2713.00000,-1208.00000,-66.00000,-2570.00000,,-1142.00000,,-1849.00000,2328.00000,1505.00000,5153.37500,5153.37500,-0.36000,-0.36000,1.88450,0.34080,0.54210,30.62940,22.60780,22.60780,-18.14630,-27.77530,0.05710,1.02600,1.19860,75.08790,-2.02770,-2.30700,-0.98040,-1.33670,10.92900,0.279,-0.3765
2014-09-30,9062.00000,6501.00000,2561.00000,194.00000,274.00000,-468.00000,936.00000,1625.00000,-3376.00000,-1751.00000,-323.00000,0.00000,,-1428.00000,,-1437.00000,2744.00000,1625.00000,5132.14300,5132.14300,-0.28000,-0.28000,2.04590,0.31580,0.49380,28.26090,17.93200,17.93200,-19.32250,-15.85740,0.07380,1.34710,1.65330,54.43500,-3.54390,-2.52820,-1.16240,-1.54140,12.29950,0.5799,-0.0613
2014-06-30,9902.00000,6081.00000,3821.00000,160.00000,237.00000,-1203.00000,1600.00000,2221.00000,167.00000,2388.00000,1003.00000,1385.00000,,1385.00000,,1428.00000,3122.00000,2221.00000,5153.37500,5153.37500,0.28000,0.28000,2.36940,0.30670,0.46880,38.58820,22.42980,22.42980,24.11630,14.42130,0.07690,1.21960,1.31050,68.67700,3.05990,2.26530,1.07570,1.40470,13.26360,0.8918,0.3656
2014-03-31,9503.00000,5590.00000,3913.00000,145.00000,282.00000,-465.00000,892.00000,3021.00000,344.00000,3365.00000,989.00000,2376.00000,,2376.00000,,2515.00000,4047.00000,3021.00000,5153.37500,5153.37500,0.49000,0.49000,2.56540,0.30600,0.46710,41.17650,31.79000,31.79000,35.40990,26.46530,0.07450,1.17590,1.24210,72.46030,5.28090,3.90760,1.86150,2.42840,13.17570,0.79210,0.32970
2013-12-31,13125.00000,6658.00000,6467.00000,272.00000,338.00000,-3324.00000,3934.00000,2533.00000,-3999.00000,-1466.00000,5077.00000,,,-6543.00000,55.00000,-6451.00000,3627.00000,2533.00000,5153.37500,5153.37500,-1.26000,-1.26000,2.53610,0.31200,0.48080,49.27240,19.29910,19.29910,-11.16950,-49.15050,0.10530,1.61410,1.74000,51.72340,-15.56780,-11.26840,-5.25130,-6.93250,12.60070,0.322,-0.3823
2013-09-30,12333.00000,6266.00000,6067.00000,202.00000,300.00000,-828.00000,1330.00000,4737.00000,-373.00000,4364.00000,900.00000,0.00000,,3464.00000,-12.00000,3502.00000,5744.00000,4737.00000,5150.00000,5150.00000,0.68000,0.68000,2.07040,0.27230,0.41490,49.19320,38.40920,38.40920,35.38470,28.39540,0.09390,1.37380,1.58870,56.65050,6.57380,5.05920,2.63870,3.33410,14.67020,0.8398,0.2552
2013-06-30,10663.00000,5917.00000,4746.00000,156.00000,312.00000,-694.00000,1162.00000,3584.00000,-3276.00000,308.00000,-71.00000,0.00000,,379.00000,11.00000,424.00000,4626.00000,3584.00000,5153.37500,5153.37500,0.09000,0.09000,1.89500,0.28240,0.43820,44.50910,33.61160,33.61160,2.88850,3.97640,0.08430,1.17870,1.44560,62.25640,0.77670,0.60150,0.29950,0.37930,13.91420,0.9621,0.3541
2013-03-31,10646.00000,5404.00000,5242.00000,171.00000,352.00000,-510.00000,1033.00000,4209.00000,-174.00000,4035.00000,927.00000,0.00000,,3108.00000,-56.00000,3109.00000,5216.00000,4209.00000,5181.67000,5181.67000,0.60000,0.60000,2.00790,0.26900,0.41240,49.23920,39.53600,39.53600,37.90160,29.20350,0.08000,1.00220,1.20650,74.59700,5.68930,4.55530,2.33410,2.93030,15.04570,0.74650,0.10040
2012-12-31,12002.00000,6191.00000,5811.00000,456.19000,5910.00000,-5382.00000,6366.19000,-555.18950,-2467.00000,-3569.00000,-990.00000,-2579.00000,-397.00000,-2647.00000,,-2647.00000,752.81050,-555.18950,5190.19600,5190.19600,-0.51000,-0.51000,1.79190,0.27550,0.42660,39.68520,-4.62580,-4.62580,-29.73670,-22.05470,0.09190,1.22550,1.37650,65.38160,-5.09820,-4.03410,-2.02720,-2.56300,14.52000,0.6542,-0.2175
2012-09-30,11083.00000,6502.00000,4581.00000,357.00000,500.00000,-1068.00000,1925.00000,2656.00000,-765.00000,1891.00000,353.00000,0.00000,,1538.00000,18.00000,1638.00000,3685.00000,2656.00000,5153.37500,5153.37500,0.32000,0.32000,2.44720,0.25390,0.36450,41.33360,23.96460,23.96460,17.06220,14.77940,0.08120,1.26400,1.70220,52.87290,2.28340,1.92090,1.12710,1.36470,,1.0795,0.1254
2012-06-30,12469.00000,6552.00000,5917.00000,359.00000,615.00000,-981.00000,1955.00000,3962.00000,-2462.00000,1500.00000,-1071.00000,2571.00000,,2571.00000,,2640.00000,5008.00000,3962.00000,5098.12400,5098.12400,0.51000,0.51000,2.22660,0.22490,0.31510,47.45370,31.77480,31.77480,12.02980,21.17250,0.09600,1.21730,1.74110,51.69280,3.82530,3.51960,1.97890,2.42080,,0.8449,0.2044
2012-03-31,11552.00000,6145.00000,5407.00000,299.00000,529.00000,-686.00000,1514.00000,3893.00000,376.00000,4269.00000,534.00000,3735.00000,,3735.00000,,3793.00000,4906.00000,3893.00000,5162.99400,5162.99400,0.74000,0.74000,2.08660,0.22190,0.31330,46.80580,33.69980,33.69980,36.95460,32.83410,0.08590,1.11060,1.50850,59.66240,5.52830,4.66470,2.77840,3.44780,,0.61880,0.04530
2011-12-31,14427.00000,7172.27900,7254.72100,526.25000,855.25000,,1381.50000,5873.22100,-35.64010,6322.13900,1023.99000,5298.14900,447.00000,4672.00000,0.00000,4672.00000,7041.22100,5873.22100,5134.06600,5134.06600,0.91000,0.90000,1.94160,0.22720,0.31340,52.72250,40.70990,40.70990,43.82160,32.38370,0.11370,1.36590,1.39280,64.61640,7.85180,6.34320,3.68120,4.64000,15.26600,1.5141,0.2683
2011-09-30,16361.00000,5916.00000,10445.00000,440.00000,654.00000,,1094.00000,9351.00000,-4371.00000,4980.00000,351.00000,4629.00000,282.00000,4935.00000,0.00000,4935.00000,10369.00000,9351.00000,5306.45200,5306.45200,0.93000,0.93000,2.23630,0.21960,0.30170,63.84080,57.15420,57.15420,30.43820,30.16320,0.12680,1.17010,59.71170,1.50720,7.82490,6.46810,3.82560,4.78800,,0.7447,0.0689
2011-06-30,14989.00000,5721.00000,9268.00000,363.00000,1158.00000,,1521.00000,7747.00000,648.00000,8395.00000,2407.00000,5988.00000,406.00000,6452.00000,0.00000,6452.00000,8721.82000,7747.00000,5203.22600,5203.22600,1.24000,1.22000,2.02940,0.21230,0.29230,61.83200,51.68460,51.68460,56.00770,43.04490,0.10470,1.08500,1.89280,47.54890,8.98970,7.70070,4.50520,5.74270,,1.2795,0.6258
2011-03-31,13548.00000,5718.72000,7829.28000,344.75000,884.75000,,1229.50000,6599.78000,1347.64000,8215.86000,1483.01000,6732.85100,0.00000,6826.00000,0.00000,6826.00000,7560.96000,6599.78000,5056.29600,5291.47300,1.35000,1.29000,2.12030,0.22860,0.32520,59.77060,48.71410,48.71410,60.64260,50.38380,0.10370,1.14480,1.78460,50.43250,10.57980,10.49040,5.22540,6.89860,,1.23300,0.67720
2010-12-31,14929.00000,7776.00000,7153.00000,301.00000,1940.00000,,2241.00000,4912.00000,234.00000,6882.00000,1137.00000,5745.00000,303.00000,5917.00000,,5917.00000,5985.00000,4912.00000,5267.18000,5267.18000,1.12000,1.12000,1.77480,0.24000,0.37820,59.54180,32.90240,32.90240,46.09820,39.63430,0.11560,1.80920,1.91990,46.87790,9.53260,8.72070,4.58190,6.20780,,1.4958,0.5741
2010-09-30,14102.00000,5113.00000,8989.00000,216.00000,418.00000,,634.00000,8355.00000,-447.00000,7908.00000,2146.00000,5762.00000,305.00000,6030.00000,8.00000,6038.00000,9051.00000,8355.00000,5250.43500,5343.36300,1.15000,1.13000,2.09690,0.22980,0.34960,63.74270,59.24690,59.24690,56.07720,42.81660,0.11260,1.19940,1.86580,48.23570,9.65680,8.81980,4.81260,6.37810,,1.2783,0.5647
2010-06-30,9930.00000,4122.00000,5808.00000,189.00000,717.00000,,906.00000,4902.00000,-491.00000,4139.00000,661.00000,3478.00000,283.00000,3705.00000,0.00000,3705.00000,5650.00000,4902.00000,5292.85700,5292.85700,0.70000,0.70000,1.95380,0.23610,0.37180,55.75030,49.36560,49.36560,41.68180,37.31120,0.08960,1.08300,1.70330,52.83990,6.85480,6.14730,3.34380,4.39360,,0.6972,0.2713
2010-03-31,6848.00000,3539.00000,3309.00000,172.00000,831.00000,,1003.00000,2306.00000,-677.00000,1385.00000,-239.00000,1624.00000,96.00000,1604.00000,0.00000,1604.00000,3049.00000,2306.00000,5174.19400,5346.66700,0.31000,0.30000,2.26090,0.24690,0.39460,44.75760,33.67410,33.67410,20.22490,23.42290,0.06560,1.03970,1.76680,50.94040,3.08370,2.75390,1.53730,1.95650,,0.26300,-0.07690
2009-12-31,6541.00000,3995.00000,2546.00000,252.00000,-539.00000,,-287.00000,2833.00000,-1882.00000,743.00000,-756.00000,1499.00000,71.00000,1519.00000,0.00000,1519.00000,3632.00000,2833.00000,5237.93100,5237.93100,0.29000,0.28000,2.31940,0.25450,0.39030,35.74380,43.31140,43.31140,11.35910,23.22280,0.06400,1.25000,2.15090,41.84220,2.99190,2.66440,1.48520,1.87190,,0.27,-0.3421
