Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,805.46100,984.02500,-178.56400,-70.29000,70.29000,-248.85390,-4.27500,-253.12900,-56.21200,-196.91700,-196.91700,-196.91700,-226.60090,-248.85390,55.37100,55.37100,-3.56000,-3.56000,0.16350,0.19550,-30.89580,-30.89580,-31.42660,-24.44770,0.12080,-10.31950,-10.61310,-2.95360,-8.63200,34.46220,1.92480,1.77540
2021-12-31,1049.27300,943.46500,105.80790,-66.67400,66.67400,39.13390,-4.26800,34.86600,4.39300,30.47300,30.47300,30.47300,61.32590,39.13390,55.36800,55.37400,0.56000,0.56000,0.14840,0.17420,3.72960,3.72960,3.32290,2.90420,0.15490,1.42380,1.46000,0.45000,1.21250,38.65350,1.3285,1.1133
2021-09-30,932.21300,851.08900,81.12400,-80.23800,80.23800,0.88600,-4.26700,-3.38100,-4.66900,1.28800,1.28800,1.28800,20.90810,0.88600,55.37100,55.37500,0.02000,0.02000,0.14810,0.17380,0.09500,0.09500,-0.36270,0.13820,0.13800,0.06000,0.06160,0.01910,0.05120,38.73750,2.0007,1.7895
2021-06-30,1018.77500,808.21200,210.56300,-70.92700,70.92700,139.63600,-4.23500,135.40100,26.22000,109.18100,109.18100,109.18100,158.89800,139.63600,55.37100,55.37600,1.97000,1.97000,0.14610,0.17110,13.70630,13.70630,13.29060,10.71690,0.15210,5.01150,5.13780,1.63030,4.27930,39.34610,2.5771,2.3988
2021-03-31,993.09600,790.77400,202.32200,-65.55800,65.55800,136.76400,-4.34300,132.42100,25.42600,106.99500,106.99500,106.99500,154.34400,136.76400,55.36100,55.37200,1.93000,1.93000,0.15040,0.17710,13.77150,13.77150,13.33420,10.77390,0.15150,5.08430,5.21780,1.63250,4.31940,38.00610,3.15180,3.00860
2020-12-31,1071.58300,793.90000,277.68300,-66.31200,66.31200,211.37100,-4.26200,207.10900,40.36600,166.74300,166.74300,166.74300,229.21700,211.37080,55.35800,55.35800,3.01000,3.01000,0.15490,0.18330,19.72510,19.72510,19.32740,15.56040,0.16930,8.20340,8.42780,2.63490,6.93280,36.71730,2.933,2.749
2020-09-30,998.77400,776.02200,222.75200,-71.85900,71.85900,150.89300,-4.26200,146.63100,27.77400,118.85700,118.85700,118.85700,168.52800,150.89300,55.35800,55.35800,2.15000,2.15000,0.16380,0.19590,15.10780,15.10780,14.68110,11.90030,0.16250,6.25290,6.43130,1.93400,5.22850,34.33710,3.3178,3.1376
2020-06-30,1005.84300,645.00600,360.83700,-71.10300,71.10300,289.73400,-4.26800,285.46600,57.25500,228.21100,228.21100,228.21100,306.69000,289.73400,55.35800,55.35800,4.12000,4.12000,0.17010,0.20490,28.80510,28.80510,28.38080,22.68850,0.17000,12.56110,12.93820,3.85700,10.42470,32.81940,2.9343,2.763
2020-03-31,708.31100,808.20300,-99.89200,-76.55700,76.55700,-176.44900,-4.25600,-180.70500,-41.50100,-139.20400,-139.20400,-139.20400,-160.42300,-176.44900,55.35800,55.35800,-2.51000,-2.51000,0.18650,0.22930,-24.91120,-24.91120,-25.51210,-19.65300,0.12390,-8.57460,-8.86510,-2.43500,-6.97530,29.32630,1.75490,1.56870
2019-12-31,987.99310,892.21690,95.77620,-63.05500,63.05500,32.72130,-4.25600,28.46500,-3.22300,31.68800,31.68800,31.68800,50.03930,32.72130,55.35100,55.36000,0.57000,0.58000,0.17140,0.20680,3.31190,3.31190,2.88110,3.20730,0.16780,1.76090,1.81480,0.53810,1.45920,32.50660,1.917,1.7677
2019-09-30,987.29500,831.85700,155.43800,-70.34100,70.34100,85.09700,-4.25700,80.84000,11.55800,69.28200,69.28200,69.28200,101.34500,85.09700,55.35500,55.36600,1.25000,1.25000,0.17110,0.20640,8.61920,8.61920,8.18800,7.01740,0.16810,3.84360,3.96390,1.17960,3.18600,32.56340,2.6724,2.4746
2019-06-30,979.48700,805.20610,174.28090,-68.42000,68.41990,105.86100,-4.26600,101.59500,18.34500,83.25000,83.25000,83.25000,121.94000,105.86100,55.35300,55.36300,1.50000,1.50000,0.17380,0.21040,10.80780,10.80780,10.37230,8.49930,0.17130,4.70880,4.86270,1.45630,3.89040,31.93860,1.6416,1.417
2019-03-31,1017.74300,778.82900,238.91400,-67.48900,67.48900,171.42500,-4.25600,167.16900,31.30200,135.86700,135.86700,135.86700,186.51000,171.42500,55.34100,55.34800,2.46000,2.45000,0.17780,0.21630,16.84360,16.84360,16.42550,13.34980,0.18150,7.90250,8.17460,2.42330,6.49730,31.06220,3.15620,3.00380
2018-12-31,816.61790,872.30410,-55.68620,-54.50500,54.50480,-110.19100,-4.25700,-114.44800,-32.56900,-81.87900,-81.87900,-81.87900,-95.13000,-110.19110,55.33500,55.33500,-1.48000,-1.48000,0.18690,0.22980,-13.49360,-13.49360,-14.01490,-10.02660,0.15030,-5.06150,-5.25080,-1.50690,-4.11570,29.23170,1.0531,0.921
2018-09-30,894.81100,756.36400,138.44700,-63.90400,63.90390,74.54300,-4.25700,70.28600,11.70800,58.57800,58.57800,58.57800,89.70100,74.54300,55.33700,55.34100,1.06000,1.06000,0.17650,0.21430,8.33060,8.33060,7.85480,6.54640,0.16840,3.37780,3.49820,1.10250,2.78170,31.33770,2.5496,2.4142
2018-06-30,885.39100,747.06700,138.32400,-60.82200,60.82200,77.50200,-4.25600,73.24600,13.06600,60.18000,60.18000,60.18000,91.92600,77.50200,55.33200,55.33500,1.09000,1.09000,0.17850,0.21730,8.75340,8.75340,8.27270,6.79700,0.17010,3.51960,3.64990,1.15630,2.89130,30.90180,1.9106,1.785
2018-03-31,783.18400,773.21800,9.96600,-65.39900,65.39900,-55.43300,-4.26600,-59.69900,-17.09200,-42.60700,-42.60700,-42.60700,-41.28500,-55.43300,55.33200,55.33200,-0.77000,-0.77000,0.18070,0.22050,-7.07790,-7.07790,-7.62260,-5.44020,0.15260,-2.52980,-2.62710,-0.83010,-2.07270,30.43850,1.41600,1.30390
2017-12-31,857.25400,792.95610,64.29800,-50.51600,50.51600,13.78190,-4.29500,9.48700,-10.29200,19.77900,19.77900,19.77900,27.50790,13.78180,55.31600,55.32700,0.36000,0.36000,0.17410,0.21080,1.60770,1.60770,1.10670,2.30730,0.16800,1.12290,1.16490,0.38770,0.92740,31.83310,1.1744,1.0809
2017-09-30,858.35700,731.58000,126.77700,-64.33900,64.33890,62.43810,-4.19100,58.24700,11.76200,46.48500,46.48500,46.48500,76.53010,62.43810,55.32400,55.33400,0.84000,0.84000,0.17290,0.20900,7.27410,7.27410,6.78590,5.41560,0.17080,2.61710,2.71560,0.92500,2.16470,32.10060,1.8377,1.8833
2017-06-30,852.84700,726.43400,126.41300,-53.43200,53.43200,72.98100,-4.22900,68.75200,17.11900,51.63300,51.63300,51.63300,87.24100,72.98100,55.31100,55.32300,0.93000,0.93000,0.17390,0.21050,8.55730,8.55730,8.06150,6.05420,0.17270,2.92840,3.04180,1.04540,2.41920,31.87780,1.8167,1.6878
2017-03-31,847.50400,749.26400,98.24010,-65.18800,65.18800,33.05210,-2.45300,30.59900,3.61900,26.98000,26.98000,26.98000,46.31710,33.05210,55.29700,55.31200,0.49000,0.49000,0.17530,0.21250,3.89990,3.89990,3.61050,3.18350,0.17420,1.54530,1.60700,0.55470,1.27440,31.56640,1.34190,1.28000
2016-12-31,737.59810,730.51410,7.08400,-57.31400,57.31380,-50.22990,-1.04000,-51.27000,-25.18800,-26.08200,-26.08200,-26.08200,-36.55190,-50.22970,55.24900,55.30200,-0.47000,-0.47000,0.15440,0.18260,-6.80990,-6.80990,-6.95090,-3.53610,0.15400,-1.48840,-1.54880,-0.54470,-1.25850,31.69530,1.4098,1.3356
2016-09-30,808.16200,716.51900,91.64300,-59.00600,59.00600,32.63700,-1.01200,31.62500,4.69500,26.93000,26.93000,26.93000,46.29900,32.63700,55.25900,55.32800,0.49000,0.49000,0.13770,0.15970,4.03840,4.03840,3.91320,3.33230,0.16830,1.48340,1.54280,0.56090,1.27910,32.84650,1.9522,1.8811
2016-06-30,858.00300,735.00800,122.99500,-57.70000,57.70000,65.29500,-0.96000,64.33500,15.46200,48.87300,48.87300,48.87300,78.33500,65.29500,55.25400,55.32200,0.88000,0.88000,0.13730,0.15920,7.61010,7.61010,7.49820,5.69610,0.18170,2.68230,2.79180,1.03500,2.31400,32.97550,1.0105,0.9322
2016-03-31,823.92000,735.64200,88.27800,-61.29400,61.29400,26.98400,-0.95000,26.03400,2.71100,23.32300,23.32300,23.32300,39.86200,26.98400,55.20100,55.20800,0.42000,0.42000,0.13830,0.16050,3.27510,3.27510,3.15980,2.83070,0.17560,1.29040,1.34470,0.49710,1.11200,32.71040,0.90180,0.81860
2015-12-31,786.16800,701.55210,84.61580,-59.82200,59.82200,24.79390,-0.86400,23.93000,0.52500,23.40500,23.40500,23.40500,35.38590,24.79390,55.15700,55.20900,0.43000,0.43000,0.13740,0.15930,3.15380,3.15380,3.04390,2.97710,0.16980,1.28540,1.34020,0.50570,1.10880,33.00860,0.7514,0.684
2015-09-30,752.41300,678.57300,73.84000,-60.78800,60.78800,13.05200,-0.78500,12.26700,-3.00300,15.27000,15.27000,15.27000,25.20000,13.05200,55.16400,55.17800,0.28000,0.28000,0.13680,0.15850,1.73470,1.73470,1.63040,2.02950,0.16190,0.83470,0.87050,0.32860,0.72050,33.16470,1.3686,1.2771
2015-06-30,726.17100,656.35400,69.81700,-64.53700,64.53700,5.28000,-0.76900,4.51100,-5.12800,9.63900,9.63900,9.63900,18.05800,5.28000,55.16000,55.17900,0.17000,0.17000,0.13570,0.15690,0.72710,0.72710,0.62120,1.32740,0.15830,0.52170,0.54430,0.21020,0.45090,33.49550,1.1188,1.0223
2015-03-31,744.54800,648.24700,96.30100,-65.69200,65.69200,30.60900,-0.75000,29.85900,3.69400,26.16500,26.16500,26.16500,42.92900,30.60900,55.13900,55.15900,0.47000,0.47000,0.13430,0.15510,4.11110,4.11110,4.01040,3.51420,0.16120,1.39920,1.46040,0.56660,1.21140,33.90870,0.20760,0.10120
2014-12-31,721.81090,666.19490,55.61590,-83.04000,83.04030,-27.42440,-0.73700,-28.16100,-7.20500,-20.95600,-20.95600,-20.95600,-15.24740,-27.42420,55.00800,55.02000,-0.39000,-0.39000,0.13390,0.15460,-3.79940,-3.79940,-3.90140,-2.90330,0.15690,-1.11740,-1.16610,-0.45550,-0.96770,34.02420,0.8545,0.7611
2014-09-30,719.98700,623.61500,96.37200,-58.54500,58.54500,37.82700,-0.70700,37.12000,5.82400,31.29600,31.29600,31.29600,49.11500,37.82700,55.00200,55.01400,0.57000,0.57000,0.13090,0.15070,5.25380,5.25380,5.15560,4.34670,0.15620,1.62610,1.69650,0.67900,1.41310,34.98010,1.2915,1.134
2014-06-30,807.01900,616.10300,190.91600,-53.79200,53.79200,137.12400,-0.68800,136.43600,41.47600,94.96000,94.96000,94.96000,149.71800,137.12400,54.97800,54.98900,1.73000,1.73000,0.12310,0.14040,16.99140,16.99140,16.90620,11.76680,0.17690,4.93640,5.15460,2.08140,4.32880,34.98910,1.4356,1.3318
2014-03-31,762.95600,606.41700,156.53900,-54.00400,54.00400,102.53500,-0.50500,102.03000,29.38100,72.64900,72.64900,72.64900,113.44800,102.53500,54.97700,54.98600,1.32000,1.32000,0.12670,0.14500,13.43920,13.43920,13.37300,9.52200,0.17050,3.90210,4.08390,1.62300,3.40790,33.86460,0.89920,0.78480
2013-12-31,709.65400,644.67690,64.97710,-53.31300,53.31310,11.66400,-0.39600,11.26800,-4.10800,15.37600,15.37600,15.37600,22.40600,11.66390,54.94700,54.96400,0.28000,0.28000,0.09440,0.10430,1.64360,1.64360,1.58780,2.16670,0.16450,0.84370,0.88470,0.35630,0.76400,33.15120,0.7298,0.6301
2013-09-30,728.66700,619.44900,109.21800,-54.08700,54.08700,55.13100,-0.33800,54.79300,15.22300,39.57000,39.57000,39.57000,64.87200,55.13100,54.95900,54.97300,0.72000,0.72000,0.08910,0.09780,7.56600,7.56600,7.51960,5.43050,0.16790,2.15040,2.25570,0.91170,1.95880,33.48170,1.3316,1.2505
2013-06-30,642.56700,613.29900,29.26800,-54.01500,54.01500,-24.74700,-0.21200,-24.95900,-15.69500,-9.26400,-9.26400,-9.26400,-13.66600,-24.74700,54.94100,54.94100,-0.17000,-0.17000,0.07090,0.07630,-3.85130,-3.85130,-3.88430,-1.44170,0.15180,-0.50520,-0.53040,-0.21890,-0.46930,33.36790,0.6963,0.6316
2013-03-31,740.15300,590.78200,149.37100,-58.06300,58.06300,91.30800,-0.31400,90.99400,24.53300,66.46100,66.46100,66.46100,102.86000,91.30800,54.92200,54.93500,1.21000,1.21000,0.06950,0.07470,12.33640,12.33640,12.29390,8.97940,0.17330,3.54390,3.72030,1.55570,3.29770,34.14560,1.05940,0.98010
2012-12-31,681.21200,667.07810,14.13390,-52.92800,52.92800,-38.79410,-0.36700,-39.16100,-21.77900,-17.38200,-17.38200,-17.38200,-29.57910,-38.79410,54.89900,54.92200,-0.32000,-0.32000,0.07060,0.07600,-5.69490,-5.69490,-5.74870,-2.55160,0.16260,-0.94340,-0.99210,-0.41490,-0.87680,33.54750,0.6325,0.5816
2012-09-30,731.77800,589.83500,141.94310,-50.22500,50.22490,91.71810,-0.38800,91.33000,25.12900,66.20100,66.20100,66.20100,103.55310,91.71810,54.91100,54.92500,1.21000,1.21000,0.06880,0.07390,12.53360,12.53360,12.48060,9.04660,0.17380,3.49560,3.67400,1.57210,3.25500,34.48910,1.1638,1.0918
2012-06-30,647.70500,614.97700,32.72800,-51.20300,51.20300,-18.47500,-0.37800,-18.85300,-13.58900,-5.26400,-5.26400,-5.26400,-6.85500,-18.47500,54.89500,54.89500,-0.10000,-0.10000,0.07000,0.07520,-2.85240,-2.85240,-2.91070,-0.81270,0.15720,-0.28290,-0.29790,-0.12780,-0.26310,33.88630,0.2679,0.2121
2012-03-31,722.67500,567.34600,155.32900,-52.92500,52.92500,102.40400,-0.41000,101.99400,28.63800,73.35600,73.35600,73.35600,113.46500,102.40400,54.87700,54.90800,1.34000,1.34000,0.06870,0.07370,14.17010,14.17010,14.11340,10.15060,0.17470,3.86380,4.06740,1.77330,3.59840,34.59290,0.63170,0.57120
2011-12-31,749.45390,588.94790,160.50600,-48.91400,48.91400,111.59200,-0.89900,110.69300,31.22400,79.46900,79.46900,79.46900,122.19700,111.59190,54.82500,54.84500,1.46000,1.46000,0.07010,0.07540,14.88980,14.88980,14.76980,10.60360,0.18410,4.27830,4.51300,1.95260,3.97850,33.86110,-0.1392,-0.2375
2011-09-30,615.74100,579.54600,36.19500,-53.02700,53.02700,-16.83200,-1.28600,-18.11800,-14.33600,-3.78200,-3.78200,-3.78200,-5.44300,-16.83200,54.82600,54.82600,-0.07000,-0.07000,0.07090,0.07630,-2.73360,-2.73360,-2.94250,-0.61420,0.15030,-0.20900,-0.22100,-0.09230,-0.19420,33.00360,1.3326,1.2858
2011-06-30,706.54700,574.16700,132.38000,-55.09800,55.09800,77.28200,-1.66900,75.61300,18.36200,57.25100,57.25100,57.25100,88.86300,77.28200,54.82000,54.83700,1.04000,1.04000,0.12510,0.14300,10.93800,10.93800,10.70180,8.10290,0.16640,3.10200,3.27920,1.34820,2.71400,33.66540,1.0482,1.0167
2011-03-31,705.54300,568.26500,137.27800,-58.67200,58.67200,78.60600,-1.69500,76.91100,18.68500,58.22600,58.22600,58.22600,90.30300,78.60600,54.80900,54.83100,1.06000,1.06000,0.12730,0.14590,11.14120,11.14120,10.90100,8.25270,0.16760,3.19770,3.38610,1.38350,2.79060,33.21680,0.64880,0.55030
2010-12-31,655.63910,640.22600,15.41320,-63.80700,63.80700,-48.39390,-1.70300,-50.09700,-26.45000,-23.64700,-23.64700,-23.64700,-35.84090,-48.39390,54.79200,54.82600,-0.44000,-0.43000,0.12960,0.14890,-7.38120,-7.38120,-7.64090,-3.60670,0.15600,-1.31750,-1.39770,-0.56260,-1.14680,32.75030,-0.1397,-0.2413
2010-09-30,766.75000,565.56700,201.18300,-63.71100,63.71100,137.47200,-1.63300,135.83900,38.99000,96.84900,96.84900,96.84900,150.83600,137.47200,54.79500,54.81700,1.77000,1.77000,0.12690,0.14530,17.92920,17.92920,17.71620,12.63110,0.18000,5.23200,5.54520,2.27320,4.56820,33.77900,0.8646,0.7417
2010-06-30,653.65900,565.93400,87.72500,-70.51600,70.51600,17.20900,-1.85100,15.35800,-2.45900,17.81700,17.81700,17.81700,24.96100,17.20900,54.78800,54.83300,0.33000,0.32000,0.13130,0.15120,2.63270,2.63270,2.34950,2.72570,0.15630,0.99760,1.06070,0.42610,0.86660,32.59550,0.3491,0.2066
2010-03-31,699.83700,559.60400,140.23300,-57.32400,57.32400,82.90900,-1.61900,81.29000,20.11100,61.17900,61.17900,61.17900,91.03700,82.90900,54.78300,54.80500,1.12000,1.12000,0.13080,0.15050,11.84690,11.84690,11.61560,8.74190,0.16520,3.39860,3.61540,1.44380,2.95400,32.85800,0.60000,0.46460
2009-12-31,677.32180,575.28700,102.03480,-59.06700,59.06710,42.96770,-1.67000,41.29800,7.06300,34.23500,34.23500,34.23500,54.23970,42.96780,54.77000,55.09200,0.63000,0.65000,0.13290,0.15320,6.34380,6.34380,6.09730,5.05450,0.16000,1.93310,2.06080,0.80880,1.67630,32.33010,0.6025,0.4896
2009-09-30,861.23400,576.60800,284.62600,-53.76600,53.76600,230.86000,-1.63400,229.22600,71.48900,157.73700,157.73700,157.73700,242.29900,230.86000,54.77000,55.31300,2.88000,2.85000,0.13360,0.15420,26.80570,26.80570,26.61600,18.31520,0.20150,8.91870,9.51810,3.69080,7.72730,32.29160,0.9059,0.7329
2009-06-30,795.97900,581.82200,214.15700,-51.36400,51.36400,162.79300,-1.87900,160.91400,46.46700,114.44700,114.44700,114.44700,173.56800,162.79300,54.77000,55.32000,2.09000,2.07000,0.14270,0.16650,20.45190,20.45190,20.21590,14.37810,0.19220,6.96770,7.48280,2.76320,5.97330,29.98990,0.9995,0.8056
2009-03-31,786.95800,591.82300,195.13500,-53.48600,53.48600,141.64900,-1.54600,140.10300,43.45000,96.65300,96.65300,96.65300,150.51000,141.64900,54.76700,55.09100,1.76000,1.75000,0.15030,0.17690,17.99960,17.99960,17.80310,12.28190,0.19050,6.19830,6.68870,2.33920,5.26650,28.47080,0.92320,0.75010
