Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.21300,2.13900,-3.35200,2.85200,-0.50000,-0.50000,-0.50000,-0.50000,-3.20900,-3.35200,33.51700,33.51700,-0.01000,-0.01000,1.22780,0.04200,-18.26820,-18.26820,-4.77600,-18.26820,0.08070,-0.0732,-0.0735
2024-06-30,0.97500,2.24900,-3.22400,4.12200,0.89800,0.89800,0.89800,0.89800,-3.08400,-3.22400,32.71900,32.71900,0.03000,0.03000,0.64240,-0.12020,-37.62040,-37.62040,10.07630,-37.62040,-0.07300,-0.0529,-0.0548
2024-03-31,0.96000,2.49000,-3.45000,-5.01000,-8.46000,-8.46000,-8.46000,-8.46000,-3.31300,-3.45000,31.13400,31.13400,-0.27000,-0.27000,0.63800,-0.11880,219.00070,219.00080,-74.21700,219.00080,-0.11810,-0.13730,-0.13760
2023-12-31,0.77200,1.70700,-2.47900,-7.23800,-9.71700,-9.71700,-9.71700,-9.71700,-2.34900,-2.47900,28.23100,28.23100,-0.34000,-0.34000,1.00350,0.11250,-775.49990,-775.49870,-82.20120,-775.49880,0.04440,-0.0567,-0.0568
2023-09-30,0.57100,1.48100,-2.05200,-0.14100,-2.19300,-2.19300,-2.19300,-2.19300,-1.94000,-2.05200,28.23100,28.23100,-0.08000,-0.08000,,,,,,,,-0.0403,-0.055
2023-06-30,0.54700,1.54600,-2.09300,-0.06700,-2.16000,-2.16000,-2.16000,-2.16000,-1.99100,-2.09300,28.23100,28.23100,-0.08000,-0.08000,,,,,,,,-0.0576,-0.0584
2023-03-31,0.47800,1.78700,-2.26500,-0.15000,-2.41500,-2.41500,-2.41500,-4.98800,-2.09100,-2.26500,28.23100,28.23100,-0.18000,-0.18000,,,,,,,,-0.07210,-0.07410
2022-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,0,0
2021-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,0,0
