,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$1.99,$2.03
1,2024-08-07,2024-06-30,$2.34,$2.46
2,2024-05-08,2024-03-31,$2.11,$2.33
3,2024-02-12,2023-12-31,$1.78,$1.97
4,2023-11-01,2023-09-30,$1.83,$2.04
5,2023-08-02,2023-06-30,$2.05,$2.34
6,2023-05-03,2023-03-31,$1.63,$1.92
7,2023-02-08,2022-12-31,$1.54,$1.60
8,2022-11-02,2022-09-30,$1.57,$1.79
9,2022-08-03,2022-06-30,$1.63,$2.11
10,2022-05-03,2022-03-31,$1.39,$1.63
11,2022-02-09,2021-12-31,$1.34,$1.42
12,2021-11-03,2021-09-30,$1.30,$1.39
13,2021-08-04,2021-06-30,$1.29,$1.48
14,2021-05-04,2021-03-31,$1.01,$1.24
15,2021-02-10,2020-12-31,$1.01,$1.15
16,2020-11-04,2020-09-30,$0.89,$1.05
17,2020-08-03,2020-06-30,$0.39,$0.74
18,2020-05-06,2020-03-31,$0.86,$0.95
19,2020-02-10,2019-12-31,$0.98,$1.00
20,2019-10-30,2019-09-30,$1.03,$1.04
21,2019-07-31,2019-06-30,$1.10,$1.09
22,2019-05-02,2019-03-31,$0.93,$0.94
23,2019-02-07,2018-12-31,$0.87,$0.88
24,2018-11-02,2018-09-30,$0.95,$0.99
25,2018-08-01,2018-06-30,$1.01,$1.05
26,2018-05-03,2018-03-31,$0.79,$0.82
27,2018-02-12,2017-12-31,$0.73,$0.74
28,2017-11-01,2017-09-30,$0.78,$0.80
29,2017-08-02,2017-06-30,$0.80,$0.83
30,2017-05-04,2017-03-31,$0.60,$0.65
31,2017-02-09,2016-12-31,$0.64,$0.64
32,2016-11-02,2016-09-30,$0.69,$0.71
33,2016-08-04,2016-06-30,$0.70,$0.75
34,2016-05-04,2016-03-31,$0.50,$0.57
35,2016-02-16,2015-12-31,$0.53,$0.59
36,2015-10-28,2015-09-30,$0.63,$0.67
37,2015-07-29,2015-06-30,$0.62,$0.69
38,2015-04-29,2015-03-31,$0.42,$0.45
39,2015-02-17,2014-12-31,$0.65,$0.58
