Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,313.80100,283.45900,30.34200,40.77100,41.88900,-11.54700,-0.23200,-11.77900,6.30800,-18.08700,-18.08700,-17.51000,-10.39100,-11.54700,108.05900,108.05900,-0.16000,-0.16000,2.23530,0.06440,0.07070,9.66920,-3.67970,-3.67970,-3.75370,-5.58000,0.43390,1.88770,47.67810,-3.95000,-6.67330,-2.50100,-3.69570,4.22910,-0.04920,-0.04950
2021-12-31,275.33300,250.44610,24.88690,43.12100,44.23390,-19.34700,-0.18500,-19.53200,-7.64300,-11.88900,-11.88900,-11.97900,-18.19700,-19.34700,102.95200,102.95200,-0.12000,-0.12000,2.34520,0.06580,0.07230,9.03880,-7.02680,-7.02680,-7.09400,-4.35070,0.40110,2.34520,38.37600,-2.64090,-4.52910,-1.73210,-2.46730,4.17460,-0.1015,-0.103
2021-09-30,251.52400,225.36900,26.15500,38.49800,38.96400,-12.80900,-0.29200,-13.10100,-2.21000,-10.89100,-10.89100,-9.11500,-12.29900,-12.80900,105.89700,105.89700,-0.09000,-0.09000,2.50700,0.07250,0.08030,10.39860,-5.09260,-5.09260,-5.20860,-3.62390,0.39790,2.55660,35.20360,-2.68920,-3.87810,-1.72310,-2.49420,3.81230,0.5903,0.5884
2021-06-30,225.75600,238.66800,-12.91200,179.83500,180.27500,-193.18700,-0.30200,-193.48900,-20.00400,-173.48500,-173.48500,-172.53400,-192.70900,-193.18700,102.73900,102.73900,-1.68000,-1.68000,2.60850,0.07570,0.08530,-5.71950,-85.57340,-85.57340,-85.70710,-76.42500,0.37810,1.77940,50.57890,-44.54380,-65.42930,-29.05270,-41.17220,3.68330,0.0718,0.0699
2021-03-31,213.60700,188.07500,25.53200,17.18000,17.62500,7.90700,-0.29100,7.61600,2.00000,5.61600,5.61600,5.39800,8.39000,7.90700,95.98600,95.98600,0.06000,0.06000,1.29910,0.17780,0.22350,11.95280,3.70170,3.70170,3.56540,2.52710,0.61330,1.83010,49.17820,3.75980,22.56600,1.61250,3.09150,1.55620,-0.02580,-0.02580
2020-12-31,213.69900,190.30100,23.39800,18.78200,19.23600,4.16200,-0.43700,3.72500,-0.05400,3.77900,3.77900,3.86400,4.64800,4.16200,95.95000,95.95000,0.04000,0.04000,1.29360,0.18580,0.23430,10.94910,1.94760,1.94760,1.74310,1.80820,0.64960,2.15600,41.74390,2.63070,19.88010,1.14870,2.14190,1.49660,-0.0348,-0.0348
2020-09-30,207.17000,185.67300,21.49700,12.49700,12.95400,8.54300,-0.50400,8.03900,-8.56100,16.60000,16.60000,16.68500,9.03400,8.54300,95.95100,95.95100,0.17000,0.17000,,,,10.37650,4.12370,4.12370,3.88040,8.05380,,,,,,,,,0.3704,0.3704
2020-06-30,183.26400,165.85200,17.41200,10.63900,11.23300,6.17900,-0.50900,5.67000,0.47400,5.19600,5.19600,5.28100,6.80600,6.17900,95.93200,95.93200,0.06000,0.06000,,,,9.50110,3.37160,3.37160,3.09390,2.88160,,,,,,,,,0.1435,0.1397
2020-03-31,212.94200,192.66700,20.27500,13.44100,13.77900,6.49600,-0.46700,6.02900,0.70000,5.32900,5.32900,5.41400,6.85600,6.49600,95.93200,95.93200,0.06000,0.06000,,,,9.52140,3.05060,3.05060,2.83130,2.54250,,,,,,,,,-0.07380,-0.07390
2019-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
