Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,23.25800,17.69000,5.56800,4.61800,8.65200,-0.01500,14.32300,-8.75500,3.20600,-5.54900,-0.05200,-5.49700,-5.49700,-5.49700,-7.09100,-8.75500,18.68600,18.68600,-0.29000,-0.29000,1.16440,0.28540,0.63360,23.94020,-37.64300,-37.64300,-23.85850,-23.63490,0.16090,1.09910,1.15190,78.13180,-9.42150,-36.34380,-3.80240,-6.73250,3.12120,0.14,0.2466
2024-06-30,24.40900,17.81700,6.59200,4.13100,9.42400,0.06300,14.51300,-7.92100,-15.14400,-23.06500,0.02200,-23.08700,-23.08700,-23.08700,-6.40600,-7.92100,8.87000,8.87000,-2.60000,-2.60000,1.19310,0.27470,1.19580,27.00640,-32.45110,-32.45110,-94.49380,-94.58400,0.12640,1.19590,1.17750,76.43490,-36.43550,-109.87000,-11.95600,-26.42560,3.39190,-0.4508,-0.6572
2024-03-31,24.72900,18.51400,6.21500,4.38100,10.41900,-0.02500,15.84600,-9.63100,-3.55400,-13.18500,0.06200,-13.24700,-13.24700,-13.24700,-8.10300,-9.63100,5.27600,5.27600,-2.51000,-2.51000,0.88330,-3.16830,-0.85270,25.13240,-38.94620,-38.94620,-53.31800,-53.56870,0.19660,1.30010,1.23570,72.83270,8.60470,6.70410,-10.53160,35.86670,-8.07970,-1.31500,-1.58420
2023-12-31,21.95000,15.68600,6.26400,4.37500,10.38600,0.75300,14.99200,-8.72800,-11.80100,-20.52900,0.14800,-20.67700,-20.67700,-20.67700,-7.47100,-8.72800,4.35700,4.35700,-5.26000,-5.26000,0.71700,-2.24660,-0.90170,28.53760,-39.76310,-39.76310,-93.52620,-94.20050,0.17160,1.19070,1.11590,80.65560,15.10470,11.33930,-16.16100,49.03950,-25.94600,-4.2501,-4.7929
2023-09-30,18.66300,13.67000,4.99300,4.37900,8.02500,-0.54700,13.87500,-8.88200,-12.40700,-21.28900,-0.02000,-21.26900,-21.26900,-21.26900,-7.19200,-8.88200,5.26400,5.26400,-1.69000,-1.69000,,,,26.75350,-47.59150,-47.59150,-114.07060,-113.96340,,,,,,,,,,-0.2624,-0.3952
2023-06-30,19.93400,15.91400,4.02000,3.83600,7.55500,-0.59500,12.84600,-8.82600,-9.93500,-18.76100,0.04100,-18.80200,-18.80200,-18.80200,-7.43900,-8.82600,4.08200,4.08200,-4.61000,-4.61000,,,,20.16660,-44.27610,-44.27610,-94.11560,-94.32130,,,,,,,,,,-1.1993,-1.375
2023-03-31,17.43300,12.76900,4.66400,3.44500,5.52300,-0.35800,10.22200,-5.55800,-12.94700,-18.50500,0.01400,-18.51900,-18.51900,-18.51900,-4.18100,-5.55800,2.79300,2.79300,-6.63000,-6.63000,,,,26.75390,-31.88210,-31.88210,-106.14920,-106.22960,,,,,,,,,,-1.42960,-1.93910
2022-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
