,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,--,$-0.06
1,2024-09-19,2024-06-30,$0.01,$0.03
2,2024-05-14,2024-03-31,$-0.06,$0.05
3,2024-02-14,2023-12-31,$-0.05,$-0.06
4,2023-11-14,2023-09-30,$-0.06,$-0.04
5,2023-09-14,2023-06-30,$-0.03,$-0.10
6,2023-05-15,2023-03-31,$-0.06,$-0.05
7,2023-02-14,2022-12-31,$-0.01,$-0.11
8,2022-11-14,2022-09-30,$-0.01,$-0.04
9,2022-09-27,2022-06-30,$0.03,$-0.05
10,2022-05-16,2022-03-31,$0.03,$0.04
11,2022-02-14,2021-12-31,$0.03,$0.03
12,2021-11-12,2021-09-30,$0.02,$0.03
13,2021-09-27,2021-06-30,$0.03,$0.02
14,2021-06-24,2021-03-31,$0.02,$-0.01
