,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-20,2024-09-30,--,$0.09
1,2024-08-21,2024-06-30,--,$0.31
2,2024-05-22,2024-03-31,--,$0.95
3,2024-03-20,2023-12-31,--,$0.81
4,2023-11-15,2023-09-30,--,$0.29
5,2023-08-17,2023-06-30,--,$0.43
6,2023-05-23,2023-03-31,--,$0.20
7,2023-03-22,2022-12-31,--,$0.08
8,2022-11-17,2022-09-30,--,$0.36
9,2022-08-18,2022-06-30,--,$0.43
10,2022-05-17,2022-03-31,--,$0.16
11,2022-03-23,2021-12-31,--,$-0.14
12,2021-11-17,2021-09-30,--,$-0.09
13,2021-08-18,2021-06-30,$-0.33,$-0.21
14,2021-05-19,2021-03-31,$-0.42,$-0.28
15,2021-03-30,2020-12-31,$-0.63,$-0.24
16,2020-11-18,2020-09-30,$-0.57,$-0.61
17,2020-08-20,2020-06-30,$-0.50,$-0.35
18,2020-05-21,2020-03-31,$-0.35,$-0.07
19,2020-04-06,2019-12-31,--,$-0.23
20,2019-11-22,2019-09-30,$0.22,$-0.15
21,2019-08-23,2019-06-30,$-0.19,$0.31
22,2019-05-21,2019-03-31,$-0.39,$0.19
23,2019-04-11,2018-12-31,--,$0.25
24,2018-11-26,2018-09-30,$0.14,$-0.09
25,2018-08-21,2018-06-30,$0.13,$-0.14
26,2018-05-22,2018-03-31,$0.10,$0.14
27,2018-04-25,2017-12-31,--,$0.02
