Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,15.36700,11.84700,3.52000,5.16800,-5.87300,11.51900,-7.99900,0.38000,-7.61900,0.04500,-7.66400,-7.66400,-4.21600,-7.52500,-7.99900,18.98200,18.98200,-0.22000,-0.22000,3.70010,0.03500,0.05210,22.90620,-52.05310,-52.05310,-49.58030,-27.43540,0.37390,1.86220,1.88320,47.79070,-25.72420,-26.35310,-18.64770,-24.82430,1.56860,-0.2427,-0.2426
2024-06-30,16.98900,11.18300,5.80600,5.00300,-10.79600,16.70200,-10.89600,0.17300,-10.72300,0.02000,-10.74300,-10.74300,-5.31100,-9.88500,-10.89600,18.82400,18.82400,-0.28000,-0.28000,3.29700,0.02940,0.03620,34.17510,-64.13560,-64.13560,-63.11730,-31.26140,0.33010,2.37890,1.45020,62.06080,-29.05710,-33.30960,-20.87600,-28.20280,1.94870,0.1233,0.1201
2024-03-31,17.49300,12.68300,4.81000,4.62900,-1.11700,6.65200,-1.84200,0.16800,-1.67400,0.02700,-1.70100,-1.70100,-1.48100,-0.81200,-1.84200,18.72500,18.72500,-0.08000,-0.08000,2.84250,0.02410,0.03010,27.49670,-10.52990,-10.52990,-9.56950,-8.46620,0.26890,2.26080,1.13940,78.98990,-3.61200,-5.21190,-2.61450,-3.52480,2.51500,-0.14340,-0.14680
2023-12-31,16.63300,11.37200,5.26100,5.02000,-14.49000,20.41900,-15.15800,0.38200,-14.77600,-0.04700,-14.72900,-9.51600,-1.69800,-14.02700,-15.15800,17.49400,17.49400,-0.08000,-0.07000,3.06510,0.02470,0.03220,31.62990,-91.13210,-91.13210,-88.83550,-10.20860,0.25800,2.21460,1.49700,60.12090,-19.78910,-28.89500,-14.76060,-19.30110,2.56810,0.0035,-0.0108
2023-09-30,15.29000,10.70500,4.58500,6.67000,-0.52100,8.06200,-3.47700,-0.00100,-3.47800,0.02300,-3.50100,2.63700,3.44800,-2.52400,-3.47700,18.70300,20.31000,0.18000,0.17000,2.97810,0.02460,0.03350,29.98690,-22.74040,-22.74040,-22.74690,22.55070,0.23100,2.14670,1.37540,65.43610,5.32340,8.17040,3.98370,5.19230,2.64540,-0.0265,-0.0434
2023-06-30,2.95700,2.11300,0.84400,3.48700,-0.54400,4.19900,-3.35500,0.47300,-2.88200,0.05200,-2.93400,-4.34100,-4.34100,-3.13700,-3.35500,18.07200,18.07200,-0.24000,-0.24000,13.51400,0.00460,0.00690,28.54240,-113.45960,-113.45960,-97.46370,-146.80420,0.09570,1.02260,2.89360,31.10270,-15.27310,-15.29330,-14.04260,-15.20270,1.52000,-0.0392,-0.0401
2023-03-31,2.87600,2.25500,0.62100,1.37600,-0.32100,1.85900,-1.23800,0.08300,-1.15500,,-1.15500,-1.18700,-1.18700,-1.02800,-1.23800,14.41500,14.41500,-0.08000,-0.08000,8.75190,0.00580,0.00840,21.59250,-43.04590,-43.04590,-40.15990,-41.27260,0.10380,1.04230,1.96230,45.86480,-4.81980,-4.82840,-4.28310,-4.79180,1.70540,-0.14340,-0.14820
2022-12-31,2.62990,2.18820,0.44180,2.10050,-0.86950,3.11190,-2.67020,0.10000,-2.57020,,-2.65720,-0.94180,-0.94180,-2.48050,-2.67020,9.59200,9.59200,-0.09000,-0.09000,10.27300,0.00600,0.00840,16.79770,-101.53160,-101.53160,-97.72990,-35.81030,0.09180,1.70020,3.21900,27.95910,-3.65370,-3.66080,-3.28790,-3.63170,1.78980,-0.0871,-0.1121
2022-09-30,2.63080,1.95210,0.67880,2.35090,-0.35630,2.84370,-2.16490,-0.09390,-2.25880,,-2.25880,-5.71330,-5.71330,-1.97020,-2.16490,9.47000,9.47000,-0.60000,-0.60000,10.12170,0.00860,0.01170,25.80000,-82.29120,-82.29120,-85.86050,-217.16660,0.12810,1.71490,2.51940,35.72230,-31.40430,-31.50170,-27.82180,-31.13400,1.88540,-0.0852,-0.0924
2022-06-30,2.87150,2.30410,0.56740,1.98860,,2.10060,-1.53320,-0.12260,-1.65590,,-1.65590,-1.65590,-1.65590,-1.43010,-1.53320,9.29310,9.29310,-0.18000,-0.18000,15.15520,0.00820,0.01090,19.75950,-53.39580,-53.39580,-57.66580,-57.66580,0.11450,1.68130,3.56950,25.21390,-7.29490,-7.31510,-6.59990,-7.23510,2.44260,-0.1085,-0.1435
