Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,342.78600,254.76200,88.02400,72.20900,72.20890,15.81510,-8.34300,7.47200,1.10500,6.36700,6.36700,3.61200,41.33610,15.81500,103.50400,104.12900,0.03000,0.03000,1.76260,0.43540,0.81120,25.67900,4.61370,4.61370,2.17980,1.05370,0.13710,6.98210,32.34440,2.78260,0.83350,0.86120,0.25460,0.47060,4.95360,0.7544,0.2002
2024-09-30,338.21200,248.16100,90.05100,57.53600,57.53600,32.51500,-6.10500,26.41000,4.69800,21.71200,21.71200,12.64400,56.39600,32.51500,113.81900,114.25200,0.11000,0.11000,1.89580,0.44090,0.82660,26.62560,9.61380,9.61380,7.80870,3.73850,0.13910,6.46570,32.63960,2.75740,2.88470,2.98410,0.89290,1.61280,4.88140,0.6281,0.252
2024-06-30,324.91800,234.63700,90.28100,58.09700,58.09700,32.18400,-6.16800,26.01600,3.86000,22.15600,22.15600,11.94000,54.53400,32.18400,101.96500,102.35600,0.12000,0.12000,2.18560,0.45090,0.85710,27.78580,9.90530,9.90530,8.00690,3.67480,0.13670,5.02960,26.33470,3.41750,3.03590,3.14620,0.93200,1.66690,4.73330,0.4902,0.0728
2024-03-31,275.09900,203.32600,71.77300,46.19400,46.19400,25.57900,-0.59200,24.98700,8.77200,16.21500,16.21500,7.06200,46.83200,25.57900,83.32800,83.41000,0.08000,0.08000,2.28650,0.46370,0.89810,26.08990,9.29810,9.29810,9.08290,2.56710,0.13270,4.47920,23.59540,3.81430,2.32990,2.42120,0.78210,1.24950,3.92800,0.49390,-0.19500
2023-12-31,254.12300,194.99800,59.12510,56.94600,56.94600,2.17910,-5.24000,-3.06100,0.70800,-3.76900,-3.76900,-1.40200,21.90310,2.17910,62.07400,62.07400,-0.02000,-0.02000,1.48610,0.40550,0.70260,23.26630,0.85750,0.85750,-1.20450,-0.55170,0.14410,4.15300,27.85220,3.23130,-0.55760,-0.58080,-0.21370,-0.33150,3.81620,0.6779,-0.2024
2023-09-30,264.50700,189.32300,75.18400,50.49000,50.49000,24.69400,-9.46500,15.22900,1.82800,13.40100,13.40100,4.21000,42.81000,24.69400,59.36600,60.21400,0.07000,0.07000,1.83270,0.39650,0.67710,28.42420,9.33590,9.33590,5.75750,1.59160,0.16140,3.76420,28.95220,3.10860,1.99820,2.08480,0.81760,1.20590,3.78650,0.7778,-0.2261
2023-06-30,249.87900,178.63600,71.24300,51.66200,51.66200,19.58100,-8.01900,11.56200,1.85100,9.71100,9.71100,2.75200,36.09700,19.58100,56.73400,57.42800,0.05000,0.05000,0.32240,0.60280,2.23670,28.51100,7.83620,7.83620,4.62700,1.10130,0.18260,3.75220,26.64240,3.37810,3.59570,4.02260,0.70970,1.42820,1.64840,0.744,-0.2736
2023-03-31,197.26700,151.52300,45.74400,45.97600,45.97600,-0.23200,-6.57900,-6.81100,2.58000,-9.39100,-9.39100,-3.84200,14.54700,-0.23200,56.66400,56.66400,-0.07000,-0.07000,0.32160,0.59890,2.14340,23.18890,-0.11760,-0.11760,-3.45270,-1.94760,0.15590,3.44710,22.47290,4.00480,-3.77600,-4.28460,-0.74240,-1.51450,1.51800,0.05430,-0.70530
2022-12-31,201.82700,147.46700,54.36000,50.59400,50.59410,3.76590,-1.28400,2.48200,5.29900,-2.81700,-2.81700,-0.66300,16.96300,3.76600,51.87100,51.87100,0.00000,0.00000,0.38710,0.56960,1.80520,26.93400,1.86590,1.86600,1.22980,-0.32850,0.17010,3.75910,16.86670,5.33600,-1.11800,-1.27150,-0.23740,-0.48120,1.53920,0.3686,-0.7767
2022-09-30,198.64800,148.09200,50.55600,45.37800,45.37800,5.17800,-6.95500,-1.77700,-3.37100,1.59400,1.59400,1.76300,16.98800,5.17800,53.11800,54.41800,0.03000,0.03000,0.49270,0.55670,1.64680,25.45000,2.60660,2.60660,-0.89450,0.88750,0.17590,4.39270,13.78060,6.53090,0.65380,0.75070,0.14120,0.28990,1.48930,0.4577,-0.3713
