Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-08-31,16.70900,11.95200,4.75700,2.14000,2.14000,2.61700,0.19900,2.81600,0.75000,2.06600,2.06600,,2.06600,3.14000,2.61700,20.21600,20.29100,0.10000,0.10000,9.11230,,,28.46970,15.66220,15.66220,16.85320,12.36460,0.13350,1.56640,1.53100,58.78630,1.87380,2.05610,1.65130,1.87380,5.48380,0.0712,0.0617
2024-05-31,13.97000,9.87100,4.09900,2.01700,2.01700,2.08200,-0.71300,1.36900,0.37600,0.99300,0.99300,,0.99300,2.57000,2.08200,20.25300,20.37100,0.05000,0.05000,12.25850,,,29.34140,14.90340,14.90340,9.79960,7.10810,0.10790,1.18760,1.22690,73.35290,0.88910,0.97440,0.76720,0.88910,5.51460,-0.02080,-0.02140
2024-02-29,16.33300,11.88000,4.45300,1.88200,1.88200,2.57100,0.32900,2.90000,0.23000,2.67000,2.67000,,2.67000,3.04900,2.57100,20.30400,20.39300,0.13000,0.13000,10.23450,,,27.26380,15.74120,15.74120,17.75550,16.34730,0.12340,1.85510,1.31920,68.22320,2.36460,2.58880,2.01800,2.36460,5.57520,0.2597,0.2517
2023-11-30,11.63900,8.47000,3.16900,1.80400,1.80400,1.36500,0.26100,1.62600,0.42300,1.20300,1.20300,,1.20300,1.55200,1.36500,20.25000,20.35500,0.06000,0.06000,14.58550,,,27.22740,11.72780,11.72780,13.97030,10.33590,0.09130,1.14140,1.17600,76.52980,1.07430,1.17710,0.94350,1.07430,5.52930,0.0866,0.0812
2023-08-31,12.48100,8.40200,4.07900,1.85300,1.85300,2.22600,0.13900,2.36500,0.61900,1.74600,1.74600,,1.74600,2.73600,2.22600,20.25600,20.33800,0.09000,0.09000,13.94110,,,32.68170,17.83510,17.83510,18.94880,13.98930,0.09700,0.99350,1.33140,67.59550,1.54910,1.69630,1.35750,1.54910,5.56600,-0.1358,-0.146
2023-05-31,15.55100,10.71800,4.83300,2.61500,2.61500,2.21800,0.32400,2.54200,0.68800,1.85400,1.85400,,1.85400,2.76000,2.21800,20.46100,20.52600,0.09000,0.09000,10.54370,,,31.07840,14.26270,14.26270,16.34620,11.92210,0.11310,1.35480,1.34060,67.13400,1.61930,1.77060,1.34890,1.61930,5.62850,0.00570,-0.00240
2023-02-28,13.53000,9.67900,3.85100,1.63100,1.63100,2.22000,0.42500,2.64500,-2.06100,4.70600,4.70600,,4.70600,2.44700,2.22000,20.46500,20.50900,0.23000,0.23000,4.37420,,,28.46270,16.40800,16.40800,19.54920,34.78200,0.08490,1.43010,1.35450,66.44570,4.05920,4.43330,2.95360,4.05920,5.66330,0.2125,0.1983
2022-11-30,13.86700,9.42300,4.44400,1.52300,1.52300,2.92100,0.29900,3.22000,0.99000,2.23000,2.23000,,2.23000,3.35600,2.92100,20.47100,20.51000,0.11000,0.11000,19.42440,,,32.04730,21.06440,21.06440,23.22060,16.08130,0.08800,1.38250,1.55410,57.91230,1.66900,1.80100,1.41470,1.66900,6.52690,0.1871,0.182
2022-08-31,13.87500,9.78900,4.08600,1.73200,1.73200,2.35400,0.22100,2.57500,0.69000,1.88500,1.88500,,1.88500,2.59900,2.35400,20.46100,20.50300,0.09000,0.09000,17.39470,,,29.44870,16.96580,16.96580,18.55860,13.58560,0.08740,1.24700,1.39450,64.54050,1.40620,1.51690,1.18720,1.40620,6.54840,-0.0852,-0.1124
2022-05-31,12.78300,8.69100,4.09200,1.63300,1.63300,2.45900,0.13300,2.59200,0.68200,1.91000,1.91000,,1.91000,2.73000,2.45900,20.45800,20.50400,0.09000,0.09000,17.33830,,,32.01130,19.23650,19.23650,20.27690,14.94170,0.07940,1.30710,1.42720,63.06270,1.41850,1.52970,1.18590,1.41850,6.58170,0.00210,-0.00210
