Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,76.99600,23.67200,53.32400,38.78500,39.14600,14.17800,14.17800,4.05500,10.12300,10.12300,8.61100,22.49100,23.44800,0.38000,0.37000,0.34990,0.65180,42.73960,25.95790,0.01150,2.34780,3.88060,0.35150,1.52640,18.67860,1.1627,1.1627
2024-06-30,71.80300,20.83600,50.96700,38.21000,38.57200,12.39500,12.39500,3.78200,8.61300,8.61300,7.10100,22.59800,23.45300,0.31000,0.30000,0.35310,0.63460,38.26800,21.92340,0.01170,2.03720,3.41630,0.31200,1.31780,18.21420,1.1968,1.1968
2024-03-31,72.47300,19.15300,53.32000,35.06500,35.42600,17.89400,17.89400,6.35800,11.53600,11.53600,10.02400,22.64100,23.76500,0.44000,0.42000,0.35060,0.61760,49.54180,27.75270,0.01380,2.76100,4.67440,0.44050,1.79300,17.87250,1.35720,1.35720
2023-12-31,70.57400,18.56900,52.00500,29.48600,29.84700,22.15800,22.15800,6.32900,15.82900,15.82900,14.31800,22.51000,23.24800,0.63000,0.60000,0.36390,0.59150,53.72810,34.71790,0.01590,3.84410,6.58500,0.61170,2.44530,17.55970,0.8692,0.8692
2023-09-30,70.19200,17.10200,53.09000,33.26000,33.62100,19.46900,19.46900,6.72700,12.74200,12.74200,11.23000,22.59700,23.39300,0.50000,0.48000,0.35450,0.59560,50.49280,29.12500,0.01510,3.20750,5.65040,0.49800,2.07050,17.00320,1.474,1.474
2023-06-30,63.66800,15.03500,48.63300,27.11600,27.47900,21.15400,21.15400,5.47200,15.68200,15.68200,14.17000,22.48800,22.85400,0.63000,0.62000,0.31480,0.63440,52.67820,35.28650,0.01590,4.04420,7.27210,0.62250,2.77120,16.61020,1.2825,1.2825
2023-03-31,57.92600,12.24000,45.68600,22.07100,22.43100,23.25500,23.25500,6.38200,16.87300,16.87300,15.36100,22.34300,22.97500,0.69000,0.67000,0.31920,0.57140,55.83700,36.88290,0.01770,4.49760,8.32520,0.71750,3.06220,16.09410,1.26780,1.26780
2022-12-31,55.38300,10.92600,44.45700,24.44800,24.81100,19.64600,19.64600,5.07100,14.57500,14.57500,13.06300,23.58300,23.92700,0.58000,0.58000,0.36650,0.59190,55.42830,36.85530,0.01570,3.93360,7.37280,0.64490,2.49210,16.06640,1.185,1.185
2022-09-30,51.46300,9.65400,41.80900,29.09700,29.45600,12.35300,12.35300,3.20500,9.14800,9.14800,7.63600,23.15500,23.51100,0.33000,0.32000,0.37880,0.60980,38.89240,24.04130,0.01440,2.54190,4.90020,0.41590,1.57900,15.52250,1.2536,1.2536
2022-06-30,54.46900,8.23000,46.23900,26.20900,26.57200,19.66700,19.66700,4.85600,14.81100,14.81100,13.30000,24.15300,24.42200,0.55000,0.54000,0.37680,0.60460,51.10970,34.56340,0.01820,4.08200,7.82500,0.70120,2.54390,14.96930,1.1232,1.1232
