Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,26.41320,21.17110,5.24210,0.80430,8.38270,-1.28720,11.66090,-6.41870,-1.04550,-7.46430,,-7.46430,-7.46430,-0.00010,-5.48450,-5.44540,-6.41870,31.27030,31.27030,-0.18000,-0.18000,0.71500,,0.32540,19.84650,-24.30120,-24.30120,-28.25960,-20.76410,0.26130,1.03340,87.09230,-18.44140,185.92730,-7.38290,-18.44140,1.28140,-0.2329,-0.233
2024-06-30,28.58700,24.35280,4.23420,0.88150,9.56760,-0.99470,12.52230,-8.28820,-3.51800,-11.80620,,-11.80620,-11.80620,-0.19690,-11.61360,-7.24320,-8.28820,30.44300,30.44300,-0.38000,-0.38000,0.86740,0.15630,0.31000,14.81170,-28.99290,-28.99290,-41.29930,-40.62530,0.27090,1.05030,85.68870,-27.88730,433.98210,-11.18770,-23.52960,1.36610,-0.1166,-0.1167
2024-03-31,17.72820,14.33510,3.39320,0.68520,7.14030,-1.09340,9.67430,-6.28110,-0.52660,-6.80780,,-6.80780,-6.80780,1.54680,-5.26090,-5.21080,-6.28110,17.36850,17.36850,-0.30000,-0.30000,0.72050,0.17890,0.32770,19.13990,-35.43020,-35.43020,-38.40070,-29.67560,0.17400,0.68600,131.20180,-17.67000,55.97970,-6.68320,-14.50890,1.27090,-0.46150,-0.46150
2023-12-31,26.34420,19.47720,6.86710,1.04870,12.48170,-0.87810,9.43620,-2.56920,-10.78850,-16.34940,-0.04870,-16.30580,-20.44860,1.51650,-17.80130,-1.58950,-9.69870,11.11990,11.11990,-1.59000,-1.59000,0.61480,0.30810,0.69140,26.06670,-9.75230,-36.81510,-62.06070,-67.57180,0.40710,1.60050,56.23140,-111.35790,123.81670,-31.59940,-77.04850,1.41370,-0.6047,-0.6049
2023-09-30,11.50150,8.98970,2.51170,0.43980,6.20030,-0.68890,7.99340,-5.48160,-0.00490,-5.48650,-0.01150,-5.47500,-5.47500,0.42330,-5.05170,-4.45780,-5.48160,12.13140,12.13140,-0.42000,-0.42000,0.55520,0.09450,0.30410,21.83850,-47.66020,-47.66020,-47.70250,-43.92230,0.15540,0.77230,116.53110,-15.91650,46.69110,-7.39980,-14.41220,2.66120,-0.2711,-0.2711
2023-06-30,11.36190,8.57380,2.78810,0.66100,5.96940,-1.01370,8.23760,-5.44950,2.82210,-2.62740,,-2.62740,-2.62740,-1.45670,-4.08400,-4.41470,-5.44950,12.13100,12.13100,-0.34000,-0.34000,0.62720,0.08810,0.25890,24.53920,-47.96280,-47.96280,-23.12430,-35.94490,0.14920,0.80490,111.81050,-6.76610,32.36880,-3.45050,-6.17030,3.00410,-0.4517,-0.4517
2023-03-31,2.79010,1.51120,1.27880,,3.38270,-0.48430,4.29140,-3.01260,-0.02400,-3.03660,0.00500,-3.04160,-3.03160,-1.31390,-4.34540,-2.42120,-3.01260,5.55770,5.55770,-0.78000,-0.78000,,,,45.83570,-107.97440,-107.97440,-108.83560,-155.74690,,,,,,,,,-0.11840,-0.11840
2023-02-28,8.93950,,8.93950,,5.08210,-7.54180,,-3.99260,-3.18170,-7.17430,,-7.17430,-7.17430,-0.18300,-7.35740,-3.40130,-3.99260,16.02730,16.02730,-0.46000,-0.46000,0.48330,0.30250,1.61730,100.00000,-44.66300,-44.66300,-80.25470,-82.30210,0.28330,1.42630,63.10260,-133.63500,60.27190,-22.73450,-93.21360,0.33500,-0.33580,-0.33810
2022-12-31,-1.56230,8.23940,-9.80180,,4.45710,17.42530,-1.18830,-8.61340,-4.07660,-2.99500,-0.26840,-5.82390,-2.70840,-12.00770,-17.39440,-8.02760,-4.75630,5.55770,5.55770,-3.40000,-3.24000,0.95970,,,380.49560,551.31710,304.43390,191.69880,1113.36000,-0.07730,-0.19250,-467.44700,-37.27640,-101.97850,-13.40530,-37.27640,1.14380,-1.783,-1.7875
2022-11-30,10.26960,,10.26960,,5.94440,-8.80590,,-4.97390,-0.52570,-5.49960,,-5.49960,-5.49960,0.13390,-5.36570,-2.91390,-4.97390,3.95550,3.95550,-1.36000,-1.36000,0.91270,0.35160,0.66470,100.00000,-48.43300,-48.43300,-53.55230,-52.24830,0.25800,1.08880,82.65650,-45.98980,98.09730,-13.81630,-29.82210,2.98450,1.0028,1.0072
