Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1258.50000,943.60000,314.90000,202.30000,-1.00000,203.30000,111.60000,-52.50000,59.10000,27.20000,31.90000,31.90000,,28.90000,186.40000,111.60000,44.20000,44.80000,0.66000,0.65000,1.57390,0.89760,9.43710,25.02190,8.86770,8.86770,4.69610,2.29640,0.18870,1.48160,60.74370,7.81670,-2.08470,0.47820,0.80060,9.33870,1.3033,0.3167
2024-06-30,1253.10000,937.80000,315.30000,194.30000,-5.00000,199.30000,116.00000,-44.00000,72.00000,22.10000,49.90000,49.90000,-0.10000,46.20000,189.10000,116.00000,44.60000,45.10000,1.03000,1.02000,1.57180,0.88610,8.39030,25.16160,9.25700,9.25700,5.74580,3.68690,0.19100,1.48590,60.56740,11.17330,-3.40940,0.76050,1.27230,10.10410,-1.4594,-2.6991
2024-03-31,1236.10000,927.20000,308.90000,200.60000,12.60000,188.00000,120.89990,-42.50000,78.40000,26.20000,52.20000,52.20000,,49.30000,193.29990,120.89990,44.80000,45.30000,1.10000,1.09000,1.45880,0.86420,6.90500,24.98990,9.78080,9.78080,6.34250,3.98840,0.18510,1.44240,62.39790,10.04040,-3.70950,0.78150,1.36320,11.65700,1.41060,0.33550
2023-12-31,1245.60000,922.00010,323.60020,170.50000,-51.00000,221.49990,102.09970,-49.60000,52.50000,58.20000,-5.70000,-5.70000,1.20000,-5.00000,171.59970,102.09970,46.20000,46.90000,-0.09000,-0.10000,1.43420,0.86250,6.78840,25.97940,8.19680,8.19680,4.21480,-0.40140,0.18870,1.59900,56.28610,-1.09570,0.39530,-0.08630,-0.15070,11.68990,8.7558,7.531
2023-09-30,1227.40000,921.00000,306.40000,170.00000,1.30000,168.70000,137.70010,-50.90000,86.80000,37.30000,49.50000,49.50000,-0.10000,45.60000,206.80010,137.70010,46.50000,47.10000,0.98000,0.97000,1.51570,0.84570,5.85160,24.96330,11.21880,11.21880,7.07190,3.71520,0.19590,1.53180,58.75590,8.47170,-3.64990,0.79010,1.30730,12.89850,3.9946,3.1586
2023-06-30,1216.20000,943.80000,272.40000,170.60000,3.80000,166.80000,105.60000,-47.00000,58.60000,23.40000,35.20000,35.20000,-0.10000,32.10000,175.20000,105.60000,46.70000,47.30000,0.69000,0.68000,1.55440,0.83040,5.22220,22.39760,8.68280,8.68280,4.81830,2.63940,0.18970,1.42910,62.97480,5.29960,-2.66730,0.54900,0.89900,14.31470,3.1777,2.256
2023-03-31,1185.40000,920.30000,265.10000,177.00000,-8.30000,185.30000,79.79990,-41.90000,37.90000,20.30000,17.60000,17.60000,0.70000,15.00000,147.39990,79.79990,46.70000,47.40000,0.32000,0.32000,1.52760,0.84060,5.57170,22.36380,6.73190,6.73190,3.19720,1.26540,0.18960,1.35180,66.57750,2.90910,-1.27450,0.28150,0.46370,13.03880,-0.95150,-1.89870
2022-12-31,1190.90000,873.99990,316.90000,167.10000,-6.90000,174.00010,142.90040,-48.50000,94.40000,44.70000,49.70000,49.70000,-2.70000,45.00000,208.80040,142.90030,47.30000,47.80000,0.97000,0.96000,1.55090,0.85160,5.96770,26.61010,11.99940,11.99940,7.92680,3.77870,0.18710,1.38120,65.15910,8.71620,-3.50940,0.78070,1.29310,12.31530,5.8187,4.8168
2022-09-30,1136.70000,880.70000,255.99990,180.80000,-15.70000,196.50000,59.50000,-28.40000,31.10000,8.50000,22.60000,22.60000,,19.20000,118.10000,59.50000,47.40000,47.50000,0.41000,0.40000,1.81520,0.91100,10.56300,22.52130,5.23450,5.23450,2.73600,1.68910,0.19160,1.44310,62.36740,7.08020,-1.53710,0.38090,0.62980,6.83510,3.3613,2.3652
2022-06-30,1133.90000,867.50000,266.40000,167.50000,-2.40000,169.90000,96.50000,-29.00000,67.50000,29.30000,38.20000,38.20000,-0.10000,35.10000,156.80000,96.50000,47.40000,47.80000,0.74000,0.73000,1.62000,0.89300,8.61490,23.49410,8.51050,8.51050,5.95290,3.09550,0.19470,1.37510,65.45020,10.41720,-2.57590,0.65600,1.11450,7.76910,2.4395,1.4778
