Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,120.62000,24.79600,95.82400,4.92700,-69.20400,120.17800,-24.35400,-33.66400,-58.01800,0.23000,-58.24800,-58.41400,,-58.41400,24.41000,-24.35400,51.19700,51.19700,-1.14000,-1.14000,0.64490,1.81600,-20.19070,-20.19070,-48.09980,-48.42810,0.03240,-4.56860,-4.56860,-1.56780,-1.62240,23.71660,-0.393,-0.2144
2024-06-30,123.68600,20.48900,103.19700,5.29000,-158.88300,214.56400,-111.36700,187.61100,76.24400,-0.10700,76.35100,76.17100,,76.17100,-56.88600,-111.36700,48.64800,48.64800,1.56000,1.56000,0.63450,1.73560,-90.04010,-90.04010,61.64320,61.58420,0.03260,5.72840,5.72840,2.00460,2.09400,26.45690,0.653,0.3055
2024-03-31,139.43500,23.86000,115.57500,5.64400,-27.56000,83.54500,32.03000,-36.92800,-4.89800,0.05600,-4.95400,-5.18400,,-5.18400,86.25000,32.03000,48.46600,48.46600,-0.11000,-0.11000,0.67350,2.06280,22.97130,22.97130,-3.51270,-3.71790,0.03520,-0.41460,-0.41460,-0.13100,-0.13540,25.64590,0.54950,0.45950
2023-12-31,133.77300,23.65600,110.11700,5.30100,-41.82700,100.82300,9.29400,-26.50600,-17.21200,0.01500,-17.22700,-37.15100,,-37.15100,65.69700,9.29400,48.38900,48.38900,-0.77000,-0.77000,0.67200,2.04880,6.94760,6.94760,-12.86660,-27.77170,0.03350,-2.95860,-2.95860,-0.93120,-0.97040,25.75490,0.6742,-0.0795
2023-09-30,133.36100,21.71700,111.64400,5.72000,-44.08100,102.06700,9.57700,-28.31000,-18.73300,0.09500,-18.82800,-19.59300,,-19.59300,64.40000,9.57700,48.40300,48.40300,-0.41000,-0.41000,0.66290,1.96680,7.18130,7.18130,-14.04680,-14.69170,0.03300,-1.50180,-1.50180,-0.48440,-0.50620,26.75790,0.4301,-0.1248
2023-06-30,133.99700,21.64300,112.35400,5.78500,-37.81500,95.20100,17.15300,-28.49300,-11.34000,0.21100,-11.55100,-12.24200,,-12.24200,71.33300,17.15300,48.35400,48.35400,-0.25000,-0.25000,0.65510,1.89980,12.80100,12.80100,-8.46290,-9.13600,0.03330,-0.91630,-0.91630,-0.30400,-0.31600,27.49560,0.7509,-0.5855
2023-03-31,132.42200,22.59300,109.82900,5.92500,-29.27500,86.89200,22.93700,-22.51900,0.41800,0.03000,0.38800,-0.44600,,-0.44600,77.06800,22.93700,48.33600,48.33600,-0.01000,-0.01000,0.64630,1.82750,17.32110,17.32110,0.31570,-0.33680,0.03300,-0.03280,-0.03280,-0.01110,-0.01160,27.99690,1.07370,-0.19970
2022-12-31,127.92210,14.53600,113.38610,5.78100,-28.83700,86.18900,27.19710,-20.09000,7.10700,-0.16100,7.26800,6.39000,,6.39000,81.30110,27.19700,48.27800,48.27800,0.12000,0.12000,0.63700,1.75480,21.26060,21.26060,5.55570,4.99520,0.03210,0.46090,0.46090,0.16060,0.16730,28.54540,0.8276,-0.2672
2022-09-30,137.68300,24.40000,113.28300,6.56400,-27.73700,87.28900,25.99400,-7.98800,18.00600,0.09000,17.91600,16.96400,,16.96400,81.67500,25.99400,48.28600,48.28600,0.35000,0.35000,0.63000,1.70240,18.87960,18.87960,13.07790,12.32110,0.03470,1.20640,1.20640,0.42740,0.44640,28.95370,0.9048,2.2926
2022-06-30,141.31600,22.40300,118.91300,7.08300,-31.49400,96.11300,22.80000,-38.21300,-15.41300,-0.19000,-15.22300,-16.05600,,-16.05600,83.25800,22.80000,48.24900,48.24900,-0.33000,-0.33000,0.63730,1.75700,16.13410,16.13410,-10.90680,-11.36180,0.03480,-1.13430,-1.13430,-0.39520,-0.41140,29.21160,1.2154,1.0662
