Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.01090,0.12300,0.88790,3.89400,19.88640,,24.54260,-23.65470,4.40630,-19.24840,0.00000,-19.24840,-19.24840,-19.24840,-22.89250,-23.65470,200.83400,200.83400,-0.10000,-0.10000,47.49200,0.00570,0.01160,87.83260,-2339.96400,-2339.96400,-1904.08500,-1904.08500,0.00120,67.39330,1.33540,-2.35730,-2.87910,-2.29760,-2.34390,3.80860,-0.0776,-0.0899
2024-06-30,0.83690,0.03620,0.80070,4.86160,14.59390,,19.45920,-18.65850,2.29050,-16.36800,,-16.36800,-16.36800,-16.36800,-18.65480,-18.65850,166.72650,166.72650,-0.10000,-0.10000,24.73040,,,95.67450,-2229.47800,-2229.47800,-1955.78900,-1955.78900,0.00230,47.82290,1.88190,-4.79060,-4.79060,-4.59140,-4.79060,1.78440,-0.0818,-0.0946
2024-03-31,0.77050,0.09340,0.67710,33.15860,65.86550,,99.02970,-98.35260,-229.24710,-327.59970,,-327.59970,-327.59970,-327.59970,-98.34700,-98.35260,90.74400,90.74400,-3.61000,-3.61000,4.28250,,0.23850,87.87800,-12764.78000,-12764.78000,-42517.81000,-42517.81000,0.00280,16.32420,5.51330,-155.79660,-155.79660,-119.37090,-155.79660,1.53820,-0.10270,-0.10270
2023-12-31,,12.11720,-12.11720,,,,7.13050,-19.24770,53.29670,30.66950,,27.12090,27.12090,27.12090,-19.24770,-22.62730,7.18730,7.18730,-0.43000,-0.43000,0.04570,-0.05580,-0.67920,,,,,,,,,-40.62310,-40.62320,806.20870,-42.88990,-0.76300,-0.5949,-0.5949
2023-09-30,1.07130,0.04100,1.03030,2.20300,1.84260,,4.06030,-3.03000,-23.00310,-26.03310,0.00000,-26.03310,-26.03310,-26.03310,-3.01500,-3.03000,87.50000,87.50000,-0.30000,-0.30000,0.06110,,-0.09660,96.17290,-282.83400,-282.83400,-2430.04800,-2430.04800,0.00350,,,43.77830,43.77830,-8.38480,43.77830,-7.02490,-0.0354,-0.0354
2023-06-30,1.19210,0.04120,1.15090,2.19740,2.70980,,4.92380,-3.77290,-18.99520,-22.76810,,-22.76810,-22.76810,-22.76810,-3.75610,-3.77290,87.50000,87.50000,-0.26000,-0.26000,0.00430,,-0.09390,96.54390,-316.49190,-316.49190,-1909.91500,-1909.91500,0.00390,,,51.50020,51.30200,-7.40920,51.50020,-5.22270,-0.0411,-0.0411
2023-03-31,1.11620,0.04130,1.07490,2.81210,2.09240,,4.92080,-3.84590,3.63560,-0.21030,,-0.21030,-0.21030,-0.21030,-3.82940,-3.84590,87.50000,87.50000,0.00000,0.00000,0.01230,,-0.12300,96.30000,-344.55300,-344.55300,-18.84070,-18.84070,0.00370,,,0.63990,0.63990,-0.06920,0.63990,-3.88250,-0.04310,-0.04310
2022-12-31,,5.33840,-5.33840,,,-2.09030,2.09030,-7.42870,2.50500,-4.92370,0.62220,-5.54600,-5.54600,-5.54600,-7.42870,-7.42870,7.18750,7.18750,-0.27000,-0.27000,0.00720,,-0.10950,,,,,,,,,17.34490,17.34490,-1.84560,17.34490,-3.77730,-0.0222,-0.0222
2022-09-30,,2.11530,-2.11530,,,-2.70680,2.70670,-4.82200,1.32700,-3.49510,0.32360,-3.81870,-3.81870,-3.81870,-4.82200,-4.82200,7.18750,7.18750,-0.10000,-0.10000,0.01540,,-0.14430,,,,,,,,,15.94090,15.94090,-1.28100,15.94090,-2.82990,-0.0555,-0.0555
2022-06-30,,0.86460,-0.86460,,,-2.61470,2.61470,-3.47930,0.39600,-3.08340,0.03360,-3.11700,-3.11700,-3.11690,-3.47930,-3.47930,7.18750,7.18750,-0.08000,-0.08000,0.03540,,-0.02780,,,,,,,,,19.16530,19.16530,-1.06030,19.16530,-1.92130,-0.035,-0.035
2022-03-31,,0.39770,-0.39770,,,-2.79270,2.79270,-3.19040,0.02950,-3.16090,,-3.16090,-3.16090,-3.16090,-3.19040,-3.19040,7.18750,7.18750,-0.08000,-0.08000,0.12540,,-0.02520,,,,,,,,,26.58560,26.58550,-1.07630,26.58560,-1.40460,-0.08990,-0.08990
