,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,$-0.50,$-0.50
1,2024-08-06,2024-06-30,$-0.82,$-0.45
2,2024-05-02,2024-03-31,$-0.99,$-0.97
3,2024-03-13,2023-12-31,$-1.03,$-0.90
4,2023-11-03,2023-09-30,$-1.10,$-0.87
5,2023-08-03,2023-06-30,$-0.97,$-1.00
6,2023-05-04,2023-03-31,$-1.00,$-0.80
7,2023-03-08,2022-12-31,$-0.77,$-0.84
8,2022-11-03,2022-09-30,$-0.85,$-0.68
9,2022-08-09,2022-06-30,$-1.13,$-0.80
10,2022-05-05,2022-03-31,$-1.09,$-0.96
11,2022-03-09,2021-12-31,--,$-0.91
12,2021-11-04,2021-09-30,$-1.15,$-0.96
13,2021-08-05,2021-06-30,$-1.14,$-1.14
14,2021-05-06,2021-03-31,$-0.92,$-1.20
15,2021-03-11,2020-12-31,$-0.42,$-0.79
16,2020-11-12,2020-09-30,--,$-1.26
17,2020-07-31,2020-06-30,--,$-1.22
18,2020-05-13,2020-03-31,--,$-1.81
19,2019-10-31,2019-09-30,$-3.60,$-3.20
20,2019-08-07,2019-06-30,$-5.20,$-10.80
21,2019-05-08,2019-03-31,$-8.80,$-13.60
22,2019-03-13,2018-12-31,$-10.00,$-10.80
23,2018-11-07,2018-09-30,$-11.20,$-10.00
24,2018-08-07,2018-06-30,$-14.00,$-11.20
25,2018-05-09,2018-03-31,$-14.00,$-13.60
26,2018-03-14,2017-12-31,$-14.80,$-12.40
27,2017-11-07,2017-09-30,$-16.00,$-43.20
28,2017-08-07,2017-06-30,$-18.00,$-13.20
29,2017-05-10,2017-03-31,$-18.00,$-15.60
30,2017-03-16,2016-12-31,$-17.20,$-16.80
31,2016-11-07,2016-09-30,$-18.40,$-17.20
32,2016-08-08,2016-06-30,$-16.80,$-19.20
33,2016-05-09,2016-03-31,$-16.00,$-16.00
34,2016-03-14,2015-12-31,$-14.00,$-15.60
35,2015-11-12,2015-09-30,$-13.60,$-13.20
36,2015-08-13,2015-06-30,$-12.00,$-12.40
37,2015-05-13,2015-03-31,$-9.60,$-11.20
38,2015-03-20,2014-12-31,$-12.80,$19.20
