Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,938.38300,934.18100,4.20200,130.75000,130.75000,-126.54800,-22.68600,-149.23400,-45.30300,-103.93100,-103.93100,-104.40200,-46.02810,-126.54800,114.35800,114.35800,-0.91000,-0.91000,0.18380,0.64270,2.40810,0.44780,-13.48580,-13.48580,-15.90330,-11.12570,0.05290,1.78160,50.51730,-6.59030,-6.59020,-0.58610,-2.35480,9.14410,1.3147,0.6837
2024-06-30,897.36000,2436.77100,-1539.41100,179.56400,179.56400,-1718.97500,-23.30500,-1742.28000,-447.26900,-1295.01100,-1295.01100,-1295.48400,-1638.33500,-1718.97500,110.30300,110.30300,-11.74000,-11.74000,0.11390,0.72340,3.50290,-171.54890,-191.55910,-191.55910,-194.15620,-144.36610,0.05260,1.88460,47.75490,-119.32580,-119.32580,-7.59300,-33.00660,9.83900,0.6258,-0.1038
2024-03-31,897.15800,725.22300,171.93500,95.51600,95.51600,76.41900,-22.15000,54.26900,11.67400,42.59500,42.59500,42.12200,157.26900,76.41900,110.21800,110.47600,0.38000,0.38000,0.10530,0.54410,1.59050,19.16440,8.51790,8.51790,6.04900,4.69500,0.05300,1.91170,47.07850,1.79170,1.85580,0.25170,0.81670,21.55320,1.12800,0.22690
2023-12-31,956.37090,768.68190,187.68900,96.69300,96.69310,90.99590,-34.07600,56.92000,7.65800,49.26200,49.26200,48.78900,168.32690,90.99600,109.73900,110.03800,0.45000,0.44000,0.13480,0.54800,1.67660,19.62510,9.51470,9.51470,5.95170,5.10150,0.05550,1.66270,54.12740,2.10090,2.17720,0.28570,0.94970,21.28730,0.6889,-0.2649
2023-09-30,901.87300,723.62900,178.24400,103.13300,103.13300,75.11100,-26.00100,49.11000,7.52100,41.58900,41.58900,41.11800,153.73600,75.11100,109.72800,109.91700,0.37000,0.37000,0.13010,0.56970,1.71600,19.76380,8.32830,8.32830,5.44530,4.55920,0.05310,1.66990,53.89600,1.86970,1.94140,0.24480,0.80460,20.20560,0.9376,-0.0286
2023-06-30,895.68500,720.56600,175.11900,82.14000,82.14000,92.97900,-23.61200,69.36700,14.28400,55.08300,55.08300,54.61000,170.95000,92.97900,109.57300,109.78000,0.50000,0.50000,0.07850,0.53350,1.55240,19.55140,10.38080,10.38080,7.74460,6.09700,0.05420,2.18830,41.12860,2.44880,2.54170,0.33340,1.14240,20.52130,1.7375,0.7206
2023-03-31,928.23700,754.48600,173.75100,80.23300,80.23300,93.51800,-23.21400,70.30400,15.11000,55.19400,55.19400,54.72100,170.38800,93.51800,109.51400,109.82500,0.50000,0.50000,0.08010,0.52570,1.51860,18.71840,10.07480,10.07480,7.57390,5.89520,0.05640,2.13310,42.19210,2.46630,2.56030,0.33570,1.16960,20.42450,1.64760,0.51590
2022-12-31,1019.11300,849.55810,169.55510,76.54100,76.54100,93.01400,-22.42100,70.59300,12.77200,57.82100,57.82100,57.34800,168.86400,93.01390,109.43400,109.77800,0.52000,0.52000,0.07670,0.51990,1.49890,16.63750,9.12700,9.12690,6.92690,5.62720,0.06260,1.99080,45.20720,2.62520,2.72700,0.35510,1.26040,20.11950,2.1985,1.253
2022-09-30,1042.19700,876.92200,165.27500,63.16000,63.16000,102.11510,-22.21000,79.90500,17.35200,62.55300,62.55300,62.08200,175.86000,102.11510,109.47000,109.70500,0.57000,0.57000,0.07680,0.52910,1.41460,15.85830,9.79810,9.79810,7.66700,5.95680,0.06410,2.00510,44.88560,2.89210,3.00630,0.38460,1.36180,19.75810,1.2608,0.4544
2022-06-30,895.60700,747.71900,147.88800,61.22000,61.22000,86.66800,-20.45100,66.21700,13.20300,53.01400,53.01400,52.54100,159.49900,86.66800,109.43200,109.66200,0.48000,0.48000,0.07050,0.51530,1.22680,16.51260,9.67700,9.67700,7.39350,5.86650,0.05600,1.95770,45.97140,2.37360,2.46430,0.33130,1.15050,20.40340,-0.1638,-0.7891
2022-03-31,785.06800,635.19700,149.87100,50.59500,50.59500,99.27600,-11.79600,87.48000,17.84000,69.64000,69.64000,69.16700,171.69100,99.27600,109.36100,109.63400,0.63000,0.63000,0.07700,0.50130,1.09610,19.09020,12.64550,12.64550,11.14300,8.81030,0.04930,2.18190,41.24820,3.02300,3.13490,0.43780,1.50750,21.05110,0.84450,0.12240
2021-12-31,770.27180,625.82590,144.44590,55.58300,55.58310,88.86280,-19.29100,69.57200,14.57800,54.99400,54.99400,54.52100,158.66480,88.86290,109.28200,109.58000,0.50000,0.50000,0.07800,0.49270,1.03070,18.75260,11.53660,11.53660,9.03210,7.07820,0.04870,2.23780,40.21850,2.30020,2.38200,0.34760,1.16690,21.87210,0.9897,0.1204
2021-09-30,756.90400,604.30700,152.59700,55.28100,55.28100,97.31600,-19.16500,78.15100,14.26500,63.88600,63.88600,63.41500,165.39900,97.31600,109.31100,109.57500,0.58000,0.58000,0.07390,0.48500,1.03470,20.16070,12.85710,12.85710,10.32510,8.37820,0.04800,2.28150,39.44710,2.68030,2.77600,0.40540,1.38030,21.80520,1.3649,0.7191
2021-06-30,680.25700,534.19500,146.06200,44.20600,44.20600,101.85600,-18.91200,82.94400,18.59900,64.34500,64.34500,63.87200,170.29500,101.85600,109.28200,109.51500,0.58000,0.58000,0.07500,0.48820,1.04910,21.47160,14.97320,14.97320,12.19300,9.38940,0.04360,2.17520,41.37470,2.71800,2.81580,0.41230,1.39110,21.65680,0.6926,0.0139
