Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,201.41200,148.73600,52.67600,35.48600,37.41000,15.26600,-3.82900,11.43700,1.28900,10.14800,10.14800,10.14800,23.79700,15.26600,14.80600,15.03900,0.69000,0.67000,3.20970,0.26990,0.38600,26.15340,7.57950,7.57950,5.67840,5.03840,0.17830,0.80060,1.86960,48.13860,1.52470,3.79800,0.89810,1.11330,45.04110,0.9265,0.7971
2024-06-30,197.00000,145.76100,51.23900,36.06100,37.31500,13.92400,-3.97500,9.94900,2.22500,7.72400,7.72400,7.72400,22.16900,13.92400,14.77500,14.96100,0.52000,0.52000,3.05730,0.27670,0.39920,26.00960,7.06800,7.06800,5.05030,3.92080,0.17410,0.72220,1.84830,48.69370,1.17760,3.04900,0.68260,0.85180,44.47680,0.2315,0.0103
2024-03-31,190.84700,143.90400,46.94300,32.95100,34.32100,12.62200,-3.88300,8.73900,1.89000,6.84900,6.84900,6.84900,20.97500,12.62200,14.69400,14.93700,0.47000,0.46000,2.99150,0.28230,0.40790,24.59720,6.61370,6.61370,4.57910,3.58870,0.16860,0.68870,1.82630,49.27980,1.06100,2.86730,0.60500,0.76140,43.89390,-0.11030,-0.44330
2023-12-31,192.23100,150.53500,41.69600,30.97300,32.76500,8.93100,-5.15900,3.77200,-1.33800,5.11000,5.11000,5.11000,17.08110,8.93100,13.71700,13.97200,0.33000,0.33000,2.99160,0.28770,0.41620,21.69060,4.64600,4.64600,1.96220,2.65830,0.17150,0.75570,1.83620,49.01540,0.80330,2.26960,0.45590,0.57220,43.56510,1.9149,1.6016
2023-09-30,196.25000,151.64800,44.60200,32.18200,35.99300,8.60900,-5.37000,3.23900,0.02600,3.21300,3.21300,3.21300,17.08700,8.60900,14.62500,14.81400,0.22000,0.22000,2.92850,0.29430,0.42690,22.72710,4.38680,4.38680,1.65040,1.63720,0.17180,0.70470,1.87710,47.94700,0.50570,1.45950,0.28130,0.35680,43.53260,1.0253,0.7733
2023-06-30,187.32000,147.19800,40.12200,30.34800,35.11700,5.00500,-1.67600,3.32900,0.95500,2.37400,2.37400,2.37400,12.95900,5.00500,13.40300,13.59900,0.18000,0.17000,3.16390,0.30380,0.44640,21.41900,2.67190,2.67190,1.77720,1.26740,0.16740,0.71990,1.96390,45.82740,0.38160,1.17190,0.21220,0.26570,42.70030,0.793,0.4176
2023-03-31,181.19100,144.42400,36.76700,26.22500,30.39500,6.37200,-0.33300,6.03900,0.80800,5.23100,5.23100,5.23100,14.36100,6.37200,12.19500,12.53800,0.43000,0.42000,2.84180,0.31160,0.46440,20.29190,3.51670,3.51670,3.33290,2.88700,0.18010,0.74450,1.89190,47.57220,0.99000,2.59730,0.51990,0.68160,43.19690,-1.50970,-1.93730
2022-12-31,188.26800,149.67500,38.59300,26.01100,28.89900,9.69400,-1.11500,8.57900,0.49800,8.08100,8.08100,8.08100,17.78000,9.69400,12.07400,12.36600,0.66000,0.64000,2.64410,0.31390,0.46930,20.49900,5.14900,5.14900,4.55680,4.29230,0.18430,0.87420,1.81100,49.69630,1.53640,4.13660,0.79110,1.05420,43.44620,2.5917,2.1652
2022-09-30,186.59000,148.00300,38.58700,24.80300,25.37000,13.21700,-3.29300,9.92400,1.46200,8.46200,8.46200,8.46200,20.88600,13.21700,12.11200,12.35000,0.70000,0.69000,2.75040,0.32240,0.48800,20.68010,7.08340,7.08340,5.31860,4.53510,0.18860,0.86020,1.97810,45.49830,1.66320,4.84810,0.85520,1.12700,42.04160,-0.4451,-0.8729
2022-06-30,174.19800,139.55600,34.64200,24.18500,26.88800,7.75400,-2.65600,5.09800,0.95100,4.14700,4.14700,4.14700,15.65200,7.75400,12.07000,12.33300,0.34000,0.34000,2.79110,0.33140,0.50970,19.88660,4.45130,4.45130,2.92660,2.38060,0.17790,0.85000,2.06620,43.55750,0.83520,2.61380,0.42360,0.55840,41.14560,2.0252,1.6813
2022-03-31,163.48100,131.00600,32.47500,23.35200,23.35200,9.12300,0.59800,9.72100,1.62200,8.09900,8.09900,8.09900,16.89100,9.12300,11.98900,12.32800,0.68000,0.66000,2.93560,0.33680,0.52230,19.86470,5.58050,5.58050,5.94630,4.95410,0.17040,0.81980,1.97430,45.58550,1.66060,5.55120,0.84420,1.10130,40.53070,-1.52910,-1.91640
2021-12-31,164.84300,127.58000,37.26300,25.44700,25.44700,11.81610,129.84000,141.65600,30.82200,110.83400,110.83400,110.83400,19.09310,11.81600,11.87900,12.25100,9.33000,9.04000,3.03010,0.37050,0.60340,22.60520,7.16810,7.16810,85.93390,67.23610,0.16840,0.84520,2.28120,39.45260,23.35300,85.82200,11.32420,14.69970,39.79890,0.9563,0.462
2021-09-30,163.22700,127.91200,35.31500,21.95200,21.95200,13.36300,-2.57400,10.78900,1.20500,9.58400,9.58400,9.58400,20.56700,13.36300,11.92000,12.24200,0.80000,0.78000,3.13650,0.44780,0.83030,21.63550,8.18680,8.18680,6.60980,5.87160,0.19480,0.88720,2.33830,38.48900,2.67000,13.10470,1.14400,1.47450,30.10800,0.4524,0.1735
2021-06-30,160.19200,123.41000,36.78200,23.69000,23.69000,13.09200,-2.85700,10.23500,1.81200,8.42300,8.42300,8.42300,20.07800,13.09200,11.87800,12.24800,0.71000,0.69000,3.07330,0.46290,0.88200,22.96120,8.17270,8.17270,6.38920,5.25810,0.19320,0.85340,2.40010,37.49910,2.43810,14.93360,1.01590,1.30960,29.04330,0.4517,0.2644
2021-03-31,157.15100,124.05100,33.10000,22.49000,22.49000,10.61000,-2.80600,7.80400,1.10900,6.69500,6.69500,6.69500,17.53200,10.61000,11.79100,12.25000,0.57000,0.55000,3.03070,0.47560,0.92780,21.06250,6.75150,6.75150,4.96590,4.26020,0.19030,0.89710,2.57100,35.00560,1.99510,15.48550,0.81070,1.04620,28.31810,-1.90650,-2.27730
2020-12-31,157.78600,122.98500,34.80100,22.55500,23.21100,11.59000,-2.55600,9.03400,-0.61900,9.65300,9.65300,9.65300,18.69900,11.59000,11.67600,11.93200,0.82000,0.81000,2.87110,0.48640,0.96840,22.05580,7.34540,7.34540,5.72550,6.11780,0.18840,0.95170,2.71930,33.09710,2.93110,28.59300,1.15280,1.50530,28.08100,0.9297,0.5703
2020-09-30,150.37100,116.90600,33.46500,22.09300,23.20000,10.26500,-3.00200,7.26300,0.76200,6.50100,6.50100,6.50100,17.34300,10.26500,11.70300,11.95900,0.56000,0.54000,3.08250,0.51580,1.08730,22.25500,6.82650,6.82650,4.83010,4.32330,0.17620,0.92020,2.39430,37.59000,2.03520,31.57970,0.76180,0.98540,27.26720,0.4138,0.1481
2020-06-30,147.30900,114.64100,32.66800,21.98200,22.64300,10.02500,-3.72100,6.30400,1.21400,5.09000,5.09000,5.09000,17.35200,10.02500,11.66500,11.82800,0.44000,0.43000,2.96770,0.52480,1.12720,22.17650,6.80540,6.80540,4.27940,3.45530,0.17500,0.89140,2.18180,41.25080,1.64400,68.08440,0.60480,0.78120,26.50060,0.7285,0.6318
2020-03-31,173.47500,136.67100,36.80400,23.17800,23.17800,13.62600,-4.24600,9.38000,1.45000,7.93000,7.93000,7.93000,20.96200,13.62600,11.61000,11.85500,0.68000,0.67000,2.77580,0.53190,1.15940,21.21570,7.85470,7.85470,5.40710,4.57130,0.20610,1.14130,2.12520,42.34860,2.62210,-264.77510,0.94200,1.22750,25.96160,-1.01510,-1.34130
2019-12-31,186.92600,146.81500,40.11100,24.93300,24.93300,15.17800,-5.33000,9.84800,0.97700,8.87100,8.87100,8.87100,22.73200,15.17800,11.51800,11.79200,0.77000,0.75000,2.35520,0.50680,1.05150,21.45820,8.11980,8.11980,5.26840,4.74570,0.23650,1.30520,2.78440,32.32280,3.02970,-53.83220,1.12230,1.49420,25.30030,2.626,2.3214
2019-09-30,181.10100,142.77400,38.32700,23.72400,23.72400,14.60300,-4.36300,10.24000,1.93700,8.30300,8.30300,8.30300,21.59500,14.60300,11.55100,11.79400,0.72000,0.70000,2.35030,0.43960,0.79250,21.16330,8.06350,8.06350,5.65430,4.58470,0.26260,1.29970,2.35190,38.26690,2.92590,18.98040,1.20410,1.63970,24.54410,1.017,0.4142
2019-06-30,180.49500,142.43000,38.06500,24.46100,24.46100,13.60400,-4.42600,9.17800,1.36300,7.81500,7.81500,7.81500,20.60800,13.60400,11.51300,11.75800,0.68000,0.66000,2.29460,0.45320,0.83710,21.08920,7.53710,7.53710,5.08490,4.32980,0.26560,1.30280,2.60250,34.58240,2.87070,26.52480,1.15000,1.56980,23.61880,0.8283,0.4592
2019-03-31,172.56600,136.87200,35.69400,22.84600,22.84600,12.84800,-4.35100,8.49700,1.02500,7.47200,7.47200,7.47200,19.60300,12.84800,11.43400,11.75500,0.65000,0.64000,2.39810,0.46480,0.87750,20.68430,7.44530,7.44530,4.92390,4.32990,0.26120,1.31620,2.73330,32.92690,2.83270,40.75490,1.13090,1.51590,22.98120,-0.14370,-0.41800
2018-12-31,164.18300,131.48600,32.69710,22.53100,26.41800,6.27900,-4.48800,1.79100,1.11800,0.67300,0.67300,0.67300,12.94000,6.27900,11.39000,11.65900,0.05000,0.05000,2.24510,0.47120,0.90020,19.91500,3.82440,3.82440,1.09090,0.40990,0.25470,1.30020,2.42090,37.17630,0.26200,7.75700,0.10440,0.13860,22.49300,1.1068,0.7149
2018-09-30,159.84200,128.72600,31.11600,20.95600,24.32900,6.78700,-2.49700,4.29000,0.11900,4.17100,4.17100,4.17100,13.10700,6.78700,11.40400,11.68300,0.37000,0.36000,2.33890,0.47300,0.89770,19.46670,4.24610,4.24610,2.68390,2.60950,0.24880,1.26510,2.47950,36.29800,1.63210,82.72500,0.64910,0.86010,22.39760,0.6027,0.1581
