Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,167.64500,44.88400,122.76100,9.23000,-0.20800,52.95300,69.80800,35.06700,104.87500,3.30100,101.57400,102.17300,,99.28700,111.06600,69.80800,132.37000,132.42100,0.75000,0.75000,0.44510,0.80200,41.64040,41.64040,62.55780,59.22460,0.03220,3.76770,3.76770,1.96470,2.09090,20.48970,0.7963,0.8269
2024-06-30,164.13600,43.05100,121.08500,9.62100,-0.37100,53.04000,68.04500,-15.90300,52.14200,0.42600,51.71600,52.87600,,51.27700,113.25900,68.04500,132.36800,132.39900,0.39000,0.39000,0.45370,0.83060,41.45650,41.45650,31.76760,31.24060,0.03150,1.97360,1.97360,1.01570,1.07810,20.24410,0.8138,0.426
2024-03-31,162.27200,47.01400,115.25800,11.78100,-0.42600,54.02600,61.23200,9.04300,70.27500,1.17900,69.09600,70.49800,,68.40700,108.97600,61.23200,132.36000,132.40600,0.52000,0.52000,0.45500,0.83490,37.73420,37.73420,43.30690,42.15580,0.03120,2.63710,2.63710,1.35560,1.43720,20.19990,0.47200,0.31650
2023-12-31,157.27600,41.15700,116.11900,9.79100,-0.97700,52.21100,63.90800,26.90500,90.81300,0.73300,90.08000,91.68900,,89.14300,107.39100,63.90800,132.26400,132.34100,0.68000,0.67000,0.45770,0.84410,40.63430,40.63430,57.74120,56.67940,0.03040,3.47950,3.47950,1.77150,1.88680,19.91930,0.4864,0.0559
2023-09-30,155.10500,42.55900,112.54600,8.45600,-0.55900,50.16100,62.38500,13.55700,75.94200,0.33300,75.60900,77.13900,,74.93800,104.79200,62.38500,132.26400,132.33900,0.57000,0.57000,0.45770,0.84390,40.22110,40.22110,48.96170,48.31440,0.03010,2.95930,2.95930,1.49740,1.60490,19.70670,0.6373,0.1067
2023-06-30,152.22300,39.75700,112.46600,9.52000,-1.34700,51.45700,61.00900,-5.75000,55.25900,0.45900,54.80000,56.23400,,54.58300,103.20400,61.00900,132.24900,132.33700,0.41000,0.41000,0.46000,0.85190,40.07870,40.07870,36.30140,35.85730,0.02990,2.19510,2.19510,1.10490,1.18530,19.37060,0.6481,-0.451
2023-03-31,149.42300,42.18200,107.24100,9.35400,-0.78400,49.91000,57.33100,-17.02300,40.30800,7.16700,33.14100,60.77500,,55.92000,97.38700,57.33100,132.21100,132.29900,0.42000,0.42000,0.45150,0.82310,38.36830,38.36830,26.97580,37.42400,0.03020,2.40410,2.40410,1.22760,1.31870,19.11620,0.53150,-0.22360
2022-12-31,144.61400,37.61300,107.00100,8.75500,-0.59100,48.05400,58.94700,27.25500,86.20200,-0.97600,87.17800,83.93800,,81.90700,99.10400,58.94700,132.02400,132.10300,0.62000,0.63000,0.44950,0.81660,40.76160,40.76160,59.60830,56.63840,0.02920,3.31730,3.31730,1.69420,1.82610,19.14830,0.4929,-0.4047
2022-09-30,139.75300,35.77500,103.97800,8.22700,-0.31800,46.87700,57.10100,70.01200,127.11300,0.23100,126.88200,126.87500,,123.76400,96.94600,57.10100,132.09200,132.17600,0.94000,0.94000,0.44330,0.79630,40.85850,40.85850,90.95550,88.55910,0.02870,5.10270,5.15520,2.60820,2.84060,18.81750,0.6582,-0.1101
2022-06-30,130.04900,34.86000,95.18900,8.24900,,44.71900,50.47000,-10.80700,39.66300,24.19800,15.46500,133.67600,,116.88800,88.73200,50.47000,132.05100,132.10600,0.89000,0.88000,0.44570,0.80400,38.80840,38.80840,30.49850,89.88000,0.02790,5.63660,5.69440,2.86670,3.12450,17.95670,1.5055,-0.2569
2022-03-31,125.51300,35.41500,90.09800,8.74100,,42.65100,47.44700,-10.39200,37.05500,-0.09000,37.14500,37.12300,,36.22700,84.69200,47.44700,131.81100,131.88500,0.27000,0.27000,0.43730,0.77700,37.80250,37.80250,29.52280,28.86320,0.02870,1.63370,1.64970,0.84780,0.91930,17.21480,0.45420,-1.05520
2021-12-31,121.55100,32.91400,88.63700,8.97900,,42.36800,46.26900,73.44600,119.71500,2.70000,117.01500,117.00800,,114.16600,81.91300,46.26900,129.68800,129.77500,0.88000,0.88000,0.41730,0.71610,38.06550,38.06550,98.48950,93.92440,0.02910,5.20410,5.25390,2.79980,3.03260,17.06570,0.5423,-0.4121
2021-09-30,121.08200,33.39600,87.68600,8.59800,,41.74100,45.94500,-1.75200,44.19300,0.75900,43.43400,43.41900,,42.39800,81.91000,45.94500,129.63300,129.72200,0.33000,0.33000,0.43680,0.77540,37.94540,37.94540,36.49840,35.01590,0.03050,2.09390,2.11660,1.09220,1.17940,15.91510,0.5971,-0.396
2021-06-30,117.39800,31.74800,85.65000,8.46900,,40.91500,44.73500,10.06700,54.80200,1.57500,53.22700,53.16100,,51.93600,80.41800,44.73500,129.09800,129.18700,0.40000,0.40000,0.44350,0.79700,38.10540,38.10540,46.68050,44.23930,0.03040,2.65530,2.68680,1.37590,1.47770,15.50400,0.5967,-0.6283
2021-03-31,116.25900,33.24200,83.01700,8.56400,,40.53900,42.47800,21.02300,63.50100,-0.15500,63.65600,63.58300,,62.19800,77.66600,42.47800,129.08800,129.17200,0.48000,0.48000,0.44590,0.80470,36.53740,36.53740,54.62030,53.49950,0.03050,3.20980,3.24900,1.66580,1.77860,15.34050,0.32050,0.16200
2020-12-31,112.28900,31.70800,80.58100,7.87800,,39.98400,40.59700,42.77700,83.37400,2.30300,81.07100,85.50700,,83.84500,75.95600,40.59700,127.71100,127.90400,0.65000,0.65000,0.45020,0.81890,36.15400,36.15400,74.24950,74.66890,0.02960,4.39100,4.44860,2.25500,2.41410,15.08950,0.3955,0.4779
2020-09-30,116.19400,30.35500,85.83900,7.48500,,41.85400,43.98500,-7.15500,36.83000,-0.03900,36.86900,36.70700,,35.90000,81.21900,43.98500,127.90300,128.10100,0.28000,0.28000,0.45950,0.85010,37.85480,37.85480,31.69700,30.89660,0.03110,1.94360,1.96770,0.98180,1.05050,14.63460,0.5614,0.6332
2020-06-30,109.20200,28.05100,81.15100,8.23400,,40.46600,40.68500,-3.99300,36.69200,0.22100,36.47100,36.42600,,35.61000,83.59000,40.68500,127.07400,127.26600,0.28000,0.28000,0.47550,0.90670,37.25670,37.25670,33.60010,32.60930,0.02990,2.02740,2.05780,0.99750,1.06330,14.12390,0.6061,0.1265
2020-03-31,110.34300,29.08100,81.26200,9.25100,,40.18200,41.08000,0.40100,41.48100,-0.07700,41.55800,41.52900,,40.63400,66.77400,41.08000,126.93400,127.11100,0.32000,0.32000,0.47870,0.91840,37.22940,37.22940,37.59280,36.82520,0.03010,2.31880,2.35530,1.13380,1.20870,14.07920,0.31680,-1.03760
2019-12-31,110.75800,30.64200,80.11600,8.04000,,39.29100,40.82500,58.06800,98.89300,0.01400,98.87900,98.82600,,96.60200,74.44600,40.82500,126.39200,126.69100,0.77000,0.76000,0.45210,0.82500,36.85960,36.85970,89.28750,87.21900,0.03150,5.49560,5.58420,2.80850,3.01130,14.16020,0.438,0.6276
