Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,161.96500,58.83000,103.13500,46.00700,104.06900,-0.93400,0.38600,-0.54800,-0.47100,-0.07700,-0.07700,-0.03200,60.24900,-0.93400,126.68200,126.68200,-0.00030,-0.00030,0.44570,0.80400,-0.57670,-0.57670,-0.33830,-0.01980,0.02560,-0.00270,-0.00280,-0.00120,-0.00150,23.13960,0.54940,0.13350
2021-12-31,157.40700,56.40500,101.00200,47.44500,105.61800,-4.61600,-59.70400,-64.32000,-0.98600,-63.33400,-63.33400,-56.44600,56.21800,-4.61600,130.83900,130.83900,-0.44000,-0.44000,0.45730,0.84280,-2.93250,-2.93250,-40.86220,-35.85990,0.02460,-2.15540,-2.31440,-0.99170,-1.16970,23.06850,0.4877,-0.0109
2021-09-30,157.02200,58.45700,98.56500,44.07800,100.80400,-2.23900,3.45200,1.21300,0.21700,0.99600,0.99600,0.89300,57.18800,-2.23900,131.35100,131.35100,0.00000,0.00000,0.40040,0.66780,-1.42590,-1.42590,0.77250,0.56870,0.02610,0.03210,0.03210,0.01660,0.01920,23.92970,0.2359,-0.0764
2021-06-30,154.64400,53.55800,101.08600,46.16300,102.84100,-1.75500,-1.56800,-3.32300,-0.00500,-3.31800,-3.31800,-2.97300,57.58800,-1.75500,131.48000,131.48000,-0.03000,-0.03000,0.38540,0.62700,-1.13490,-1.13490,-2.14880,-1.92250,0.02570,-0.10460,-0.10460,-0.05520,-0.06430,24.06870,0.4341,0.1381
2021-03-31,165.28900,53.04100,112.24800,50.04600,114.77200,-2.52400,-17.23000,-19.75400,4.31500,-24.06900,-24.06900,-20.73100,65.11000,-2.52400,131.54000,131.54000,-0.16000,-0.16000,0.38520,0.62640,-1.52700,-1.52700,-11.95120,-12.54230,0.02750,-0.75760,-0.75760,-0.39990,-0.46580,24.19960,0.50560,0.28890
2020-12-31,148.62900,57.29400,91.33500,45.11500,109.28500,-17.95000,-32.76200,-50.71200,-0.54400,-50.16800,-50.16800,-45.65500,48.62510,-17.94990,133.45100,133.45100,-0.35000,-0.35000,0.38320,0.62120,-12.07700,-12.07700,-34.11990,-30.71740,0.02440,-1.56470,-1.56470,-0.82520,-0.96520,24.33040,0.3096,-0.1576
2020-09-30,151.03500,54.92600,96.10900,47.27100,103.75200,-7.64300,-17.85000,-25.49300,-0.48800,-25.00500,-25.00500,-22.79300,51.37900,-7.64300,133.62000,133.62000,-0.18000,-0.18000,0.38260,0.61980,-5.06040,-5.06040,-16.87890,-15.09120,0.02410,-0.74200,-0.74200,-0.39830,-0.45810,25.44540,0.3169,-0.1638
2020-06-30,144.95200,51.66100,93.29100,52.68500,105.30100,-12.01000,-29.14100,-41.15100,-0.88800,-40.26300,-40.26300,-36.78000,43.34500,-12.01000,133.61300,133.61300,-0.28000,-0.28000,0.39110,0.64240,-8.28550,-8.28550,-28.38940,-25.37390,0.02230,-1.17020,-1.17020,-0.61980,-0.71250,25.73280,0.3305,-0.2356
2020-03-31,158.10700,52.70200,105.40500,56.74000,105.22900,0.17600,45.65400,45.83000,-2.34500,48.17500,48.17500,42.92500,50.98200,0.17600,134.54200,135.42900,0.32000,0.32000,0.33920,0.51340,0.11130,0.11130,28.98670,27.14930,0.02580,1.37990,1.37990,0.78460,0.91180,26.14760,0.30950,-0.48070
2019-12-31,164.87700,55.78700,109.09000,64.11000,114.11400,-5.02400,43.10300,38.07900,-0.61300,38.69200,38.69200,34.39000,47.59000,-5.02400,130.68700,130.68700,0.25000,0.25000,0.32400,0.47930,-3.04710,-3.04710,23.09540,20.85800,0.02750,1.14250,1.14250,0.64630,0.77230,25.24580,0.4915,-0.6885
2019-09-30,167.07700,52.54000,114.53700,52.43200,99.29400,15.24300,-4.27900,10.96400,0.43200,10.53200,10.53200,9.36000,63.39900,15.24300,134.12700,134.12700,0.06000,0.06000,0.32660,0.48490,9.12330,9.12330,6.56220,5.60220,0.02770,0.30850,0.30850,0.17490,0.20770,25.45520,0.4392,-0.3816
2019-06-30,160.61700,50.37900,110.23800,52.76600,98.76100,11.47700,-14.75400,-3.27700,0.05100,-3.32800,-3.32800,-3.04000,60.18600,11.47700,131.75400,131.75400,-0.03000,-0.03000,0.32500,0.48140,7.14560,7.14560,-2.04030,-1.89270,0.02670,-0.09670,-0.09670,-0.05540,-0.06530,25.66860,0.2555,-0.5619
2019-03-31,155.19900,49.40900,105.79000,56.40600,105.12500,0.66500,26.41100,27.07600,-1.17200,28.24800,28.24800,24.86100,52.52600,0.66500,122.57300,123.42300,0.20000,0.20000,0.41580,0.71170,0.42850,0.42850,17.44600,16.01880,0.02580,0.94250,0.94250,0.46890,0.55060,24.44750,0.14510,-0.41130
2018-12-31,163.25500,57.10800,106.14700,58.47400,126.03000,-19.88300,21.57500,1.69200,0.69800,0.99400,0.99400,-1.88900,48.41600,-19.88300,119.17600,119.17600,-0.01000,-0.01000,0.41690,0.71490,-12.17910,-12.17910,1.03640,-1.15710,0.02720,0.03330,0.03330,0.01660,0.01940,24.70170,0.4387,-0.6268
2018-09-30,158.44300,55.28600,103.15700,41.46800,88.07100,15.08600,10.45500,25.54100,-0.84100,26.38200,26.38200,22.83000,63.02900,15.08600,119.83500,119.83500,0.19000,0.19000,0.40240,0.67340,9.52140,9.52140,16.12000,14.40900,0.02640,0.85950,0.85950,0.43890,0.51360,25.38550,0.3473,-0.4206
2018-06-30,159.44700,51.97300,107.47400,42.67600,90.79300,16.68100,7.65500,24.33600,0.31300,24.02300,24.02300,20.57400,66.90700,16.68100,117.95500,117.95500,0.17000,0.17000,0.40840,0.69030,10.46180,10.46180,15.26280,12.90340,0.02700,0.81330,0.81330,0.40610,0.48120,25.04060,0.4993,-0.1882
2018-03-31,163.03700,54.76800,108.26900,44.67200,93.83200,14.43700,-20.13100,-5.69400,-0.90800,-4.78600,-4.78600,-4.19000,66.81400,14.43700,117.95500,117.95500,-0.04000,-0.04000,0.41550,0.71100,8.85500,8.85500,-3.49250,-2.57000,0.02690,-0.15950,-0.15950,-0.07900,-0.09320,25.43930,0.29380,-0.42370
2017-12-31,156.37100,59.95200,96.41900,52.74200,104.67500,-8.25600,-20.09100,-28.34700,-9.59500,-18.75200,-18.75200,-19.58100,46.18100,-8.25600,105.35900,105.35900,-0.26000,-0.26000,0.42380,0.73550,-5.27970,-5.27970,-18.12800,-12.52210,0.02580,-0.63040,-0.63040,-0.30880,-0.36320,25.21990,0.5002,-0.4883
2017-09-30,152.35000,46.82800,105.52200,150.31100,194.26200,-88.74000,9.71500,-79.02500,-1.03400,-77.99100,-77.99100,-69.83100,-42.82300,-88.74000,114.74400,114.74400,-0.61000,-0.61000,0.41030,0.69570,-58.24750,-58.24750,-51.87070,-45.83590,0.02530,-2.53560,-2.53560,-1.29660,-1.49530,26.07570,-0.5186,-0.9845
2017-06-30,118.02000,39.53700,78.48300,21.27500,53.26800,25.21500,-13.51100,11.70400,0.36300,11.34100,11.34100,11.34100,58.58500,25.21500,100.57100,100.57100,0.11000,0.11000,0.38890,0.63640,21.36500,21.36500,9.91700,9.60940,0.03020,0.52450,0.52450,0.29010,0.32050,18.29210,0.3287,0.0675
2017-03-31,116.27200,38.95300,77.31900,23.93100,57.71300,19.60600,-12.93400,6.67200,0.35400,6.31800,6.31800,6.31800,53.62300,19.60600,100.57100,100.57100,0.06000,0.06000,,,16.86220,16.86220,5.73830,5.43380,,,,,,,0.39380,0.11060
2016-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,-1.0081,0.8358
2016-09-30,123.35700,41.74900,81.60800,17.22000,48.59700,33.01100,-11.69500,21.31600,0.30200,21.01400,21.01400,21.01400,64.47800,33.01100,100.57100,100.57100,0.21000,0.21000,,,26.76050,26.76050,17.27990,17.03510,,,,,,,1.0081,-0.8358
2016-06-30,116.33900,41.51100,74.82800,11.93900,44.56400,30.26400,-13.16300,17.10100,0.31800,16.78300,16.78300,16.78300,30.26400,30.26400,,,,0.00000,,,26.01360,26.01360,14.69930,14.42600,,,,,,,0,0
2015-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
