Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,15.01800,15.01800,10.70100,3.66300,,0.65400,1.05700,1.71100,-0.86300,2.57400,2.57400,2.59600,1.62000,0.65400,37.19100,38.34700,0.07000,0.06800,14.00130,,,100.00000,4.35480,4.35480,11.39300,17.28590,0.05250,0.65900,136.57010,1.01720,1.22650,0.89960,1.01680,6.69200,-0.17160,-0.20000
2021-12-31,-0.00100,-0.00100,6.88100,9.78600,,-16.66800,1.52900,-15.13900,-0.09800,-15.04100,-15.17100,-15.11300,-16.34700,-16.66800,25.89400,25.89400,0.71000,0.71000,20.32310,,0.00060,,,,,,0.00000,-0.00020,,-6.00680,-7.27620,-5.40440,-6.00680,6.79130,-0.552,-0.5755
2021-09-30,0.01900,0.01900,4.37100,1.18400,,-5.53600,0.95900,-4.57700,-0.00700,-4.57000,-4.57000,-4.55700,-5.45100,-5.53600,34.84300,34.84300,-0.13000,-0.13000,38.60310,,,100.00000,-29136.84000,-29136.84000,-24089.47000,-23984.21000,0.00010,0.00350,25692.63000,-1.88480,-1.88480,-1.78120,-1.88480,7.06330,0.2011,0.2042
2021-06-30,0.03500,0.03500,4.50900,12.37100,,-16.84500,0.87200,-15.97300,0.01200,-15.98500,-15.98500,-15.92700,-16.74100,-16.84500,24.89800,24.89800,-0.64000,-0.64000,30.05130,,,100.00000,-48128.57000,-48128.57000,-45637.14000,-45505.71000,0.00010,0.00760,11815.71000,-6.39650,-6.39630,-6.15190,-6.39630,7.28000,0.0817,0.1064
2021-03-31,0.21500,0.21500,4.61000,1.77700,,-6.17200,-9.27900,-15.45100,0.06500,-15.51600,-15.38600,-15.26800,-6.08000,-6.17200,8.05700,8.05700,-1.90000,-1.90000,18.88610,,,100.00000,-2870.69800,-2870.69800,-7186.51100,-7101.39600,0.00130,0.05370,1675.67400,29.12310,29.12310,-9.24130,29.12310,-6.42400,-0.98910,-1.03770
2020-12-31,0.35400,0.35400,2.56600,7.42100,,-9.63300,-0.79700,-10.43000,0.09500,-10.52500,-10.52500,-10.45500,-9.57700,-9.63300,7.90500,7.90500,-1.32000,-1.31000,6.26890,5.73960,-1.21100,99.71750,-2721.18600,-2721.18600,-2946.32800,-2953.39000,0.00700,0.10970,820.16940,28.51380,28.51380,-20.77330,-135.14380,-4.63720,-1.0087,-1.0395
2020-09-30,3.25100,3.25100,3.70200,0.97700,,-1.42800,1.62800,0.20000,,0.20000,0.20000,0.15800,-1.37300,-1.42800,7.93740,15.86750,0.02000,0.01000,,,,100.00000,-43.92500,-43.92500,6.15200,4.86000,,,,,,,,,0.2804,0.2828
2020-06-30,0.51100,0.51100,3.87700,0.97000,,-4.33600,0.67900,-3.65700,,-3.65700,-3.65700,-3.58800,-4.28800,-4.33600,7.90480,7.90480,-0.45000,-0.45000,,,,100.00000,-848.53230,-848.53230,-715.65560,-702.15270,,,,,,,,,-0.114,-0.1198
2020-03-31,0.70500,0.70500,4.24200,1.11200,,-4.64900,0.69800,-3.95100,,-3.95100,-3.95100,-3.82100,-4.60000,-4.64900,7.81670,7.81670,-0.49000,-0.49000,,,,100.00000,-659.43270,-659.43270,-560.42550,-541.98580,,,,,,,,,-0.55280,-0.55560
2019-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
