Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,5.53600,8.69300,-3.15700,26.81300,,26.81300,-29.97000,-47.98800,-77.95800,,-77.95800,-77.95800,,-77.95800,-28.30400,-29.97000,75.34900,75.34900,-1.03000,-1.03000,2.45680,3.59610,-1.41510,-57.02670,-541.36570,-541.36570,-1408.20100,-1408.20100,0.05130,14.32130,0.65270,137.89380,54.62920,54.62920,-72.22610,-141.82180,-1.95540,-0.2613,-0.2608
2024-06-30,4.49200,5.38400,-0.89200,8.60200,,8.60200,-9.49400,-4.38300,-13.87700,0.01000,-13.88700,-13.88700,-2.00700,-15.89400,-9.16500,-9.49400,61.11100,61.11100,-0.26000,-0.26000,0.21200,,-0.73420,-19.85750,-211.35350,-211.35350,-308.92700,-353.82900,0.13450,2.64830,0.34550,260.52320,15.09900,15.09900,-41.58780,15.09900,-1.45890,-0.0242,-0.0277
2024-03-31,10.04000,7.75700,2.28300,9.82700,,9.82700,-7.54400,-2.04300,-9.58700,-0.00100,-9.58600,-9.58800,,-9.58800,-7.18700,-7.54400,49.07700,49.07700,-0.20000,-0.20000,0.26720,,-0.76640,22.73900,-75.13940,-75.13940,-95.48800,-95.49800,0.24580,2.79730,0.47950,187.70020,11.26950,11.26950,-23.47120,11.26950,-1.73290,-0.10080,-0.11170
2023-12-31,20.72900,18.04000,2.68900,18.74400,,18.74400,-16.05500,-6.71300,-22.76800,-0.02100,-22.74700,-22.74900,-4.90000,-27.64900,-15.74700,-16.05500,24.72300,24.72300,1.60000,1.60000,0.34570,,-0.80630,12.97220,-77.45190,-77.45190,-109.83650,-133.38310,0.43800,5.89930,0.78870,114.10540,29.61610,29.61610,-48.07280,29.61610,-1.56550,-1.1914,-1.2327
2023-09-30,24.59000,18.35400,6.23600,17.31400,,17.31400,-11.07800,-39.89600,-50.97400,0.00100,-50.97500,-50.97300,-155.90900,-206.88200,-10.85900,-11.07800,39.82100,39.82100,-5.20000,-5.20000,0.46670,,-1.12490,25.35990,-45.05080,-45.05080,-207.29560,-841.32570,0.34140,1.46800,0.94570,95.17160,100.37410,100.37410,-70.77720,100.37410,-1.12070,-0.2101,-0.2124
2023-06-30,25.62000,19.60700,6.01300,18.81500,,18.81500,-12.80200,6.03600,-6.76600,,-6.76600,-6.76600,-4.74400,-11.51000,-12.58800,-12.80200,27.67100,27.67100,-0.41000,-0.41000,0.00030,,-0.17630,23.46990,-49.96880,-49.96880,-26.40910,-44.92580,0.21640,,,,34.19120,34.19120,-5.71540,34.19120,-2.29430,-0.3232,-0.3403
2023-03-31,16.67700,13.82700,2.85000,15.27300,,15.27300,-12.42300,-3.28600,-15.70900,,-15.70900,-15.70900,-7.80500,-23.51400,-12.23400,-12.42300,25.20000,25.20000,-0.93000,-0.93000,0.00550,,-0.18100,17.08940,-74.49180,-74.49180,-94.19560,-140.99660,0.14300,,,,102.50460,102.50470,-13.47040,102.50460,-1.77680,-0.64600,-0.66520
2022-12-31,54.21500,38.38100,15.83400,33.78200,,31.75980,-15.92580,-11.24540,-27.17130,,-27.19830,-27.19830,,-28.65230,-15.74080,-15.92580,22.52400,22.52400,-1.08000,-1.08000,0.91920,0.29540,0.61310,29.20590,-29.37540,-29.37540,-50.11760,-52.84930,0.23760,2.93900,1.95600,46.01180,-25.83400,-25.83400,-11.91950,-18.20150,5.28200,-0.1187,-0.1079
2022-09-30,12.26000,8.26600,3.99400,7.20300,,7.20300,-3.20900,-0.93700,-4.14600,,-4.14600,-4.14600,,-4.14600,-3.20900,-3.20900,13.43100,13.43100,-0.31000,-0.31000,0.15050,,-0.02870,32.57750,-26.17460,-26.17460,-33.81730,-33.81730,0.03530,,,,24.67280,24.67280,-1.19270,24.67280,-1.94830,-1.1817,-1.2597
2022-06-30,,,,,-0.82410,,-0.82410,2.85010,2.02600,,2.02600,2.02600,,2.02600,-0.82410,-0.82410,8.62500,8.62500,0.05000,0.05000,0.24270,,-0.02530,,,,,,,,,,-10.78720,-10.78720,0.58440,-10.78720,-2.17760,-0.0756,-0.0756
