Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,430.60800,248.73300,181.87500,30.65300,120.70200,155.21600,26.65900,-0.11900,26.54000,7.70200,18.83800,18.83800,-62.09000,40.65000,26.65900,118.03130,118.03130,-0.53000,-0.53000,3.84620,42.23680,6.19100,6.19100,6.16340,-14.41920,0.45530,11.84890,2.97550,30.24710,4.05240,8.16540,1.99170,4.05240,3.93480,0.78840,0.75680
2021-12-31,339.34200,159.60700,179.73510,27.09000,120.22200,135.81100,43.92400,0.66600,44.59000,10.43100,34.15900,34.15900,-79.76600,57.92310,43.92400,117.14210,117.14210,-0.68000,-0.66000,3.29860,52.96570,12.94390,12.94390,13.14010,-23.50610,0.36430,8.12000,1.79240,50.21240,6.60920,12.43780,3.66680,6.60920,4.38850,-0.2823,-0.3254
2021-09-30,222.91500,60.03300,162.88200,26.53900,87.04000,122.80600,40.07600,0.14300,40.21900,10.95200,29.26700,29.26700,29.19900,53.92100,40.07600,117.41220,120.43840,0.25000,0.24000,4.30950,73.06910,17.97820,17.97820,18.04230,13.09870,0.27190,9.38750,2.61690,34.39150,4.96680,8.57950,3.56950,4.96680,5.01600,0.4405,0.4219
2021-06-30,217.74800,50.31700,167.43100,27.63000,92.30200,128.95400,38.47700,0.06100,38.53800,11.14200,27.39600,27.39600,28.05200,51.90100,38.47700,117.12490,119.45410,0.24000,0.23000,3.75460,76.89210,17.67040,17.67040,17.69840,12.88280,0.27770,,2.65990,33.83580,4.98850,9.35860,3.49350,4.98850,4.68560,0.3068,0.2687
2021-03-31,171.36800,24.05800,147.31000,25.16400,88.68800,121.51900,25.79100,0.22200,26.01300,6.46200,19.55100,19.55100,22.36100,37.65200,25.79100,116.31650,117.24940,0.19000,0.19000,3.81490,85.96120,15.05010,15.05010,15.17960,13.04850,0.23820,,4.71260,19.09790,3.84370,8.03450,2.71770,3.84370,4.35090,0.37410,0.35540
2020-12-31,151.55300,11.45400,140.09900,19.99700,85.05200,106.63800,33.46100,-0.05300,33.40800,8.24500,25.16300,25.16300,25.16300,37.88300,33.46100,112.85450,113.84980,0.23000,0.22000,4.98940,92.44220,22.07870,22.07870,22.04380,16.60340,0.30170,,8.31110,10.82890,6.73550,7.54300,5.00960,6.73550,3.29480,0.4221,0.4066
2020-09-30,147.47200,9.76200,137.71000,20.75800,71.89700,94.14300,43.56700,0.20500,43.77200,11.20900,32.56300,32.56300,32.56300,48.95300,43.56700,113.02800,113.96690,0.29000,0.29000,5.03740,93.38050,29.54260,29.54260,29.68160,22.08080,0.32020,,9.03520,9.96110,9.62660,10.86740,7.07040,9.62660,2.99100,0.6476,0.6344
2020-06-30,94.73700,9.88000,84.85700,21.88700,52.74100,76.14800,8.70900,0.47400,9.18300,2.05200,7.13100,7.13100,7.13100,14.87100,8.70900,112.73440,113.73750,0.06000,0.06000,5.00800,89.57110,9.19280,9.19280,9.69320,7.52720,0.23250,,5.62440,16.00180,2.41030,2.76790,1.75020,2.41030,2.62200,0.2177,0.1968
2020-03-31,157.68900,11.61000,146.07900,23.08400,109.45500,134.06000,12.01900,0.72800,12.74700,0.05100,12.69600,12.69600,12.69600,17.84500,12.01900,112.35510,113.49000,0.11000,0.11000,3.60420,92.63740,7.62200,7.62200,8.08360,8.05130,0.38800,,8.99230,10.00860,4.56740,5.29740,3.12370,4.56740,2.47090,0.08940,0.07280
2019-12-31,158.15300,10.56000,147.59300,18.39900,114.41800,133.95800,13.63500,0.87800,14.51300,1.34200,13.17100,13.17100,13.17100,18.41200,13.63500,111.45040,113.43180,0.13000,0.12000,2.96850,93.32290,8.62140,8.62140,9.17660,8.32800,0.40180,,7.14850,12.59010,5.12780,5.54040,3.34610,5.12780,2.29060,0.181,0.1689
2019-09-30,150.46200,9.39200,141.07000,17.74500,112.45500,131.36600,9.70400,1.01000,10.71400,0.33000,10.38400,10.38400,10.38400,13.98500,9.70400,111.66290,113.36480,0.09000,0.09000,2.84870,93.75790,6.44950,6.44950,7.12070,6.90140,0.40730,,8.40950,10.70220,4.37960,4.75690,2.81120,4.37960,2.12050,0.2102,0.1861
2019-06-30,145.03100,8.62800,136.40300,17.34600,114.32900,132.85500,3.54800,0.84900,4.39700,-1.61000,6.00700,6.00700,6.00700,7.26600,3.54800,111.29930,113.38850,0.05000,0.05000,2.68270,94.05090,2.44640,2.44640,3.03180,4.14190,0.41900,,8.49080,10.59970,2.70120,2.96470,1.73530,2.70120,1.99540,0.1415,0.1097
2019-03-31,135.27000,7.72000,127.55000,15.97200,103.07600,120.11500,7.43500,1.64600,9.08100,-3.50300,12.58400,12.58400,12.58400,10.89200,7.43500,110.80000,113.40630,0.11000,0.11000,2.74010,94.29290,5.49640,5.49640,6.71320,9.30290,0.40750,,8.95180,10.05390,5.96370,6.59710,3.79120,5.96370,1.89970,0.08540,0.02800
2018-12-31,126.09000,6.87100,119.21900,14.15300,97.42400,112.31700,6.90200,0.70700,7.60900,-4.84100,12.45000,12.45000,12.45000,9.50000,6.90200,108.83300,113.36470,0.11000,0.11000,3.06850,94.55070,5.47380,5.47390,6.03460,9.87390,0.47000,,9.26180,9.71730,6.41390,6.41390,4.64050,6.41390,1.75780,0.1517,0.1108
2018-09-30,119.12500,6.41200,112.71300,12.77100,93.33800,106.83600,5.87700,0.60100,6.47800,-7.40400,13.88200,13.88200,13.88200,8.23900,5.87700,109.62870,113.60140,0.13000,0.12000,3.16860,94.61740,4.93350,4.93350,5.43800,11.65330,0.50900,,9.48070,9.49300,8.14540,8.14540,5.93140,8.14540,1.54990,0.0937,0.0837
2018-06-30,110.29600,5.95900,104.33700,11.84400,87.93600,100.38400,3.95300,0.70300,4.65600,-28.68700,33.34300,33.34300,33.34300,5.96100,3.95300,108.50080,113.08120,0.31000,0.29000,3.25000,94.59730,3.58400,3.58400,4.22140,30.23050,0.51710,,9.64800,9.32840,21.32030,21.32030,15.63190,21.32030,1.42970,0.1547,0.1485
2018-03-31,98.57500,5.56900,93.00600,9.09800,76.71600,86.54700,6.45900,0.28200,6.74100,1.24600,5.49500,5.49500,5.49500,8.20900,6.45900,106.94300,113.34100,0.05000,0.05000,3.91820,94.35050,6.55240,6.55240,6.83840,5.57440,0.54000,,8.08190,11.13600,4.07660,4.07660,3.01030,4.07660,1.27010,0.05620,0.04730
2017-12-31,90.59700,5.24200,85.35500,8.31700,76.26000,85.32300,0.03200,0.24000,0.27200,-1.99500,2.26700,2.26700,2.61500,1.15700,0.03200,55.83530,60.63760,0.03000,0.02000,3.65880,94.21400,0.03530,0.03530,0.30020,2.88640,0.51300,,7.20340,12.49410,1.78470,1.78470,1.28370,1.78470,1.19710,0.0255,0.0271
2017-09-30,82.98900,4.72000,78.26900,5.79600,68.89700,75.40600,2.86300,0.10600,2.96900,0.59000,2.37900,2.37900,0.97800,3.94600,2.86300,42.26200,46.56720,0.02000,0.02000,2.57190,94.31250,3.44990,3.44990,3.57760,1.17850,0.68220,,8.19810,10.97820,-4.22560,-4.22560,1.95550,-4.22560,-1.33030,0.1793,0.1195
2017-06-30,76.24000,4.32200,71.91800,4.70900,60.56600,65.92300,5.99500,0.05300,6.04800,1.70200,4.34600,4.34600,1.78300,6.91200,5.99500,42.16270,46.09720,0.04000,0.04000,,94.33110,7.86330,7.86330,7.93280,2.33870,,,,,,,,,,0.1055,0.0577
2017-03-31,67.03500,3.32500,63.71000,3.64800,53.13000,57.32600,6.38400,0.16400,6.54800,2.34100,4.20700,4.20700,1.72500,7.05400,6.38400,42.08200,46.26760,0.04000,0.04000,,95.03990,9.52340,9.52340,9.76800,2.57330,,,,,,,,,,0.11340,0.09780
2016-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,-0.4254,-0.3231
2016-09-30,53.13600,2.85200,50.28400,2.98400,43.61100,47.02700,3.25700,0.10700,3.36400,1.22600,2.13800,2.13800,0.87800,3.25700,3.25700,44.69240,48.06940,0.02000,0.02000,,94.63260,6.12960,6.12960,6.33090,1.65240,,,,,,,,,,0.4254,0.3231
2015-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,0,0
