,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-05,2024-09-30,$3.16,$3.22
1,2024-08-08,2024-06-30,$1.28,$1.96
2,2024-05-07,2024-03-31,$2.19,$3.39
3,2024-02-06,2023-12-31,$4.28,$5.05
4,2023-10-31,2023-09-30,$4.52,$3.11
5,2023-08-08,2023-06-30,$4.43,$4.94
6,2023-05-02,2023-03-31,$5.34,$6.55
7,2023-02-07,2022-12-31,$3.51,$3.89
8,2022-11-01,2022-09-30,$2.93,$2.55
9,2022-08-04,2022-06-30,$1.83,$3.42
10,2022-05-03,2022-03-31,$1.90,$2.08
11,2022-02-08,2021-12-31,$0.55,$0.86
12,2021-11-02,2021-09-30,$0.68,$0.07
13,2021-08-03,2021-06-30,$0.22,$0.58
14,2021-05-04,2021-03-31,$0.24,$0.75
15,2021-02-09,2020-12-31,$2.31,$0.49
16,2020-11-05,2020-09-30,$1.87,$-0.28
17,2020-08-10,2020-06-30,$-0.30,$-0.69
18,2020-05-11,2020-03-31,$1.17,$0.09
19,2020-02-11,2019-12-31,$0.57,$0.54
20,2019-11-05,2019-09-30,$0.50,$0.16
21,2019-08-06,2019-06-30,$1.18,$1.56
22,2019-05-08,2019-03-31,$0.79,$1.21
23,2019-02-08,2018-12-31,$0.76,$1.41
24,2018-11-01,2018-09-30,$0.53,$0.20
25,2018-08-02,2018-06-30,$1.39,$1.58
26,2018-05-03,2018-03-31,$0.79,$2.20
27,2018-02-06,2017-12-31,$0.63,$1.06
