Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1372.57400,638.90700,733.66700,412.79100,494.08600,906.87700,-173.21000,28.29500,-144.91500,8.33200,-153.24700,-153.24700,-153.24700,-131.64300,-173.21000,1663.01100,1663.01100,-0.09000,-0.09000,4.03810,0.61990,1.64760,53.45190,-12.61940,-12.61940,-10.55790,-11.16490,0.18080,1.14790,78.40240,-6.93400,-36.73150,-2.01870,-2.63530,1.32160,0.0692,0.0434
2024-06-30,1236.76800,588.92100,647.84690,406.19600,495.62600,901.82200,-253.97510,10.55700,-243.41800,5.20200,-248.62000,-248.62000,-248.62000,-213.83710,-253.97510,1644.73600,1644.73600,-0.15000,-0.15000,3.97530,0.63550,1.76060,52.38230,-20.53540,-20.53540,-19.68180,-20.10240,0.16670,1.08310,83.09270,-12.02970,-94.67730,-3.35070,-4.38540,1.24970,-0.0129,-0.0446
2024-03-31,1194.77300,574.74900,620.02390,449.75900,503.49700,953.25600,-333.23220,35.07400,-298.15800,6.93200,-305.09000,-305.09000,-305.09000,-289.77720,-333.23220,1647.38700,1647.38700,-0.19000,-0.19000,3.76360,0.60770,1.54900,51.89470,-27.89080,-27.89080,-24.95520,-25.53540,0.16670,1.07800,83.49050,-14.31440,-97.73340,-4.25660,-5.61570,1.29710,0.05360,0.02300
2023-12-31,1361.28700,621.50400,739.78330,483.52810,504.96800,988.49600,-248.71260,3.74100,-244.97200,3.27500,-248.24700,-248.24700,-248.24700,-194.54460,-248.71280,1612.50400,1612.50400,-0.14000,-0.14000,4.38740,0.60830,1.55310,54.34440,-18.27040,-18.27040,-17.99560,-18.23620,0.17080,1.06500,84.50520,-10.28320,-43.09980,-3.11560,-4.02770,1.46710,0.1025,0.0684
2023-09-30,1188.55100,555.75300,632.79800,494.55900,518.30200,1012.86100,-380.06300,17.65600,-362.40700,5.84900,-368.25600,-368.25600,-368.25600,-337.01200,-380.06300,1625.91700,1625.91700,-0.23000,-0.23000,4.82800,0.60050,1.50330,53.24110,-31.97700,-31.97700,-30.49150,-30.98360,0.15390,1.06450,84.54490,-14.77150,-59.62570,-4.76840,-5.90090,1.52120,0.0073,-0.0372
2023-06-30,1067.66900,496.87400,570.79490,477.66300,497.47100,975.13400,-404.33900,39.12400,-365.21500,12.09300,-377.30800,-377.30800,-377.30800,-362.81200,-404.33900,1603.17200,1603.17200,-0.24000,-0.24000,5.16130,0.59930,1.49540,53.46180,-37.87120,-37.87120,-34.20680,-35.33940,0.13930,1.07190,83.96550,-15.06240,-61.83070,-4.92170,-6.03600,1.55000,-0.0525,-0.075
2023-03-31,988.60800,439.98600,548.62190,455.11200,458.77400,913.88600,-365.26410,43.43500,-321.82900,6.84500,-328.67400,-328.67400,-328.67400,-328.20810,-365.26410,1581.37000,1581.37000,-0.21000,-0.21000,4.71190,0.59220,1.45210,55.49440,-36.94730,-36.94730,-32.55380,-33.24610,0.12530,1.10770,81.25160,-12.74700,-44.25880,-4.16660,-5.19830,1.61640,0.09560,0.06540
2022-12-31,1299.73500,481.31110,818.42380,584.94200,521.07900,1106.02190,-287.59770,3.34300,-284.25400,4.20600,-288.46010,-288.46010,-288.45990,-237.26970,-287.59730,1608.30400,1608.30400,-0.19000,-0.19000,4.32430,0.59190,1.45020,62.96850,-22.12740,-22.12740,-21.87020,-22.19380,0.16190,1.09860,81.92310,-11.17760,-39.50980,-3.59250,-4.56190,1.63950,0.0779,0.0487
2022-09-30,1128.47600,466.75700,661.71900,564.25800,532.70300,1096.96100,-435.24210,84.98100,-350.26100,9.24100,-359.50200,-359.50200,-359.50200,-397.11610,-435.24210,1608.52300,1608.52300,-0.22000,-0.22000,4.85790,0.56330,1.28980,58.63830,-38.56900,-38.56900,-31.03840,-31.85730,0.13620,1.13670,79.17510,-12.39550,-34.62280,-4.33910,-5.41330,1.80600,0.0348,0.0109
2022-06-30,1110.90900,446.37700,664.53200,505.03700,560.43500,1065.47200,-400.93990,-14.12800,-415.06800,6.99900,-422.06700,-422.06700,-422.06700,-319.86900,-400.93990,1632.14000,1632.14000,-0.26000,-0.26000,5.65360,0.52060,1.08580,59.81880,-36.09120,-36.09120,-37.36290,-37.99290,0.12640,1.09380,82.27910,-12.25600,-26.79090,-4.80120,-5.87600,2.09350,-0.0766,-0.0908
2022-03-31,1062.72700,420.89700,641.83010,455.56300,457.79400,913.35700,-271.52690,-79.58700,-351.11400,8.51000,-359.62400,-359.62400,-359.62400,-232.01390,-271.52690,1619.11300,1619.11300,-0.22000,-0.22000,7.19010,0.51190,1.04880,60.39460,-25.55000,-25.55000,-33.03900,-33.83970,0.11880,1.12850,79.75180,-10.09320,-22.12470,-4.02040,-4.92640,2.18250,0.07870,0.06560
