Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,,1.43400,-1.13800,-2.57200,1.48900,-1.08300,0.00800,-1.09100,-1.09100,-1.09100,-2.36400,-2.57200,1.89900,1.89900,-0.57000,-0.57000,0.71140,,,,,,,,,,,-70.61430,-70.61490,-10.26240,-70.61490,0.71130,-0.1534,-0.1534
2024-06-30,,,,1.23500,,-1.23500,0.64700,-0.60000,,-0.60000,-0.60000,-0.60000,-1.03200,-1.23500,1.73020,1.73020,-0.35000,-0.35000,0.60590,,0.62000,,,,,,,,,-37.19760,-37.19780,-5.61380,-37.19780,0.93230,-0.6739,-0.6739
2024-03-31,0.50000,0.50000,0.00000,1.33600,,-0.83600,0.00700,-0.82900,0.00000,-0.82900,-0.82900,-0.82900,-0.63500,-0.83600,1.73020,1.73020,-0.50000,-0.50000,0.54980,,,100.00000,-167.20000,-167.20000,-165.80000,-165.80000,0.04670,,,-37.56200,-37.56230,-7.73970,-37.56230,1.27560,-0.26010,-0.26010
2023-12-31,,,,1.49800,,-1.49800,0.02600,-1.48700,,-1.48700,-1.48700,-1.48700,-1.30100,-1.49800,1.60280,1.60280,-0.61000,-0.61000,0.80640,,,,,,,,,,,-49.05980,-49.05970,-12.84110,-49.05970,1.65360,-0.9468,-0.4935
2023-09-30,,,,2.39700,-0.92000,-3.31700,-1.93900,-5.25600,0.00000,-5.25600,-5.25600,-5.25600,-2.98200,-3.31700,1.73000,1.73000,-3.04000,-3.04000,1.39130,,,,,,,,,,,-116.85190,-116.85190,-40.58690,-116.85190,2.59970,-0.6947,-0.6979
2023-06-30,,,,5.64200,,-5.64200,-0.13700,-5.76400,,-5.76400,-5.76400,-5.76400,-5.23000,-5.64200,1.68640,1.68640,-3.40000,-3.40000,2.56040,,,,,,,,,,,-59.39210,-59.39210,-32.83400,-59.39210,5.61110,-2.1824,-2.1415
2023-03-31,,,1.42300,3.11600,,-4.53900,0.13200,-4.40700,0.00000,-4.40700,-4.40700,-4.40700,-4.10800,-4.53900,1.25780,1.25780,-3.50000,-3.50000,4.13230,,,,,,,,,,,-30.14570,-30.14570,-18.40620,-30.14570,8.73190,-2.63790,-2.55370
2022-12-31,21.77400,21.77400,1.07300,2.10700,,18.59400,0.01100,18.60500,,18.39600,18.39600,18.39600,19.05200,18.59400,0.92380,0.92380,21.05000,21.05000,6.13240,,,100.00000,85.39540,85.39540,85.44600,84.48610,0.93340,,,123.28110,123.28110,78.85800,123.28110,15.02420,-10.0057,-9.7845
2022-09-30,2.01600,2.01600,4.80500,2.41600,,-5.20500,0.04500,-5.16000,,-5.16000,-5.16000,-5.16000,-4.74100,-5.20500,0.99260,0.99260,-5.20000,-5.20000,0.66890,,,100.00000,-258.18450,-258.18450,-255.95240,-255.95240,0.06970,,,139.34660,139.34640,-17.82880,139.34650,-3.72990,-4.3551,-4.3541
2022-06-30,2.47100,2.47100,6.74900,3.20500,,-7.48300,0.01300,-7.47000,,-7.47000,-7.47000,-7.47000,-7.02100,-7.48300,0.90080,0.90080,-8.30000,-8.30000,1.25770,,,100.00000,-302.83290,-302.83290,-302.30680,-302.30680,0.06690,,,-642.30470,-642.30330,-20.21380,-642.30440,1.17190,-8.4161,-8.4198
