,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-05-08,2025-03-31,$0.04,$0.04
1,2025-03-06,2024-12-31,$0.02,$0.02
2,2024-11-07,2024-09-30,$0.03,$0.01
3,2024-08-05,2024-06-30,$0.02,$0.06
4,2024-05-09,2024-03-31,$0.03,$-0.02
5,2024-03-07,2023-12-31,$0.09,$0.02
6,2023-11-02,2023-09-30,$0.08,$0.08
7,2023-08-03,2023-06-30,$0.09,$0.07
8,2023-05-08,2023-03-31,$0.08,$0.09
9,2023-03-09,2022-12-31,$0.09,$0.11
10,2022-11-03,2022-09-30,$0.08,$0.11
11,2022-08-08,2022-06-30,$0.07,$0.11
12,2022-05-09,2022-03-31,$0.05,$0.10
13,2022-03-10,2021-12-31,$0.07,$0.08
14,2021-11-04,2021-09-30,$0.06,$0.10
15,2021-08-09,2021-06-30,$0.05,$0.10
16,2021-05-10,2021-03-31,$0.04,$0.07
17,2021-03-11,2020-12-31,$0.04,$0.07
18,2020-11-09,2020-09-30,$0.03,$0.07
19,2020-08-10,2020-06-30,$0.02,$0.03
20,2020-05-11,2020-03-31,$0.02,$-0.01
21,2020-03-10,2019-12-31,$0.06,$0.06
22,2019-11-06,2019-09-30,$0.05,$0.06
23,2019-08-05,2019-06-30,$0.04,$0.04
24,2019-05-09,2019-03-31,$0.00,$-0.01
25,2019-03-14,2018-12-31,$0.08,$0.01
26,2018-11-08,2018-09-30,$0.05,$0.11
27,2018-08-06,2018-06-30,$0.05,$0.08
28,2018-05-09,2018-03-31,$0.02,$0.02
29,2018-03-14,2017-12-31,$0.05,$0.01
30,2017-11-08,2017-09-30,$0.05,$0.07
31,2017-08-07,2017-06-30,$0.06,$0.06
32,2017-05-08,2017-03-31,$0.00,$-0.01
33,2017-03-08,2016-12-31,$-0.05,$-0.22
34,2016-11-07,2016-09-30,$0.04,$0.02
35,2016-08-08,2016-06-30,$0.05,$0.04
36,2016-05-09,2016-03-31,$0.03,$-0.02
37,2016-03-09,2015-12-31,$0.05,$0.03
38,2015-11-09,2015-09-30,$0.05,$0.05
39,2015-08-10,2015-06-30,$0.05,$0.02
40,2015-05-11,2015-03-31,$0.03,$0.02
41,2015-03-12,2014-12-31,$0.05,$0.04
