Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,22.69700,5.90700,-28.60400,4.58800,-24.01600,-24.01600,-24.01600,-24.01600,-28.47700,-28.60400,58.87400,58.87400,-0.41000,-0.41000,29.54910,-6.62900,-6.62900,-6.31020,-6.62900,6.85220,-0.3021,-0.303
2024-06-30,17.99700,5.53500,-23.53200,4.83000,-18.70200,-18.70200,-18.70200,-18.70200,-23.40600,-23.53200,58.66900,58.66900,-0.32000,-0.32000,36.46450,-4.97340,-4.97340,-4.76530,-4.97340,7.13070,-0.1285,-0.7106
2024-03-31,17.20300,5.11900,-22.32200,4.13000,-18.19200,-18.19200,-18.19200,-18.19200,-22.20000,-22.32200,52.22900,52.22900,-0.35000,-0.35000,44.83460,-4.66610,-4.66610,-4.49470,-4.66610,7.42980,-0.42180,0.15000
2023-12-31,20.67700,4.95700,-25.63400,2.80400,-22.83000,-22.83000,-22.83000,-22.83000,-25.53600,-25.63400,42.70500,42.70500,-0.54000,-0.54000,13.80490,-11.17680,-11.17680,-10.10820,-11.17680,4.74750,-0.3202,-0.3343
2023-09-30,19.27100,4.69200,-23.96300,2.81100,-21.15200,-21.15200,-21.15200,-21.15200,-23.88000,-23.96300,42.86800,42.86800,-0.49000,-0.49000,22.13760,-9.52060,-9.52060,-8.87400,-9.52060,5.17530,-0.3969,-0.3989
2023-06-30,12.16200,3.85200,-16.01400,2.74200,-13.27200,-13.27200,-13.27200,-13.27200,-15.92500,-16.01400,42.58900,42.58900,-0.31000,-0.31000,44.54140,-5.56310,-5.56310,-5.30850,-5.56310,5.57190,-0.2247,-0.2257
2023-03-31,10.40800,3.92600,-14.33400,2.45400,-11.88000,-11.88000,-11.88000,-11.88000,-14.25100,-14.33400,42.39500,42.39500,-0.28000,-0.28000,67.00410,-4.77510,-4.77510,-4.65780,-4.77510,5.84910,-0.23230,-0.23320
2022-12-31,10.40100,4.61900,-15.02000,2.12500,-12.89500,-12.89500,-12.89500,-12.89500,-14.93800,-15.02000,41.88400,41.88400,-0.30000,-0.30000,45.13030,-5.00140,-5.00140,-4.84440,-5.00140,6.08750,-0.2885,-0.289
2022-09-30,10.91500,2.73000,-13.64500,1.13600,-12.50900,-12.50900,-12.50900,-12.50900,-13.56300,-13.64500,41.99700,41.99700,-0.30000,-0.30000,48.72860,-4.67180,-4.67180,-4.53250,-4.67180,6.35440,-0.2875,-0.2886
2022-06-30,12.04700,3.38100,-15.42800,0.33300,-15.09500,-15.09500,-15.09500,-15.09500,-15.36000,-15.42800,41.77700,41.77700,-0.36000,-0.36000,50.83390,-5.41320,-5.41320,-5.25740,-5.41320,6.65470,-0.4098,-0.4158
2022-03-31,9.64500,5.18900,-14.83400,0.00800,-14.82600,-14.82600,-14.82600,-14.82600,-14.77000,-14.83400,41.55200,41.55200,-0.36000,-0.36000,59.99290,-5.09160,-5.09160,-4.95900,-5.09160,6.98330,-0.21480,-0.22050
2021-12-31,7.24900,2.68200,-9.93100,0.00100,-9.93000,-9.93000,-9.93000,-9.93000,-9.88100,-9.93100,13.78100,13.78100,3.33000,3.33000,84.08660,-3.29090,-3.29090,-3.23770,-3.29090,7.28110,-0.117,-0.1049
2021-09-30,5.48400,1.15400,-6.63800,-0.00500,-6.64300,-6.64300,-6.64300,-6.64300,-6.59700,-6.63800,9.16400,9.16400,-0.72000,-0.72000,65.75110,-2.14480,-2.14480,-2.10240,-2.14480,7.51630,2.4253,2.4988
2021-06-30,4.38100,1.12700,-5.50800,-0.00400,-5.51200,-5.51200,-5.51200,-5.51200,-5.48100,-5.50800,2.26700,2.26700,-2.43000,-2.43000,,,,,,,-1.7028,-1.8053
2021-03-31,3.52200,0.68900,-4.21100,0.00200,-4.20900,-4.20900,-4.20900,-4.20900,-4.18900,-4.21100,2.00900,2.00900,-2.09000,-2.09000,,,,,,,-2.32850,-2.35840
2020-12-31,,,,,,,,,,,,,,0.00000,,,,,,,3.2809,3.4345
2020-09-30,1.86200,0.47000,-2.33200,-0.00700,-2.33900,-2.33900,-2.33900,-2.33900,-2.33200,-2.33200,1.59500,1.59500,-1.47000,-1.47000,,,,,,,-3.2809,-3.4345
