,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-01-22,2024-12-31,--,$0.66
1,2024-10-30,2024-09-30,--,$0.66
2,2024-07-30,2024-06-30,--,$0.66
3,2024-04-24,2024-03-31,--,$0.63
4,2024-01-30,2023-12-31,--,$-1.05
5,2023-10-25,2023-09-30,--,$0.36
6,2023-07-26,2023-06-30,--,$0.36
7,2023-04-26,2023-03-31,--,$0.46
8,2023-01-30,2022-12-31,--,$0.67
9,2022-10-26,2022-09-30,--,$0.70
10,2022-07-27,2022-06-30,--,$0.63
11,2022-04-29,2022-03-31,--,$0.92
12,2022-01-28,2021-12-31,--,$0.83
13,2021-10-27,2021-09-30,--,$0.81
14,2021-07-29,2021-06-30,--,$0.68
15,2021-04-28,2021-03-31,--,$0.82
16,2021-01-27,2020-12-31,--,$0.71
17,2020-10-30,2020-09-30,--,$0.68
18,2020-07-30,2020-06-30,--,$0.45
19,2020-04-30,2020-03-31,--,$0.12
20,2020-01-30,2019-12-31,--,$0.56
21,2019-10-30,2019-09-30,--,$0.52
22,2019-07-30,2019-06-30,--,$0.48
23,2019-04-30,2019-03-31,--,$0.41
24,2019-01-30,2018-12-31,--,$0.36
25,2018-10-30,2018-09-30,--,$0.42
26,2018-07-30,2018-06-30,--,$0.39
27,2018-04-26,2018-03-31,--,$0.28
28,2018-02-01,2017-12-31,--,$0.24
29,2017-10-26,2017-09-30,--,$0.24
30,2017-07-27,2017-06-30,--,$0.26
31,2017-04-27,2017-03-31,--,$0.28
32,2017-03-15,2016-12-31,--,$0.27
33,2016-11-10,2016-09-30,--,$0.25
34,2016-08-16,2016-06-30,--,$0.19
35,2016-05-16,2016-03-31,--,$0.27
36,2016-03-30,2015-12-31,--,$0.27
37,2015-11-17,2015-09-30,--,$0.34
38,2015-08-14,2015-06-30,--,$0.26
39,2015-05-15,2015-03-31,--,$0.29
40,2015-03-31,2014-12-31,--,$0.27
