Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,other-income,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-03-31,1118.27900,836.93900,281.34000,84.25800,113.24300,,197.50100,83.83900,-3.46800,80.37100,10.80200,69.56900,,72.59700,,72.53000,118.42000,83.83900,44.20000,44.24700,1.64000,1.64000,1.19040,0.14850,0.34240,25.15830,7.49710,7.49710,7.18700,6.48590,0.13920,0.58270,0.42210,213.22770,,9.95630,0.90370,2.69270,,-0.29570,-1.03640
2020-12-31,1377.73200,1019.89900,357.83270,109.06200,144.14500,,253.20700,104.62590,-39.85700,64.76900,1.87800,62.89100,,67.91600,,67.82300,140.00580,104.62560,44.19800,44.21500,1.54000,1.54000,1.17970,0.15480,0.33150,25.97260,7.59410,7.59400,4.70110,4.92280,0.17100,0.77460,0.51490,174.80200,3.04370,10.70620,0.84290,2.57240,50.48570,3.8932,3.0055
2020-09-30,1134.16900,896.78000,237.38890,91.28200,122.57700,,213.85900,23.52990,-9.14800,14.38200,2.21500,12.16700,,17.04700,,16.97400,58.59890,23.52990,44.19800,44.22100,0.38000,0.38000,1.22970,0.19270,0.38420,20.93070,2.07460,2.07460,1.26810,1.49660,0.14680,0.67640,0.45550,197.57260,,2.46690,0.22060,0.60990,,-1.4136,-2.1642
2020-06-30,1079.44800,798.94000,280.50800,78.96500,119.37700,34.96300,163.37900,117.12900,-3.56700,113.56200,23.63700,89.92500,,89.47800,,89.29700,155.67700,117.12900,44.19800,44.23600,2.02000,2.02000,1.28280,0.20650,0.35050,25.98630,10.85080,10.85080,10.52040,8.27250,0.14240,0.59750,0.46920,191.81010,,13.06530,1.18050,3.14430,,4.0504,5.0265
2020-03-31,1071.22300,781.84600,289.37700,80.43600,128.53900,,208.97500,80.40200,-11.29000,69.11200,8.71300,60.39900,,63.54500,,63.56400,115.77900,80.40200,44.19800,44.20400,1.44000,1.44000,1.14930,0.16520,0.62420,27.01370,7.50560,7.50560,6.45170,5.93380,0.13610,0.60250,0.47360,190.05270,,10.71600,0.80750,2.41710,,-0.22370,-0.92470
2019-12-31,1321.50600,1037.21200,284.29380,97.63200,126.84600,3.78500,220.69400,63.60030,-17.98200,45.61900,-9.12900,54.74800,,51.25000,,51.51500,102.44230,63.60040,43.78700,43.84800,1.17000,1.17000,1.15720,0.16930,0.39280,21.51290,4.81270,4.81270,3.45200,3.89820,0.18020,0.85020,0.59300,151.77510,2.37290,9.78240,0.69870,1.97120,48.86740,1.9534,1.118
2019-09-30,1101.19000,815.03200,286.15800,79.46800,133.03200,28.03000,184.47000,101.68800,-21.27200,80.41600,7.61900,72.79700,,72.32800,,72.06500,133.09100,101.68800,44.20100,44.25300,1.63000,1.63000,1.16380,0.17890,0.38230,25.98630,9.23440,9.23440,7.30260,6.54430,0.15200,0.59240,0.53600,167.91480,3.31320,13.03520,0.99850,2.72060,,-1.0934,-1.0723
2019-06-30,1063.98100,775.58800,288.39290,77.30300,130.79900,,208.10200,80.29100,-18.70600,61.58500,10.82500,50.76000,,54.25400,,53.82000,113.91600,80.29100,43.96300,44.06200,1.22000,1.22000,1.15360,0.05620,0.20940,27.10510,7.54630,7.54630,5.78820,5.05840,0.15760,0.60740,0.52230,172.33070,,6.51890,0.80370,2.40870,,-3.163,3.8267
2019-03-31,1021.72300,744.10100,277.62200,77.35400,125.47200,1.23400,201.59200,76.03000,-17.35500,58.67500,10.09900,48.57600,,50.82300,,50.45700,109.21300,76.03000,42.78900,42.79200,1.18000,1.18000,1.10170,0.08880,0.39800,27.17200,7.44140,7.44140,5.74280,4.93840,0.14940,0.61270,0.54320,165.68200,,8.18860,0.74290,2.42920,,1.08700,0.47580
2018-12-31,1077.84000,842.99000,234.85010,72.98600,123.22100,,196.20700,38.64310,-21.30900,17.33400,3.90200,13.43200,,2.07000,,1.11900,71.85110,38.64300,42.78900,42.78900,0.02000,0.02000,1.12660,0.22030,0.42890,21.78900,3.58520,3.58520,1.60820,0.10380,0.16710,0.73820,0.56370,159.65790,0.11160,0.34940,0.03210,0.08700,43.33840,4.953,4.1916
2018-09-30,895.15000,639.23100,255.91900,69.62600,107.23900,,176.86500,79.05400,-8.12000,70.93400,8.90400,62.03000,,64.72500,,64.05500,107.59200,79.05400,42.75300,42.75500,1.50000,1.50000,1.39160,0.21700,0.37040,28.58950,8.83140,8.83140,7.92430,7.15580,0.17650,0.59800,0.54420,165.39170,,6.06650,1.27590,2.70470,,-0.4471,-0.8684
2018-06-30,892.16600,642.18000,249.98600,76.55500,106.99400,45.36700,138.18200,111.80400,-15.85500,95.94900,7.27700,88.67200,,91.98300,,91.93000,140.42800,111.80400,42.75300,42.75500,2.15000,2.15000,1.35690,0.22190,0.35830,28.02010,12.53180,12.53180,10.75460,10.30410,0.17600,0.59780,0.56880,158.23070,5.05590,9.15260,1.81440,3.93390,,3.4321,2.912
2018-03-31,818.52800,583.10400,235.42400,68.18500,103.90800,,172.09300,63.33100,-10.22600,53.10500,6.36200,46.74300,,49.87700,,49.63400,91.07400,63.33100,42.75100,42.75300,1.16000,1.16000,1.44480,0.24980,0.38190,28.76190,7.73720,7.73720,6.48790,6.06380,0.16690,0.58660,0.53480,168.29110,,5.01110,1.01670,2.13680,,-3.45880,-4.04430
2017-12-31,1009.60400,721.01300,288.59080,72.46200,107.39900,,179.86110,108.72970,-14.81500,93.91500,25.43400,68.48100,,69.92500,,69.40800,137.83970,108.72990,42.75000,42.75300,1.62000,1.62000,1.24990,0.12450,0.25940,28.58460,10.76950,10.76960,9.30220,6.87480,0.21410,0.79850,0.65750,136.88120,4.07020,7.24180,1.48310,3.56330,40.18550,5.6342,4.9697
2017-09-30,800.73400,549.75300,250.98100,67.09200,101.72500,,168.81690,82.16410,-9.32800,72.83600,14.57900,58.25700,,61.75700,,61.47700,110.66510,82.16410,42.75100,42.75300,1.44000,1.44000,1.25750,0.12730,0.35950,31.34390,10.26110,10.26110,9.09620,7.67760,0.17070,0.59370,0.50300,178.92810,,6.70370,1.31630,3.20540,,-3.3368,-3.837
2017-06-30,818.29900,575.97100,242.32800,67.06900,99.93600,,167.00500,75.32300,-6.82800,68.49500,10.32100,58.17400,,62.99600,,62.58400,103.94400,75.32300,42.74900,42.75500,1.46000,1.46000,1.29300,0.12960,0.27340,29.61360,9.20480,9.20480,8.37040,7.64810,0.17900,0.64470,0.54310,165.71920,,7.10770,1.37820,3.32240,,1.2621,0.7244
2017-03-31,749.18800,528.03800,221.15000,58.43700,104.50000,,162.93700,58.21300,-8.61300,49.60000,5.25100,44.34900,,45.94400,,45.64000,85.90600,58.21300,42.74800,42.75100,1.07000,1.07000,1.27820,0.10170,0.26870,29.51860,7.77010,7.77010,6.62050,6.09190,0.16790,0.59220,0.52030,172.99150,,5.17850,1.02990,2.56350,,-1.19960,-1.87390
2016-12-31,953.72190,672.88690,280.83500,66.97800,126.38300,0.00000,193.36100,87.47390,-9.21700,78.25700,9.80500,68.45200,,67.82100,,67.11900,121.15290,87.47410,42.74200,42.75200,1.57000,1.57000,1.25810,0.09870,0.25880,29.44620,9.17190,9.17190,8.20540,7.03760,0.21920,0.80080,0.71410,126.03390,4.32740,8.06580,1.55840,3.90050,36.66400,5.601,5.1085
2016-09-30,780.77600,550.40300,230.37300,65.57800,97.06400,10.54300,152.09900,78.27400,-7.27100,71.00300,8.85600,62.14700,,63.57300,,63.37800,108.39900,78.27400,42.74500,42.75300,1.48000,1.48000,1.26590,0.10450,0.36510,29.50570,10.02520,10.02520,9.09390,8.11730,0.17920,0.61680,0.56230,160.04440,,7.95120,1.45940,3.70210,,-0.4042,-1.0637
2016-06-30,804.51000,568.37500,236.13500,67.18900,99.00200,,166.19100,69.94400,-5.46200,64.48200,14.28600,50.19600,,54.60500,,54.09100,99.71800,69.94400,42.74300,42.75200,1.27000,1.27000,1.36700,0.17640,0.33050,29.35140,8.69400,8.69400,8.01510,6.72350,0.19070,0.65710,0.61450,146.44910,,7.48780,1.29470,3.03940,,-0.9037,-1.9723
2016-03-31,721.21100,508.97100,212.24000,56.04700,99.94100,7.03200,148.95600,63.28400,2.17500,65.45900,12.67000,52.78900,,52.80900,,52.32100,92.50200,63.28400,42.73400,42.74800,1.22000,1.22000,1.43560,0.20690,0.34060,29.42830,8.77470,8.77470,9.07630,7.25460,0.17020,0.59050,0.58120,154.85960,,7.53620,1.24610,2.86830,,0.57220,0.25550
2015-12-31,886.58110,633.26200,253.31910,69.29400,106.04700,,175.34130,77.97780,-2.17400,75.80400,15.35300,60.45100,,63.79400,,62.98400,109.69080,77.97780,42.71100,42.73300,1.48000,1.48000,1.39380,0.21910,0.36160,28.57260,8.79530,8.79530,8.55010,7.10410,0.21500,0.75650,0.79640,113.01220,4.55860,10.13970,1.54700,3.55960,32.75050,4.1931,3.5584
2015-09-30,764.77500,541.49100,223.28400,61.00400,97.01700,,158.02110,65.26290,-6.06200,59.20100,10.25700,48.94400,,50.63400,,49.66600,99.56190,65.26290,42.72000,42.74000,1.16000,1.16000,1.36080,0.22790,0.38000,29.19600,8.53360,8.53360,7.74100,6.49420,0.19010,0.62090,0.70850,127.03450,3.76040,8.90930,1.25850,2.90340,,3.2561,2.846
2015-06-30,749.60300,530.35100,219.25200,57.50500,96.25400,,153.75900,65.49300,-6.18200,59.31100,11.97600,47.33500,,46.97200,,45.29400,93.93000,65.49300,42.70600,42.73400,1.06000,1.06000,1.41510,0.22770,0.38250,29.24910,8.73700,8.73700,7.91230,6.04240,0.19200,0.60440,0.71020,126.72430,,6.85310,1.20290,2.74180,,0.7629,0.3068
2015-03-31,706.62200,505.42400,201.19800,55.61300,85.74100,,141.35400,59.84410,-5.60600,54.23800,8.64900,45.58900,,45.46100,,44.56500,87.65710,59.84410,42.69000,42.71300,1.04000,1.04000,1.32300,0.22190,0.36720,28.47320,8.46900,8.46900,7.67570,6.30680,0.18130,0.56290,0.68990,130.44470,,7.02970,1.16640,2.77870,,1.96340,1.41400
2014-12-31,850.28400,620.74390,229.54010,71.02300,94.29500,,165.31790,64.22220,-11.34900,52.87300,9.47400,43.39900,,45.18500,,43.97900,93.75620,64.22230,42.65400,42.67700,1.03000,1.03000,1.38470,0.29350,0.48200,26.99570,7.55300,7.55300,6.21830,5.17230,0.21140,0.71450,0.79150,113.71340,3.64720,7.51380,1.12360,2.57680,29.02410,4.1716,3.6381
2014-09-30,722.70400,519.70100,203.00300,55.82700,87.03200,,142.85900,60.14400,-23.21800,36.92600,0.10500,36.82100,,37.83300,,34.96600,90.36800,60.14400,42.66500,42.68600,0.82000,0.82000,1.41260,0.32040,0.57190,28.08940,8.32210,8.32210,5.10940,4.83820,0.17620,0.59980,0.63920,140.80990,,6.05540,0.92230,2.01700,,-0.3738,-0.4747
2014-06-30,702.64700,503.29100,199.35600,52.21900,84.55300,,136.77200,62.58400,-8.18200,54.40200,9.85900,44.54300,,46.19700,,43.88200,93.15100,62.58400,42.65800,42.68200,1.03000,1.03000,1.46090,0.34320,0.57550,28.37210,8.90690,8.90690,7.74240,6.24520,0.17260,0.61300,0.65900,136.56210,,7.77290,1.13490,2.41220,,-1.5252,-1.7205
2014-03-31,682.61300,489.41500,193.19800,48.94200,90.29100,5.95100,133.28200,59.91600,-4.62900,55.28700,6.18600,49.10100,,50.19800,,48.15300,91.90800,59.91600,42.61400,42.63900,1.13000,1.13000,1.36500,0.29360,0.46750,28.30270,8.77740,8.77740,8.09930,7.05420,0.17540,0.62060,0.70950,126.85080,,8.99730,1.29020,2.87980,,1.89440,1.64060
2013-12-31,811.45610,589.91090,221.54520,63.92700,99.76800,,163.69490,57.85030,-10.02400,47.82600,8.11300,39.71300,,45.17800,0.00000,42.86600,90.60430,57.85020,42.13900,42.29500,1.00000,1.02000,1.39080,0.33520,0.55700,27.30220,7.12920,7.12920,5.89380,5.28260,0.20630,0.78030,0.83260,108.09590,3.78320,8.61490,1.14860,2.51520,28.04070,3.3787,3.1753
2013-09-30,730.63100,523.18700,207.44400,54.01200,92.37400,,146.38610,61.05790,-5.75300,55.30500,7.53200,47.77300,,51.16600,,49.58900,93.13090,61.05790,42.17800,42.34800,1.18000,1.17000,1.39130,0.36180,0.62060,28.39250,8.35690,8.35690,7.56950,6.78710,0.18300,0.66900,0.69840,128.87440,,10.88710,1.28150,2.83680,,-0.8732,-1.3625
2013-06-30,702.87600,499.72700,203.14900,51.49400,84.91000,,136.40400,66.74500,-12.66500,54.08000,5.06400,49.01600,,51.49800,1.02200,49.55500,98.36600,66.74500,42.04700,42.21700,1.18000,1.17000,1.29030,0.32730,0.56330,28.90250,9.49600,9.49600,7.69410,7.05030,0.18130,0.63470,0.71970,125.05860,,12.51920,1.32860,3.14440,,1.1142,0.7389
2013-03-31,680.18800,487.47900,192.70900,51.04900,87.92100,,138.97000,53.73900,-7.93100,45.80800,4.60400,41.20400,,42.89600,-0.34100,41.40700,86.54700,53.73900,41.90600,42.05700,0.99000,0.98000,1.29020,0.35570,0.62350,28.33170,7.90060,7.90060,6.73460,6.08760,0.17490,0.63150,0.71850,125.25310,,11.44770,1.10270,2.56640,,0.32820,-0.00500
2012-12-31,843.91690,604.87900,239.03790,68.27300,100.52300,,168.79580,70.24210,-10.56100,59.68100,2.89400,56.78700,,59.08100,-0.09600,57.21100,104.67610,70.24210,42.19000,42.27700,1.36000,1.35000,1.24870,0.35660,0.64020,28.32480,8.32330,8.32330,7.07190,6.77920,0.22150,0.80520,0.97200,92.59310,5.62340,17.63270,1.55040,3.61800,25.08540,3.2282,2.7575
2012-09-30,677.47000,486.02300,191.44700,50.70300,91.72100,,142.42400,49.02300,-5.19600,43.82700,4.89000,38.93700,,39.98600,-0.09300,39.52400,84.30000,49.02300,41.69300,41.69300,0.95000,0.95000,1.23250,0.36340,0.71290,28.25910,7.23620,7.23620,6.46920,5.83410,0.18270,0.62070,0.79370,113.39850,,15.58610,1.07850,2.58480,,0.1391,-0.2768
2012-06-30,676.43200,486.80300,189.62900,55.64500,91.88200,,147.52700,42.10200,-3.36600,38.73600,2.75500,35.98100,,39.76000,-0.27100,38.26300,75.76800,42.10200,42.35100,42.41200,0.90000,0.90000,1.21530,0.39030,0.83630,28.03370,6.22410,6.22410,5.72650,5.65660,0.17720,0.60270,0.85620,105.10970,4.16110,18.39220,1.04180,2.53690,,0.1102,-0.3338
2012-03-31,690.78800,495.03700,195.75100,58.76600,95.30200,,154.06800,41.68300,-6.88500,34.79800,6.56000,28.23800,,32.27600,-0.15600,32.88100,77.25510,41.68300,42.48900,42.66300,0.77000,0.77000,1.27830,0.43640,0.92250,28.33740,6.03410,6.03410,5.03740,4.75990,0.17300,0.60390,0.86730,103.76860,3.38930,16.14800,0.80840,1.91020,,1.21500,0.78810
2011-12-31,841.86310,700.16380,141.69930,75.95600,99.84200,,175.79840,-34.09910,10.10500,-23.99400,-6.94100,-17.05300,,-12.17100,-0.56900,-13.04200,4.60390,-34.09900,42.76400,43.13100,-0.30000,-0.31000,1.14840,0.36690,0.72030,16.83160,-4.05040,-4.05040,-2.85010,-1.54920,0.22630,0.91970,0.99100,90.82160,-1.31190,-7.39210,-0.32710,-0.83060,21.77340,4.1668,3.5742
2011-09-30,663.71200,459.57700,204.13500,55.53300,92.39300,,147.92600,56.20900,-2.12700,54.08200,9.84600,44.23600,,48.26100,-15.18000,36.50600,93.66700,56.20900,42.80900,43.07400,0.85000,0.85000,1.19800,0.37490,0.72700,30.75660,8.46890,8.46890,8.14840,5.50030,0.18030,0.58210,0.76910,117.01700,4.91410,23.67800,1.31080,3.07190,,-0.2795,-0.5828
2011-06-30,691.63200,491.09700,200.53500,55.38900,92.52600,,147.91500,52.62010,-9.17000,43.45000,5.41900,38.03100,,40.75000,-0.22800,38.89500,90.49610,52.62010,42.78000,43.24800,0.91000,0.90000,1.22040,0.38280,0.70000,28.99450,7.60810,7.60810,6.28220,5.62370,0.18680,0.66470,0.73570,122.32980,4.19980,22.76790,1.10080,2.59200,,-0.3878,-1.1515
2011-03-31,620.25800,434.61300,185.64500,54.21400,90.49700,,144.71100,40.93400,-10.46800,30.46600,5.30000,25.16600,,28.91700,,27.92900,77.93700,40.93400,42.73200,43.22300,0.65000,0.65000,1.25680,0.37670,0.74510,29.93030,6.59950,6.59950,4.91180,4.50280,0.16890,0.60100,0.72530,124.08590,3.00380,16.41990,0.78750,1.87240,,0.92690,0.10760
2010-12-31,798.74900,566.90300,231.84600,68.49000,106.72600,,175.21600,56.63000,-11.77100,44.90500,2.44600,42.45900,6.15000,43.68700,0.00000,43.68700,94.99800,56.63000,42.68500,43.18800,1.02000,1.01000,1.27640,0.35990,0.62020,29.02910,7.08980,7.08980,5.62190,5.46940,0.22090,0.85210,0.91970,97.85790,4.34500,21.22670,1.20820,2.78110,23.55070,2.5741,1.9007
2010-09-30,649.90600,452.00000,197.90600,56.14900,89.35000,,145.49900,52.40700,-5.17100,47.23600,4.79100,42.44500,,46.35000,,45.25100,85.19900,52.40700,42.67100,43.16500,1.06000,1.05000,1.47980,0.36850,0.62420,30.45150,8.06380,8.06380,7.26810,6.96270,0.19270,0.72800,0.79030,113.88450,4.78550,13.10880,1.37440,3.02210,,-0.6445,-1.4651
2010-06-30,603.27700,419.71000,183.56700,56.84000,77.63000,,134.47000,49.09700,-0.89000,48.18000,6.48000,41.70000,5.38000,44.77900,0.00000,44.77900,80.39700,49.09700,42.64500,43.23400,1.05000,1.04000,1.38180,0.32060,0.51130,30.42720,8.13840,8.13840,7.98640,7.42260,0.18720,0.67960,0.99840,90.14220,4.79950,14.50520,1.38970,3.26090,,0.8724,-0.02
2010-03-31,618.20100,433.65000,184.55100,52.66000,82.68000,,135.34000,49.21100,9.84000,59.04000,10.32000,48.72000,3.91000,49.78200,0.00000,49.78200,78.89100,49.21100,42.57700,43.28600,1.17000,1.15000,1.33570,0.29460,0.42060,29.85110,7.96040,7.96040,9.55030,8.05270,0.20390,0.75400,1.09990,81.82680,193.10320,16.09190,1.64170,3.89960,,1.47810,0.92850
2009-12-31,714.69600,502.66400,212.03200,61.85000,91.92400,,153.77400,58.25800,-6.09700,52.21000,0.42900,51.78100,6.29000,53.71600,0.00000,53.71600,88.54800,58.25800,42.49700,43.25300,1.26000,1.24000,1.33040,0.31080,0.45400,29.67140,8.15140,8.15140,7.30520,7.51590,0.23400,0.88210,1.08370,83.05180,6.26670,21.15970,1.75910,4.31900,,1.9107,1.2699
2009-09-30,732.52000,515.21000,217.31000,56.02000,95.61000,,151.63000,65.68000,-0.78000,64.87000,11.44000,53.43000,4.82000,58.25500,0.00000,58.25500,95.67000,65.68000,42.42600,43.23300,1.37000,1.35000,1.34760,0.34670,0.53170,29.66470,8.96630,8.96630,8.85570,7.95270,0.24440,0.85800,1.30950,68.72620,275.30720,25.54820,1.94370,4.70590,,0.7579,0.1113
2009-06-30,728.28900,516.42000,211.86900,53.00000,96.94000,,149.94000,61.92900,10.88000,72.80000,14.03000,58.77000,3.41000,59.72000,0.00000,59.72000,95.08900,61.92900,42.20000,42.92400,1.42000,1.39000,1.31110,0.36890,0.58590,29.09010,8.50340,8.50340,9.99600,8.20000,0.24760,0.82480,1.50980,59.61000,,40.54320,2.03050,5.10620,,2.0522,1.0547
2009-03-31,656.93200,448.66000,208.27200,45.88000,85.80000,,131.68000,76.59200,-19.13000,57.45000,12.21000,45.24000,4.77000,43.25400,0.00000,43.25400,106.62200,76.59200,42.09700,42.53400,1.03000,1.02000,1.24460,0.29140,0.42010,31.70190,11.65900,11.65900,8.74520,6.58420,0.22640,0.70340,1.37150,65.62050,,31.96420,1.49090,4.15810,,0.12790,0.12790
