Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4183.13800,2315.15900,1867.97900,1301.76900,-18.02300,1553.12200,314.85740,-18.12300,296.73400,52.57000,244.16400,244.16400,184.57800,554.87540,314.85740,300.49900,303.47900,0.61000,0.61000,1.24330,0.62000,1.80800,44.65500,7.52680,7.52680,7.09360,4.41240,0.09790,15.98390,3.55310,25.33000,6.38920,-7.79900,0.57130,2.42810,12.87210,2.3167,1.1676
2024-06-30,4327.37500,2323.18100,2004.19400,1335.04600,-51.51600,1578.53800,425.65580,-154.40800,271.24800,-11.55400,282.80200,282.80200,187.07200,624.31980,425.65580,311.17900,314.42000,0.60000,0.60000,1.46960,0.62260,1.64980,46.31430,9.83640,9.83640,6.26820,4.32300,0.10350,15.71170,3.53400,25.46690,7.41460,-9.43400,0.67630,2.79810,12.50680,1.5586,0.7889
2024-03-31,4383.47000,2360.80900,2022.66100,1324.34800,-43.37300,1564.28300,458.37790,-114.97900,343.39900,43.67300,299.72600,299.72600,217.47600,661.96000,458.37790,320.48800,323.75700,0.68000,0.67000,1.50750,0.60890,1.55680,46.14290,10.45700,10.45700,7.83400,4.96130,0.10420,16.02100,4.31470,20.85900,7.44240,-10.65960,0.71230,2.91080,12.78850,1.69660,1.16670
2023-12-31,4375.56300,2375.37500,2000.18900,1374.34300,-1.20400,1580.84400,419.34470,-99.25300,320.09100,-59.52100,379.61190,379.61190,313.46000,631.63970,419.34400,354.92600,358.62700,0.95000,0.94000,1.57090,0.59410,1.46370,45.71270,9.58380,9.58380,7.31540,7.16390,0.10330,16.76600,4.08710,22.02050,8.75860,-14.85110,0.89600,3.55510,13.27250,1.8829,0.9721
2023-09-30,3973.18300,2097.49600,1875.68700,1314.13600,10.21200,1505.75100,369.93600,-145.61100,224.32500,12.44000,211.88500,211.88500,161.11700,578.73300,369.93600,347.34500,351.39000,0.46000,0.46000,1.77550,0.59500,1.46890,47.20870,9.31080,9.31080,5.64600,4.05510,0.09330,15.43880,4.08770,22.01750,4.78430,-8.65740,0.49770,1.93780,12.99090,2.1144,1.5268
2023-06-30,3942.20700,2083.89600,1858.31100,1261.47800,-21.95200,1486.93300,371.37820,-88.69300,282.68500,39.14100,243.54400,243.54400,200.79600,581.62720,371.37820,361.05000,365.33900,0.56000,0.55000,2.04300,0.57990,1.38750,47.13890,9.42060,9.42060,7.17070,5.09350,0.09190,15.92110,4.72990,19.02800,5.03670,-12.63300,0.56760,2.11600,13.70610,1.6436,1.001
2023-03-31,3873.29600,1996.79500,1876.50100,1263.09900,320.93800,1145.66200,730.83890,-85.17700,645.66200,165.77900,479.88300,479.88300,466.80700,941.46980,730.83890,374.08500,378.09500,1.25000,1.24000,2.19060,0.56710,1.31710,48.44710,18.86870,18.86870,16.66960,12.05190,0.08900,15.51130,5.13000,17.54380,9.18950,-30.78240,1.10210,3.97790,14.21980,1.86210,2.70370
2022-12-31,3592.21600,1852.80300,1739.41300,1339.54400,1019.87200,1741.30900,-1.89530,-32.18100,-34.07720,285.93700,-320.01400,-320.01400,284.00210,1427.10700,-1.89550,409.20100,412.99300,0.79000,0.80000,1.80580,0.58790,1.67350,48.42170,-0.05280,-0.05280,-0.94860,7.90600,0.07860,14.69720,3.88280,23.17920,-6.14220,23.35110,-0.70040,-2.53120,13.74380,0.863,2.9707
2022-09-30,3416.07200,1720.56100,1695.51100,1329.73800,-6.22400,2741.48200,-1045.97100,-140.48300,-1186.45400,-125.36700,-1061.08700,-1061.08700,-576.83000,366.68160,-1045.97100,393.29500,393.29500,-1.45000,-1.45000,1.48980,0.55310,1.46980,49.63340,-30.61910,-30.61910,-34.73150,-16.88580,0.07220,15.18280,3.62230,24.84590,-18.21710,55.07380,-2.24190,-8.14060,14.98270,1.1761,0.5809
2022-06-30,3264.88800,1609.82400,1655.06400,1148.37500,2241.01700,-726.38720,2381.45100,-185.98700,2195.46400,572.83900,1622.62500,1622.62500,1783.93700,2755.69200,2381.45100,417.39300,421.30300,4.24000,4.20000,1.65330,0.49680,1.16110,50.69280,72.94130,72.94130,67.24470,54.64010,0.06740,13.98630,3.62150,24.85190,22.54370,-146.67280,3.35030,11.34320,18.06570,1.2646,0.9464
2022-03-31,2854.30900,1469.79500,1384.51400,888.07800,-102.01000,1278.72600,105.78780,-176.92200,-71.13400,-36.34100,-34.79300,-34.79300,-18.01600,404.71080,105.78780,442.91600,442.91600,-0.06000,-0.06000,1.25430,0.51540,1.19000,48.50610,3.70630,3.70630,-2.49220,-0.63120,0.07390,14.40270,3.44670,26.11180,-0.35220,-1.22110,-0.09000,-0.17070,22.94590,0.94930,0.72660
2021-12-31,3056.89200,1564.98900,1491.90300,883.10400,57.07900,1123.05500,368.84720,-221.60800,147.23890,31.15200,116.08690,116.08690,168.02400,676.07020,368.84740,481.93000,487.35600,0.18000,0.19000,1.86390,0.51750,1.16340,48.80460,12.06610,12.06610,4.81660,5.49660,0.07470,16.23870,3.56370,25.25440,1.05760,2.99240,0.28380,0.51030,24.18830,0.9869,0.843
2021-09-30,2707.53900,1392.18100,1315.35800,735.38900,1592.21600,-577.42380,1892.78200,-272.71100,1620.07100,282.13500,1337.93600,1337.93600,1350.43300,2182.38300,1892.78200,478.40500,484.21500,2.81000,2.77000,1.95580,0.49910,1.08210,48.58130,69.90780,69.90780,59.83560,49.87680,0.06550,14.77930,3.70230,24.30910,11.47360,29.68640,3.23660,5.74720,24.82500,1.0874,0.7945
2021-06-30,2267.96200,1145.65200,1122.31000,687.07900,112.15400,858.55000,263.76000,-138.63000,125.13000,34.82600,90.30400,90.30400,67.74200,557.58900,263.76000,489.45900,495.30200,0.14000,0.14000,3.22860,0.53110,1.13250,49.48540,11.62980,11.62980,5.51730,2.98690,0.06170,14.49840,3.45180,26.07320,0.81320,1.65120,0.24550,0.38140,22.82310,0.9208,0.728
2021-03-31,1647.74700,927.78700,719.96000,624.44400,-51.65500,966.65000,-246.69010,-183.94600,-430.63600,-94.69800,-335.93800,-335.93800,-331.82900,53.59490,-246.69010,494.86400,494.86400,-0.69000,-0.69000,3.85960,0.54110,1.17920,43.69360,-14.97140,-14.97140,-26.13480,-20.13840,0.04410,11.26690,2.73550,32.90120,-2.99080,-6.04370,-0.89990,-1.37240,22.83620,-0.17700,-0.33550
2020-12-31,1493.53600,910.65980,582.87630,634.49500,-13.25200,946.44420,-363.56810,-199.30400,-562.87200,-106.90400,-455.96810,-455.96810,-479.78700,-55.42600,-363.56800,494.15200,494.15200,-0.91000,-0.91000,3.20520,0.52540,1.10700,39.02660,-24.34280,-24.34280,-37.68720,-32.12420,0.04090,10.31060,2.66740,33.74040,-4.07850,-8.37430,-1.24940,-1.93560,22.61680,-0.4894,-0.6656
2020-09-30,1125.92000,729.51700,396.40300,613.73000,16.50800,891.58500,-495.18200,-183.52300,-678.70500,-76.73400,-601.97100,-601.97100,-534.73100,-191.80400,-495.18200,493.51700,493.51700,-1.08000,-1.08000,2.23590,0.49380,0.97540,35.20700,-43.98020,-43.98020,-60.28000,-47.49280,0.03040,7.49640,0.90090,99.90150,-5.14390,-10.17990,-1.62670,-2.60400,23.72290,-0.3322,-0.4075
2020-06-30,289.80900,374.37000,-84.56100,616.14200,-34.62000,949.96800,-1034.52900,-172.19600,-1206.72500,-270.23800,-936.48690,-936.48690,-825.07500,-727.35510,-1034.52900,493.45600,493.45600,-1.67000,-1.67000,2.47400,0.47870,0.91830,-29.17820,-356.96930,-356.96930,-416.38630,-284.69610,0.00770,3.50560,0.24060,374.07910,-7.58360,-14.38460,-2.49920,-3.95340,25.03400,-1.3488,-1.4857
2020-03-31,2252.81700,1438.16400,814.65300,718.11400,1472.59600,-436.19200,1250.84500,-314.02200,936.82300,262.30400,674.51900,674.51900,806.86900,1577.07000,1250.84500,495.41500,496.98400,1.64000,1.64000,2.89310,0.46830,0.88080,36.16150,55.52360,55.52360,41.58450,35.81600,0.05760,13.52590,1.82520,49.30970,5.05940,9.06060,1.72430,2.69000,27.03410,-0.85100,-0.99780
2019-12-31,3185.13600,1899.64400,1285.49200,676.05320,2682.08800,-1674.59660,2960.08900,-337.76300,2622.32600,556.37600,2065.95000,2065.95000,2011.57700,3300.96000,2960.08900,524.17300,527.64500,3.85000,3.83000,1.25580,0.46870,0.88200,40.35910,92.93450,92.93450,82.33010,63.15510,0.09400,18.46320,2.31670,38.84910,16.31500,30.59830,6.09850,8.66890,25.16740,0.8181,1.3811
2019-09-30,3314.38200,1936.65000,1377.73200,602.77300,-214.56900,1139.35100,238.38110,-239.55300,-1.17200,-7.27600,6.10400,6.10400,-37.13300,570.19410,238.38110,518.98300,518.98300,-0.08000,-0.08000,0.87470,0.58690,1.42040,41.56830,7.19230,7.19230,-0.03540,-1.12040,0.10630,18.58480,2.53160,35.55110,0.05800,0.13330,0.01960,0.02400,20.47160,0.8054,-0.5537
2019-06-30,3223.24300,1904.82000,1318.42300,632.48500,20.33500,946.93800,371.48510,-283.58200,87.90300,11.73400,76.16900,76.16900,43.40500,716.63510,371.48510,532.36500,535.41700,0.08000,0.08000,0.73210,0.57240,1.33840,40.90360,11.52520,11.52520,2.72720,1.34660,0.10460,17.85090,5.52150,16.30000,0.69530,1.53840,0.24720,0.29730,20.81330,1.0638,0.8045
2019-03-31,3176.91100,1862.37500,1314.53600,654.54800,26.68600,944.27600,370.26000,-232.59200,137.66800,71.51100,66.15700,66.15700,31.29700,696.04700,370.26000,534.21900,537.50600,0.05000,0.05000,0.78470,0.56770,1.31340,41.37780,11.65470,11.65470,4.33340,0.98510,0.10200,16.73260,5.11470,17.59650,0.58970,1.27980,0.21240,0.25500,20.88380,0.74380,0.40350
2018-12-31,3052.86200,3591.46400,-538.60230,-1201.59200,-14.69800,-874.35300,335.75020,-237.25600,98.49500,92.73500,5.76000,5.76000,-38.66700,658.68120,335.75020,544.25300,549.53600,-0.04000,-0.04000,0.85690,0.59030,1.44520,-17.64250,10.99790,10.99790,3.22630,-1.26660,0.10110,32.40490,4.45260,20.21300,0.05500,0.12250,0.01910,0.02250,19.84870,0.5522,0.157
2018-09-30,3029.30200,1787.42600,1241.87600,561.50600,31.00500,830.97300,410.90310,-220.44700,190.45600,19.04600,171.41000,171.41000,142.87800,722.13210,410.90310,535.13000,540.39600,0.26000,0.26000,0.74150,0.57710,1.36460,40.99550,13.56430,13.56430,6.28710,4.71650,0.10110,17.11470,5.35030,16.82160,1.59510,3.47530,0.57190,0.67460,20.20200,0.6103,-0.0997
2018-06-30,2858.69500,1669.41400,1189.28100,541.89100,11.89300,826.20600,363.07500,-198.94200,164.13300,23.71000,140.42300,140.42300,117.79100,669.60500,363.07500,548.43300,554.33900,0.21000,0.21000,0.67970,0.55490,1.24660,41.60220,12.70070,12.70070,5.74150,4.12040,0.09870,15.29750,5.49250,16.38600,1.29540,2.66860,0.48460,0.57660,20.15360,0.962,0.1397
2018-03-31,2822.23700,1635.21000,1187.02700,517.39900,-41.04900,827.27000,359.75710,-178.83500,180.92200,-85.37900,266.30100,266.30100,223.44400,638.21310,359.75710,564.83200,571.97000,0.39000,0.38000,0.66710,0.52780,1.16510,42.05980,12.74720,12.74720,6.41060,7.91730,0.09630,15.23830,5.15720,17.45140,2.33590,4.60700,0.90890,1.10300,20.47590,1.01000,0.27850
2017-12-31,2597.60500,1542.06400,1055.54100,530.20090,-52.56900,832.12700,223.41410,-182.32500,41.08900,-1377.90400,1418.99300,1418.99300,1369.05000,479.83610,223.41360,572.25300,578.79500,2.40000,2.36000,0.75720,0.52340,1.11180,40.63510,8.60080,8.60080,1.58180,52.70430,0.08910,15.07510,4.44170,20.26260,12.22100,23.94270,4.86620,5.82460,20.50440,1.2084,0.3981
2017-09-30,2830.17500,1598.07200,1232.10300,490.52900,0.73000,739.39900,492.70410,-202.25000,290.45400,114.71000,175.74400,175.74400,148.36300,750.51810,492.70410,573.52700,580.67600,0.26000,0.26000,1.02150,0.55790,1.30690,43.53450,17.40900,17.40900,10.26280,5.24220,0.09730,15.78470,5.49100,16.39050,1.70220,3.82620,0.60390,0.75260,18.25790,0.9902,0.0798
2017-06-30,2652.13300,1520.61600,1131.51700,433.79700,46.93200,631.61900,499.89790,-185.36500,314.53300,73.66000,240.87300,240.87300,209.86400,753.52490,499.89790,574.93100,582.05600,0.36000,0.36000,0.92740,0.55430,1.29000,42.66440,18.84890,18.84890,11.85960,7.91300,0.09290,14.74620,5.56600,16.16960,2.35430,5.41140,0.84390,1.04930,17.79280,0.9147,0.2018
2017-03-31,2717.56600,1532.37000,1185.19600,461.92000,23.00400,688.68500,496.51070,-181.79700,314.71400,62.14000,252.57400,252.57400,206.41200,755.12380,496.51070,574.40300,580.16500,0.36000,0.36000,1.02260,0.56370,1.29170,43.61240,18.27040,18.27040,11.58070,7.59550,0.09600,15.24720,5.50380,16.35250,2.49070,5.88350,0.89240,1.08680,17.65240,0.69880,-0.08700
2016-12-31,2483.96500,1481.02000,1002.94500,448.50600,-40.95300,722.51100,280.43410,-174.59700,105.83790,36.94800,68.88990,68.88990,23.60900,522.31810,280.43420,568.13400,573.31700,0.04000,0.04000,0.97220,0.56560,1.30280,40.37680,11.28980,11.28980,4.26080,0.95050,0.08820,15.15370,4.57520,19.67140,0.69100,1.69490,0.24450,0.30020,17.36440,0.8475,-0.3262
2016-09-30,2515.11500,1425.51900,1089.59600,459.73200,292.62800,376.84100,712.75510,-196.49000,516.26500,-44.99500,561.26000,561.26000,535.61900,931.76710,712.75510,568.12500,573.81200,0.94000,0.93000,1.03930,0.56320,1.28930,43.32190,28.33890,28.33890,20.52650,21.29600,0.09080,14.63570,5.10260,17.63790,5.65930,14.15620,2.02580,2.47210,17.31300,0.753,-0.3152
2016-06-30,2269.50200,1312.96900,956.53280,403.21000,422.63100,187.47800,769.05480,-246.07700,522.97800,8.48000,514.49800,514.49800,474.35300,985.89480,769.05480,565.45900,570.76200,0.84000,0.83000,1.66540,0.56480,1.29790,42.14730,33.88650,33.88650,23.04370,20.90120,0.08550,13.42500,4.98690,18.04750,5.40050,12.78160,1.93790,2.35020,16.84350,0.6807,-0.2665
2016-03-31,2209.68600,1301.71300,907.97310,379.79100,-12.38900,592.01900,315.95410,-203.44600,112.50800,21.31000,91.19800,91.19800,66.79900,528.23810,315.95410,565.05600,569.45500,0.12000,0.12000,1.15000,0.61730,1.64390,41.09060,14.29860,14.29860,5.09160,3.02300,0.08670,13.33940,4.78390,18.81300,1.15950,3.93340,0.35770,0.44380,13.91680,0.39440,-0.35590
2015-12-31,2191.87300,1319.55900,872.31410,397.30200,-4.09100,2069.54800,-1197.23400,-206.28700,-1403.52100,69.97600,-1473.49700,-1473.49700,-781.45400,482.37240,-1197.23400,542.87300,542.87300,-1.47000,-1.44000,1.07630,0.61430,1.63520,39.79770,-54.62150,-54.62150,-64.03290,-35.65230,0.08690,12.66370,4.41420,20.38880,-18.97750,-67.93830,-5.84370,-7.31890,13.74630,0.5555,-0.4096
2015-09-30,2280.81600,1397.90000,882.91600,414.51400,33.71700,585.53900,297.37710,-219.13500,78.24200,-16.49300,94.73500,94.73500,66.42500,517.43410,297.37710,563.28700,569.32000,0.12000,0.12000,1.32230,0.58120,1.38760,38.71050,13.03820,13.03820,3.43040,2.91230,0.08550,13.90490,4.68440,19.21270,1.02530,4.45170,0.35510,0.42940,16.40540,0.5114,-0.2039
2015-06-30,2385.13500,1455.79700,929.33810,393.31000,21.05800,580.81700,348.52110,-225.82600,122.69500,-3.77200,126.46700,126.46700,97.45900,566.81810,348.52110,551.35800,570.11400,0.18000,0.17000,1.17060,0.57660,1.45700,38.96380,14.61220,14.61220,5.14420,4.08610,0.08790,13.61650,4.95970,18.14640,1.37810,6.25440,0.46580,0.58350,16.29730,0.4792,-0.0198
2015-03-31,2332.24400,1452.12000,880.12390,378.52900,99.92100,485.02000,395.10390,-238.76300,156.34100,-56.30500,212.64600,212.64600,169.85000,611.29790,395.10390,491.42200,575.31200,0.35000,0.33000,1.55960,0.65530,1.90140,37.73720,16.94090,16.94090,6.70350,7.28270,0.08700,14.05920,4.96780,18.11680,2.77860,47.71030,0.79350,0.95770,15.57600,0.30530,-0.20250
2014-12-31,2385.54600,1506.55300,878.99340,393.99000,-16.23600,612.88000,266.11300,-225.47600,40.63700,328.10900,-287.47200,-287.47200,-342.26300,478.31010,266.11300,490.87500,490.87500,-0.70000,-0.69000,0.88830,0.62670,1.84190,36.84660,11.15520,11.15520,1.70350,-14.34740,0.08970,14.48460,4.88820,18.41160,-3.76850,-78.47830,-1.08100,-1.40690,15.52700,0.2199,-0.2843
2014-09-30,2485.00700,1593.05800,891.94910,409.05000,5.97600,605.46000,286.48930,-225.89900,60.59000,10.20800,50.38200,50.38200,-20.27000,498.25430,286.48930,490.91400,490.91400,-0.04000,-0.04000,0.59090,0.59750,1.63510,35.89320,11.52870,11.52870,2.43820,-0.81570,0.09760,16.04710,5.72780,15.71290,0.63790,7.48170,0.19800,0.25680,16.09040,0.5181,-0.0182
2014-06-30,2581.03300,1618.99200,962.04090,381.92300,-22.58400,607.57700,354.46390,-228.24100,126.22300,-51.94500,178.16800,178.16800,110.00800,566.85990,354.46390,490.78600,513.37100,0.22000,0.22000,0.84610,0.61350,1.62740,37.27350,13.73340,13.73340,4.89040,4.26220,0.10090,15.79140,5.44610,16.52560,2.24350,27.57040,0.69670,0.86710,16.18370,0.9987,0.6537
2014-03-31,2630.39800,1650.09500,980.30300,372.59700,16.42100,563.83100,416.47190,-233.03600,183.43600,-2.66400,186.10000,186.10000,102.65200,633.52890,416.47190,490.54200,513.14400,0.21000,0.20000,0.91250,0.62310,1.65290,37.26820,15.83300,15.83300,6.97370,3.90250,0.10380,16.24860,5.34050,16.85230,2.37890,39.19480,0.73410,0.89670,15.94520,0.56670,0.19130
2013-12-31,2513.21300,1605.17600,908.03750,380.94500,21.44600,566.97300,341.06470,-323.91390,17.15100,0.94800,16.20300,16.20300,-63.00900,557.79270,341.06420,489.66100,489.66100,-0.12000,-0.12000,1.22760,0.63110,1.71070,36.13060,13.57090,13.57080,0.68240,-2.50710,0.09630,14.87560,5.14770,17.48340,0.20610,3.59120,0.06210,0.07600,16.03000,0.4385,0.1014
2013-09-30,2463.03700,1580.07700,882.96020,397.03700,-11.44400,620.16300,262.79710,-244.05400,18.74300,-14.42800,33.17100,33.17100,-22.31300,483.63010,262.79710,489.67200,489.67200,-0.05000,-0.05000,1.05670,0.62480,1.66530,35.84840,10.66960,10.66960,0.76100,-0.90590,0.09600,16.06910,5.99170,15.02090,0.42380,8.77550,0.12930,0.15900,15.97990,0.7462,0.4677
2013-06-30,2481.26500,1579.86900,901.39600,366.68800,-84.95500,669.79400,231.60180,-258.31500,-26.71300,3.86500,-30.57800,-30.57800,-92.95800,458.26280,231.60180,489.48400,489.48400,-0.19000,-0.19000,1.05340,0.62530,1.66880,36.32810,9.33400,9.33400,-1.07660,-3.74640,0.09650,15.62530,5.63510,15.97140,-0.38920,-8.79860,-0.11890,-0.14580,16.04820,1.0961,0.798
2013-03-31,2352.14800,1493.59500,858.55310,350.52500,5.70700,556.73600,301.81710,-248.80800,53.00900,30.43100,22.57800,22.57800,6.54600,522.10110,301.81710,489.29100,492.30500,0.01000,0.01000,1.30370,0.63470,1.73760,36.50080,12.83160,12.83160,2.25360,0.27830,0.09030,14.21840,4.94580,18.19710,0.28660,7.18340,0.08660,0.10470,16.10010,0.39540,0.19800
2012-12-31,2294.51000,1484.08100,810.42980,395.11600,-572.51500,1194.46200,-384.03270,-895.00690,-1279.03800,-90.54100,-1188.49700,-1188.49700,-1223.82700,-139.89870,-384.03250,488.98800,488.98800,-2.51000,-2.51000,1.30190,0.62610,1.67440,35.32020,-16.73700,-16.73700,-55.74340,-53.33720,0.08730,13.79550,5.17160,17.40280,-14.64390,-250.03310,-4.52160,-5.47560,16.58920,0.0451,-0.1713
2012-09-30,2254.97800,1462.55400,792.42410,382.09800,-44.51100,655.02300,137.40110,-294.66000,-157.25900,-2.58500,-154.67400,-154.67400,-181.15900,382.51320,137.40110,488.94500,488.94500,-0.37000,-0.37000,1.65250,0.59870,1.49210,35.14140,6.09320,6.09320,-6.97390,-8.03370,0.08100,13.57080,5.46810,16.45920,-1.66940,-9.97220,-0.55580,-0.66980,18.94960,0.7669,0.5616
2012-06-30,2323.76500,1476.24800,847.51710,352.01800,-84.48100,672.14200,175.37500,-297.11300,-121.73800,-51.30400,-70.43400,-70.43400,-145.45200,427.55200,175.37500,488.93100,488.93100,-0.30000,-0.30000,1.38770,0.58420,1.42020,36.47170,7.54700,7.54700,-5.23880,-6.25930,0.08520,13.02770,4.85550,18.53580,-0.74830,-4.34070,-0.25840,-0.31110,19.25020,0.451,0.2417
2012-03-31,2287.59000,1498.40000,789.19010,345.54900,-14.22600,596.58400,192.60600,-368.78400,-176.17800,27.12900,-203.30700,-203.30700,-217.25300,452.26900,192.60600,488.86100,488.86100,-0.44000,-0.44000,1.37060,0.58470,1.40760,34.49880,8.41960,8.41960,-7.70150,-9.49700,0.08350,13.53890,4.79090,18.78550,-2.14210,-12.48360,-0.74220,-0.88970,19.41280,0.59670,0.36400
2011-12-31,2296.88900,1505.17600,791.71340,362.25890,-100.58500,700.60600,91.10740,-301.28400,-210.17690,-190.87600,-19.30110,-19.30110,-113.69130,352.35740,91.10770,488.65200,560.89500,-0.24000,-0.17000,1.61210,0.57680,1.36310,34.46890,3.96660,3.96660,-9.15050,-4.94980,0.08270,13.35150,4.67100,19.26770,-0.19530,-0.99620,-0.06950,-0.08270,20.21590,0.2192,0.0436
2011-09-30,2233.58700,1442.62300,790.96390,347.57200,-81.29800,678.39000,112.57370,-298.82900,-186.25500,-79.68000,-106.57500,-106.57500,-123.78600,385.22370,112.57370,488.63600,488.63600,-0.25000,-0.25000,1.35050,0.56850,1.35300,35.41230,5.04000,5.04000,-8.33880,-5.54200,0.08020,13.83430,4.81990,18.67250,-1.07200,-5.56360,-0.38260,-0.46260,20.34530,0.4494,0.242
2011-06-30,1805.98500,1130.60800,675.37700,341.59800,3527.44800,-3008.38300,3683.76000,-311.24300,3372.51700,-78.17400,3450.69100,3450.69100,3441.98500,3884.85100,3683.76000,488.60900,554.89000,7.04000,6.22000,1.13140,0.55700,1.27730,37.39660,203.97510,203.97510,186.74110,190.58770,0.06640,10.73520,4.88010,18.44240,34.35140,178.91720,12.67880,15.21770,20.55820,0.486,0.4031
2011-03-31,1512.85100,947.95400,564.89690,306.04700,63.25200,395.19200,169.70480,-314.15900,-144.45400,-54.58300,-89.87100,-89.87100,-89.87100,345.65990,169.70480,488.53900,488.53900,-0.18000,-0.18000,1.16540,0.80540,4.13860,37.33990,11.21760,11.21760,-9.54850,-5.94050,0.08060,9.96830,3.07850,29.23500,-3.07870,-3.60900,-0.47900,-0.59910,5.97480,0.04910,-0.02150
2010-12-31,1484.16300,944.96700,539.19570,314.58690,29.26690,431.98600,107.21010,-292.24400,-185.03400,-45.84500,-139.18910,-139.18910,-139.18900,277.68210,107.21040,450.44900,450.44900,-0.25000,-0.25000,1.16800,0.80430,4.10880,36.33000,7.22360,7.22360,-12.46720,-9.37830,0.07830,9.80340,2.98100,30.19130,-4.74700,-5.54050,-0.73440,-0.92920,6.00220,0.257,0.2448
2010-09-30,1567.11700,965.68210,601.43490,323.17100,-325.30800,807.33590,-205.90110,-305.02600,-510.92700,-192.93600,-317.99100,-317.99100,-317.99100,-22.59810,-205.90110,441.32800,441.32800,-0.72000,-0.72000,0.97710,0.83250,4.96930,38.37840,-13.13890,-13.13890,-32.60300,-20.29150,0.08190,10.33050,3.10700,28.96710,-12.51750,-15.06340,-1.66170,-2.09700,5.75600,0.0691,-0.028
2010-06-30,1547.32900,964.01300,583.31600,314.35400,-1153.01300,1632.13300,-1048.81700,-314.15400,-1362.97100,-479.49500,-883.47600,-883.47600,-883.47600,-859.81700,-1048.81700,441.29700,441.29700,-2.00000,-2.00000,1.49960,0.82080,4.57910,37.69830,-67.78240,-67.78240,-88.08540,-57.09680,0.07740,9.95830,2.77550,32.42710,-31.00830,-36.51310,-4.42010,-5.55790,6.45610,0.8946,0.8378
2010-03-31,1457.39200,919.64790,537.74400,300.93200,-85.10100,549.16710,-11.42300,-145.67000,-157.09300,-60.35200,-96.74100,-96.74100,-96.74100,167.20800,-11.42300,441.24000,441.24000,-0.22000,-0.22000,1.52750,0.77050,3.35770,36.89770,-0.78380,-0.78380,-10.77910,-6.63800,0.06940,9.54320,1.32960,67.68830,-2.55880,-2.88710,-0.46050,-0.58720,8.56810,-0.10180,-0.22400
2009-12-31,1484.41500,934.74470,549.67000,319.03900,-549.89010,1036.32530,-486.65500,-232.67910,-719.33400,-285.41600,-433.91790,-433.91790,-433.91800,-304.61100,-486.65500,378.51300,378.51300,-1.49000,-1.49000,1.28100,0.77030,3.63160,37.02940,-32.78430,-32.78430,-48.45910,-29.23160,0.06590,9.18140,1.97130,45.65610,-11.21110,-12.61450,-1.92700,-2.57570,8.77210,0.3784,0.3039
2009-09-30,1533.22300,889.13800,644.08500,322.69400,-1114.15900,1607.50400,-963.41910,-194.82900,-1158.24800,-407.86000,-750.38810,-750.38810,-750.38800,-775.07600,-963.41910,441.21400,441.21400,-1.70000,-1.70000,1.40390,0.75040,3.00580,42.00860,-62.83620,-62.83620,-75.54340,-48.94190,0.07060,9.06160,3.21980,27.95220,-17.47060,-19.42090,-3.45380,-4.36130,9.73590,0.0739,0.1107
2009-06-30,1494.15500,863.58200,630.57310,316.62300,-8.48300,499.47400,131.09900,-441.48600,-310.38700,-97.81200,-212.57500,-212.57500,-212.57500,315.77900,131.09900,352.45700,352.45700,-0.60000,-0.60000,0.87290,0.71020,2.45090,42.20270,8.77410,8.77410,-20.77340,-14.22710,0.06670,8.60130,3.53870,25.43280,-4.21360,-4.60830,-0.94860,-1.22100,11.43960,0.6158,0.5623
2009-03-31,1498.79500,883.84000,614.95500,285.60100,202.60300,259.85600,355.09910,-179.72300,175.37600,70.17700,105.19900,105.19900,105.19900,540.15710,355.09910,276.55600,276.77000,0.38000,0.38000,0.13060,0.00100,3.51100,41.03000,23.69230,23.69230,11.70110,7.01890,0.06290,8.59530,3.33460,26.98980,2.57200,2.87640,0.44120,2.56950,14.78960,0.48510,0.27370
