Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,266.49900,54.71500,211.78400,79.22300,84.81700,126.96700,,126.96700,27.19500,99.77200,99.77200,99.77200,62.19100,62.31000,1.60000,1.60000,0.04160,0.30030,62.48930,49.10480,0.01280,3.62880,4.04450,0.62780,3.47770,44.20350,1.8682,1.7575
2024-06-30,259.19200,51.44100,207.75100,77.16400,82.87900,124.87200,,124.87200,27.89200,96.98000,96.98000,96.98000,62.17700,62.29200,1.56000,1.56000,0.04430,0.28370,62.75610,48.73860,0.01280,3.76280,4.22600,0.62600,3.59600,41.45000,1.72,1.6916
2024-03-31,254.33100,48.48100,205.85000,76.99200,82.62100,123.22900,,123.22900,25.89800,97.33100,97.33100,97.33100,62.15000,62.26700,1.57000,1.56000,0.04590,0.28360,63.89160,50.46400,0.01260,3.91850,4.42140,0.63360,3.73850,39.95320,2.17440,2.06940
2023-12-31,256.20600,45.18100,211.02500,69.70600,75.28800,135.73700,,135.73700,29.36100,106.37600,106.37600,106.37600,62.08300,62.22200,1.71000,1.71000,0.04660,0.26560,66.43100,52.06140,0.01360,4.34580,4.91290,0.70610,4.14340,39.43190,2.1314,1.9963
2023-09-30,249.56000,36.84700,212.71300,76.18800,81.67600,131.03700,,131.03700,27.77300,103.26400,103.26400,103.26400,62.05400,62.19500,1.66000,1.66000,0.05170,0.28440,64.79380,51.06090,0.01360,4.70750,5.40340,0.69270,4.46400,35.34890,1.8291,1.6831
2023-06-30,235.82600,31.66900,204.15700,70.94200,76.35000,127.80700,,127.80700,27.32200,100.48500,100.48500,100.48500,62.07400,62.20500,1.62000,1.62000,0.05180,0.25620,65.42760,51.44080,0.01310,4.58420,5.26250,0.67640,4.34680,35.32910,1.3733,1.2856
2023-03-31,228.51100,22.96400,205.54700,71.15000,76.61600,128.93100,,128.93100,27.28800,101.64300,101.64300,101.64300,62.14200,62.28200,1.64000,1.63000,0.06320,0.24530,65.46050,51.60590,0.01300,4.71350,5.42420,0.67160,4.41550,34.71360,2.29100,2.22220
2022-12-31,220.45600,15.21700,205.23900,64.86600,70.33200,134.90700,,134.90700,29.49500,105.41200,105.41200,105.41200,62.65800,62.81000,1.69000,1.68000,0.06650,0.28210,68.36650,53.41940,0.01270,5.15520,5.98180,0.68000,4.81260,32.90460,1.5507,1.4641
2022-09-30,199.68900,9.87000,189.81900,78.27300,83.69800,106.12100,,106.12100,22.76500,83.35600,83.35600,83.35600,62.22700,62.37100,1.34000,1.34000,0.22600,0.55150,58.53530,45.97840,0.01130,4.26530,4.98620,0.51790,3.30130,31.46520,1.9724,1.9431
2022-06-30,152.82600,6.68300,146.14300,67.03600,72.49100,73.65200,,73.65200,15.68100,57.97100,57.97100,57.97100,62.95000,63.08500,0.92000,0.92000,0.21390,0.51690,51.71900,40.70770,0.00880,2.76420,3.19450,0.35630,2.17290,33.62290,1.4076,1.3699
2022-03-31,139.94400,6.38600,133.55800,60.12400,65.59900,67.95900,,67.95900,14.46600,53.49300,53.49300,53.49300,63.35200,63.49800,0.84000,0.84000,0.21000,0.49390,51.45410,40.50140,0.00820,2.49070,2.86800,0.33150,1.96780,33.93130,1.24570,1.30830
2021-12-31,142.03200,6.61300,135.41900,58.50300,64.26800,71.15100,,71.15100,14.62500,56.52600,56.52600,56.52600,63.35300,63.48600,0.90000,0.89000,0.19820,0.43770,53.65800,42.62860,0.00830,2.44860,2.79010,0.35230,1.96320,36.42750,1.0591,1.1512
2021-09-30,148.40100,6.68200,141.71900,66.50000,72.52800,69.19100,,69.19100,14.59200,54.59900,54.59900,54.59900,63.37300,63.49900,0.86000,0.86000,0.19920,0.43380,49.80710,39.30300,0.00890,2.37970,2.71390,0.34830,1.90560,36.20940,0.9219,0.8937
2021-06-30,195.88500,6.67100,189.21400,64.66200,71.09800,118.11600,,118.11600,26.09000,92.02600,92.02600,92.02600,63.36300,63.51900,1.45000,1.45000,0.19980,0.43810,62.80430,48.93180,0.01230,4.02620,4.59410,0.60100,3.22160,36.06870,1.1075,1.0851
2021-03-31,134.11100,6.86500,127.24600,56.57800,63.37700,63.86900,,63.86900,13.09800,50.77100,50.77100,50.77100,63.30700,63.42000,0.80000,0.80000,0.20660,0.46080,50.66800,40.27720,0.00840,2.31560,2.65810,0.34030,1.83720,34.61100,1.50590,1.48100
2020-12-31,138.49900,7.38400,131.11500,62.20200,69.17200,61.94300,,61.94300,13.71300,48.23000,48.23000,48.23000,63.72600,63.85300,0.75000,0.77000,0.20770,0.45870,50.63560,39.42580,0.00870,2.21440,2.54450,0.34380,1.75450,34.41840,1.3892,1.3827
2020-09-30,140.10000,8.17000,131.93000,71.77400,78.82300,53.10700,,53.10700,10.36500,42.74200,42.74200,42.74200,63.27000,63.38600,0.68000,0.67000,0.21050,0.44220,43.12030,34.70450,0.00910,1.99630,2.29980,0.31450,1.57600,33.83840,1.2362,1.2116
2020-06-30,147.24600,9.79600,137.45000,77.70700,84.89700,52.55300,,52.55300,11.04400,41.50900,41.50900,41.50900,63.29600,63.39700,0.66000,0.65000,0.21050,0.44730,41.55670,32.82360,0.00950,1.93800,2.23250,0.31150,1.53000,33.85160,1.2853,1.2619
2020-03-31,151.74200,13.76900,137.97300,86.70900,93.81800,44.15500,,44.15500,9.31700,34.83800,34.83800,34.83800,65.07100,65.22900,0.54000,0.53000,0.28720,0.52720,36.45050,28.75920,0.00970,1.62600,1.87300,0.27860,1.15910,33.47150,0.86800,0.83130
2019-12-31,158.94300,13.99600,144.94700,72.52100,79.65100,65.29600,,65.29600,13.56200,51.73400,51.73400,51.73400,65.47700,65.68600,0.79000,0.79000,0.26440,0.47100,46.15640,36.56970,0.01170,2.44250,2.81850,0.42710,1.79680,32.48550,1.5257,1.4384
2019-09-30,166.81600,14.90100,151.91500,79.21700,86.34400,65.57100,,65.57100,14.12700,51.44400,51.44400,51.44400,65.44900,65.63600,0.79000,0.78000,0.22230,0.42580,44.71660,35.08260,0.01230,2.48770,2.88140,0.42990,1.93460,31.72780,1.3134,1.1701
2019-06-30,161.27600,15.07800,146.19800,75.24600,82.27800,63.92000,,63.92000,13.90000,50.02000,50.02000,50.02000,65.64800,65.86700,0.76000,0.76000,0.31400,0.57480,44.53330,34.84910,0.01170,2.42780,2.81360,0.40910,1.66550,31.38150,0.8757,0.7544
2019-03-31,160.19200,14.65400,145.53800,73.39000,80.37100,65.16700,,65.16700,13.26100,51.90600,51.90600,51.90600,65.61800,65.83100,0.79000,0.79000,0.25280,0.47860,47.18210,37.58090,0.01150,2.61530,3.04940,0.43160,1.95430,30.23530,1.02840,0.95820
2018-12-31,162.23600,14.24000,147.99600,68.04800,74.82400,73.17200,,73.17200,14.64300,58.52900,58.52900,58.52900,66.10700,66.63400,0.89000,0.88000,0.30870,0.56510,50.43010,40.33810,0.01220,3.01760,3.53210,0.49300,2.08610,29.56230,0.7586,0.729
2018-09-30,160.87700,13.50000,147.37700,75.88700,82.34700,65.03000,,65.03000,13.93500,51.09500,51.09500,51.09500,66.13600,66.42300,0.77000,0.77000,0.31000,0.62890,45.44470,35.70660,0.01210,2.74880,3.24140,0.43130,1.89650,28.10340,1.1636,1.0802
2018-06-30,157.36900,12.79300,144.57600,71.50700,77.87100,66.70500,,66.70500,13.81800,52.88700,52.88700,52.88700,66.11400,66.93200,0.80000,0.79000,0.35030,0.70230,45.28330,35.90280,0.01230,2.81350,3.31120,0.44110,1.82800,28.42690,0.7319,0.6442
2018-03-31,150.38200,12.13500,138.24700,64.29800,70.57100,67.67600,,67.67600,14.25600,53.42000,53.42000,53.42000,66.09200,66.86400,0.81000,0.80000,0.35140,0.68310,49.54860,39.11120,0.01130,2.91710,3.44930,0.44260,1.89210,27.71320,0.79530,0.74290
2017-12-31,145.39800,10.89500,134.50300,68.47800,74.82300,59.68000,,59.68000,14.44500,45.23500,45.23500,45.23500,66.04600,66.77800,0.69000,0.68000,0.42440,0.92960,45.08300,34.17110,0.01090,2.45980,2.90630,0.37120,1.41600,27.83000,0.3326,0.2727
2017-09-30,148.31100,9.99300,138.31800,71.89500,78.30200,60.01600,,60.01600,20.38800,39.62800,39.62800,39.62800,66.06100,66.74500,0.60000,0.59000,0.40350,0.88470,45.56090,30.08340,0.01080,2.18310,2.58560,0.32550,1.30220,27.47570,1.0557,1.0381
2017-06-30,137.13700,8.79700,128.34000,68.21600,74.51800,53.82200,,53.82200,13.25300,40.56900,40.56900,40.56900,66.05400,66.71500,0.61000,0.61000,0.36820,0.78330,42.20170,31.81010,0.01060,2.25800,2.67930,0.33710,1.42670,27.19790,0.5944,0.5396
2017-03-31,134.69600,9.24600,125.45000,71.07400,77.32600,48.12400,,48.12400,16.12000,32.00400,32.00400,32.00400,65.99400,66.74700,0.48000,0.48000,0.34560,0.70530,38.88810,25.86180,0.01030,1.83030,2.18300,0.26750,1.19780,26.48010,0.96470,0.91560
2016-12-31,139.96690,10.11300,129.85390,71.75100,77.95800,51.89600,-0.07300,51.82300,16.35000,35.47300,35.47300,35.47300,65.96800,66.31300,0.54000,0.53000,0.34130,0.81100,41.49860,28.40590,0.01060,2.05680,2.45980,0.30050,1.35470,26.14120,0.7007,0.3556
2016-09-30,137.15400,11.17500,125.97900,69.02300,75.23000,50.74900,-0.09000,50.65900,14.87200,35.78700,35.78700,35.78700,65.94900,66.29200,0.54000,0.54000,0.31090,0.87070,39.78690,28.10660,0.01070,2.04820,2.44330,0.29980,1.41130,26.49250,0.8047,0.7272
2016-06-30,134.50700,11.02400,123.48300,72.77400,79.01400,44.46900,-0.06700,44.40200,14.71400,29.68800,29.68800,29.68800,66.94400,66.15900,0.45000,0.45000,0.29070,0.86660,38.15060,25.50820,0.00990,1.70560,2.03620,0.25210,1.20970,26.39430,0.5554,0.5222
2016-03-31,137.98800,10.81700,127.17100,70.71600,76.92800,50.24300,-0.12400,50.11900,17.13500,32.98400,32.98400,32.98400,66.01400,66.11800,0.50000,0.50000,0.28000,0.85000,42.46040,27.94380,0.00990,1.93990,2.32670,0.27770,1.39680,25.78510,1.00380,0.92940
