Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,48.70600,48.70600,5.01000,-1.09500,30.01400,-8.48100,21.53300,-1.15100,22.68400,22.68400,22.68400,42.36000,42.60100,47.24300,47.24300,0.48000,0.48000,0.15590,0.26000,0.99210,100.00000,61.62280,87.46560,44.21020,46.57330,0.03040,1.52480,59.02310,2.86680,2.86680,1.41380,2.12150,16.59270,-0.5272,-0.5377
2024-06-30,51.35400,51.35400,6.26400,-1.35700,31.28600,-14.82400,16.46200,2.42700,14.03500,14.03500,14.03500,43.48100,43.73300,45.66500,45.66500,0.31000,0.31000,0.11680,0.22760,0.94610,100.00000,60.92220,85.15990,32.05590,27.32990,0.03330,1.98260,45.39610,1.80550,1.80550,0.90900,1.39470,16.59630,0.68160,0.68100
2024-03-31,46.43100,46.43100,4.36700,-0.84200,29.76900,-15.92700,13.84200,0.37300,13.46900,13.46900,13.46900,41.14600,41.22200,40.72700,40.72700,0.28000,0.28000,0.12410,0.25960,1.02010,100.00000,64.11450,88.78120,29.81200,29.00860,0.02980,1.51950,59.22850,1.78240,1.78240,0.86520,1.31960,16.77380,-2.547,-2.5472
2023-12-31,48.56600,48.56600,6.40800,-0.91900,29.76600,-5.37500,24.39100,0.90700,23.48400,23.48400,23.48400,41.13500,41.23900,41.51400,41.51400,0.57000,0.57000,0.13660,0.30810,0.94020,100.00000,61.28980,84.91330,50.22240,48.35480,0.03400,1.92430,46.76980,3.25730,3.25730,1.64280,2.25360,16.77400,0.549,0.5489
2023-09-30,42.77700,42.77700,4.89600,-0.98900,26.41100,-4.57000,21.84100,-0.78300,22.62400,22.62400,22.62400,36.60600,36.89200,39.69800,39.69800,0.57000,0.57000,0.13530,0.36390,1.11390,100.00000,61.74110,86.24260,51.05780,52.88820,0.03020,1.69340,53.14750,3.43950,3.43950,1.59670,2.18770,16.46450,-1.1508,-1.1508
2023-06-30,40.36100,40.36100,4.72200,-0.95500,25.00300,-0.74400,24.25900,0.44700,23.81200,23.81200,23.81200,34.29100,34.68400,37.59800,37.59800,0.63000,0.63000,0.11890,0.33210,1.05670,100.00000,61.94840,85.93440,60.10510,58.99760,0.03020,1.91000,47.11950,3.74280,3.74280,1.78100,2.49980,16.38010,-1.47950,-1.47950
2023-03-31,37.19200,37.19200,4.76100,-0.85500,22.75300,-3.86700,18.52500,0.34900,18.17600,18.17600,18.17600,31.35500,31.57600,30.01600,30.01600,0.57000,0.57000,0.14450,0.37310,1.08000,100.00000,61.17710,84.90000,49.80910,48.87070,0.02960,1.87760,47.93290,3.07860,3.07860,1.44520,1.93000,16.36550,-1.3951,-1.3994
2022-12-31,32.76600,32.76600,5.48400,-0.66600,18.67900,-16.47600,2.20300,-0.74600,2.94900,2.94900,2.94900,26.22800,26.61600,31.38100,31.38100,0.09000,0.09000,0.14610,0.36700,1.08930,100.00000,57.00730,81.23060,6.72340,9.00020,0.02730,1.62570,55.36070,0.52520,0.52520,0.24530,0.33240,16.24720,-2.7567,-2.7561
2022-09-30,26.79900,26.79900,4.38200,-0.81000,14.97800,-5.34700,9.99200,0.53400,9.45800,9.45800,9.45800,21.32100,21.60700,27.98800,27.98800,0.34000,0.34000,0.16200,0.40030,1.26820,100.00000,55.89010,80.62610,37.28500,35.29240,0.02410,1.66450,54.06920,1.98810,1.98810,0.84960,1.19230,16.52850,-0.6783,-0.6778
2022-06-30,22.54300,22.54300,3.58000,-0.84900,12.63000,-9.92800,2.70200,0.19200,2.51000,2.51000,2.51000,17.91700,18.11400,25.51400,25.51400,0.10000,0.10000,0.12810,0.39230,1.27590,100.00000,56.02630,80.35310,11.98600,11.13430,0.02140,1.26520,71.13610,0.55410,0.55410,0.23810,0.33670,16.53770,-2.73590,-2.74200
2022-03-31,21.02900,21.02900,3.60100,-0.53300,7.33100,12.30500,19.63600,-0.03300,19.66900,19.66900,19.66900,16.66900,16.89500,22.84000,22.84000,0.82000,0.82000,0.09430,0.36640,1.25600,100.00000,34.86140,80.34140,93.37590,93.53280,0.02160,1.32710,67.81780,4.67340,4.67340,2.01950,2.96120,16.86230,-2.0618,-2.1492
2021-12-31,22.31100,22.31100,5.21200,-0.60700,16.49200,-3.99400,12.49800,-0.06200,12.56000,12.56000,12.56000,16.27500,16.49200,23.43300,23.43300,0.54000,0.54000,0.10220,0.36010,1.29850,100.00000,73.91870,73.91870,56.01720,56.29510,0.02440,2.10140,42.82780,3.24270,3.24270,1.37640,2.07500,16.18900,-1.3303,-1.3303
2021-09-30,20.29600,20.29600,4.20300,-0.64800,10.04000,-14.28200,-4.24200,0.31400,-4.55600,-4.55600,-4.55600,15.29900,15.44500,22.53400,22.53400,-0.20000,-0.20000,0.18020,0.37760,1.22400,100.00000,49.46790,76.09870,-20.90070,-22.44780,0.02340,1.29580,69.45560,-1.19280,-1.19280,-0.52560,-0.74240,16.36370,0.1245,0.1245
2021-06-30,18.57900,18.57900,3.48400,-0.70100,9.43900,6.09900,15.53800,0.39600,15.14200,15.14200,15.14200,14.20800,14.39400,21.20200,21.20200,0.71000,0.71000,0.12930,0.34040,1.22670,100.00000,50.80470,77.47460,83.63210,81.50060,0.02220,1.52450,59.03600,4.11360,4.11360,1.81110,2.71320,16.58090,-4.73040,-4.73040
2021-03-31,17.17300,17.17300,3.11500,-0.50200,18.08400,-7.01500,11.06900,0.85200,10.21700,10.21700,10.21700,17.95600,13.55600,19.06000,19.06000,0.50000,0.50000,0.16690,0.26300,1.13400,100.00000,105.30480,78.93790,64.45580,59.49460,0.02330,1.43000,62.93660,3.03850,3.03850,1.38900,2.23930,16.00810,-1.1924,-1.1924
2020-12-31,19.04000,19.04000,4.00200,-0.53800,9.97200,6.88200,16.85400,1.45500,15.39900,15.39900,15.39900,14.35900,14.50000,19.13500,19.13500,0.80000,0.80000,0.23760,0.32420,1.22460,100.00000,52.37400,76.15550,88.51890,80.87710,0.02690,1.52040,59.19490,4.92530,4.92530,2.17240,3.32840,15.73640,0.1276,0.1276
2020-09-30,16.68500,16.68500,3.60100,-0.58300,12.50100,3.67400,16.17500,-0.21500,16.39000,16.39000,16.39000,12.45600,12.50100,18.60000,18.60000,0.88000,0.88000,0.16100,0.39520,1.27900,100.00000,74.92360,74.92360,96.94340,98.23190,0.02510,1.39460,64.53460,5.72820,5.72820,2.46740,3.46420,15.36430,-1.2543,-1.2543
