Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,427.96400,22.34300,405.62100,49.07700,-193.90000,253.83800,151.78300,-14.63500,137.14800,31.43200,105.71600,105.71600,,105.17600,175.67400,151.78300,46.90400,47.35800,2.24000,2.22000,0.70720,1.05610,-18.83200,94.77920,35.46630,35.46630,32.04660,24.57590,0.16820,1.98930,45.24140,-109.94680,-8.95780,4.15540,6.16570,-2.04760,2.63,1.7356
2024-06-30,435.15600,20.70400,414.45200,64.99500,-206.00800,281.83000,132.62200,-16.04100,116.58100,29.44500,87.13600,87.13600,,86.69900,158.02600,132.62200,47.74100,48.03800,1.82000,1.80000,0.99130,1.08530,-12.72950,95.24220,30.47690,30.47690,26.79060,19.92370,0.17280,1.77560,50.68780,-59.36540,-7.26140,3.45930,5.06120,-3.09980,2.3296,1.459
2024-03-31,331.94900,19.32300,312.62600,48.62500,-192.91700,252.47700,60.14900,-19.94100,40.20800,9.19900,31.00900,31.00900,,30.85100,84.29700,60.14900,49.30200,49.64000,0.63000,0.62000,0.36810,0.99440,251.99950,94.17890,18.12000,18.12000,12.11270,9.29390,0.13410,1.42020,63.37080,460.97370,-2.99750,1.25280,2.57880,0.13650,0.03510,-0.62520
2023-12-31,358.39600,17.55000,340.84600,64.69400,-228.21490,303.10000,37.74600,-2.06100,35.68500,6.73200,28.95300,28.95300,,28.76200,61.87700,37.74610,50.34100,50.70000,0.60000,0.59000,0.31460,0.96780,44.04800,95.10320,10.53190,10.53200,9.95690,8.02520,0.14970,1.70520,52.77990,81.33310,-2.90790,1.20900,2.62170,0.71880,0.9515,0.271
2023-09-30,425.55700,18.62800,406.92900,44.04200,-218.21200,271.88700,135.04200,-13.81300,121.22900,29.20500,92.02400,92.02400,,91.54500,158.87400,135.04200,50.04100,50.47100,1.83000,1.81000,0.84200,0.95050,19.27400,95.62270,31.73300,31.73300,28.48710,21.51180,0.19060,1.85410,48.54150,127.08220,-9.90700,4.12250,6.28710,1.44750,2.4318,1.7148
2023-06-30,427.42000,18.15000,409.27000,58.42400,-216.64500,284.88100,124.38900,-11.84200,112.54700,27.83700,84.71000,84.71000,,84.27300,148.24900,124.38900,50.62600,50.99100,1.66000,1.65000,0.85600,0.96200,25.39190,95.75360,29.10230,29.10230,26.33170,19.71670,0.19880,1.89760,47.42800,154.88830,-9.10980,3.93940,5.88680,1.08160,2.2332,1.7157
2023-03-31,332.79200,17.14600,315.64600,48.92100,-178.85100,237.79500,77.85100,-10.35600,67.49500,14.67500,52.82000,52.82000,,52.54800,101.78700,77.85100,51.26900,51.71400,1.02000,1.02000,0.92290,0.96690,29.34030,94.84780,23.39330,23.39330,20.28140,15.79000,0.15800,1.52070,59.18260,112.36400,-5.72040,2.50780,3.71500,0.91860,0.23270,-0.14570
2022-12-31,361.98200,16.83300,345.14900,23.28300,-235.04000,268.31200,76.83700,-6.66800,70.16900,14.65600,55.51300,55.51300,,55.19200,145.69000,76.83700,54.59500,55.12100,1.07000,1.04000,0.79820,0.88590,7.78170,95.34980,21.22670,21.22670,19.38470,15.24720,0.17220,1.63520,55.04020,35.89360,-6.88590,2.64070,4.09630,2.96280,1.8585,1.9003
2022-09-30,414.26600,13.15800,401.10800,70.20200,-177.16200,256.09000,145.01800,-8.24200,136.77600,33.69600,103.08000,103.08000,,102.46600,121.80300,145.01800,54.84700,55.24200,1.87000,1.85000,1.07680,0.80240,4.07060,96.82380,35.00600,35.00600,33.01650,24.73440,0.18930,1.38950,64.77060,36.23060,-15.45870,4.70900,7.16010,5.29090,1.9537,3.605
2022-06-30,367.97400,10.69200,357.28200,43.88800,-150.56600,199.93300,157.34900,-15.22300,142.12600,35.95800,106.16800,106.16800,,105.54600,174.12100,157.34900,55.44600,55.97000,1.90000,1.89000,1.68900,0.66960,2.54680,97.09440,42.76090,42.76090,38.62390,28.68300,0.17720,1.77750,50.63180,25.47680,-170.16040,5.11200,8.41630,7.47090,1.7066,1.8817
