Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,,0.79440,0.71460,,-1.50900,-0.84510,-2.35410,-2.35410,-2.35410,-2.35410,-1.45500,-1.50900,0.24700,0.24700,-9.54000,-9.54000,6.09590,,,,,,,,,,,,-35.64270,-35.64270,-28.09480,-35.64270,12.36830,247.0735,247.8416
2024-06-30,,,,0.71640,1.51450,,-2.23090,0.00170,-2.22920,-2.22920,-2.22920,-2.22920,-2.18070,-2.23090,0.01560,0.01560,-139.86010,-139.86010,4.97230,,,,,,,,,,,,-24.78510,-24.78510,-21.34690,-24.78510,217.05790,76.0514,79.0817
2024-03-31,,,,1.04150,1.73900,,-2.78050,0.00480,-2.77570,-2.77570,-2.77570,-2.77570,-2.72490,-2.78050,0.00620,0.00620,-454.54540,-454.54540,1.04420,,,,,,,,,,,,-75.05590,-75.05600,-54.84810,-75.05600,592.38930,-346.95020,-350.80040
2023-12-31,,,,0.57940,0.87840,,-1.45780,-0.00180,-1.45950,-1.45950,-1.45950,-1.45950,-1.39650,-1.45780,0.00360,0.00360,321.58460,321.58460,3.35820,,0.00500,,,,,,,,,,-25.79150,-25.79150,-21.60950,-25.79150,943.16480,-779.591,-779.632
2023-09-30,,,,1.63280,1.49620,,-3.12910,0.02820,-3.10080,-3.10080,-3.10080,-3.10080,-3.05860,-3.12910,0.00400,0.00400,-706.20000,-706.20000,2.94920,,0.00550,,,,,,,,,,-59.67400,-59.67400,-40.78480,-59.67400,1079.93800,-451.175,-450.052
2023-06-30,,,,1.40020,1.59440,,-2.99460,0.43740,-2.55710,-2.55710,-2.55710,-2.55710,-2.92190,-2.99460,0.00340,0.00340,-751.74830,-751.74830,3.97630,,0.00410,,,,,,,,,,-36.89650,-36.89650,-27.66030,-36.89650,1619.40200,-1391.5822,-1399.4466
2023-03-31,,,,1.39130,1.54800,,-2.93930,-0.00340,-2.94270,-2.94270,-2.94270,-2.94270,-2.86830,-2.93930,0.00180,0.00180,-1625.87400,-1625.87400,3.01300,,0.00630,,,,,,,,,,-65.40820,-65.40840,-44.21930,-65.40840,1.42110,-0.79180,-0.80040
2022-12-31,,,,1.66330,1.65010,,-3.31340,0.02380,-3.28960,-3.28960,-3.28960,-3.28960,-3.24560,-3.31340,0.00170,0.00170,-1695.80400,-1695.80400,4.70980,,0.00400,,,,,,,,,,-45.66030,-45.66030,-35.47060,-45.66030,2.27570,-1.3539,-1.372
2022-09-30,,,,1.83030,1.58690,,-3.41720,-0.02300,-3.44020,-3.44020,-3.44020,-3.44020,-3.35860,-3.41720,0.00180,0.00180,-1905.59400,-1905.59400,6.78220,0.00280,0.00280,,,,,,,,,,-33.71670,-33.71670,-27.87250,-33.62280,0.16170,-0.9779,-0.9814
2022-06-30,,,,1.84760,1.72410,,-3.57170,-0.01940,-3.59110,-3.59110,-3.59110,-3.59110,-3.51600,-3.57170,0.00180,0.00180,-2045.45400,-2045.45400,9.64310,0.00210,0.00210,,,,,,,,,,-26.93090,-26.93090,-23.45660,-26.87350,0.21130,-0.6488,-0.6558
2022-03-31,,,,1.21300,1.64220,,-2.85530,-0.00290,-2.85820,-2.85820,-2.85820,-2.85820,-2.80310,-2.85530,0.00120,0.00120,-2325.17500,-2325.17500,7.45170,0.00310,0.00310,,,,,,,,,,-31.51750,-31.51750,-26.13410,-31.41880,0.20370,-1.44080,-1.48230
2021-12-31,,,,1.42280,1.64870,,-3.07150,-0.03310,-3.10460,-3.10460,-3.10460,-3.10460,-3.01790,-3.07150,0.00120,0.00120,-2709.79000,-2709.79000,7.83420,0.00260,0.00260,,,,,,,,,,-28.78850,-28.78850,-24.11430,-28.71270,5.07290,-5.2393,-5.2602
2021-09-30,,,,1.17330,1.47740,,-2.65070,-0.00750,-2.65820,-2.65820,-2.65820,-2.65820,-2.58920,-2.65070,0.00120,0.00120,-2097.90200,-2097.90200,9.17670,0.00220,0.00220,,,,,,,,,,-20.20550,-20.20550,-17.35800,-20.16180,0.31230,-0.0648,-0.0649
2021-06-30,,,,1.74490,1.45530,,-3.20020,0.00110,-3.19910,-3.19910,-3.19910,-3.19910,-3.13980,-3.20020,0.00120,0.00120,-2797.20300,-2797.20300,9.97710,0.00190,0.00190,,,,,,,,,,-21.34170,-21.34170,-18.55350,-21.30130,0.35850,-0.06,-0.0598
2021-03-31,,,,1.14150,1.43440,,-2.57580,0.30660,-2.26930,-2.26930,-2.26930,-2.39030,-2.52700,-2.57580,0.00110,0.00110,-2097.90200,-2097.90200,23.96300,0.00160,0.00160,,,,,,,,,,-12.71150,-12.71150,-12.00750,-12.69120,0.42940,-0.07750,-0.07870
2020-12-31,,,,1.14340,1.11090,,-2.25430,0.00360,-2.25080,-2.25080,-2.25080,-2.25080,-2.18310,-2.25430,0.00050,0.00050,349.65140,349.65140,8.31870,0.04490,0.04700,,,,,,,,,,-31.39430,-31.39430,-25.67900,-29.98450,0.21080,-0.1971,-0.2005
