,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,$-0.11,$-0.05
1,2024-08-14,2024-06-30,$-0.10,$-0.07
2,2024-05-14,2024-03-31,$-0.07,$-0.32
3,2024-03-27,2023-12-31,$-0.17,$-0.20
4,2023-11-08,2023-09-30,$-0.14,$-0.19
5,2023-08-10,2023-06-30,$-0.12,$-0.01
6,2023-05-10,2023-03-31,$-0.08,$-0.20
7,2023-03-23,2022-12-31,$-0.16,$-0.10
8,2022-11-11,2022-09-30,$-0.13,$-0.18
9,2022-08-10,2022-06-30,$-0.18,$-0.20
10,2022-05-12,2022-03-31,$-0.09,$-0.23
11,2022-03-24,2021-12-31,--,$-0.20
12,2021-11-10,2021-09-30,$-0.13,$-0.15
13,2021-08-12,2021-06-30,$-0.13,$-0.28
14,2021-05-13,2021-03-31,--,$-0.17
15,2021-04-06,2020-12-31,--,$-0.24
16,2020-11-19,2020-09-30,--,$-0.01
17,2020-08-28,2020-06-30,--,$-0.01
18,2020-05-28,2020-03-31,--,$-0.01
19,2020-04-29,2019-12-31,--,$-0.01
