,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,$10.00,$10.21
1,2024-08-01,2024-06-30,$9.00,$9.65
2,2024-05-09,2024-03-31,$7.61,$8.89
3,2024-02-08,2023-12-31,$10.32,$9.40
4,2023-11-09,2023-09-30,$9.63,$9.80
5,2023-07-27,2023-06-30,$9.99,$10.19
6,2023-05-04,2023-03-31,$8.61,$8.69
7,2023-02-09,2022-12-31,$11.63,$12.10
8,2022-11-03,2022-09-30,$9.83,$10.18
9,2022-07-28,2022-06-30,$8.73,$9.39
10,2022-05-05,2022-03-31,$7.32,$7.87
11,2022-02-10,2021-12-31,$10.07,$10.53
12,2021-11-04,2021-09-30,$8.25,$8.72
13,2021-07-29,2021-06-30,$7.64,$8.10
14,2021-05-06,2021-03-31,$5.65,$6.56
15,2021-02-04,2020-12-31,$8.72,$9.26
16,2020-11-05,2020-09-30,$6.02,$7.02
17,2020-07-30,2020-06-30,$4.27,$5.29
18,2020-05-07,2020-03-31,$3.98,$4.00
19,2020-02-06,2019-12-31,$7.69,$7.78
20,2019-11-07,2019-09-30,$5.71,$5.77
21,2019-08-01,2019-06-30,$5.09,$5.16
22,2019-05-09,2019-03-31,$4.06,$4.10
23,2019-02-07,2018-12-31,$6.74,$6.85
24,2018-11-08,2018-09-30,$4.99,$5.12
25,2018-07-26,2018-06-30,$4.58,$4.65
26,2018-05-03,2018-03-31,$3.76,$3.74
27,2018-02-08,2017-12-31,$5.94,$5.97
28,2017-11-02,2017-09-30,$4.30,$4.36
29,2017-07-27,2017-06-30,$3.89,$3.92
30,2017-05-04,2017-03-31,$3.08,$3.34
31,2017-02-02,2016-12-31,$5.11,$5.28
32,2016-11-03,2016-09-30,$3.65,$3.89
33,2016-07-28,2016-06-30,$3.13,$3.22
34,2016-05-05,2016-03-31,$2.44,$2.46
35,2016-02-04,2015-12-31,$4.61,$4.65
36,2015-11-05,2015-09-30,$3.18,$3.26
37,2015-07-30,2015-06-30,$2.78,$2.80
38,2015-05-07,2015-03-31,$2.16,$2.25
39,2015-02-05,2014-12-31,$4.15,$4.24
