Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,193.62100,52.71200,140.90900,13.11400,-3.64300,64.41800,76.49100,-45.85700,30.63400,0.86300,29.77100,29.77100,13.58900,125.62900,76.49100,75.76000,75.76000,0.18000,0.18000,0.65560,1.90370,39.50550,39.50550,15.82160,7.01840,0.03590,2.03900,1.65310,0.55240,0.56930,23.62840,1.3766,1.246
2024-06-30,190.44800,52.20100,138.24700,16.18900,-3.37500,66.27400,71.97300,-39.15200,32.82100,0.54100,32.28000,32.28000,11.95200,120.27400,71.97300,75.16000,75.16000,0.16000,0.16000,0.64940,1.85230,37.79140,37.79140,17.23360,6.27570,0.03580,2.18640,1.77650,0.60660,0.62280,24.17310,1.6775,5.0587
2024-03-31,196.14800,54.69400,141.45400,15.67400,-3.49200,66.49700,74.95700,21.01700,95.97400,0.88600,95.08800,95.08800,53.91700,123.74200,74.95700,80.23600,138.14800,0.67000,0.65000,0.62790,1.68740,38.21450,38.21450,48.92940,27.48790,0.03650,5.91920,4.88360,1.77180,1.81720,25.32840,0.68040,5.04660
2023-12-31,215.41200,56.82800,158.58400,14.95600,-2.57700,71.52100,87.06310,19.72800,106.79100,-1.26500,108.05600,108.05600,64.19700,142.61210,87.06300,86.84600,146.02300,0.74000,0.70000,0.63250,1.72080,40.41700,40.41700,49.57520,29.80200,0.03630,6.05290,5.08300,1.82160,1.86820,25.83480,0.6452,2.2666
2023-09-30,219.14700,58.58100,160.56600,15.10000,-4.13800,75.08000,85.48600,-41.50000,43.98600,0.92200,43.06400,43.06400,24.12700,142.79800,85.48600,87.00400,146.11800,0.28000,0.26000,0.64080,1.78370,39.00850,39.00850,20.07150,11.00950,0.03550,2.37130,1.99670,0.69850,0.71730,25.99850,-0.0918,-0.0785
2023-06-30,215.51100,57.09400,158.41700,14.40400,-3.22000,74.32900,84.08800,-37.87500,46.21300,0.73700,45.47600,45.47600,24.32900,142.28600,84.08800,88.31200,88.31200,0.28000,0.28000,0.60420,1.52640,39.01800,39.01800,21.44350,11.28900,0.03500,2.22510,1.90720,0.73810,0.75490,26.89680,1.7321,1.4448
2023-03-31,207.99300,56.48300,151.51000,14.82100,-1.17300,71.45200,80.05800,-38.47000,41.58800,1.19600,40.39200,40.39200,24.99700,136.96600,80.05800,89.49900,148.62200,0.28000,0.24000,0.60240,1.51500,38.49070,38.49070,19.99490,12.01820,0.03360,1.95660,1.67950,0.65300,0.66780,27.23880,0.73850,0.61030
2022-12-31,208.72190,53.34700,155.37500,15.34500,-1.18600,74.09500,81.27990,-29.86600,51.41400,1.03700,50.37700,50.37700,27.87800,139.84590,81.28000,91.23900,91.23900,0.30000,0.30000,0.59780,1.48650,38.94170,38.94170,24.63280,13.35650,0.03440,2.32840,2.10870,0.82990,0.84810,26.59130,1.039,0.8942
2022-09-30,206.77300,55.13200,151.64100,15.29800,-6.35600,81.28500,70.35600,-28.10500,42.25100,2.07400,40.17700,40.17700,18.82900,130.94000,70.35600,91.47100,91.47100,0.21000,0.21000,0.58870,1.43110,34.02570,34.02570,20.43350,9.10610,0.03410,1.81660,1.64860,0.66260,0.67810,26.82140,1.3455,-2.2371
2022-06-30,198.89000,53.18800,145.70200,14.70200,-0.52500,73.11800,72.58400,-23.42900,49.15500,0.73000,48.42500,48.42500,21.65600,131.37400,72.58400,91.54100,91.54100,0.24000,0.24000,0.55680,1.25630,36.49460,36.49460,24.71470,10.88840,0.03450,2.12780,1.93600,0.84090,0.85810,27.26050,1.275,0.0519
2022-03-31,187.18400,49.35800,137.82600,13.96600,-0.47000,72.50800,65.31800,-19.68400,45.63400,0.84800,44.78600,44.78600,21.94900,124.26100,65.31800,91.32300,91.32300,0.24000,0.24000,0.54440,1.19510,34.89510,34.89510,24.37920,11.72590,0.03330,1.95450,1.78430,0.79670,0.81280,27.44360,1.20520,0.35640
2021-12-31,173.59000,44.54200,129.04800,14.30100,-1.15200,66.30700,62.74100,-19.47100,43.27000,0.37500,42.89500,42.89500,22.19600,114.36400,62.74100,81.19500,134.53800,0.25000,0.28000,0.54230,1.18470,36.14320,36.14320,24.92660,12.78650,0.03120,1.89460,1.72790,0.77110,0.79090,27.22020,0.7586,-7.1659
2021-09-30,150.84300,39.46500,111.37800,13.01200,-0.99400,52.98900,58.38900,-17.21500,41.17400,0.44400,40.73000,40.73000,26.94800,98.06400,58.38900,86.25700,140.02500,0.31000,0.26000,0.48750,0.95120,38.70850,38.70850,27.29590,17.86490,0.03340,2.01710,1.82020,0.90090,0.93290,25.15760,0.591,-3.2444
2021-06-30,138.24600,36.65400,101.59200,12.45000,-0.31000,48.81100,52.78100,-16.43100,36.35000,0.67500,35.67500,35.67500,25.44200,89.47200,52.78100,76.71200,129.57800,0.33000,0.25000,0.54950,1.21990,38.17910,38.17910,26.29370,18.40340,0.03550,2.42830,2.11400,0.91680,0.95230,21.71600,0.5932,-1.2787
2021-03-31,122.99200,34.60400,88.38800,11.23800,-0.39700,44.05900,44.32900,-16.49800,27.83100,0.19600,27.63500,27.63500,17.56300,77.38200,44.32900,71.79400,123.18700,0.24000,0.19000,0.55000,1.22200,36.04220,36.04220,22.62830,14.27980,0.03370,2.02710,1.74730,0.75680,0.78630,21.03610,0.52010,-0.67210
2020-12-31,114.10900,31.09100,83.01800,11.39900,0.52200,40.70400,42.31400,-17.00100,25.31300,0.79600,24.51700,24.51700,14.77700,72.75700,42.31400,66.54700,66.60700,0.22000,0.22000,0.57270,1.34010,37.08210,37.08210,22.18320,12.94990,0.03250,2.02260,1.71390,0.69780,0.73240,20.06470,0.8792,-2.8727
2020-09-30,109.47400,31.54600,77.92800,10.81800,-0.47900,40.23000,37.69800,-15.94100,21.75700,0.34600,21.41100,21.41100,10.21200,67.21800,37.69800,68.88700,68.88700,0.15000,0.15000,0.56150,1.28030,34.43560,34.43560,19.87410,9.32820,0.03340,1.87470,1.57390,0.65260,0.69020,19.66520,0.8842,0.5666
2020-06-30,104.41700,30.25700,74.16000,10.32900,-0.46200,40.10000,34.06000,-16.03000,18.03000,0.24300,17.78700,17.78700,7.14800,63.78100,34.06000,68.21000,68.21000,0.10000,0.10000,0.55990,1.27240,32.61920,32.61920,17.26730,6.84560,0.03180,1.54610,1.29950,0.54150,0.57190,19.92240,0.7018,0.6616
