Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,315.11900,250.96100,64.15800,54.29700,-1.51200,61.30500,2.85300,0.53600,3.38900,0.83400,2.55500,2.55500,,2.55500,7.35100,2.85300,33.01600,33.05800,0.08000,0.08000,2.78910,,,20.35990,0.90540,0.90540,1.07550,0.81080,0.52750,1.17930,76.31890,0.60160,1.05230,0.42770,0.60160,13.03850,0.297,0.259
2024-06-30,339.77100,268.96600,70.80500,60.25800,-22.91800,90.01100,-19.20600,-0.35600,-19.56200,-3.51200,-16.05000,-16.05000,,-16.05000,-14.48700,-19.20600,33.96000,33.96000,-0.47000,-0.47000,3.06730,,,20.83900,-5.65260,-5.65260,-5.75740,-4.72380,0.56360,1.30630,68.89530,-3.65550,-6.30360,-2.66220,-3.65550,13.15030,2.4297,2.3445
2024-03-31,379.17400,301.87700,77.29700,63.25200,-5.54400,74.37600,2.92100,0.76800,3.68900,0.99700,2.69200,2.69200,,2.69200,7.56300,2.92100,34.21600,34.59700,0.08000,0.08000,3.01550,,,20.38560,0.77040,0.77040,0.97290,0.71000,0.58470,1.01760,88.43940,0.57500,0.95790,0.41520,0.57500,13.46380,0.17370,0.10990
2023-12-31,414.03500,323.54600,90.48900,67.56600,-4.16500,77.06510,13.42390,-0.45500,12.96900,3.93100,9.03800,9.03800,,9.03800,17.89490,13.42410,35.15800,35.47600,0.28000,0.28000,2.67100,,,21.85540,3.24220,3.24230,3.13230,2.18290,0.60790,1.06140,84.79040,1.93260,3.25400,1.32700,1.93260,13.60040,0.2789,0.2008
2023-09-30,442.29100,344.93200,97.35900,69.62700,-2.54100,77.05600,20.30300,-0.80300,19.50000,6.68800,12.81200,12.81200,,12.81200,24.84300,20.30300,34.95400,35.15200,0.37000,0.36000,2.42530,,,22.01240,4.59040,4.59040,4.40890,2.89670,0.62490,1.04460,86.15980,2.72790,4.62570,1.81030,2.72790,13.53920,2.0497,1.9499
2023-06-30,540.69500,417.55600,123.13900,78.93800,-3.66700,87.95000,35.18900,-4.88300,30.30600,8.96100,21.34500,21.34500,,21.34500,39.62100,35.18900,35.35100,35.52400,0.60000,0.60000,2.34060,0.06180,0.06590,22.77420,6.50810,6.50810,5.60500,3.94770,0.70120,1.08830,82.70040,4.53810,7.81420,2.76800,4.25750,13.13710,3.3942,3.2788
2023-03-31,622.70700,483.28400,139.42300,84.26000,-6.03300,95.62600,43.79690,-3.67800,40.11900,10.68300,29.43600,29.43600,,29.43600,48.70090,43.79690,35.86400,36.56000,0.82000,0.81000,2.44840,0.23450,0.30630,22.38980,7.03330,7.03330,6.44270,4.72710,0.67650,0.97890,91.93930,6.51340,11.90180,3.19770,4.98600,12.74690,1.28190,1.18130
2022-12-31,628.21770,489.27610,138.94160,81.36700,-2.94700,87.47820,51.46340,-5.11400,46.35000,7.55900,38.79100,38.79100,,38.79100,54.62540,51.46360,37.01200,37.53600,1.07000,1.06000,2.48740,0.24550,0.32530,22.11680,8.19200,8.19200,7.37800,6.17480,0.66280,0.95190,94.54750,8.48410,15.56450,4.09260,6.40160,12.59450,0.111,0.0574
2022-09-30,636.09800,492.55300,143.54500,80.70600,-4.95700,91.37000,52.17510,-3.47100,48.70400,13.91100,34.79300,34.79300,,34.79300,55.38910,52.17510,37.10100,37.49200,0.94000,0.93000,2.38450,0.23490,0.30700,22.56650,8.20240,8.20240,7.65670,5.46980,0.72080,1.03080,87.31190,8.23100,13.24910,3.94250,6.29780,11.33410,3.7488,3.6703
2022-06-30,753.56100,583.15600,170.40500,86.00900,-3.19200,91.56800,78.83700,-4.68500,74.15200,21.25800,52.89400,52.89400,,52.89400,82.31800,78.83700,37.47100,37.75700,1.41000,1.40000,2.67370,0.33330,0.49990,22.61330,10.46190,10.46190,9.84020,7.01920,0.80250,1.06480,84.51980,12.87550,21.26920,5.63320,8.58410,10.94830,0.4761,0.4294
