Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,17.85040,3.43300,14.41740,0.10750,2.20980,2.31740,12.10000,-1.05780,11.04220,0.22530,10.81690,10.81690,11.05780,12.28820,12.10000,20.86410,20.86410,0.53000,0.53000,1.87570,0.09110,0.13370,80.76780,67.78570,67.78570,61.85970,61.94710,0.70080,6.80610,13.22340,75.55960,154.48750,42.46540,68.67980,0.68610,-0.0977,-0.096
2024-06-30,4.06640,3.26050,0.80590,0.11130,2.20180,2.31310,-1.50720,-0.77610,-2.28330,-0.07220,-2.21110,-2.21110,-1.95110,-1.31920,-1.50720,20.86410,20.86410,-0.09000,-0.09000,0.71740,0.27900,0.52650,19.81810,-37.06490,-37.06490,-56.15010,-47.98120,0.16890,1.63880,54.91930,-58.78230,59.57030,-9.18390,-42.38170,0.18030,-0.1055,-0.1074
2024-03-31,5.04670,3.01450,2.03220,0.08910,2.62600,2.71520,-0.68300,-0.87520,-1.55820,-0.08020,-1.47800,-1.47800,-1.33340,-0.49370,-0.68300,20.85470,20.85470,-0.06000,-0.06000,0.81880,0.19930,0.33210,40.26740,-13.53260,-13.53260,-30.87480,-26.42010,0.22600,1.61330,55.78530,-23.24630,115.95120,-6.61880,-18.61330,0.30470,0.03550,0.03550
2023-12-31,3.32740,3.23020,0.09720,0.72980,2.53150,3.26130,-3.16410,-0.14920,-3.31330,-0.19250,-3.12080,-3.12080,-2.85320,-2.97480,-3.16410,20.40460,20.40460,-0.16000,-0.16000,0.84390,0.19330,0.30810,2.92210,-95.09210,-95.09220,-99.57570,-85.74740,0.16960,1.24690,72.17640,-40.70480,2491.59800,-15.90300,-32.83650,0.36780,-0.0944,-0.0953
2023-09-30,4.68890,3.86020,0.82870,0.17010,2.44630,2.61650,-1.78770,-0.73400,-2.52170,0.01940,-2.54110,-2.54110,-2.30720,-1.59770,-1.78770,20.84270,20.84270,-0.11000,-0.11000,1.19360,0.11840,0.18560,17.67290,-38.12710,-38.12710,-53.78050,-49.20590,0.22040,1.80020,49.99480,-24.03160,-96.88990,-11.94390,-21.18580,0.50730,-0.0522,-0.0672
2023-06-30,5.09540,3.58690,1.50840,0.03960,2.93590,2.97560,-1.46710,-0.17770,-1.64480,-0.62200,-1.02280,-1.02280,-0.91180,-1.28380,-1.46710,20.84270,20.84270,-0.04000,-0.04000,1.59180,0.09220,0.14430,29.60400,-28.79320,-28.79320,-32.28120,-17.89470,0.21410,1.78400,50.44790,-7.84830,-20.78150,-4.29850,-7.12430,0.62530,-0.0107,-0.0188
2023-03-31,8.73420,3.10110,5.63310,0.07960,3.25380,3.33340,2.29960,0.16990,2.46950,0.66140,1.80800,1.80800,1.88230,2.42370,2.29960,19.06620,19.06620,0.10000,0.10000,1.64550,0.09720,0.15490,64.49490,26.32900,26.32900,28.27390,21.55090,0.35400,3.59780,25.01560,13.05830,32.42730,7.32880,11.78910,0.66430,-0.05500,-0.05550
2022-12-31,1.99950,1.53110,0.46840,0.05730,1.86780,1.92510,-1.45670,0.03720,-1.41950,0.00500,-1.42440,-1.42440,-1.42440,-1.43620,-1.45670,17.92260,17.92260,-0.08000,-0.08000,2.33990,0.18950,0.38300,23.42690,-72.84970,-72.84970,-70.98900,-71.23850,0.16470,3.33530,26.98420,-29.62870,-29.62870,-11.73480,-24.01350,0.27240,-0.0325,-0.0333
2022-09-30,1.87250,1.54330,0.32920,0.05830,2.28450,2.34280,-2.01360,0.02360,-1.99000,-0.01910,-1.97090,-1.97090,-1.97090,-1.99560,-2.01360,17.83500,17.83500,-0.11000,-0.11000,2.96980,0.15970,0.29740,17.58210,-107.53560,-107.53560,-106.27660,-105.25820,0.14830,2.81470,31.97480,-32.92620,-32.92620,-15.60570,-27.66830,0.33910,-0.1252,-0.126
2022-06-30,2.67030,1.33730,1.33300,0.41720,2.57920,2.99640,-1.66340,-0.03130,-1.69470,0.00900,-1.70360,-1.70360,-1.70360,-1.63970,-1.66340,18.93680,18.93680,-0.09000,-0.09000,3.22240,0.12480,0.22070,49.91960,-62.29190,-62.29190,-63.46340,-63.79970,0.14730,2.28890,39.32020,-17.64570,-17.64570,-9.39540,-15.44400,0.52360,0.0281,0.0275
2022-03-31,2.27600,1.05540,1.22060,0.10830,2.67490,2.78310,-1.56250,-0.01680,-1.57930,-0.00080,-1.57850,-1.57850,-1.57850,-1.53670,-1.56250,17.26530,17.26530,-0.09000,-0.09000,4.35210,0.12340,0.21380,53.63110,-68.64960,-68.64960,-69.38780,-69.35190,0.11150,1.94800,46.20050,-13.14380,-13.14380,-7.73110,-11.52120,0.63490,-0.13870,-0.13970
2021-12-31,2.37700,1.26600,1.11100,0.18910,1.40500,1.59410,-0.48310,-0.01460,-0.49760,0.24460,-0.74220,-0.74210,-0.74190,-0.45550,-0.48310,15.24250,15.24250,-0.05000,-0.05000,1.01380,1.41820,-4.97880,46.73960,-20.32390,-20.32390,-20.93400,-31.21160,0.26050,2.34990,38.29910,132.76640,132.76650,-8.13420,-55.52610,-0.03600,-0.0296,-0.0304
2021-09-30,3.47050,1.78610,1.68440,0.18970,1.28210,1.47190,0.21260,-0.00770,0.20490,0.01350,0.19130,0.19130,0.18620,0.23780,0.21260,15.24250,15.51590,0.01000,0.01000,,,,48.53420,6.12480,6.12480,5.90320,5.36440,,,,,,,,,0.0575,0.0572
2021-06-30,2.86520,1.17540,1.68980,0.08000,1.12200,1.20200,0.48780,0.00010,0.48790,0.07620,0.41170,0.41170,0.40080,0.51820,0.48780,15.24250,15.51590,0.03000,0.03000,,,,58.97700,17.02550,17.02550,17.02990,13.98820,,,,,,,,,0.0782,0.0772
2021-03-31,2.11030,1.40760,0.70270,0.05210,0.80910,0.86130,-0.15860,-0.02200,-0.18050,0.00770,-0.18820,-0.18820,-0.18320,-0.12950,-0.15860,15.24250,15.24250,-0.01000,-0.01000,,,,33.29740,-7.51350,-7.51350,-8.55550,-8.68350,,,,,,,,,-0.05580,-0.05610
2020-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
