Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,171.94700,128.58600,43.36100,12.12700,,15.53600,27.82500,-3.20000,24.62500,7.32800,17.29700,17.29700,17.29700,31.20700,27.82500,32.36680,32.73250,0.53000,0.53000,1.80130,0.52720,1.11520,25.21770,16.18230,16.18230,14.32130,10.05950,0.35750,1.36150,66.10550,12.19430,24.37120,3.59660,5.76500,4.49640,0.9047,0.7174
2024-06-30,171.53100,130.26200,41.26900,12.28300,-2.71100,18.36500,22.90400,-3.09500,19.80900,5.77600,14.03300,14.03300,14.03300,26.27500,22.90400,32.69900,33.09080,0.43000,0.42000,1.87790,0.61090,1.62810,24.05920,13.35270,13.35270,11.54840,8.18100,0.28010,0.85980,104.68070,9.85360,19.41130,2.29150,3.83390,4.36920,-0.5446,-0.7592
2024-03-31,150.41200,116.04000,34.37200,11.55800,,14.78600,19.58600,-2.70200,16.88400,4.77800,12.10600,12.10600,12.10600,22.81400,19.58600,33.67540,34.18880,0.36000,0.35000,1.68370,0.55400,1.29790,22.85190,13.02160,13.02160,11.22520,8.04860,0.27410,1.00910,89.18740,8.75800,18.03850,2.20630,3.90610,4.18420,1.41090,1.01660
2023-12-31,171.78400,130.81900,40.96500,11.09700,,13.30800,27.65700,-2.78200,24.87500,7.37600,17.49900,17.49900,17.49900,31.01200,27.65700,35.60460,36.42970,0.50000,0.49000,1.93790,0.57750,1.41510,23.84680,16.09990,16.09990,14.48040,10.18660,0.29780,1.10660,81.33080,11.74140,22.75320,3.03370,4.96030,4.40630,1.655,1.5172
2023-09-30,172.43700,130.66000,41.77700,12.90800,,17.52500,24.25200,-2.80100,21.45100,6.61900,14.83200,14.83200,14.83200,27.72500,24.25200,35.32080,36.08220,0.42000,0.41000,1.97650,0.57760,1.40970,24.22740,14.06430,14.06430,12.43990,8.60140,0.27830,1.05790,85.07820,9.40890,17.55970,2.39380,3.97390,4.49500,2.2846,2.1943
2023-06-30,169.15000,128.63600,40.51400,12.63700,,15.77200,24.74200,-2.65100,22.09100,6.66900,15.42200,15.42200,15.42200,27.87700,24.74200,36.00170,36.87170,0.43000,0.42000,2.28780,0.58210,1.43340,23.95150,14.62730,14.62730,13.06000,9.11740,0.31340,1.36740,65.81730,10.22510,20.10270,2.85700,4.27270,4.24670,-0.0308,-0.0975
2023-03-31,145.36400,112.28500,33.07900,11.33700,,14.24000,18.83900,-2.19200,16.64700,4.88500,11.76200,11.76200,11.76200,21.74200,18.83900,36.48100,37.36200,0.32000,0.31000,1.94610,0.42580,0.77710,22.75600,12.95990,12.95990,11.45190,8.09140,0.33740,1.41690,63.52080,7.54690,13.28330,2.73030,4.33310,4.27960,0.03100,-0.02570
2022-12-31,154.43700,120.40500,34.03200,9.43000,,12.18800,21.84400,-2.09900,19.74500,6.67800,13.06700,13.06700,13.06700,24.60200,21.84400,37.73310,38.62540,0.36000,0.34000,2.06980,0.53650,1.19060,22.03620,14.14430,14.14430,12.78520,8.46110,0.30160,1.18970,75.64720,8.71680,16.27150,2.55180,4.04030,4.09230,0.6492,0.5722
2022-09-30,140.76700,107.51100,33.25600,10.23200,,12.51000,20.74600,-1.46600,19.28000,2.65400,16.62600,16.62600,16.62600,23.02400,20.74600,37.39060,38.42590,0.44000,0.43000,2.38190,0.45340,0.86000,23.62490,14.73780,14.73780,13.69640,11.81100,0.35290,1.40680,63.97440,11.46520,17.29100,4.16800,6.26710,3.91290,-0.3725,-0.4414
2022-06-30,136.93500,103.81400,33.12100,7.66300,,9.91400,23.20700,-1.11200,22.09500,6.11100,15.98400,15.98400,15.98400,25.45800,23.20700,38.25720,39.22900,0.42000,0.41000,2.34550,0.33420,0.52610,24.18740,16.94750,16.94750,16.13540,11.67270,0.38180,1.40950,63.85410,9.97770,14.48730,4.45710,6.64340,4.22220,-0.7355,-0.7944
2022-03-31,114.66600,88.30300,26.36300,7.06900,,9.25200,17.11100,-0.95200,16.15900,4.50500,11.65400,11.65400,11.65400,19.29400,17.11100,38.36200,39.07770,0.30000,0.30000,2.33200,0.34860,0.56060,22.99110,14.92250,14.92250,14.09220,10.16340,0.32790,1.32660,67.84180,7.63030,11.41610,3.33270,4.97020,3.98580,0.85170,0.74130
2021-12-31,127.17500,97.96800,29.20700,7.78400,,10.23300,18.97400,-0.97600,17.99800,4.86600,13.13200,13.13200,13.13200,21.42400,18.97400,38.47400,39.10350,0.35000,0.34000,2.25520,0.35640,0.58090,22.96600,14.91960,14.91960,14.15220,10.32590,0.37350,1.88920,47.63930,9.18060,14.36950,3.85630,5.90860,3.71740,0.454,0.3236
2021-09-30,120.70700,92.27500,28.43200,9.96600,,12.32800,16.10400,-0.96800,15.13600,3.62900,11.50700,11.50700,11.50700,18.46600,16.10400,38.64790,39.33610,0.30000,0.29000,2.33440,0.37730,0.63510,23.55460,13.34140,13.34140,12.53950,9.53300,0.37950,1.23920,72.62660,8.69410,14.46800,3.61730,5.41420,3.42270,-0.2578,-0.3167
2021-06-30,116.74700,88.03900,28.70800,7.07900,,9.42400,19.28400,-1.25400,18.03000,4.80300,13.22700,13.22700,13.22700,21.62800,19.28400,38.43380,39.02740,0.34000,0.34000,2.32740,0.40110,0.70170,24.58990,16.51780,16.51780,15.44370,11.32960,0.38600,1.65500,54.37910,10.91550,19.72240,4.37370,6.53740,3.14040,2.6352,2.6034
2021-03-31,94.57700,73.24700,21.33000,5.50500,,7.84000,13.49000,-1.33900,12.15100,3.17400,8.97700,8.97700,8.97700,15.82500,13.49000,38.23910,38.84690,0.23000,0.23000,2.45210,0.46880,0.95540,22.55310,14.26350,14.26350,12.84770,9.49170,0.32980,1.41610,63.55680,8.50380,17.89530,3.13000,4.51690,2.75170,-0.83420,-0.88390
2020-12-31,99.30200,76.51400,22.78800,5.25800,,8.00700,14.78100,-1.53300,13.24800,3.62800,9.62000,9.62000,9.62000,17.53000,14.78100,38.06030,38.35820,0.25000,0.24000,2.22450,0.46090,0.92960,22.94820,14.88490,14.88490,13.34110,9.68760,0.38270,1.80490,49.86330,10.20570,25.60490,3.70750,5.50220,2.46650,-0.8404,-0.8746
2020-09-30,95.59400,71.98800,23.60600,6.33600,,9.03400,14.57200,-1.53000,13.04200,3.54400,9.49800,9.49800,9.49800,17.27000,14.57200,38.05100,38.65300,0.25000,0.25000,2.02550,0.50070,1.08870,24.69400,15.24360,15.24360,13.64310,9.93580,0.37600,1.59420,56.45310,11.56840,40.11820,3.73610,5.77590,2.15720,0.2531,0.2232
2020-06-30,85.06200,63.34000,21.72200,5.15500,,7.84600,13.87600,-1.63300,12.24300,3.26500,8.97800,8.97800,8.97800,16.56700,13.87600,38.03530,38.04780,0.24000,0.24000,1.91140,0.53910,1.26770,25.53670,16.31280,16.31280,14.39300,10.55470,0.34730,1.41720,63.50740,12.48750,76.53230,3.66540,5.75520,1.89030,0.0707,0.0526
2020-03-31,77.25100,59.58600,17.66500,5.33700,,8.02700,9.63800,-1.87000,7.76800,2.08000,5.68800,5.68800,5.68800,12.32800,9.63800,38.03500,38.03870,0.15000,0.15000,1.89880,0.57980,1.49300,22.86700,12.47620,12.47620,10.05550,7.36300,0.33950,2.02460,44.45300,9.14040,1739.43100,2.50000,3.84090,1.63610,0.49370,0.47000
2019-12-31,83.24300,64.05900,19.18400,6.24700,,9.45000,9.73400,-2.00600,7.72800,2.38700,5.34100,5.34100,5.34100,12.93700,9.73400,37.42830,37.59420,0.13000,0.13000,1.77060,0.61020,1.69150,23.04580,11.69350,11.69350,9.28370,6.41620,0.36620,2.09400,42.98090,9.54310,-69.59860,2.34970,3.71960,1.47150,-0.0952,-0.1676
2019-09-30,85.33400,63.93100,21.40300,9.78800,,12.96700,8.43600,-2.14500,6.29100,2.25300,4.03800,4.03800,4.03800,11.61500,8.43600,37.98400,38.28700,0.11000,0.11000,1.56620,0.64300,1.93050,25.08140,9.88590,9.88590,7.37220,4.73200,0.35420,1.58720,56.70270,8.13800,-24.68070,1.67620,2.90500,1.30560,0.6391,0.6036
2019-06-30,82.67500,62.21900,20.45600,5.33700,,8.49200,11.96400,-2.28800,9.67600,2.60200,7.07400,7.07400,7.07400,15.11900,11.96400,37.50600,37.59400,0.19000,0.19000,1.71220,0.73720,2.93400,24.74270,14.47110,14.47110,11.70370,8.55640,0.28080,0.88870,101.27140,15.73400,-30.28510,2.40300,4.13430,1.18370,0.0463,0.0151
2019-03-31,68.34900,53.16600,15.18300,5.72300,,8.87500,6.30800,-2.07100,4.23700,1.08100,3.15600,3.15600,3.15600,9.46000,6.30800,36.18300,36.19500,0.09000,0.09000,1.46920,0.67200,2.14350,22.21390,9.22910,9.22910,6.19910,4.61750,0.25590,0.78870,114.11670,6.67960,-13.53230,1.18180,2.19120,1.30580,0.80720,0.77420
2018-12-31,75.05800,58.20900,16.84900,6.04200,,9.96400,6.88500,-8.33800,-1.45300,-6.31800,4.86500,4.86500,4.86500,10.80600,6.88500,25.48400,25.48400,0.07000,0.07000,2.03780,0.71820,2.63670,22.44800,9.17290,9.17290,-1.93580,6.48170,0.33240,2.09690,42.92080,10.93920,-17.26280,2.15420,3.08300,1.22910,-0.2068,-0.3005
2018-09-30,72.50800,65.56900,6.93900,5.20700,,9.34900,-2.41000,-3.43400,-5.84400,7.56900,-13.41300,-13.41300,-13.41300,1.73300,-2.41000,30.97500,30.97500,-0.43000,-0.43000,1.55930,0.73350,2.86060,9.57000,-3.32380,-3.32380,-8.05980,-18.49870,0.28120,0.89600,100.44610,-35.36240,35.56010,-5.20250,-9.42230,1.04830,0.5829,0.5975
2018-06-30,70.37900,56.31700,14.06200,4.18400,,8.00200,6.06000,-3.39200,2.66800,0.82400,1.84400,1.84400,1.84400,9.87800,6.06000,17.22800,17.22800,0.11000,0.11000,0.12320,,0.00070,19.98040,8.61050,8.61050,3.79090,2.62010,0.39860,,,1.11050,1.11050,1.04430,1.11050,21.31930,-0.6451,-0.6875
2018-03-31,55.95600,45.62100,10.33500,4.00900,,7.79800,2.53700,-3.28400,-0.74700,-0.20700,-0.54000,-0.54000,-0.54000,6.32600,2.53700,17.22770,17.22770,-0.03000,-0.03000,0.27710,,0.00070,18.46990,4.53390,4.53390,-1.33500,-0.96500,0.31790,,,-0.32510,-0.32510,-0.30680,-0.32510,21.33960,1.04740,0.95980
2017-12-31,159.07070,141.75020,17.32050,11.79260,,23.93370,-6.61320,-7.85170,-14.46490,-1.58670,-12.87820,-12.87820,-12.87820,-2.02490,-6.61320,17.22770,17.22770,-0.75000,-0.74000,1.64000,0.75060,3.11870,10.88860,-4.15740,-4.15740,-9.09340,-8.09590,0.73450,3.09630,29.06670,-35.87040,26.22900,-5.94620,-8.94600,2.08390,1.0594,0.9866
2017-09-30,56.39330,43.82980,12.56350,4.16340,,8.71650,3.84700,-4.61240,-0.76540,-0.19170,-0.57370,-0.57370,-0.57370,3.84700,3.84700,17.22770,17.22770,-0.03000,-0.03000,0.34880,,,22.27830,6.82180,6.82180,-1.35730,-1.01730,0.32040,,,-0.34470,-0.34470,-0.32600,-0.34470,21.46630,-0.1095,-0.3037
2017-06-30,,,,,-0.10610,,-0.10610,0.34050,0.23440,0.10950,0.12490,0.12490,0.12490,-0.10610,-0.10610,7.07020,21.32130,0.02000,0.01000,1.63140,,,,,,,,,,,0.07510,0.07510,0.07110,0.07510,21.41000,0.0248,0.0248
2017-03-31,,,,,-0.22680,,-0.22680,0.06170,-0.16510,,-0.16510,-0.16510,-0.16510,-0.22680,-0.22680,7.07020,7.07020,-0.02000,-0.02000,16.56610,,,,,,,,,,,-0.09940,-0.09940,-0.09410,-0.09940,21.35950,-0.04200,-0.04200
2016-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.0001,0.0001
2016-09-30,,,,,0.00090,,0.00090,,-0.00090,,-0.00090,-0.00090,-0.00090,0.00090,0.00090,4.64000,4.64000,0.00000,0.00000,,,,,,,,,,,,,,,,,-0.0001,-0.0001
2015-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
