Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,276.62800,23.42900,253.19900,80.68500,165.48000,,257.65500,-4.45600,0.92900,-3.52700,-2.61200,-0.91500,-0.91500,-0.91500,19.52600,-4.45600,71.63900,71.63900,-0.01000,-0.01000,3.25790,91.53050,-1.61080,-1.61080,-1.27500,-0.33080,0.26470,2.47520,36.36140,-0.12630,-0.15000,-0.08760,-0.12630,10.12240,0.83620,0.74350
2021-12-31,273.40000,24.04500,249.35500,70.38400,142.23800,0.00000,229.76200,19.59300,0.62600,20.21900,-2.97100,23.19000,23.19000,23.19000,80.00900,19.59300,74.22100,78.61600,0.31000,0.30000,3.93060,91.20520,7.16640,7.16640,7.39540,8.48210,0.26030,2.54660,35.34100,3.08660,3.64900,2.20750,3.08660,10.41030,0.5385,0.4577
2021-09-30,269.15500,21.18500,247.97000,69.40200,144.29600,,226.32500,21.64500,0.33100,21.97600,3.91100,18.06500,18.06500,18.06500,38.06700,21.64500,73.90400,77.42200,0.24000,0.23000,4.43170,92.12910,8.04180,8.04180,8.16480,6.71170,0.24940,2.54300,35.39180,2.31060,2.72090,1.67410,2.31060,10.61510,0.7851,0.6743
2021-06-30,257.18800,17.99300,239.19500,68.69500,158.73600,-0.01200,240.27600,-1.08100,0.54200,-0.53900,-4.75100,4.21200,4.21200,4.21200,15.23200,-1.08100,74.80700,78.98300,0.06000,0.05000,4.32840,93.00400,-0.42030,-0.42030,-0.20960,1.63770,0.23270,2.53280,35.53350,0.52420,0.61600,0.38110,0.52420,10.78680,0.5982,0.5098
2021-03-31,232.09600,14.87400,217.22200,67.99200,144.77000,-0.02000,225.86500,-8.64300,0.70500,-7.93800,-2.14200,-5.79600,-5.79600,-5.79600,7.84100,-8.64300,75.24500,75.24500,-0.08000,-0.08000,4.50720,93.59150,-3.72390,-3.72390,-3.42010,-2.49720,0.20440,2.61520,34.41460,-0.70080,-0.81940,-0.51050,-0.70080,11.01850,0.78320,0.70340
2020-12-31,233.19500,15.32100,217.87400,58.45700,131.79800,-0.01500,203.39500,14.47890,0.39300,14.87200,-6.21700,21.08900,21.08900,21.08900,43.56390,14.47900,73.00500,73.00500,0.29000,0.29000,4.98300,93.43000,6.20890,6.20900,6.37750,9.04350,0.20190,2.63800,34.11740,2.46790,2.88200,1.82600,2.46790,11.35260,0.674,0.563
2020-09-30,220.80700,13.19300,207.61400,53.02200,132.18800,-0.53500,198.28900,9.32500,0.39900,9.72400,10.74400,-1.02000,-1.02000,-1.02000,21.86900,9.32500,73.51400,73.51400,-0.01000,-0.01000,4.27180,94.02510,4.22310,4.22310,4.40380,-0.46190,0.19390,2.60350,34.56940,-0.12510,-0.14680,-0.08960,-0.12510,11.02550,0.9558,0.8632
2020-06-30,169.03000,11.82500,157.20500,53.96900,122.69100,-3.31200,192.55400,-35.34900,0.49500,-34.85400,-10.86400,-23.99000,-23.99000,-23.99000,-22.76700,-35.34900,72.41300,72.41300,-0.33000,-0.33000,5.12230,93.00420,-20.91290,-20.91290,-20.62000,-14.19280,0.15750,2.34680,38.34970,-3.07040,-3.59240,-2.23480,-3.07040,10.68530,0.2205,0.0843
2020-03-31,249.90100,16.84700,233.05400,67.11300,180.83300,,260.30400,-27.25000,2.38300,-24.86700,-9.36400,-15.50300,-15.50300,-15.50300,-14.89200,-27.25000,71.54800,71.54800,-0.22000,-0.22000,4.22850,93.25850,-10.90430,-10.90430,-9.95070,-6.20370,0.23030,2.91010,30.92730,-2.03340,-2.38820,-1.42860,-2.03340,10.60580,0.57010,0.47150
2019-12-31,268.82290,16.65600,252.16690,61.13800,160.53400,,234.52100,17.64600,2.61100,20.25700,3.10500,17.15200,17.15200,17.15200,30.49500,17.64600,74.62700,77.96900,0.23000,0.20000,3.97530,93.80410,6.56420,6.56420,7.53540,6.38040,0.25110,2.51630,35.76660,2.27180,2.67870,1.60190,2.27180,10.60600,0.6015,0.5265
2019-09-30,262.47400,16.51400,245.96000,56.66100,167.35800,,236.41000,9.55000,3.06300,12.61300,2.55200,10.06100,10.06100,10.06100,21.94100,9.55000,70.77300,73.71200,0.14000,0.14000,3.66830,93.70830,3.63850,3.63850,4.80540,3.83310,0.25510,2.58750,34.78320,1.43200,1.71010,0.97800,1.43200,10.00800,0.779,0.6174
2019-06-30,246.95500,14.97500,231.98000,54.56600,152.97700,,219.78300,12.19700,3.89100,16.08800,3.78500,12.30300,12.30300,12.30300,24.43700,12.19700,75.60100,78.53000,0.16000,0.16000,3.91500,93.93610,4.93900,4.93900,6.51450,4.98190,0.22790,2.57960,34.88850,1.64820,1.95420,1.13560,1.64820,10.40330,0.7638,0.6248
2019-03-31,235.94200,14.26500,221.67700,58.07500,155.60800,,225.55900,-3.88200,4.69100,0.80900,-0.55600,1.36500,1.36500,1.36500,7.99400,-3.88200,81.77200,85.08700,0.02000,0.02000,5.92760,93.95400,-1.64530,-1.64530,0.34290,0.57850,0.17640,2.64210,34.06380,0.13720,0.15550,0.10200,0.13720,12.48390,0.48220,0.37650
2018-12-31,243.74000,14.25500,229.48500,54.27300,150.93300,,216.76300,12.72200,4.16000,16.88200,-15.06400,31.94600,31.94600,31.94600,24.27900,12.72200,83.57300,88.70900,0.38000,0.36000,13.25430,94.15160,5.21950,5.21950,6.92620,13.10660,0.20730,2.79180,32.23700,2.97030,3.33970,2.71750,2.97030,13.11660,0.4971,0.3726
2018-09-30,241.09600,14.17700,226.91900,53.76400,152.06100,,216.53800,10.38100,3.92100,14.30200,-0.68400,14.98600,14.98600,14.98600,21.09400,10.38100,84.00800,88.72400,0.18000,0.17000,13.62070,94.11980,4.30580,4.30580,5.93210,6.21580,0.19550,2.94610,30.54860,1.32680,1.48530,1.21520,1.32680,13.38660,0.6213,0.5226
2018-06-30,234.86300,14.70800,220.15500,52.78900,149.23600,,212.53400,7.62100,3.42400,11.04500,0.34100,10.70400,10.70400,10.70400,18.13000,7.62100,83.76900,88.65100,0.13000,0.12000,13.68470,93.73760,3.24490,3.24490,4.70270,4.55760,0.19600,2.99370,30.06300,0.97450,1.09580,0.89330,0.97450,13.10890,0.2303,0.133
2018-03-31,223.07400,14.73200,208.34200,51.49300,151.64800,,213.16900,-4.82700,2.60400,-2.22300,0.06300,-2.28600,-2.28600,-2.28600,5.20100,-4.82700,83.78500,83.78500,-0.03000,-0.03000,9.73320,93.39590,-2.16390,-2.16390,-0.99650,-1.02480,0.18310,2.95330,30.47410,-0.20930,-0.23650,-0.18760,-0.20930,13.06470,0.45710,0.27060
2017-12-31,219.44100,16.23600,203.20500,47.99400,138.91090,163.69600,32.93800,170.26700,1.89700,172.16400,31.07400,141.09000,141.09000,141.09000,179.99500,170.26700,81.60200,87.17000,1.72000,1.63000,10.59670,92.60120,77.59130,77.59130,78.45570,64.29520,0.17900,2.88080,31.24110,12.72580,14.34060,11.51190,12.72580,13.24210,0.4597,0.343
2017-09-30,223.28700,19.31200,203.97500,45.83400,140.55900,-0.03500,197.08400,6.89100,1.37100,8.26200,0.23200,8.03000,8.03000,8.03000,17.54800,6.89100,82.25900,87.43300,0.10000,0.09000,9.79050,91.35100,3.08620,3.08620,3.70020,3.59630,0.21740,3.26050,27.60340,0.86780,1.00340,0.78180,0.86780,11.18300,0.5641,0.4766
2017-06-30,209.94500,18.05600,191.88900,42.08800,131.96300,-0.02100,184.73400,7.15500,0.86400,8.01900,0.11800,7.90100,7.90100,7.90100,17.81700,7.15500,80.99600,84.86000,0.10000,0.09000,9.13370,91.39970,3.40800,3.40800,3.81960,3.76340,0.21640,3.05250,29.48400,0.89110,1.26450,0.81440,0.89110,10.84570,0.3829,0.3237
2017-03-31,198.17400,16.91400,181.26000,39.87100,135.69800,-0.23100,185.95100,-4.69100,0.73200,-3.95900,0.06700,-4.02600,-4.02600,-4.02600,5.46000,-4.69100,79.84300,79.84300,-0.05000,-0.05000,7.85100,91.46510,-2.36710,-2.36710,-1.99770,-2.03150,0.21490,2.90920,30.93600,-0.48390,-0.68120,-0.43660,-0.48390,10.36160,0.51650,0.43300
2016-12-31,197.79000,15.60400,182.18600,36.86000,120.95700,,170.70610,11.48000,0.74200,12.22200,1.00000,11.22200,11.22200,-4.23000,20.91400,11.48000,77.18600,77.18600,0.14000,0.15000,9.29120,92.11080,5.80410,5.80410,6.17930,-2.13860,0.22340,2.87800,31.27180,1.39030,1.85820,1.26770,1.39030,10.16220,0.6577,0.5184
2016-09-30,186.23200,14.59400,171.63800,36.36900,124.15000,,169.67800,1.96000,0.32700,2.28700,0.21700,2.07000,2.07000,2.07000,11.11900,1.96000,77.52100,82.91700,0.03000,0.02000,8.09430,92.16350,1.05240,1.05240,1.22800,1.11150,0.22020,2.79680,32.17990,0.27040,0.37120,0.24480,0.27040,9.77580,0.3997,0.3023
2016-06-30,173.42800,15.08700,158.34100,33.09800,117.86600,,159.52800,-1.18700,0.36700,-0.82000,-1.26900,0.44900,0.44900,0.44900,7.37700,-1.18700,76.46700,79.28000,0.01000,0.01000,8.42580,91.30070,-0.68440,-0.68440,-0.47280,0.25890,0.21680,2.89590,31.07820,0.06160,0.08630,0.05610,0.06160,9.43890,0.272,0.1688
2016-03-31,158.61300,15.07800,143.53500,32.22200,117.39700,,157.80800,-14.27300,0.25800,-14.01500,1.43700,-15.45200,-15.45200,,-6.08400,-14.27300,75.88400,75.88400,-0.20000,-0.20000,7.58960,90.49380,-8.99860,-8.99860,-8.83600,,0.20520,2.89580,31.07980,-2.20520,-3.15750,-1.99910,-2.20520,9.16840,0.31470,0.17280
2015-12-31,153.73100,15.00000,138.73100,28.97000,108.19400,,145.14400,-6.41310,0.04000,-6.37300,15.85600,-22.22900,-22.22900,-22.22900,0.73990,-6.41300,74.68300,74.68300,-0.29000,-0.29000,8.90540,90.24270,-4.17160,-4.17160,-4.14560,-14.45970,0.20350,2.91410,30.88480,-3.20480,-4.61060,-2.94260,-3.20480,9.12860,0.0546,-0.0673
2015-09-30,143.55900,14.25900,129.30000,28.51100,103.93900,,140.01200,-10.71200,-0.54500,-11.25700,-3.17500,-8.08200,-8.08200,-8.08200,-2.80400,-10.71200,75.01900,75.01900,-0.11000,-0.11000,8.12850,90.06750,-7.46170,-7.46170,-7.84140,-5.62970,0.18780,3.05820,29.42890,-1.16040,-1.67890,-1.05730,-1.16040,9.23180,0.1284,-0.0025
2015-06-30,133.91300,13.05700,120.85600,26.34500,87.29400,,120.80600,0.05000,0.32900,0.37900,1.68400,-1.30500,-1.30500,-1.30500,7.81500,0.05000,74.63100,74.63100,-0.02000,-0.02000,10.29800,90.24960,0.03730,0.03730,0.28300,-0.97450,0.18060,3.23940,27.78300,-0.19020,-0.27740,-0.17600,-0.19020,9.12050,0.2372,0.1058
2015-03-31,118.50800,8.69900,109.80900,23.96000,83.20300,,114.05800,-4.24900,0.56200,-3.68700,-2.40300,-1.28400,-1.28400,-1.28400,2.52900,-4.24900,73.68400,73.68400,-0.02000,-0.02000,8.29250,92.65960,-3.58540,-3.58540,-3.11120,-1.08350,0.16550,3.04110,29.59470,-0.19550,-0.29160,-0.17940,-0.19550,8.79630,0.34790,0.15820
2014-12-31,109.88700,7.28600,102.60100,19.07600,70.24200,,94.60900,7.99200,0.03800,8.03000,-24.69800,32.72800,32.72800,32.72800,13.41800,7.99200,71.93600,76.71200,0.46000,0.43000,12.38510,93.36960,7.27290,7.27290,7.30750,29.78330,0.17450,3.08730,29.15150,5.56460,6.35420,5.19780,5.56460,8.06570,0.2501,-0.0086
2014-09-30,102.45500,6.17400,96.28100,17.39700,69.73600,,91.73700,4.54400,0.20000,4.74400,1.10700,3.63700,3.63700,3.63700,9.26900,4.54400,72.19500,77.29600,0.05000,0.05000,12.73370,93.97400,4.43510,4.43510,4.63030,3.54990,0.17740,3.28640,27.38520,0.67520,0.76040,0.62990,0.67520,7.43150,0.2457,0.1275
2014-06-30,88.78700,5.84500,82.94200,14.72600,61.05500,,79.81500,3.12700,-0.01500,3.11200,0.36900,2.74300,2.74300,2.74300,7.25400,3.12700,71.71400,77.05600,0.04000,0.04000,15.07530,93.41680,3.52190,3.52190,3.50500,3.08940,0.16050,3.48870,25.79770,0.52620,0.59890,0.49590,0.52620,7.24000,0.1284,0.0608
2014-03-31,76.40700,5.07700,71.33000,13.98200,58.29100,,75.93400,-4.60400,-0.00200,-4.60600,-1.97100,-2.63500,-2.63500,-2.63500,-0.94300,-4.60400,71.17100,71.17100,-0.04000,-0.04000,15.48540,93.35530,-6.02560,-6.02560,-6.02820,-3.44860,0.14320,3.57440,25.17880,-0.52710,-0.60480,-0.49390,-0.52710,6.98700,0.13100,0.04900
2013-12-31,70.65100,4.92600,65.72500,11.80200,52.30700,,67.63300,-1.90800,-0.10900,-2.01700,0.05200,-2.06900,-2.06900,-2.06900,1.61600,-1.90800,65.66500,65.66500,-0.02000,-0.02000,16.68070,93.02770,-2.70060,-2.70060,-2.85490,-2.92850,0.13690,3.31430,27.15500,-0.42530,-0.49080,-0.40100,-0.42530,6.86410,0.1416,0.0158
2013-09-30,61.18100,4.27700,56.90400,11.20800,44.66100,,58.68500,-1.78100,-0.03100,-1.81200,0.51000,-2.32200,-2.32200,-2.32200,1.03500,-1.78100,65.53000,65.53000,-0.04000,-0.04000,4.62050,93.00930,-2.91100,-2.91100,-2.96170,-3.79530,0.27270,3.55870,25.29020,-1.18210,-1.76120,-1.03510,-1.18210,2.97740,0.1056,0.0201
2013-06-30,55.02300,4.01800,51.00500,7.99700,40.95100,,51.58500,-0.58000,-0.06600,-0.64600,0.23200,-0.87800,-0.87800,-0.87800,2.05700,-0.58000,64.57600,64.57600,-0.01000,-0.01000,5.27820,92.69760,-1.05410,-1.05410,-1.17410,-1.59570,0.27850,3.72560,24.15740,-0.50320,-0.71320,-0.44450,-0.50320,2.68230,0.0819,0.0019
2013-03-31,46.13300,3.34000,42.79300,7.23600,36.95800,-0.67500,47.34700,-4.55400,-0.20100,-4.75500,0.04400,-4.79900,-4.79900,-4.79900,-2.07600,-4.55400,63.73300,63.73300,-0.08000,-0.08000,5.34860,92.76010,-9.87150,-9.87150,-10.30720,-10.40250,0.24630,3.74240,24.04850,-2.90090,-4.20010,-2.56230,-2.90090,2.57340,-0.00270,-0.03270
2012-12-31,41.15800,3.00300,38.15500,7.50600,33.36200,,43.28900,-5.13400,-0.20400,-5.33800,-0.02000,-5.31800,-5.31800,-5.31900,-2.71300,-5.13400,54.14900,54.14900,0.02000,0.02000,5.53510,92.70370,-12.47390,-12.47390,-12.96950,-12.92340,0.21930,3.50640,25.66740,-3.21020,-4.78580,-2.83330,-3.21020,2.60860,0.0264,-0.0717
2012-09-30,36.37100,2.50100,33.87000,5.75300,28.28900,,35.82200,-1.95200,-0.01400,-1.96600,0.04500,-2.01100,-2.01100,-2.01100,-0.17200,-1.95200,61.26700,61.26700,-0.03000,-0.03000,10.07080,93.12360,-5.36690,-5.36690,-5.40540,-5.52910,0.23240,3.39220,26.53160,-1.40670,-1.40670,-1.28470,-1.40670,2.29760,0.0119,-0.0254
2012-06-30,32.65300,2.29800,30.35500,4.33600,26.29600,,32.29300,-1.93800,0.02200,-1.91600,0.06600,-1.98200,-1.98200,-1.98200,-0.27700,-1.93800,60.88700,60.88700,-0.03000,-0.03000,10.27970,92.96240,-5.93510,-5.93510,-5.86780,-6.06990,0.21220,3.22660,27.89330,-1.40890,-1.40890,-1.28830,-1.40890,2.29900,0.0486,0.0222
2012-03-31,27.38500,2.12600,25.25900,4.14000,29.49900,,35.00000,-9.74100,-0.03000,-9.77100,0.03100,-9.80200,-9.80200,-9.83300,-8.38000,-9.74100,31.26300,31.26300,-0.31000,-0.31000,11.26100,92.23660,-35.57060,-35.57060,-35.68010,-35.90650,0.17890,3.81460,23.59360,-6.97090,-6.97090,-6.40290,-6.97090,2.30020,-0.08870,-0.12000
2011-12-31,24.90500,1.83300,23.07200,3.16200,21.29100,,31.82900,-8.75700,-0.25200,-9.00900,0.03700,-9.04600,-9.04600,-9.09400,-7.30900,-8.75700,15.29100,15.29100,-0.59000,-0.59000,2.49220,92.64010,-35.16160,-35.16160,-36.17350,-36.51480,0.56830,3.01620,29.83860,37.15450,-29.22120,-20.64310,-29.09800,1.83350,0.0354,-0.1606
2011-09-30,22.30200,1.53700,20.76500,3.44400,19.66300,,24.15400,-3.38900,-0.32600,-3.71500,0.03600,-3.75100,-3.75100,-3.79800,-2.34200,-3.38900,15.51100,15.51100,-0.24000,-0.24000,3.04600,93.10820,-15.19600,-15.19600,-16.65770,-17.02990,0.52900,2.86660,31.39630,15.71890,-11.89890,-8.89810,-11.89890,0.48890,-0.0706,-0.1831
2011-06-30,19.57800,1.28500,18.29300,2.66100,15.93100,,19.51600,-1.22300,0.07500,-1.14800,0.01700,-1.16500,-1.16500,-1.21200,-0.29900,-1.22300,14.98500,14.98500,-0.08000,-0.08000,,93.43650,-6.24680,-6.24680,-5.86370,-6.19060,,,,,,,,,-0.0169,-0.0933
2011-03-31,16.50000,1.27600,15.22400,2.31900,14.88800,,18.02600,-2.80200,0.10800,-2.69400,0.01200,-2.70600,-2.70600,-2.75300,-1.98300,-2.80200,14.55300,14.55300,-0.19000,-0.19000,,92.26670,-16.98180,-16.98180,-16.32730,-16.68490,,,,,,,,,0.06840,-0.02430
2010-12-31,15.27400,,15.27400,,,,,15.27400,,-29.35400,,-42.02300,-1.10900,-1.28400,16.12500,-41.96300,13.77400,13.77400,-0.55000,-0.55000,5.31940,161.91560,100.00000,-274.73480,-192.18280,-8.40640,0.37240,2.30970,38.96620,5.30900,-3.22790,-2.70390,-3.22790,2.31380,-0.4533,-0.7363
2010-09-30,12.59400,,12.59400,0.00000,,,,12.59400,,0.00000,0.00000,12.59400,-2.87000,-2.87000,12.59400,12.59400,56.60500,56.60500,-0.05000,-0.05000,,,100.00000,100.00000,,-22.78860,,,,,,,,,-0.1138,-0.1793
2010-06-30,10.72700,,10.72700,,,,,10.72700,,10.72700,,10.72700,-2.67100,-2.67100,10.72700,10.72700,54.03200,54.03200,-0.05000,-0.05000,,100.00000,100.00000,100.00000,100.00000,-24.89980,,,,,,,,,0,0
2010-03-31,9.13600,,9.13600,,,,,9.13600,,9.13600,,9.13600,-2.91600,-2.91600,9.13600,9.13600,52.29700,52.29700,-0.06000,-0.06000,,100.00000,100.00000,100.00000,100.00000,-31.91770,,,,,,,,,0.00000,
2009-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
