Date,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.28180,1.58370,-3.86560,0.06970,-3.79590,-3.79590,-3.79590,-3.79590,-3.86560,-3.86560,1.54700,1.54700,-2.45000,-2.45000,2.35090,,0.02680,-125.79240,-125.79250,-72.28480,-125.79250,2.35010,0.116,0.116
2024-06-30,0.99960,1.37390,-2.37350,0.04840,-2.32510,-2.32510,-2.32510,-2.32510,-2.37350,-2.37350,0.96200,0.96200,-2.42000,-2.42000,5.28130,,0.02990,-34.73390,-34.73390,-28.15710,-34.73390,6.11320,-1.5998,-1.5998
2024-03-31,1.02530,1.32200,-2.34730,0.09120,-2.25610,-2.25610,-2.25610,-2.25610,-2.34730,-2.34730,0.78430,0.78430,-2.84860,-2.84860,4.83560,,0.04500,-32.00420,-32.00420,-25.38580,-32.00420,8.96420,-3.60240,-3.60240
2023-12-31,0.99270,1.53840,-2.53120,0.05740,-2.47380,-2.47380,-2.47380,-2.47380,-2.53120,-2.53120,0.08700,0.08700,71.98980,71.98980,6.03090,,,-27.09100,-27.09110,-22.59900,-27.09110,10.32960,44.0605,44.0605
2023-09-30,0.48820,1.35690,-1.84510,0.02500,-1.82010,-1.82010,-1.82010,-1.82010,-1.84510,-1.84510,0.04600,0.04600,-39.42000,-39.42000,2.24600,,0.04610,-103.59680,-103.59670,-57.47220,-103.59670,37.60380,-17.3564,-17.3564
2023-06-30,1.03110,1.33350,-2.36460,0.02770,-2.33690,-2.33690,-2.33690,-2.33690,-2.36460,-2.36460,0.04500,0.04500,-52.06000,-52.06000,3.00550,,0.10490,-76.14380,-76.14380,-50.80900,-76.14380,68.41500,2.1062,2.1062
2023-03-31,1.04770,1.66670,-2.71440,0.02610,-2.68830,-2.68830,-2.68830,-2.68830,-2.71440,-2.71440,0.03070,0.03070,-87.55620,-87.55620,3.10420,,0.17490,-83.98800,-83.98800,-56.93200,-83.98800,104.19490,-112.67760,-112.67760
2022-12-31,0.68320,1.08320,-1.76640,,-1.76640,-1.76640,-1.76640,-1.76640,-1.76640,-1.76640,0.03020,0.03020,-55.77210,-55.77210,5.84170,,,-31.86410,-31.86410,-26.40960,-31.86410,180.28910,-32.9096,-32.9096
2022-09-30,0.83180,1.29560,-2.12750,,-2.12750,-2.12750,-2.12750,-2.12750,-2.12750,-2.12750,0.03080,0.03080,-67.46630,-67.46630,10.92860,,,-29.89760,-29.89760,-27.16190,-29.89760,231.32110,-50.8173,-50.8173
2022-06-30,0.45550,1.18130,-1.63690,,-1.63690,-1.63690,-1.63690,-1.63690,-1.63690,-1.63690,0.03090,0.03090,-52.47380,-52.47380,13.12660,,,-18.10660,-18.10660,-16.72730,-18.10660,292.72870,-36.6056,-36.6056
2022-03-31,0.30780,1.04330,-1.35120,-1.59120,-2.94240,-2.94240,-2.94240,-2.94240,0.21780,-1.35120,0.02820,0.02820,-104.94750,-104.94750,11.17250,,,-28.46010,-28.46010,-25.91280,-28.46010,340.99550,-96.70960,-96.70960
2021-12-31,-0.04100,0.14200,-0.10100,2.55460,2.45200,2.45200,2.45200,2.45200,0.11100,-0.10100,0.01700,0.01700,138.68070,138.68070,0.13710,-0.19760,-0.46220,-52.33830,-52.33830,394.41700,-62.67890,-276.22470,-0.4381,-0.4381
2021-09-30,0.31310,0.22800,-0.54110,-0.31230,-0.85340,-0.85340,-0.85340,-0.85340,-0.35010,-0.54110,0.01700,0.01700,-48.72560,-48.72560,,,,,,,,,-18.6795,-18.6795
2021-06-30,0.67480,0.42300,-1.09770,-0.45840,-1.55610,-1.55610,-1.55610,-1.55610,-0.94780,-1.09770,0.01700,0.01700,-89.95500,-89.95500,,,,,,,,,-15.8832,-15.8832
2021-03-31,0.89590,0.57170,-1.46760,-0.78250,-2.25010,-2.25010,-2.25010,-2.25010,-1.35350,-1.46760,0.01700,0.01700,-131.18440,-131.18440,,,,,,,,,-29.03040,-29.03040
2020-12-31,,,,,,,,,,,,,,0.00000,,,,,,,,,0,0
