Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-12-31,6.21030,6.21030,2.04600,-0.08010,2.10250,1.34740,3.44990,3.44990,3.44990,3.44990,4.08420,3.89300,14.38400,14.38400,0.24000,0.24000,1.34150,0.63840,1.76530,100.00000,33.85560,62.68710,55.55150,55.55140,0.02010,1.94870,46.18580,3.38340,3.38340,1.11730,1.22350,7.08890,0.6174,0.6174
2021-09-30,6.48330,6.48330,2.05610,-0.03890,2.52780,0.75860,3.28640,3.28640,3.28640,3.28640,4.38830,4.26940,14.06640,14.06640,0.23000,0.23000,3.01220,0.62390,1.65890,100.00000,38.99000,65.85240,50.69100,50.69100,0.02360,0.50750,177.34680,3.26460,3.26460,1.19660,1.22780,6.99910,0.27820,0.27820
2021-06-30,6.61990,6.61990,2.32130,0.13890,1.51660,-13.40890,-11.89230,-11.89230,-11.89230,-11.89230,4.26540,3.39910,13.90860,13.90860,-0.86000,-0.86000,3.69970,0.63240,1.72030,100.00000,22.90900,51.34700,-179.64340,-179.64340,0.02470,0.74840,120.26170,-12.34210,-12.34210,-4.44270,-4.53690,6.92110,-1.4372,-1.4372
2021-03-31,6.01030,6.01030,2.14710,-0.29860,1.82060,1.87770,3.69830,3.69830,3.69830,3.69830,3.56450,3.47760,13.91440,13.91440,0.27000,0.27000,4.53950,0.66230,1.96090,100.00000,30.29180,57.86120,61.53340,61.53340,0.01730,0.71300,126.23560,3.35300,3.35300,1.06500,1.13240,7.92670,1.5155,1.5155
2020-12-31,7.08780,7.08780,2.11380,-0.11820,3.01800,0.05980,3.07780,3.07780,3.07780,3.07780,4.94270,4.85580,13.90520,13.90520,0.22000,0.22000,0.08500,,1.43490,100.00000,42.58100,68.50980,43.42420,43.42420,0.02610,1.35960,66.19400,2.82180,2.82180,1.13350,2.82180,7.84290,0.4302,0.4302
2020-09-30,6.97100,6.97100,2.14520,-0.09750,2.74650,0.05580,2.80230,2.80230,2.80230,2.80230,4.81340,4.72820,13.89370,13.89370,0.20000,0.20000,0.12010,,1.53440,100.00000,39.39900,67.82720,40.19980,40.19980,0.02470,1.23190,73.05870,2.58380,2.58380,0.99310,2.58380,7.80560,0.94450,0.94450
2020-06-30,7.64100,7.64100,2.38640,-0.15470,3.43210,-5.90510,-2.47300,-2.47300,-2.47300,-2.47300,5.09990,5.55080,13.74170,13.74170,-0.18000,-0.18000,4.13010,0.62770,1.68630,100.00000,44.91730,72.64400,-32.36470,-32.36470,0.02570,1.38210,65.11840,-2.28720,-2.28720,-0.83320,-0.85140,7.78720,-0.5091,-0.5091
2020-03-31,8.82970,8.82970,2.36390,-0.29480,3.44350,-27.68780,-24.24440,-24.24440,-24.24440,-24.24440,6.17100,5.97560,13.79160,13.79160,-1.76000,-1.76000,2.37730,0.61860,1.62160,100.00000,38.99870,67.67610,-274.57810,-274.57810,0.02810,1.44600,62.24170,-21.44490,-21.44490,-7.72910,-8.18000,8.15100,-0.2532,-0.2532
2019-12-31,9.43140,9.43140,2.27390,-0.67360,3.75530,-0.78780,2.96740,2.96740,2.96740,2.96740,6.43220,6.28850,13.66800,13.66800,0.22000,0.22000,1.25260,0.55120,1.22800,100.00000,39.81640,66.67630,31.46330,31.46330,0.02780,1.18080,76.21690,2.12630,2.12630,0.87470,0.95440,10.15070,1.4712,1.4712
2019-09-30,8.55840,8.55840,2.31310,-0.16380,3.53440,-4.44100,-0.90660,-0.90660,-0.90660,-0.90660,6.13330,5.88620,13.62530,13.62530,-0.07000,-0.07000,2.99000,0.55600,1.25200,100.00000,41.29740,68.77610,-10.59250,-10.59250,0.02680,1.42840,63.00960,-0.65310,-0.65310,-0.28390,-0.29000,10.18730,-1.47670,-1.47670
2019-06-30,8.12140,8.12140,2.26240,-0.41590,2.96700,-8.19740,-5.23040,-5.23040,-5.23040,-5.23040,5.44320,5.24780,13.63070,13.63070,-0.38000,-0.38000,1.11540,0.53640,1.15680,100.00000,36.53320,64.61660,-64.40300,-64.40300,0.02410,2.07660,43.34060,-3.65550,-3.65550,-1.55230,-1.69480,10.50540,-0.5927,-0.5927
2019-03-31,8.72260,8.72260,2.39670,-0.56250,3.40340,-4.76100,-1.35750,-1.35750,-1.35750,-1.35750,5.76340,5.56800,13.61370,13.61370,-0.10000,-0.10000,0.15540,0.19290,0.91140,100.00000,39.01850,63.83480,-15.56350,-15.56350,0.02730,0.94040,95.70650,-0.89500,-0.89500,-0.42480,-0.72230,11.14190,-0.159,-0.159
2018-12-31,9.29890,9.29890,2.17360,-1.05450,3.71890,-13.10120,-9.38230,-9.38230,-9.38230,-9.38230,6.07080,5.87540,13.63890,13.63890,-0.69000,-0.69000,1.77050,0.46140,0.85660,100.00000,39.99290,63.18420,-100.89660,-100.89660,0.03080,1.50110,59.95790,-5.99750,-5.99750,-3.10690,-3.23040,11.49160,1.7952,1.7952
2018-09-30,8.25490,8.25490,2.11590,-0.26930,3.40950,-1.98150,1.42800,1.42800,1.42800,1.42800,5.86970,5.67440,13.65010,13.65010,0.10000,0.10000,0.16820,0.39600,0.85930,100.00000,41.30270,68.73930,17.29930,17.29930,0.02420,1.51010,59.59970,0.84280,0.84280,0.41820,0.50900,12.41340,-2.06790,-2.06790
2018-06-30,16.94220,16.94220,2.46100,-4.04350,8.53890,-4.99930,3.53960,3.53960,3.53960,3.53960,10.43770,10.24230,13.68980,13.68980,0.26000,0.26000,1.01620,0.40730,0.68720,100.00000,50.40030,60.45440,20.89210,20.89210,0.05390,1.41080,63.79330,2.06360,2.06360,1.12530,1.22310,12.56580,0.6131,0.6131
2018-03-31,8.67140,8.67140,2.07510,-1.09910,3.73340,0.35760,4.09100,4.09100,4.09100,4.09100,5.49720,5.30180,13.69140,13.69140,0.30000,0.30000,0.99400,0.41770,0.71740,100.00000,43.05460,61.14120,47.17860,47.17860,0.02690,0.60020,149.94220,2.38150,2.38150,1.27030,1.38670,12.54730,0.0076,0.0076
2017-12-31,8.44980,8.44980,1.87960,-1.10230,3.68710,1.17200,4.85910,4.85910,4.85910,4.85910,5.46790,5.28840,13.69050,13.69050,0.35000,0.35000,1.52250,0.40710,0.68660,100.00000,43.63580,62.58620,57.50620,57.50620,0.02830,1.79390,50.16960,2.83980,2.83980,1.62470,1.68370,12.49890,-1.208,-1.208
2017-09-30,6.72840,6.72840,1.76700,-0.38220,3.01620,0.11950,3.13570,3.13570,3.13570,3.13570,4.57920,4.45400,13.68990,13.68990,0.23000,0.23000,5.90590,0.42960,0.75310,100.00000,44.82750,66.19700,46.60410,46.60410,0.02160,3.49970,25.71660,1.84810,1.84810,1.00760,1.05420,12.39400,-1.46880,-1.46880
2017-06-30,7.19400,7.19400,2.10350,-0.23360,3.43370,1.29870,4.73240,4.73240,4.73240,4.73240,4.85690,4.75480,13.68630,13.68630,0.35000,0.35000,1.93680,0.37370,0.59680,100.00000,47.72920,66.09410,65.78200,65.78210,0.02430,4.41960,20.36400,2.78460,2.78460,1.59860,1.74390,12.41490,2.0051,2.0051
2017-03-31,7.08120,7.08120,1.83160,-0.32740,3.42210,2.56590,5.98800,5.98800,5.98800,5.98800,4.92220,4.82020,13.68840,13.68840,0.44000,0.44000,3.04090,0.40680,0.68580,100.00000,48.32660,68.06980,84.56200,84.56200,0.02370,5.21290,17.26470,3.55100,3.55100,2.00380,2.10640,12.31960,-1.1852,-1.1852
2016-12-31,9.15210,9.15210,1.86260,-1.01550,4.87200,3.68210,8.55410,8.55410,8.55410,8.55410,6.27400,5.90980,13.68690,13.68690,0.62000,0.62000,2.90300,0.41030,0.69590,100.00000,53.23390,64.57360,93.46610,93.46610,0.02970,5.98010,15.05000,5.15140,5.15140,2.77760,3.03760,12.13230,1.4015,1.4015
2016-09-30,7.58480,7.58480,1.97560,-0.28280,3.97080,0.33420,4.30500,4.30500,4.30500,4.30500,5.32640,4.96220,13.68080,13.68080,0.31000,0.31000,1.82980,0.41550,0.71090,100.00000,52.35180,65.42240,56.75730,56.75730,0.02490,3.25870,27.61860,2.65320,2.65320,1.41450,1.55070,11.85990,1.08940,1.08940
2016-06-30,7.81480,7.81480,1.97600,-0.06110,4.40090,-0.41150,3.98940,3.98940,3.98940,3.98940,5.77770,5.41350,13.67420,13.67420,0.30000,0.30000,2.36840,0.44590,0.80470,100.00000,56.31530,69.27310,51.04920,51.04920,0.02440,4.11800,21.85520,2.45120,2.45120,1.24680,1.35820,11.89690,1.3038,1.3038
2016-03-31,7.93780,7.93780,2.17420,-0.08620,4.26940,-2.37440,1.89500,1.89500,1.89500,1.89500,5.67740,5.31320,13.67750,13.67750,0.14000,0.14000,4.15540,0.46060,0.85380,100.00000,53.78580,66.93570,23.87320,23.87320,0.02480,3.28390,27.40670,1.15860,1.15860,0.59150,0.62500,11.95710,0.5534,0.5534
2015-12-31,9.95870,9.95870,2.11380,-0.15850,6.31510,-21.71240,-15.39730,-15.39730,-15.39730,-15.39730,7.68640,7.32220,13.67130,13.67130,-1.13000,-1.13000,2.80630,0.46420,0.86630,100.00000,63.41270,73.52550,-154.61190,-154.61190,0.02980,3.89830,23.08700,-9.25290,-9.25290,-4.61350,-4.95800,12.17210,0.5958,0.5958
2015-09-30,9.86860,9.86860,2.30900,-1.35760,4.86850,-4.70040,0.16820,0.16820,0.16820,0.16820,6.20200,5.85350,13.66820,13.66820,0.01000,0.01000,2.25510,0.44380,0.79790,100.00000,49.33350,59.31450,1.70400,1.70400,0.02790,3.41870,26.32580,0.09020,0.09020,0.04760,0.05010,13.64530,0.56880,0.56880
2015-06-30,11.51990,11.51990,2.29120,-1.64750,6.25170,-1.58570,4.66600,4.66600,4.66600,4.66600,7.58120,7.24060,13.66680,13.66680,0.34000,0.34000,2.41830,0.42990,0.75410,100.00000,54.26900,62.85320,40.50440,40.50430,0.03200,3.97130,22.66280,2.36910,2.36910,1.29450,1.35060,14.41070,-0.7731,-0.7731
2015-03-31,8.32900,8.32900,1.87730,-0.44630,4.74100,-6.65110,-1.91010,-1.91010,-1.91010,-1.91010,6.00540,5.66480,13.66670,13.66670,-0.14000,-0.14000,1.59280,0.39440,0.65120,100.00000,56.92130,68.01280,-22.93340,-22.93340,0.02390,0.69740,129.04990,-0.96950,-0.96950,-0.54720,-0.58720,14.41560,0.2685,0.2685
2014-12-31,9.20740,9.20740,2.11010,-1.24870,4.61250,3.47140,8.08390,8.08390,8.08390,8.08390,5.84850,5.50790,13.66700,13.66700,0.59000,0.59000,4.43500,0.40980,0.69450,100.00000,50.09580,59.82110,87.79880,87.79880,0.02580,4.47300,20.12080,3.96920,3.96920,2.26870,2.34240,14.90230,-0.1133,-0.1133
2014-09-30,7.86090,7.86090,1.82330,-0.53330,4.61250,-0.01910,4.59340,4.59340,4.59340,4.59340,5.50430,5.33140,13.66670,13.66670,0.34000,0.34000,2.99020,0.38150,0.61680,100.00000,58.67670,67.82170,58.43430,58.43430,0.02340,3.95650,22.74750,2.29450,2.29450,1.36890,1.41910,14.64830,-2.90310,-2.90310
2014-06-30,6.60570,6.60570,1.62490,0.43370,4.61250,0.28020,4.89270,4.89270,4.89270,4.89270,5.41450,5.23390,13.66670,13.66670,0.36000,0.36000,1.51980,0.29950,0.42750,100.00000,69.82600,79.23300,74.06710,74.06710,0.02140,4.53050,19.86520,2.44370,2.44370,1.58460,1.71190,14.64970,-0.08,-0.08
2014-03-31,5.53410,5.53410,0.81540,0.27580,4.15150,1.54600,5.69750,5.69750,5.69750,2.06350,4.81430,4.81430,13.66700,13.66700,0.15000,0.15000,13.78590,0.35810,0.55780,100.00000,75.01690,86.99430,102.95270,37.28750,0.01740,2.89570,31.08040,2.84970,2.84970,1.78640,1.82930,14.62920,-4.5897,-4.5897
2013-12-31,5.19420,5.19420,0.18720,-0.14590,4.10530,-1.02490,3.08050,3.08050,3.08050,0.00000,4.78650,4.78650,0.00000,0.00000,0.00000,0.00000,0.16250,,0.54690,100.00000,79.03730,92.15100,59.30600,,0.02390,1.04170,86.39790,2.20210,2.20210,1.41450,2.20210,,0,0
2013-09-30,3.80010,3.80010,0.13120,-0.01260,3.12880,-0.62340,2.50540,2.50540,2.50540,0.00000,3.55600,3.63020,,,,0.00000,,,,100.00000,82.33470,95.52920,65.93060,,,,,,,,,,0.00000,
2013-06-30,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2013-03-31,1.53500,1.53500,0.00140,-0.00550,1.52810,0.37420,1.90230,1.90230,1.90230,1.90230,1.52810,1.52810,,,,0.00000,,,,100.00000,99.55150,99.55150,123.93120,123.93120,,,,,,,,,0,0
2012-12-31,0.99000,0.99000,0.03360,-0.00950,0.94690,0.18250,1.12940,1.12940,1.12940,1.12940,0.94690,0.94690,,,,0.00000,,,,100.00000,95.64810,95.64810,114.08440,114.08440,,,,,,,,,0,0
