Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,133.84200,34.73600,99.10600,59.70700,59.70700,39.39900,39.39900,10.34800,29.05100,29.05100,29.05100,32.99300,33.13700,0.88000,0.88000,0.22900,0.29700,39.84290,29.37830,0.01010,2.34470,3.13350,0.29570,1.80780,37.54480,0.8679,0.8303
2024-06-30,132.89800,35.03500,97.86300,58.74400,58.74400,39.11900,39.11900,10.08500,29.03400,29.03400,29.03400,33.12100,33.24400,0.88000,0.87000,0.22900,0.29690,40.13930,29.79130,0.01000,2.47090,3.36780,0.29800,1.90520,35.61950,0.9597,0.93
2024-03-31,131.18800,32.68100,98.50700,60.80900,60.80900,37.69800,37.69800,9.94900,27.74900,27.74900,27.74900,33.24500,33.37000,0.83000,0.83000,0.29790,0.42430,40.01830,29.45690,0.00960,2.38590,3.26810,0.28280,1.67510,35.06440,0.75160,0.72080
2023-12-31,131.94900,29.29200,102.65700,66.25700,66.25700,36.40000,36.40000,10.32500,26.07500,26.07500,26.07500,33.26100,33.35500,0.78000,0.78000,0.38750,0.63270,37.65500,26.97400,0.00980,2.24850,3.08690,0.26310,1.37720,34.85880,1.0913,1.0614
2023-09-30,128.36400,24.25700,104.10700,62.03300,62.03300,42.07400,42.07400,11.48400,30.59000,30.59000,30.59000,33.26300,33.31900,0.92000,0.92000,0.37380,0.59700,42.09420,30.60470,0.01010,2.85780,4.05600,0.30910,1.78950,32.17990,1.3851,1.3658
2023-06-30,122.89900,18.55700,104.34200,70.89300,70.89300,33.44900,33.44900,8.55700,24.89200,24.89200,24.89200,33.21900,33.30200,0.75000,0.75000,0.31120,0.45190,35.32400,26.28730,0.00960,2.27790,3.21190,0.25260,1.56890,32.85670,0.5225,0.4615
2023-03-31,116.54200,9.57100,106.97100,57.98900,57.98900,48.98200,48.98200,13.14900,35.83300,35.83300,35.83300,33.29600,33.43800,1.08000,1.07000,0.32930,0.49090,47.65900,34.86510,0.01040,3.28670,4.64890,0.36410,2.20450,32.84370,1.16500,1.12870
2022-12-31,118.86900,4.08900,114.78000,63.71400,63.71400,51.06600,51.06600,14.72300,36.34300,36.34300,36.34300,32.58400,32.72100,1.12000,1.11000,0.25890,0.34940,46.19890,32.87920,0.01110,3.47310,5.01070,0.36600,2.57380,31.39370,1.7511,1.7385
2022-09-30,112.00600,2.26000,109.74600,58.26000,58.26000,51.48600,51.48600,14.14800,37.33800,37.33800,37.33800,33.34800,33.46300,1.12000,1.12000,0.13010,0.14950,48.59420,35.24080,0.01060,3.77020,5.62300,0.37420,3.27980,29.71130,1.0869,1.0607
2022-06-30,103.38500,1.90900,101.47600,58.36400,58.36400,43.11200,43.11200,11.74800,31.36400,31.36400,31.36400,33.56100,33.70500,0.93000,0.93000,0.11550,0.13060,43.38270,31.56090,0.00980,3.00950,4.39170,0.30990,2.66190,31.24880,0.9866,0.9185
