Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,38.58850,0.92320,37.66530,6.05500,-7.56630,28.10780,9.55750,-5.67260,3.88490,1.51850,2.36640,2.36640,,1.19000,26.79510,9.55750,21.58690,22.23180,0.05000,0.05000,7.97600,0.82200,4.97310,97.60760,24.76770,24.76770,10.06750,3.08380,0.20610,0.34060,264.24410,33.78180,13.33590,1.26370,1.41330,1.38890,-0.3296,-0.4002
2024-06-30,31.75890,1.05910,30.69980,6.77040,-7.70340,28.32270,2.37710,-5.22620,-2.84910,-1.24600,-1.60310,-1.60310,,-2.69480,18.92340,2.37710,21.46970,21.46970,-0.13000,-0.13000,15.77740,0.83100,4.92430,96.66520,7.48470,7.48470,-8.97100,-8.48520,0.18440,0.32660,275.55470,-34.27110,-10.70510,-0.93090,-0.98570,1.26980,-0.4791,-0.5444
2024-03-31,33.94490,0.61120,33.33370,5.84950,-7.75430,28.28970,5.04400,-5.31510,-0.27110,-0.05690,-0.21420,-0.21420,,-1.28360,22.24040,5.04400,21.58600,21.58600,-0.06000,-0.06000,13.69790,0.80810,4.21890,98.19940,14.85930,14.85930,-0.79870,-3.78150,0.20870,0.38240,235.36970,-3.33410,-1.31570,-0.13170,-0.14060,1.34370,-0.26140,-0.34550
2023-12-31,30.27080,,30.27080,6.92700,-4.33210,,5.61670,-5.06710,0.54960,0.19540,0.35420,0.35420,,-0.71530,21.47170,5.61670,21.70540,21.70540,-0.02000,-0.02000,9.67810,0.79560,3.90010,100.00000,18.55480,18.55480,1.81560,-2.36300,0.19340,0.37560,239.60570,5.51030,2.23590,0.22630,0.24760,1.35400,-0.425,-0.5067
2023-09-30,31.38650,,31.38650,4.90220,-7.46980,,5.95240,-4.74680,1.20560,0.26550,0.94010,0.94010,,-0.12940,21.23250,5.95240,21.71690,21.71690,-0.01000,-0.01000,13.36320,0.77630,3.47640,100.00000,18.96490,18.96490,3.84120,-0.41210,0.21730,0.42940,209.61540,16.21380,6.36570,0.65100,0.73540,1.31490,-0.1335,-0.2005
2023-06-30,24.53200,,24.53200,4.46460,-7.61340,,-2.03130,-4.56860,-6.59990,-1.30220,-5.29770,-5.29770,,-6.29010,14.50970,-2.03130,21.75230,21.75230,-0.29000,-0.29000,12.10410,0.78770,3.75430,100.00000,-8.28030,-8.28030,-26.90310,-25.64050,0.17760,0.38130,236.01470,-118.08110,-40.70770,-3.83570,-4.12150,1.25460,-0.0059,-0.0685
2023-03-31,30.78580,,30.78580,3.82610,-7.46130,,4.15260,-4.53130,-0.37880,-0.14850,-0.23020,-0.23020,,-1.20240,21.45410,4.15260,21.75130,21.75130,-0.06000,-0.06000,12.51200,0.75240,3.07810,100.00000,13.48860,13.48860,-1.23030,-3.90590,0.21240,0.46310,194.32580,-2.73330,-1.39460,-0.15880,-0.18250,1.43560,0.25740,0.17680
2022-12-31,21.41130,,21.41130,5.04570,-5.39870,,-5.47460,10.63590,5.16130,-2.74250,7.90390,7.90390,,6.00260,12.51850,-5.47460,21.64690,22.42540,0.28000,0.39000,8.96980,0.75330,3.09220,100.00000,-25.56870,-25.56870,24.10560,28.03480,0.14440,0.31270,287.81620,96.02550,49.79660,5.33000,6.28330,1.42680,-0.1225,-0.1883
2022-09-30,26.14150,,26.14150,5.21320,-6.72990,,-4.54860,-3.03010,-7.57870,-1.29830,-6.28040,-6.28040,,-6.89020,15.49890,-4.54860,21.68190,21.68190,-0.32000,-0.32000,10.63720,0.79220,3.86410,100.00000,-17.39980,-17.39980,-28.99110,-26.35740,0.21410,0.43560,206.62590,-2248.50500,-27.20810,-5.14370,-5.65320,1.06120,-0.5653,-0.6845
2022-06-30,36.54820,,36.54820,6.78570,-6.55250,,5.00260,-2.34780,2.65480,-11.73450,14.38920,14.38920,,13.77940,24.38840,5.00260,21.60520,27.89880,0.63000,0.51000,8.33360,0.72870,2.72680,100.00000,13.68770,13.68770,7.26370,37.70220,0.30460,0.65750,136.87800,237.91680,49.87310,11.99050,13.52910,1.33540,-0.3366,-0.3829
2022-03-31,28.95520,,28.95520,4.97860,-6.09870,,-1.28260,-1.95810,-3.24070,-0.85980,-2.38090,-2.38090,,-2.99070,18.86560,-1.28260,21.54710,21.54710,-0.14000,-0.14000,10.51600,0.81710,4.48250,100.00000,-4.42980,-4.42980,-11.19220,-10.32870,0.33270,0.78950,113.99630,27.68950,-16.76130,-2.73590,-3.06610,0.65750,-0.36850,-0.42700
2021-12-31,31.09360,,31.09360,6.71780,-5.12020,,0.88770,-1.38350,-0.49580,-1.12920,0.63330,0.63330,,0.02350,20.48380,0.88770,21.38800,23.22800,0.00000,0.01000,6.10910,0.76920,3.39860,293.93560,2.85500,2.85500,-1.59470,0.07570,0.36660,1.07100,84.03640,-9.50920,3.92420,0.74670,0.90530,0.75290,-0.5338,-0.5816
2021-09-30,30.86090,18.17200,12.68900,4.49730,-4.32580,8.82310,3.86590,-1.23360,2.63230,0.93620,1.69600,1.69600,,1.08620,25.51230,3.86590,21.38370,23.57720,0.05000,0.05000,4.62180,0.69180,2.56020,41.11660,12.52670,12.52670,8.52940,3.51980,0.47810,1.57040,57.30910,-22.41200,11.13150,2.62720,3.43030,0.71230,0.0507,-0.0186
2021-06-30,30.68860,19.60270,11.08590,4.66110,-5.21380,9.87480,1.21100,0.70940,1.92040,0.97820,0.94220,0.94220,,0.33240,18.52800,1.21100,21.60550,23.60350,0.02000,0.01000,4.72750,0.72840,3.04740,36.12390,3.94610,3.94610,6.25780,1.08320,0.48780,2.33360,38.56680,-9.75890,7.16560,1.49750,1.94600,0.61500,0.0248,0.0013
2021-03-31,32.78370,22.52700,10.25670,4.74210,-4.11440,8.85640,1.40020,-1.39900,0.00120,,0.00120,0.00120,,-0.60850,24.60690,1.40020,21.36990,21.36990,-0.03000,-0.03000,7.15100,0.77990,3.65830,31.28610,4.27110,4.27110,0.00380,-1.85620,0.51550,2.97260,30.27640,-0.01120,0.01050,0.00190,0.00230,0.55020,-0.02630,-0.06070
2020-12-31,28.14160,17.06550,11.07610,5.37620,-4.36720,9.74340,1.33270,-1.08850,0.24420,,-0.41890,-0.41890,,-1.02870,18.34630,1.33270,20.99540,20.99540,-0.05000,-0.05000,3.64810,0.77250,3.93370,39.35850,4.73560,4.73550,0.86770,-3.65530,0.41230,2.80500,32.08580,3.59570,-3.75540,-0.61370,-0.85430,0.52220,-0.4613,-0.5106
2020-09-30,24.57010,15.65050,8.91950,4.15000,-3.52890,7.67890,1.24070,-0.95130,0.28940,,0.28940,0.28940,,-0.32040,16.77080,1.24070,21.35810,21.35810,-0.02000,-0.02000,1.69080,0.49390,1.50690,36.30240,5.04960,5.04960,1.17770,-1.30410,0.47530,3.12780,28.77400,-2.50150,2.57530,0.55980,1.30340,0.52610,-0.0581,-0.0909
2020-06-30,24.53010,17.18930,7.34080,3.21460,-3.33720,6.55180,0.78910,-1.05110,-0.26210,,-0.26210,-0.26210,,-0.87180,17.37930,0.78910,21.35190,21.35190,-0.04000,-0.04000,2.32530,0.62990,3.03180,29.92560,3.21670,3.21670,-1.06830,-3.55400,0.49000,3.07780,29.24160,2.15710,-2.45950,-0.52350,-0.90930,0.49940,0.2433,0.2103
2020-03-31,24.84280,16.82770,8.01500,3.58000,-3.17170,6.75170,1.26330,-1.21160,0.05170,,0.05170,0.05170,,-1.27120,18.01460,1.26330,19.90340,19.90340,-0.06000,-0.06000,5.12800,0.73650,3.13300,32.26300,5.08520,5.08520,0.20810,-5.11720,0.49620,2.93650,30.64860,-0.41540,0.49860,0.10320,0.13140,0.48550,0.02810,-0.00440
2019-12-31,22.46180,14.91350,7.54830,4.10260,-3.18890,7.29140,0.25690,-1.04470,-0.78780,,-1.00420,-1.00420,,-1.61390,15.36730,0.25690,17.67220,17.67220,-0.09000,-0.09000,6.20920,0.76600,3.38050,33.60520,1.14360,1.14360,-3.50710,-7.18500,0.43020,2.71530,33.14560,7.82080,-10.07360,-1.92310,-2.35730,0.56050,-0.2282,-0.2709
2019-09-30,22.93230,14.70640,8.22600,3.05810,-2.71810,5.77620,2.44980,-1.06180,1.38800,,1.38800,1.38800,,0.77830,17.34150,2.44980,17.66620,19.79840,0.04000,0.04000,7.27340,0.69270,2.35390,35.87060,10.68260,10.68260,6.05250,3.39370,0.55310,2.87500,31.30480,-11.39570,13.05950,3.34780,4.01350,0.60160,0.049,0.0275
2019-06-30,20.66430,14.75920,5.90520,2.35130,-2.84180,5.19310,0.71200,-1.02200,-0.30990,,-0.30990,-0.30990,,-0.91920,15.62450,0.71200,17.66620,17.66620,-0.05000,-0.05000,6.90680,0.72710,2.78050,28.57670,3.44570,3.44570,-1.49990,-4.44840,0.51630,2.99600,30.04050,2.25800,-3.41300,-0.77430,-0.93140,0.51410,0.179,0.1478
2019-03-31,22.73140,15.84300,6.88850,2.60660,-2.59630,5.20290,1.68550,-1.18200,0.50350,,0.50350,0.50350,,-0.10560,17.54840,1.68550,17.65090,17.65090,-0.01000,-0.01000,1.41940,0.38630,1.04550,30.30370,7.41500,7.41500,2.21520,-0.46470,0.55010,3.49160,25.77630,-3.65900,5.56640,1.21860,3.41590,0.51210,-0.02640,-0.05780
2018-12-31,18.02070,11.37020,6.65040,5.41930,-2.59810,8.01750,-1.36700,-1.11560,-2.48260,,-2.48260,-2.48260,,-3.09180,10.14740,-1.36700,8.57460,8.57460,0.20000,0.20000,1.73090,0.62280,1.86460,36.90450,-7.58580,-7.58580,-13.77650,-17.15690,0.37060,2.82630,31.84330,16.93880,-29.23240,-5.10550,-11.02740,0.48310,-1.4732,-1.4453
2018-09-30,15.09960,10.63890,4.46070,3.78320,-2.20650,5.98970,-1.52900,-1.18840,-2.71740,,-2.71740,-2.71740,,-3.32660,9.41970,-1.52900,5.95020,5.95020,-0.56000,-0.56000,2.47960,0.49030,1.44470,29.54180,-10.12580,-10.12580,-17.99650,-22.03080,0.44400,3.13550,28.70340,22.44760,-24.60640,-7.98980,-12.54120,0.62820,-0.1953,-0.2994
2018-06-30,13.59280,9.31210,4.28070,3.29200,-1.91820,5.21030,-0.92960,-1.04530,-1.97490,,-1.97490,-1.97490,,-2.57970,8.68130,-0.92960,5.36840,5.36840,-0.48000,-0.48000,1.03400,0.33000,1.80910,31.49240,-6.83870,-6.83870,-14.52900,-18.97860,0.49400,3.31150,27.17770,9.63810,-74.28940,-7.17700,-49.77490,0.48600,-0.0673,-0.1995
2018-03-31,14.77610,10.74150,4.03460,3.34830,-2.03890,5.38730,-1.35270,-0.93370,-2.28630,,-2.28630,-2.28630,,-2.89000,9.62310,-1.35270,5.29500,5.29500,-0.55000,-0.55000,1.31470,0.54340,2.04110,27.30480,-9.15450,-9.15450,-15.47330,-19.55880,0.52530,3.91460,22.99080,11.99440,-55.93810,-8.12880,-25.54310,0.77190,-0.38210,-0.44020
2017-12-31,16.41370,6.90210,9.51160,5.76460,-7.17600,12.94060,-3.42910,-0.55660,-3.98560,,-3.98560,-3.98560,,-4.58930,3.84440,-3.42910,5.29090,5.29090,-0.87000,-0.87000,1.34710,0.42620,0.74290,57.94920,-20.89150,-20.89150,-24.28240,-27.96030,0.48260,3.85350,23.35570,23.68860,-63.02470,-11.71950,-36.16090,1.19430,-1.658,-1.759
2017-09-30,16.50380,8.42640,8.07740,2.89550,-6.40510,9.30070,-1.22320,-0.50440,-1.72760,,-1.72760,-1.72760,,-2.33130,7.45690,-1.22320,5.29230,5.29230,-0.44000,-0.44000,2.56660,0.28610,0.40070,48.94270,-7.41180,-7.41180,-10.46800,-14.12580,0.76170,4.86160,18.51240,13.38530,-16.86720,-7.97380,-12.02040,1.93890,0.0567,-0.0393
