,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-19,2024-09-30,--,$1.21
1,2024-08-20,2024-06-30,--,$1.11
2,2024-05-28,2024-03-31,--,$0.95
3,2024-03-14,2023-12-31,--,$0.81
4,2023-11-23,2023-09-30,--,$1.00
5,2023-08-24,2023-06-30,--,$1.02
6,2023-05-24,2023-03-31,$0.91,$1.08
7,2023-03-28,2022-12-31,--,$0.87
8,2022-11-21,2022-09-30,--,$0.68
9,2022-08-30,2022-06-30,--,$0.57
10,2022-06-06,2022-03-31,--,$0.49
11,2022-03-11,2021-12-31,--,$0.42
12,2021-11-24,2021-09-30,--,$0.50
13,2021-08-31,2021-06-30,--,$0.45
14,2021-05-19,2021-03-31,--,$1.03
15,2021-03-16,2020-12-31,--,$0.50
16,2020-11-19,2020-09-30,--,$0.39
17,2020-08-13,2020-06-30,--,$0.24
18,2020-05-14,2020-03-31,--,$0.16
19,2020-03-18,2019-12-31,--,$0.05
20,2019-11-22,2019-09-30,--,$0.02
21,2019-08-26,2019-06-30,--,$0.06
22,2019-05-24,2019-03-31,--,$0.07
