,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-05,2024-09-30,$0.19,$0.19
1,2024-08-06,2024-06-30,$0.32,$0.31
2,2024-05-07,2024-03-31,$0.32,$0.42
3,2024-02-14,2023-12-31,$0.31,$0.61
4,2023-11-07,2023-09-30,$0.56,$0.47
5,2023-08-08,2023-06-30,$0.51,$0.58
6,2023-05-09,2023-03-31,$0.53,$0.52
7,2023-02-14,2022-12-31,--,$0.76
8,2022-11-07,2022-09-30,--,$0.69
9,2022-08-08,2022-06-30,--,$0.68
10,2022-05-09,2022-03-31,--,$0.49
11,2022-02-15,2021-12-31,$0.52,$0.56
12,2021-11-10,2021-09-30,$0.50,$0.52
13,2021-08-10,2021-06-30,$0.35,$0.49
14,2021-05-11,2021-03-31,$0.28,$0.31
15,2021-02-17,2020-12-31,$0.42,$0.43
16,2020-11-03,2020-09-30,$0.22,$0.40
17,2020-08-04,2020-06-30,$-0.02,$0.19
18,2020-05-05,2020-03-31,$0.08,$0.29
19,2020-02-19,2019-12-31,$0.30,$0.27
20,2019-11-05,2019-09-30,$0.29,$0.37
21,2019-08-06,2019-06-30,$0.47,$0.45
22,2019-05-07,2019-03-31,$0.52,$0.61
23,2019-02-20,2018-12-31,$0.54,$0.54
24,2018-11-06,2018-09-30,$0.49,$0.57
25,2018-08-07,2018-06-30,$0.42,$0.57
26,2018-05-08,2018-03-31,$0.33,$0.37
27,2018-02-21,2017-12-31,$0.31,$0.39
28,2017-11-07,2017-09-30,$0.26,$0.27
29,2017-08-08,2017-06-30,$0.24,$0.29
30,2017-05-09,2017-03-31,$0.22,$0.19
31,2017-02-21,2016-12-31,$0.23,$0.26
32,2016-11-08,2016-09-30,$0.18,$0.21
33,2016-08-09,2016-06-30,$0.18,$0.15
34,2016-05-10,2016-03-31,$0.17,$0.13
35,2016-02-18,2015-12-31,$0.15,$0.20
36,2015-11-03,2015-09-30,$0.11,$0.18
37,2015-09-03,2015-06-30,--,$0.13
38,2015-05-05,2015-03-31,--,$0.05
39,2015-03-11,2014-12-31,--,$0.12
