Date,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2023-12-31,0.03020,0.26940,-1.27940,-1.58710,0.42530,-1.16190,-1.16190,-1.16190,-1.16190,-1.58470,-1.58470,20.35670,20.35670,-0.05880,-0.05880,2.32060,0.00050,0.00190,-6.50550,-6.50550,-5.21190,-6.50230,0.87630,0.1622,0.2723
2022-12-31,0.00880,0.28910,-3.63520,-3.93560,-0.13210,-4.06780,-4.06780,-4.06780,-4.06780,-3.93320,-3.93320,17.92500,17.92500,-0.22860,-0.22860,17.13210,,,-18.22540,-18.22700,-17.72500,-18.22700,1.24500,-0.1261,-0.2976
2021-12-31,,1.36800,-0.73800,-2.10860,0.36260,-1.74580,-1.74580,-1.74580,-1.74580,-2.10600,-2.10600,14.87700,14.87700,-0.11900,-0.11900,15.65270,,0.02160,-6.07580,-6.07580,-5.75030,-6.07580,1.63250,-0.119,-0.1363
2021-06-30,,,,,,,,,,,,,,,0.00000,,,,,,,,,0.0,0.0
