Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,119.22300,119.22300,3.26300,-22.17400,55.29400,0.33000,55.62400,0.69800,54.92600,54.92600,40.65500,91.36600,93.78600,93.02400,93.02400,0.44000,0.44000,2.50000,0.53940,1.17110,100.00000,46.37860,78.66440,46.65540,34.10000,0.03380,3.43030,26.23690,3.43890,3.43890,1.55600,1.58400,17.11550,-0.8028,-0.8028
2024-06-30,121.81500,121.81500,3.45800,-23.05100,56.07200,0.29700,56.36900,1.22600,55.14300,55.14300,47.40100,90.87300,95.30600,92.73400,92.73400,0.51000,0.51000,1.90250,0.51720,1.07120,100.00000,46.03050,78.23830,46.27430,38.91230,0.03600,3.96300,22.71000,3.44850,3.44850,1.62810,1.66500,17.19080,1.3802,1.3802
2024-03-31,117.78300,117.78300,3.03700,-22.90000,52.81400,0.39800,53.21200,0.85000,52.36200,52.36200,47.51800,89.98400,91.84600,89.03200,89.03200,0.53000,0.53000,2.03260,0.53280,1.14050,100.00000,44.84010,77.97900,45.17800,40.34370,0.03410,3.76810,23.88480,3.30980,3.30980,1.51690,1.54630,17.17290,-0.73610,-0.73610
2023-12-31,119.54200,119.54200,3.56200,-23.29400,54.92500,0.34800,55.27300,0.58900,54.68400,54.68400,51.16100,89.68400,92.68600,85.13100,85.13100,0.59000,0.59000,1.65690,0.54330,1.18970,100.00000,45.94620,77.53430,46.23730,42.79750,0.03580,4.27410,21.05710,3.65440,3.65440,1.63540,1.66890,17.03740,-1.0632,-1.0632
2023-09-30,114.43500,114.43500,3.33400,-25.87100,50.18800,0.26700,50.45500,0.46100,49.99400,49.99400,64.82000,81.75500,85.23000,87.25100,87.25100,0.74000,0.74000,1.59090,0.52210,1.09230,100.00000,43.85720,74.47900,44.09050,56.64350,0.03610,4.87790,18.45070,3.36470,3.36470,1.57510,1.60810,16.97190,0.497,0.497
2023-06-30,107.60500,107.60500,2.93700,-22.84000,49.38600,0.30000,49.68600,0.90200,48.78400,48.78400,53.09000,78.97100,81.82800,84.22300,84.22300,0.63000,0.63000,1.54690,0.52640,1.11140,100.00000,45.89560,76.04480,46.17440,49.33790,0.03430,4.63040,19.43690,3.34020,3.34020,1.55310,1.58190,16.74130,-1.3123,-1.3123
2023-03-31,96.50500,96.50500,2.77000,-22.15500,43.09400,0.25600,43.35000,0.41300,42.93700,42.93700,52.95200,69.46200,71.58000,81.40100,81.40100,0.65000,0.65000,1.71800,0.53550,1.15270,100.00000,44.65470,74.17230,44.92000,54.86970,0.03250,3.91800,22.97070,3.16640,3.16640,1.44440,1.47090,16.58680,-0.90300,-0.90300
2022-12-31,100.14900,100.14900,3.30500,-20.71600,53.55300,0.22600,53.77900,1.16600,52.61300,52.61300,46.26200,71.27000,76.12800,78.19800,78.19800,0.59000,0.62000,1.59300,0.51800,1.07470,100.00000,53.47330,76.01470,53.69900,46.19320,0.03530,5.31410,16.93620,3.92180,3.92180,1.85460,1.89030,16.48340,0.637,0.637
2022-09-30,77.83900,77.83900,3.27000,-18.37100,37.34700,0.18900,37.53600,0.35600,37.18000,37.18000,34.43100,54.27900,56.19800,79.47600,79.47600,0.43000,0.43000,1.80910,0.52320,1.09710,100.00000,47.97980,72.19770,48.22260,44.23360,0.02720,3.92530,22.92810,2.79960,2.79960,1.30010,1.33500,16.36120,-3.084,-3.084
2022-06-30,63.88800,63.88800,3.10100,-7.26400,41.56000,0.01200,41.57200,0.75000,40.82200,40.82200,-13.52500,50.49600,53.52300,76.26600,81.84700,-0.18000,-0.18000,0.74880,0.50260,1.01050,100.00000,65.05130,83.77630,65.07010,-21.16990,0.02480,5.38550,16.71160,3.28690,3.28690,1.58200,1.63490,16.26880,-1.4196,-1.4196
