Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1087.50000,683.10000,404.40000,26.00000,271.50000,-9.70000,324.00000,80.40000,-58.60000,21.80000,39.40000,-17.60000,-17.60000,-3.40000,-21.00000,163.10000,80.40000,137.50000,137.50000,-0.15000,-0.15000,2.55620,0.48570,1.04100,37.18620,7.39310,7.39310,2.00460,-1.93100,0.09710,0.60250,1.38380,65.04000,-0.38550,1.16080,-0.15710,-0.19820,33.45060,0.3067,0.3529
2024-06-30,1065.50000,670.80000,394.70000,29.40000,300.80000,-54.10000,421.20000,-26.50000,-47.50000,-74.00000,31.70000,-105.70000,-105.70000,-2.70000,-108.40000,55.70000,-26.50000,137.10000,137.10000,-0.79000,-0.79000,1.98850,0.44310,0.89270,37.04360,-2.48710,-2.48710,-6.94510,-10.17360,0.10250,0.60100,1.46760,61.32330,-2.32550,7.22440,-1.01660,-1.29500,33.32330,0.0693,-0.1385
2024-03-31,1082.10000,724.40000,357.70000,29.00000,305.60000,-34.00000,412.90000,-55.20010,-43.40000,-98.60000,-102.70000,4.10000,4.10000,-2.10000,2.00000,26.59990,-55.20010,136.60000,137.60000,0.01000,0.01000,1.80530,0.43610,0.86740,33.05610,-5.10120,-5.10120,-9.11190,0.18480,0.10170,0.64600,1.38730,64.87390,0.08750,-0.24380,0.03850,0.04930,34.38740,-0.01020,-0.19260
2023-12-31,1157.00000,729.60010,427.40010,29.60000,306.79990,-89.90000,442.89990,-15.49990,-38.80000,-54.30000,-26.70000,-27.60000,-27.60000,-4.70000,-32.30000,70.90010,-15.50010,135.30000,135.30000,-0.23000,-0.23000,1.78590,0.43240,0.85430,36.94040,-1.33970,-1.33970,-4.69320,-2.79170,0.10700,0.63950,1.56440,57.53150,-0.57890,1.57960,-0.25530,-0.32850,35.18750,1.5595,1.3411
2023-09-30,1123.80000,712.60000,411.20010,29.60000,304.00000,,349.10000,62.10010,-42.90000,19.20000,3.80000,15.40000,15.40000,-1.20000,14.20000,153.50010,62.10010,135.50000,136.90000,0.10000,0.10000,2.74230,0.46080,0.86250,36.59010,5.52590,5.52590,1.70850,1.26360,0.10450,0.61990,1.52320,59.08700,0.32500,-0.87600,0.14310,0.17530,34.96750,0.9082,0.6781
2023-06-30,1193.10000,765.10000,428.00000,32.20000,332.30000,0.00000,371.20000,56.80010,-34.30000,22.50000,13.60000,8.90000,8.90000,-0.50000,8.40000,151.40010,56.80010,135.30000,136.60000,0.06000,0.06000,2.62370,0.45550,0.84440,35.87290,4.76070,4.76070,1.88580,0.70400,0.10880,0.65530,1.58220,56.88460,0.18360,-0.48370,0.08120,0.09990,35.80950,0.3855,0.2544
2023-03-31,1181.70000,767.90000,413.79990,31.10000,331.50000,0.70000,365.30000,48.49990,-44.20000,4.30000,5.40000,-1.10000,-1.10000,-1.90000,-3.00000,137.89990,48.49990,134.90000,134.90000,-0.02000,-0.02000,2.52180,0.45670,0.84850,35.01740,4.10420,4.10420,0.36390,-0.25390,0.10790,0.64910,1.59970,56.26050,-0.02280,0.05790,-0.01000,-0.01240,35.72730,0.14380,-0.02820
2022-12-31,1155.20000,772.59990,382.60030,32.50000,308.70000,-0.10000,351.59910,31.00070,-45.30000,-14.30000,-1.70000,-12.60000,-12.60000,-11.10000,-23.70000,130.20070,31.00050,134.50000,134.50000,-0.17000,-0.17000,2.44240,0.45670,0.84810,33.11980,2.68360,2.68360,-1.23790,-2.05160,0.10490,0.67170,1.65720,54.31010,-0.26020,0.65050,-0.11440,-0.14140,35.94730,1.3829,1.1861
2022-09-30,1100.20000,737.30000,362.90000,29.80000,281.00000,0.10000,329.80000,33.10000,-36.60000,-3.50000,48.60000,-52.10000,-52.10000,2.70000,-49.40000,123.10000,33.10000,134.60000,134.60000,-0.37000,-0.37000,2.54510,0.46970,0.89320,32.98490,3.00850,3.00850,-0.31810,-4.49010,0.10300,0.67940,1.55460,57.89220,-1.13190,2.75280,-0.48790,-0.60020,34.19540,0.4398,0.0974
2022-06-30,1121.70000,749.60000,372.10000,31.50000,338.10000,0.10000,379.00000,-6.90000,-101.40000,-108.30000,-43.40000,-64.90000,-64.90000,-0.20000,-65.10000,72.50000,-6.90000,134.60000,134.60000,-0.48000,-0.48000,2.61330,0.45730,0.84890,33.17290,-0.61510,-0.61510,-9.65500,-5.80370,0.10270,0.69430,1.49500,60.20060,-1.33820,3.31900,-0.59430,-0.72630,36.03120,-0.1282,-0.3252
2022-03-31,1074.50000,736.70000,337.80000,29.30000,282.30000,-0.90000,316.10000,21.70000,-34.70000,-13.00000,-11.70000,-1.30000,-1.30000,-1.10000,-2.40000,91.00000,21.70000,134.00000,134.00000,-0.02000,-0.02000,4.01050,0.40750,0.68860,31.43790,2.01950,2.01950,-1.20990,-0.22340,0.10340,0.72060,1.58180,56.89810,-0.02550,-1.73560,-0.01250,-0.01510,37.92350,0.59030,0.60970
2021-12-31,1104.90000,742.50000,362.40040,30.30000,269.30000,-11.00000,315.80000,46.60050,-36.70000,9.90000,-22.20000,32.10000,32.10000,-22.50000,9.60000,118.90050,46.60050,133.60000,133.60000,0.06000,0.07000,2.43080,0.36150,0.68340,32.79930,4.21760,4.21760,0.89600,0.86890,0.10600,0.72780,1.69230,53.18220,0.62310,3565.12000,0.30790,0.39780,38.50300,-0.786,-1.0994
