Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,419.82000,272.66900,147.15100,18.25700,70.72200,89.19400,57.95700,-8.61900,49.33800,11.51900,37.81900,37.81900,37.81900,69.05000,57.95700,16.72400,17.04000,2.26000,2.22000,1.88220,0.36100,0.86070,35.05100,13.80520,13.80520,11.75220,9.00840,0.19700,0.61720,0.59640,150.90750,4.57950,14.45070,1.77480,2.92630,49.31510,3.0819,2.761
2024-09-30,344.00700,222.50500,121.50200,17.77300,72.22300,91.17400,30.32800,-7.35900,22.96900,5.03300,17.93600,17.93600,17.93600,42.13200,30.32800,16.74200,17.05500,1.07000,1.05000,1.83850,0.37310,0.93490,35.31960,8.81610,8.81610,6.67690,5.21380,0.16280,0.48790,0.50030,179.89430,2.28050,8.08550,0.84860,1.42960,47.06450,-2.17880,-2.62560
2024-06-30,480.90710,326.59000,154.31700,15.85900,71.74500,91.49890,62.81820,-8.15800,54.66000,9.98100,44.67900,44.67900,44.67900,74.54210,62.81820,16.97800,17.35400,2.63000,2.57000,1.49210,0.13030,0.60400,32.08870,13.06240,13.06240,11.36600,9.29060,0.24840,0.82070,0.74200,121.29980,5.17430,11.99520,2.30780,4.50000,50.62930,-1.6873,-2.1676
2024-03-31,405.40600,269.31100,136.09500,17.14400,66.58400,84.73200,51.36300,-7.40700,43.95600,9.91300,34.04300,34.04300,34.04300,61.99200,51.36300,17.04200,17.42500,2.00000,1.95000,1.46940,0.13890,0.60050,33.57010,12.66950,12.66950,10.84250,8.39730,0.22140,0.60820,0.80470,111.84960,4.18520,10.66380,1.85920,3.60390,47.71030,-2.9858,-3.2572
2023-12-31,373.23500,231.93400,141.30100,16.35000,71.60400,88.98000,52.32100,-6.53400,45.78700,9.23400,36.55300,36.55300,36.55300,62.60900,52.32100,16.99500,17.30200,2.15000,2.11000,1.43220,0.14700,0.59310,37.85850,14.01820,14.01820,12.26760,9.79360,0.21620,0.52020,1.00830,89.26040,4.74440,13.32860,2.11720,4.04690,45.28820,-1.3672,-1.5572
2023-09-30,279.21000,180.46500,98.74500,15.92200,59.79800,76.18600,22.55900,-5.74800,16.81100,3.93200,12.87900,12.87900,12.87900,32.12700,22.55900,16.82500,17.17500,0.77000,0.75000,1.42590,0.15680,0.52160,35.36590,8.07960,8.07960,6.02090,4.61270,0.17580,0.43090,0.86240,104.36310,1.77770,5.46100,0.81080,1.49890,42.64520,0.99820,0.69570
2023-06-30,411.87000,268.84990,143.02000,15.50400,67.16500,85.86920,57.15090,-5.70200,51.44900,9.06800,42.38100,42.38100,42.38100,66.84490,57.15090,16.82800,17.19000,2.52000,2.46000,1.46910,0.15820,0.49520,34.72460,13.87600,13.87600,12.49160,10.28990,0.26480,0.79540,1.08150,83.22060,5.83630,17.97310,2.72430,4.91290,43.33760,1.2861,1.1071
2023-03-31,302.88900,199.10300,103.78600,14.85200,53.70700,69.44900,34.33700,-5.72700,28.61000,6.80200,21.80800,21.80800,21.80800,44.01300,34.33700,16.80900,17.18400,1.30000,1.27000,1.41450,0.17160,0.54170,34.26540,11.33650,11.33650,9.44570,7.20000,0.20420,0.53550,1.00740,89.33860,3.27000,12.11500,1.47020,2.70870,39.87070,3.7521,3.4259
2022-12-31,295.59700,199.39000,96.20700,14.45600,54.00300,70.71600,25.49100,-5.18000,20.31100,3.95700,16.35400,16.35400,16.35400,35.09300,25.49100,16.84100,17.10300,0.97000,0.96000,1.42580,0.17780,0.59150,32.54670,8.62360,8.62360,6.87120,5.53250,0.20160,0.55180,0.91590,98.26910,2.52470,9.59020,1.11540,2.07590,38.51090,-0.5263,-0.7351
2022-09-30,268.07100,180.57400,87.49700,14.54000,53.43800,69.19700,18.30000,-3.43200,14.86800,3.63300,11.23500,11.23500,11.23500,28.03700,18.30000,16.92400,17.18000,0.66000,0.65000,1.37080,0.18640,0.58630,32.63950,6.82660,6.82660,5.54630,4.19110,0.18260,0.49890,0.85510,105.25400,1.79860,7.45890,0.76540,1.46330,37.06260,1.00360,0.81800
2022-06-30,336.82100,214.35490,122.46610,14.63900,65.53800,82.90900,39.55710,-2.42800,37.12900,3.36600,33.76300,33.76300,33.76300,49.55410,39.55700,17.55100,17.87000,1.95000,1.91000,1.21530,0.07080,0.55330,36.35940,11.74420,11.74420,11.02340,10.02400,0.23340,0.64200,1.09370,82.29170,5.28850,20.62530,2.33950,4.91390,37.84380,1.2096,1.0417
2022-03-31,290.47700,187.61900,102.85800,15.15000,57.81300,74.43200,28.42600,25.07200,53.49800,10.76300,42.73500,42.73500,42.73500,38.56400,28.42600,17.41700,17.70900,2.45000,2.41000,1.17450,0.07300,0.59990,35.41000,9.78600,9.78600,18.41730,14.71200,0.19910,0.54440,1.02690,87.64370,6.90950,30.08280,2.92890,6.40510,36.28810,2.1708,3.8082
2021-12-31,276.68100,176.90800,99.77300,14.97700,54.87900,70.68700,29.08600,-2.21700,26.86900,7.07200,19.79700,19.79700,19.79700,38.92800,29.08600,17.83800,18.10600,1.11000,1.09000,1.10850,0.00100,0.59580,36.06070,10.51250,10.51250,9.71120,7.15520,0.19170,0.52930,0.96060,93.69390,3.19230,11.43110,1.37180,3.18920,35.14780,0.7922,0.5875
2021-09-30,279.25700,179.92700,99.33000,14.81700,57.32300,74.65000,24.68000,-2.01600,22.66400,3.61200,19.05200,19.05200,19.05200,34.72500,24.68000,17.94700,18.30600,1.06000,1.04000,1.11180,0.00110,0.50320,35.56940,8.83770,8.83770,8.11580,6.82240,0.19800,0.56110,0.95630,94.10820,3.05660,10.78180,1.35060,3.05320,34.74230,-0.60190,-0.79170
2021-06-30,332.19790,214.13100,118.06690,13.89800,68.12300,84.21300,33.85390,-4.14200,29.71200,3.81800,25.89400,25.89400,25.89400,48.75490,33.85400,17.96800,18.38800,1.44000,1.39000,2.05760,0.30170,0.43340,35.54120,10.19090,10.19090,8.94410,7.79480,0.24000,0.72780,1.14290,78.74450,4.04710,13.49290,1.87050,2.82610,35.83620,0.4008,0.1533
2021-03-31,283.78700,179.76800,104.01900,13.93200,57.90600,71.55300,32.46600,-4.16700,28.29900,9.52600,18.77300,18.77300,18.77300,45.18400,32.46600,17.96900,18.29800,1.04000,1.03000,2.02840,0.30790,0.44640,36.65390,11.44030,11.44030,9.97190,6.61520,0.21400,0.63410,1.09740,82.01030,3.04810,11.26670,1.41580,2.10960,34.25430,2.2446,2.1026
2020-12-31,276.00900,173.92800,102.08100,13.78400,56.10100,69.72300,32.35800,-4.23300,28.12500,8.08700,20.03800,20.03800,20.03800,45.94800,32.35800,17.92400,18.19600,1.12000,1.10000,1.90290,0.31610,0.49450,36.98470,11.72350,11.72350,10.18990,7.25990,0.21220,0.65340,1.04920,85.78120,3.40990,14.59720,1.54040,2.33190,32.76840,1.9815,1.72
2020-09-30,254.90800,159.15700,95.75100,12.08200,58.61700,79.05800,16.69300,-4.18900,12.50400,3.16000,9.34400,9.34400,9.34400,29.09500,16.69300,18.05100,18.33500,0.52000,0.51000,1.84100,0.32570,0.57620,37.56300,6.54860,6.54860,4.90530,3.66560,0.20060,0.62310,1.00690,89.37900,1.67590,8.71250,0.73520,1.13000,31.12490,2.93600,2.72990
2020-06-30,276.96700,175.41900,101.54800,12.82300,60.30600,78.09200,23.45600,-4.47900,18.97700,5.01200,13.96500,13.96500,13.96500,37.80600,23.45600,18.19100,18.60000,0.77000,0.77000,1.87130,0.31820,0.57150,36.66430,8.46890,8.46890,6.85170,5.04210,0.21830,0.72720,1.02640,87.68410,2.44080,10.48060,1.10090,1.66400,31.76510,1.2436,1.015
2020-03-31,292.88300,183.77600,109.10700,15.35800,65.57600,85.48200,23.62500,-4.70600,18.91900,-0.63900,19.55800,19.55800,19.55800,36.80900,23.62500,18.18200,18.51300,1.08000,1.06000,1.69800,0.32410,0.65310,37.25280,8.06640,8.06640,6.45960,6.67780,0.22760,0.76160,1.13740,79.12870,3.54130,17.13120,1.52010,2.39370,30.66330,2.5099,2.2629
2019-12-31,305.34200,194.56900,110.77300,14.88100,63.90200,77.85400,32.91900,-4.84400,28.07500,7.08900,20.98600,20.98600,20.98600,48.67900,32.91900,18.31200,18.68200,1.15000,1.12000,1.68850,0.31990,0.63500,36.27830,10.78100,10.78100,9.19460,6.87290,0.23450,0.77050,1.18630,75.86460,3.76280,17.36920,1.61190,2.55910,30.52970,1.8777,1.5759
2019-09-30,290.85200,191.64100,99.21100,14.24600,62.17700,74.32400,24.88700,-4.73600,20.15100,-0.59200,20.74300,20.74300,20.74300,40.73400,24.88700,18.25900,18.90300,1.14000,1.10000,1.61420,0.32440,0.65700,34.11050,8.55660,8.55660,6.92830,7.13180,0.22540,0.71310,1.18670,75.84050,3.83020,19.71430,1.60790,2.58780,29.50180,1.31400,0.99520
2019-06-30,308.37700,195.35600,113.02100,16.25600,66.40200,85.33100,27.69000,-5.06300,22.62700,5.96600,16.66100,16.66100,16.66100,43.81600,27.69000,18.09700,18.72000,0.91000,0.88000,1.67770,0.31840,0.62810,36.65030,8.97930,8.97930,7.33740,5.40280,0.24380,0.71370,1.29330,69.58890,3.01980,14.92050,1.31720,2.05820,30.36970,1.6633,1.3187
2019-03-31,304.28400,192.96800,111.31600,13.69500,67.27800,79.19600,32.12000,-5.59500,26.52500,6.89900,19.62600,19.62600,19.62600,48.50200,32.12000,18.07900,18.67100,1.09000,1.05000,1.54840,0.32690,0.72480,36.58290,10.55590,10.55590,8.71720,6.44990,0.23700,0.64820,1.39300,64.60730,3.73250,23.95900,1.52840,2.51220,29.04860,2.5064,2.0654
