Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,269.87000,51.72400,218.14600,22.87200,-0.31300,55.71900,162.42700,-24.48500,137.94200,38.20200,99.74000,99.74000,99.60200,214.20000,162.42700,481.28800,485.53200,0.21000,0.21000,1.09130,0.59830,1.48910,80.83370,60.18710,60.18710,51.11420,36.90740,0.04670,2.73780,32.87350,4.68280,10.30930,1.72640,1.88130,4.42540,0.3795,0.2663
2024-06-30,269.79500,56.40900,213.38600,21.21900,-1.83800,60.63300,152.75300,-38.28000,114.47300,28.43600,86.03700,86.03700,85.90000,209.49200,152.75300,481.10300,484.77800,0.18000,0.18000,0.89330,0.59970,1.49810,79.09190,56.61820,56.61820,42.42960,31.83900,0.04670,2.62870,34.23770,4.04480,9.08530,1.48980,1.61920,4.42000,0.4447,0.3567
2024-03-31,279.05100,53.91800,225.13300,21.22100,-0.56600,58.88200,166.25100,-25.83700,140.41400,36.48800,103.92600,103.92600,103.78800,222.66900,166.25100,479.89700,484.30300,0.22000,0.21000,1.24570,0.59620,1.47640,80.67810,59.57730,59.57730,50.31840,37.19320,0.04850,2.63780,34.11930,4.83290,10.90950,1.80760,1.95160,4.47690,0.43480,0.36240
2023-12-31,260.17000,50.78300,209.38700,17.92600,-0.89500,53.70600,155.68100,-24.36900,131.31200,30.86500,100.44700,100.44700,100.31000,209.75000,155.68100,479.37800,482.37200,0.21000,0.21000,0.94510,0.59890,1.49330,80.48090,59.83820,59.83820,50.47160,38.55560,0.04530,2.90490,30.98200,4.66820,10.72810,1.75070,1.87230,4.48550,0.433,0.3214
2023-09-30,263.83900,51.91400,211.92500,17.63300,-1.23400,49.61200,162.31300,-27.83600,134.47700,36.65700,97.82000,97.82000,97.68200,212.23200,162.31300,479.67600,482.84000,0.20000,0.20000,0.86340,0.60240,1.51480,80.32360,61.51970,61.51970,50.96940,37.02330,0.04580,2.78540,32.31160,4.54740,10.65530,1.69860,1.80820,4.48460,0.4172,0.3239
2023-06-30,258.28700,52.59500,205.69200,18.16200,-6.77400,60.16900,145.52300,-29.41600,116.10700,29.09500,87.01200,87.01200,86.87500,199.90700,145.52300,479.50200,481.51200,0.18000,0.18000,0.97200,0.60560,1.53580,79.63700,56.34160,56.34160,44.95270,33.63510,0.04490,2.77400,32.44450,4.04140,9.64370,1.51250,1.59370,4.48870,0.3854,0.2986
2023-03-31,259.47500,57.87300,201.60200,17.34700,-0.71400,53.25700,148.34500,-30.16800,118.17700,31.67000,86.50700,86.50700,86.36900,202.68300,148.34500,478.61200,481.45900,0.18000,0.18000,1.02280,0.60490,1.53130,77.69610,57.17120,57.17120,45.54470,33.28610,0.04500,2.68410,33.53040,3.97640,9.53720,1.49910,1.57090,4.54510,0.37950,0.29250
2022-12-31,241.55300,48.29500,193.25800,14.52800,-1.00300,49.11200,144.14600,-28.65700,115.48900,32.69600,82.79300,82.79300,82.51800,196.84300,144.14600,478.23200,480.30000,0.16000,0.17000,0.87180,0.60520,1.53320,80.00640,59.67470,59.67470,47.81100,34.16140,0.04170,2.75530,32.66380,3.77650,9.13610,1.42960,1.49080,4.58170,0.3511,0.224
2022-09-30,231.03400,46.64800,184.38600,13.58700,1.17700,46.61600,137.77000,-23.42400,114.34600,30.33200,84.01400,84.01400,83.87600,191.08400,137.77000,478.46000,480.31800,0.18000,0.17000,0.75940,0.58700,1.42110,79.80900,59.63190,59.63190,49.49320,36.30460,0.04150,2.87970,31.25350,3.79840,9.25180,1.51000,1.56890,4.62280,0.368,0.2218
2022-06-30,228.90700,43.29900,185.60800,16.07900,-5.45800,57.21200,128.39600,-22.60200,105.79400,26.39900,79.39500,79.39500,79.25800,183.15700,128.39600,478.31700,480.27000,0.17000,0.17000,0.62260,0.58610,1.41610,81.08450,56.09090,56.09090,46.21700,34.62450,0.04100,2.99350,30.06550,3.56010,8.73740,1.42140,1.47350,4.66130,0.3529,0.1911
